B00, 100
B00, Trade, 85066.288, 102, B00, S12, 1
B00, Trade, 85079.077, 115, P01, B00, 1
B00, Trade, 85089.923, 104, S17, B00, 1
B00, Trade, 85096.904, 106, S23, B00, 1
B00, Trade, 85110.519, 110, S22, B00, 1
B00, Trade, 85117.096, 110, S19, B00, 1
B00, Trade, 85131.846, 110, S13, B00, 1
B00, Trade, 85145.058, 109, B00, S11, 1
B00, Trade, 85162.423, 100, B00, S02, 1
B00, Trade, 85172.019, 107, S08, B00, 1
B00, Trade, 85183.385, 105, P01, B00, 1
B00, Trade, 85198.519, 105, B00, S14, 1
B00, Trade, 85219.442, 102, B00, S24, 1
B00, Trade, 85227.308, 103, B00, S21, 1
B00, Trade, 85236.673, 108, S11, B00, 1
B00, Trade, 85246.423, 106, B00, S21, 1
B00, Trade, 85261.577, 99, B00, S21, 1
B00, Trade, 85285.077, 106, B00, S24, 1
B00, Trade, 85288.673, 107, S20, B00, 1
B00, Trade, 85298.000, 108, B00, S10, 1
B00, Trade, 85319.212, 105, S11, B00, 1
B00, Trade, 85327.904, 103, B00, S24, 1
B00, Trade, 85339.115, 106, S22, B00, 1
B00, Trade, 85346.981, 101, B00, S14, 1
B00, Trade, 85364.962, 107, B00, S20, 1
B00, Trade, 85378.115, 99, B00, S01, 1
B00, Trade, 85380.481, 100, B00, S20, 1
B00, Trade, 85385.808, 104, B00, S14, 1
B00, Trade, 85399.596, 101, B00, S18, 1
B00, Trade, 85405.442, 105, S24, B00, 1
B00, Trade, 85420.250, 105, B00, S07, 1
B00, Trade, 85433.750, 103, B00, S16, 1
B00, Trade, 85441.231, 108, B00, S03, 1
B00, Trade, 85444.346, 110, S20, B00, 1
B00, Trade, 85468.308, 104, B00, S08, 1
B00, Trade, 85477.635, 111, S01, B00, 1
B00, Trade, 85508.942, 107, S21, B00, 1
B00, Trade, 85518.827, 108, S09, B00, 1
B00, Trade, 85533.731, 104, S13, B00, 1
B00, Trade, 85543.500, 105, B00, S01, 1
B00, Trade, 85551.538, 108, B00, S23, 1
B00, Trade, 85563.577, 101, B00, S18, 1
B00, Trade, 85566.269, 104, B00, S14, 1
B00, Trade, 85575.154, 101, S17, B00, 1
B00, Trade, 85587.038, 103, S08, B00, 1
B00, Trade, 85605.712, 105, B00, S08, 1
B00, Trade, 85617.154, 102, S02, B00, 1
B00, Trade, 85628.731, 100, B00, S19, 1
B00, Trade, 85643.308, 107, S12, B00, 1
B00, Trade, 85660.904, 106, S24, B00, 1
B00, Trade, 85672.788, 103, S22, B00, 1
B00, Trade, 85694.019, 108, S19, B00, 1
B00, Trade, 85698.865, 97, B00, S00, 1
B00, Trade, 85722.942, 102, S23, B00, 1
B00, Trade, 85733.250, 97, B00, S17, 1
B00, Trade, 85745.962, 101, B00, S00, 1
B00, Trade, 85755.135, 96, S08, B00, 1
B00, Trade, 85769.769, 125, B00, S04, 1
B00, Trade, 85793.212, 106, B00, S09, 1
B00, Trade, 85810.404, 113, S16, B00, 1
B00, Trade, 85840.654, 106, S08, B00, 1
B00, Trade, 85855.000, 109, S21, B00, 1
B00, Trade, 85878.346, 103, P01, B00, 1
B00, Trade, 85889.712, 101, B00, S15, 1
B00, Trade, 85897.962, 106, S18, B00, 1
B00, Trade, 85932.942, 103, S22, B00, 1
B00, Trade, 85937.000, 104, B00, S07, 1
B00, Trade, 85947.538, 108, S01, B00, 1
B00, Trade, 85964.365, 106, B00, S21, 1
B00, Trade, 85975.000, 108, S20, B00, 1
B00, Trade, 85990.519, 103, B00, S07, 1
B00, Trade, 86002.885, 104, B00, S14, 1
B00, Trade, 86010.827, 103, B00, S12, 1
B00, Trade, 86022.288, 105, S02, B00, 1
B00, Trade, 86033.231, 111, B00, S07, 1
B00, Trade, 86054.288, 112, S16, B00, 1
B00, Trade, 86077.365, 99, B00, S18, 1
B00, Trade, 86084.000, 110, S13, B00, 1
B00, Trade, 86084.519, 109, S08, B00, 1
B00, Trade, 86106.269, 102, S20, B00, 1
B00, Trade, 86121.558, 104, B00, S10, 1
B00, Trade, 86133.673, 109, S16, B00, 1
B00, Trade, 86155.346, 100, B00, S15, 1
B00, Trade, 86161.788, 105, S21, B00, 1
B00, Trade, 86167.365, 102, B00, S09, 1
B00, Trade, 86184.096, 105, S10, B00, 1
B00, Trade, 86207.154, 105, B00, S13, 1
B00, Trade, 86224.692, 106, B00, S05, 1
B00, Trade, 86232.192, 107, S03, B00, 1
B00, Trade, 86265.365, 106, B00, S21, 1
B00, Trade, 86266.923, 108, P01, B00, 1
B00, Trade, 86283.577, 111, S11, B00, 1
B00, Trade, 86300.788, 104, S02, B00, 1
B00, Trade, 86316.019, 100, B00, S01, 1
B00, Trade, 86323.423, 111, B00, S14, 1
B00, Trade, 86332.096, 105, B00, S07, 1
B00, Trade, 86346.231, 103, B00, S21, 1
B00, Trade, 86360.788, 107, S23, B00, 1
B00, Trade, 86375.558, 106, B00, S13, 1
B00, Trade, 86389.308, 105, S22, B00, 1
B01, 100
B01, Trade, 84945.462, 113, S01, B01, 1
B01, Trade, 84955.731, 104, B01, S16, 1
B01, Trade, 84969.231, 112, S20, B01, 1
B01, Trade, 84976.712, 110, B01, S16, 1
B01, Trade, 84987.654, 110, B01, S16, 1
B01, Trade, 85002.923, 101, S22, B01, 1
B01, Trade, 85026.731, 104, B01, S01, 1
B01, Trade, 85039.096, 110, S23, B01, 1
B01, Trade, 85056.827, 110, S20, B01, 1
B01, Trade, 85066.712, 110, S19, B01, 1
B01, Trade, 85103.000, 106, B01, S18, 1
B01, Trade, 85110.808, 113, S01, B01, 1
B01, Trade, 85125.500, 109, S22, B01, 1
B01, Trade, 85137.712, 109, B01, S11, 1
B01, Trade, 85164.635, 100, B01, S07, 1
B01, Trade, 85170.192, 103, S24, B01, 1
B01, Trade, 85178.731, 106, B01, S18, 1
B01, Trade, 85193.885, 113, S22, B01, 1
B01, Trade, 85204.538, 109, B01, S09, 1
B01, Trade, 85220.538, 118, S16, B01, 1
B01, Trade, 85241.635, 108, S22, B01, 1
B01, Trade, 85256.577, 100, B01, S01, 1
B01, Trade, 85264.327, 105, S23, B01, 1
B01, Trade, 85282.538, 112, S09, B01, 1
B01, Trade, 85304.077, 105, B01, S12, 1
B01, Trade, 85318.865, 104, B01, S09, 1
B01, Trade, 85336.538, 103, S11, B01, 1
B01, Trade, 85351.673, 105, B01, S09, 1
B01, Trade, 85365.442, 108, S15, B01, 1
B01, Trade, 85373.692, 103, B01, S14, 1
B01, Trade, 85393.250, 109, S10, B01, 1
B01, Trade, 85402.865, 103, S04, B01, 1
B01, Trade, 85419.712, 106, B01, S16, 1
B01, Trade, 85430.769, 103, B01, S08, 1
B01, Trade, 85449.038, 103, B01, S06, 1
B01, Trade, 85466.769, 105, B01, S05, 1
B01, Trade, 85468.077, 109, B01, S20, 1
B01, Trade, 85474.269, 108, S15, B01, 1
B01, Trade, 85493.731, 102, B01, S13, 1
B01, Trade, 85504.962, 104, B01, S14, 1
B01, Trade, 85531.115, 104, S19, B01, 1
B01, Trade, 85540.615, 105, B01, S11, 1
B01, Trade, 85553.481, 109, S08, B01, 1
B01, Trade, 85573.846, 99, B01, S07, 1
B01, Trade, 85590.942, 102, S03, B01, 1
B01, Trade, 85606.865, 103, B01, S15, 1
B01, Trade, 85622.538, 108, S13, B01, 1
B01, Trade, 85648.000, 107, S11, B01, 1
