B00, 100
B00, Trade, 85087.019, 106, B00, S18, 1
B00, Trade, 85096.731, 107, S07, B00, 1
B00, Trade, 85112.135, 102, B00, S21, 1
B00, Trade, 85131.365, 105, B00, S15, 1
B00, Trade, 85159.173, 102, S00, B00, 1
B00, Trade, 85169.538, 110, P00, B00, 1
B00, Trade, 85190.442, 106, S06, B00, 1
B00, Trade, 85204.885, 102, B00, S06, 1
B00, Trade, 85207.808, 103, S03, B00, 1
B00, Trade, 85219.481, 100, B00, S05, 1
B00, Trade, 85225.481, 108, B00, S22, 1
B00, Trade, 85249.712, 106, S23, B00, 1
B00, Trade, 85265.904, 107, P00, B00, 1
B00, Trade, 85279.923, 103, B00, S09, 1
B00, Trade, 85291.327, 101, S11, B00, 1
B00, Trade, 85312.288, 108, S05, B00, 1
B00, Trade, 85338.269, 105, B00, S07, 1
B00, Trade, 85341.000, 109, P00, B00, 1
B00, Trade, 85345.673, 102, S18, B00, 1
B00, Trade, 85363.212, 108, B00, S01, 1
B00, Trade, 85368.481, 98, B00, S03, 1
B00, Trade, 85375.404, 108, S05, B00, 1
B00, Trade, 85391.808, 102, B00, S10, 1
B00, Trade, 85404.365, 103, P00, B00, 1
B00, Trade, 85427.346, 103, B00, S23, 1
B00, Trade, 85432.481, 105, S01, B00, 1
B00, Trade, 85443.827, 114, S13, B00, 1
B00, Trade, 85452.250, 109, S13, B00, 1
B00, Trade, 85456.442, 102, B00, S20, 1
B00, Trade, 85466.846, 100, B00, S02, 1
B00, Trade, 85487.423, 110, S22, B00, 1
B00, Trade, 85509.481, 106, B00, S10, 1
B00, Trade, 85518.962, 98, B00, S17, 1
B00, Trade, 85534.115, 101, B00, S00, 1
B00, Trade, 85551.942, 108, S15, B00, 1
B00, Trade, 85555.692, 106, S16, B00, 1
B00, Trade, 85571.346, 102, B00, S18, 1
B00, Trade, 85586.404, 98, B00, S02, 1
B00, Trade, 85601.038, 99, S16, B00, 1
B00, Trade, 85612.577, 98, B00, S17, 1
B00, Trade, 85619.404, 124, B00, S24, 1
B00, Trade, 85633.462, 99, S17, B00, 1
B00, Trade, 85650.635, 104, S20, B00, 1
B00, Trade, 85664.615, 103, B00, S20, 1
B00, Trade, 85674.538, 101, P00, B00, 1
B00, Trade, 85713.712, 106, S21, B00, 1
B00, Trade, 85723.750, 104, S01, B00, 1
B00, Trade, 85741.865, 98, B00, S03, 1
B00, Trade, 85756.654, 103, S13, B00, 1
B00, Trade, 85771.231, 97, B00, S01, 1
B00, Trade, 85785.462, 100, B00, S18, 1
B00, Trade, 85787.558, 104, S07, B00, 1
B00, Trade, 85800.000, 107, B00, S13, 1
B00, Trade, 85823.327, 101, B00, S24, 1
B00, Trade, 85825.308, 107, B00, S20, 1
B00, Trade, 85857.327, 107, B00, S10, 1
B00, Trade, 85869.962, 105, S23, B00, 1
B00, Trade, 85881.288, 105, S24, B00, 1
B00, Trade, 85895.981, 108, B00, S10, 1
B00, Trade, 85900.615, 100, B00, S20, 1
B00, Trade, 85908.308, 113, S11, B00, 1
B00, Trade, 85929.154, 103, B00, S12, 1
B00, Trade, 85947.404, 106, B00, S08, 1
B00, Trade, 85952.577, 97, B00, S11, 1
B00, Trade, 85973.519, 106, B00, S20, 1
B00, Trade, 85992.077, 109, S19, B00, 1
B00, Trade, 86015.038, 104, B00, S24, 1
B00, Trade, 86022.673, 107, S20, B00, 1
B00, Trade, 86028.731, 104, S08, B00, 1
B00, Trade, 86040.462, 102, B00, S13, 1
B00, Trade, 86054.019, 99, B00, S22, 1
B00, Trade, 86058.500, 109, B00, S10, 1
B00, Trade, 86072.673, 107, B00, S10, 1
