B00, 100
B00, Trade, 85166.096, 136, B00, S13, 1
B00, Trade, 85185.904, 128, P00, B00, 1
B00, Trade, 85199.596, 128, B00, S08, 1
B00, Trade, 85210.577, 131, S03, B00, 1
B00, Trade, 85216.519, 129, S06, B00, 1
B00, Trade, 85238.923, 133, S06, B00, 1
B00, Trade, 85252.423, 128, B00, S13, 1
B00, Trade, 85264.423, 135, S17, B00, 1
B00, Trade, 85271.942, 132, S12, B00, 1
B00, Trade, 85295.942, 121, B00, S07, 1
B00, Trade, 85297.462, 132, S16, B00, 1
B00, Trade, 85314.000, 131, S22, B00, 1
B00, Trade, 85319.827, 130, S02, B00, 1
B00, Trade, 85325.712, 133, S15, B00, 1
B00, Trade, 85334.481, 133, S04, B00, 1
B00, Trade, 85345.173, 132, P00, B00, 1
B00, Trade, 85361.788, 124, S05, B00, 1
B00, Trade, 85371.308, 127, S06, B00, 1
B00, Trade, 85379.019, 137, S20, B00, 1
B00, Trade, 85387.019, 126, S02, B00, 1
B00, Trade, 85412.154, 131, S07, B00, 1
B00, Trade, 85417.981, 130, P00, B00, 1
B00, Trade, 85438.519, 135, B00, S02, 1
B00, Trade, 85472.000, 127, B00, S22, 1
B00, Trade, 85475.269, 133, S20, B00, 1
B00, Trade, 85492.308, 123, B00, S20, 1
B00, Trade, 85501.212, 127, S04, B00, 1
B00, Trade, 85505.635, 131, S23, B00, 1
B00, Trade, 85516.865, 134, S23, B00, 1
B00, Trade, 85525.846, 127, P00, B00, 1
B00, Trade, 85537.654, 137, S17, B00, 1
B00, Trade, 85552.885, 131, S18, B00, 1
B00, Trade, 85569.558, 125, S12, B00, 1
B00, Trade, 85576.135, 127, S16, B00, 1
B00, Trade, 85588.327, 125, P00, B00, 1
B00, Trade, 85602.962, 135, S04, B00, 1
B00, Trade, 85620.135, 126, B00, S21, 1
B00, Trade, 85628.308, 132, S06, B00, 1
B00, Trade, 85642.731, 131, B00, S15, 1
B00, Trade, 85657.058, 129, S04, B00, 1
B00, Trade, 85670.423, 127, S09, B00, 1
B00, Trade, 85693.981, 131, S20, B00, 1
B00, Trade, 85696.558, 128, S10, B00, 1
B00, Trade, 85710.538, 129, S05, B00, 1
B00, Trade, 85736.077, 133, S23, B00, 1
B00, Trade, 85745.942, 131, S07, B00, 1
B00, Trade, 85765.462, 124, B00, S16, 1
B00, Trade, 85787.115, 126, S10, B00, 1
B00, Trade, 85798.250, 131, S02, B00, 1
B00, Trade, 85804.731, 133, S20, B00, 1
B00, Trade, 85842.308, 126, S03, B00, 1
B00, Trade, 85849.769, 129, B00, S08, 1
B00, Trade, 85858.135, 135, S03, B00, 1
B00, Trade, 85866.115, 129, S00, B00, 1
B00, Trade, 85879.385, 125, S14, B00, 1
B00, Trade, 85886.519, 135, S05, B00, 1
B00, Trade, 85896.519, 138, S05, B00, 1
B00, Trade, 85921.692, 132, S03, B00, 1
B00, Trade, 85927.096, 129, B00, S07, 1
B00, Trade, 85946.712, 126, B00, S08, 1
B00, Trade, 85951.712, 138, S06, B00, 1
B00, Trade, 85957.577, 137, S18, B00, 1
B00, Trade, 85963.192, 125, S00, B00, 1
B00, Trade, 85981.250, 137, S16, B00, 1
B00, Trade, 85988.115, 124, S06, B00, 1
B00, Trade, 86001.077, 134, S21, B00, 1
B00, Trade, 86015.269, 129, B00, S16, 1
B00, Trade, 86017.058, 131, P00, B00, 1
B00, Trade, 86036.615, 128, B00, S14, 1
B00, Trade, 86054.423, 130, S09, B00, 1
B00, Trade, 86056.038, 131, S17, B00, 1
B00, Trade, 86083.115, 130, S00, B00, 1
B00, Trade, 86094.731, 133, S12, B00, 1
B00, Trade, 86100.981, 126, S16, B00, 1
B00, Trade, 86108.827, 132, S19, B00, 1
B00, Trade, 86119.231, 129, S17, B00, 1
B00, Trade, 86128.365, 125, S18, B00, 1
B00, Trade, 86138.808, 130, B00, S19, 1
B00, Trade, 86145.635, 132, P01, B00, 1
B00, Trade, 86168.538, 133, S00, B00, 1
B00, Trade, 86184.058, 131, S22, B00, 1
B00, Trade, 86191.000, 127, S02, B00, 1
B00, Trade, 86194.365, 126, S00, B00, 1
B00, Trade, 86211.519, 136, S19, B00, 1
B00, Trade, 86214.615, 130, B00, S19, 1
B00, Trade, 86226.269, 130, S09, B00, 1
B00, Trade, 86250.442, 136, S14, B00, 1
B00, Trade, 86273.558, 132, S05, B00, 1
B00, Trade, 86275.173, 129, B00, S20, 1
B00, Trade, 86284.712, 123, S04, B00, 1
B00, Trade, 86310.500, 126, B00, S21, 1
B00, Trade, 86315.692, 129, S23, B00, 1
B00, Trade, 86323.538, 135, S02, B00, 1
B00, Trade, 86333.558, 127, S22, B00, 1
B00, Trade, 86342.923, 128, S03, B00, 1
B00, Trade, 86347.135, 135, S02, B00, 1
B00, Trade, 86358.442, 129, P00, B00, 1
B00, Trade, 86365.923, 135, S17, B00, 1
B00, Trade, 86382.827, 131, S08, B00, 1
B00, Trade, 86389.846, 130, S13, B00, 1
B01, 100
B01, Trade, 85135.327, 129, B01, S16, 1
B01, Trade, 85150.538, 132, B01, S17, 1
B01, Trade, 85156.250, 137, B01, S04, 1
B01, Trade, 85176.481, 128, B01, S10, 1
B01, Trade, 85180.673, 137, S23, B01, 1
B01, Trade, 85190.942, 128, B01, S23, 1
B01, Trade, 85210.635, 127, B01, S04, 1
B01, Trade, 85214.288, 126, B01, S13, 1
B01, Trade, 85215.808, 130, S17, B01, 1
B01, Trade, 85231.385, 132, P00, B01, 1
B01, Trade, 85238.846, 127, B01, S07, 1
B01, Trade, 85261.519, 133, S19, B01, 1
B01, Trade, 85286.827, 131, B01, S07, 1
B01, Trade, 85293.500, 131, P00, B01, 1
B01, Trade, 85312.885, 129, B01, S03, 1
B01, Trade, 85321.442, 132, S17, B01, 1
B01, Trade, 85333.635, 131, B01, S23, 1
B01, Trade, 85338.019, 136, S02, B01, 1
B01, Trade, 85353.904, 130, S03, B01, 1
B01, Trade, 85365.712, 134, S18, B01, 1
B01, Trade, 85395.269, 142, S15, B01, 1
B01, Trade, 85416.346, 127, B01, S16, 1
B01, Trade, 85418.231, 128, B01, S22, 1
B01, Trade, 85431.519, 135, B01, S15, 1
B01, Trade, 85438.923, 135, B01, S23, 1
B01, Trade, 85447.942, 130, B01, S09, 1
B01, Trade, 85453.615, 136, S05, B01, 1
B01, Trade, 85471.673, 129, B01, S08, 1
B01, Trade, 85472.577, 133, S21, B01, 1
B01, Trade, 85502.808, 129, B01, S07, 1
B01, Trade, 85504.885, 131, S22, B01, 1
B01, Trade, 85518.404, 130, B01, S23, 1
B01, Trade, 85532.019, 128, B01, S09, 1
B01, Trade, 85544.788, 137, S05, B01, 1
B01, Trade, 85556.712, 127, B01, S14, 1
B01, Trade, 85574.904, 123, B01, S06, 1
B01, Trade, 85590.346, 123, S06, B01, 1
B01, Trade, 85594.096, 129, S20, B01, 1
B01, Trade, 85608.923, 138, B01, S24, 1
B01, Trade, 85618.327, 131, S10, B01, 1
B01, Trade, 85635.673, 135, S15, B01, 1
B01, Trade, 85647.442, 129, B01, S00, 1
B01, Trade, 85653.596, 124, S12, B01, 1
B01, Trade, 85666.000, 130, B01, S17, 1
B01, Trade, 85690.962, 134, S21, B01, 1
B01, Trade, 85698.596, 120, B01, S17, 1
B01, Trade, 85712.231, 131, S03, B01, 1
B01, Trade, 85740.481, 129, B01, S20, 1
B01, Trade, 85745.231, 134, P00, B01, 1
B01, Trade, 85759.808, 132, S10, B01, 1
B01, Trade, 85775.038, 133, B01, S08, 1
B01, Trade, 85795.635, 134, S05, B01, 1
B01, Trade, 85820.038, 120, B01, S23, 1
B01, Trade, 85831.692, 137, S20, B01, 1
B01, Trade, 85848.769, 130, B01, S11, 1
B01, Trade, 85854.115, 134, S16, B01, 1
B01, Trade, 85873.365, 126, B01, S23, 1
B01, Trade, 85881.596, 123, S00, B01, 1
B01, Trade, 85891.231, 124, B01, S14, 1
B01, Trade, 85902.827, 127, B01, S23, 1
B01, Trade, 85909.596, 124, B01, S22, 1
B01, Trade, 85930.846, 123, B01, S06, 1
B01, Trade, 85940.538, 131, S00, B01, 1
B01, Trade, 85957.558, 128, B01, S23, 1
B01, Trade, 85967.731, 119, B01, S15, 1
B01, Trade, 85969.385, 123, P00, B01, 1
B01, Trade, 85984.577, 129, B01, S22, 1
B01, Trade, 85997.500, 130, S20, B01, 1
B01, Trade, 86015.096, 129, B01, S08, 1
B01, Trade, 86026.250, 134, S11, B01, 1
B01, Trade, 86049.885, 136, S23, B01, 1
B01, Trade, 86061.135, 129, B01, S00, 1
B01, Trade, 86072.865, 130, B01, S11, 1
B01, Trade, 86092.904, 131, S05, B01, 1
B01, Trade, 86107.596, 131, B01, S11, 1
B01, Trade, 86112.808, 132, B01, S17, 1
B01, Trade, 86124.481, 126, B01, S13, 1
B01, Trade, 86136.538, 129, B01, S15, 1
B01, Trade, 86141.000, 133, B01, S11, 1
B01, Trade, 86153.231, 133, B01, S13, 1
B01, Trade, 86174.000, 129, B01, S15, 1
B01, Trade, 86183.500, 125, B01, S09, 1
B01, Trade, 86190.846, 126, S15, B01, 1
B01, Trade, 86209.231, 133, S06, B01, 1
B01, Trade, 86221.135, 121, S11, B01, 1
B01, Trade, 86235.077, 129, B01, S07, 1
B01, Trade, 86241.077, 128, S06, B01, 1
B01, Trade, 86255.115, 129, B01, S11, 1
B01, Trade, 86264.077, 127, B01, S07, 1
B01, Trade, 86266.769, 130, S06, B01, 1
B01, Trade, 86287.481, 126, B01, S17, 1
B01, Trade, 86301.519, 130, P00, B01, 1
B01, Trade, 86313.865, 126, B01, S22, 1
B01, Trade, 86326.846, 130, B01, S14, 1
B01, Trade, 86328.942, 135, S10, B01, 1
B01, Trade, 86342.038, 124, B01, S12, 1
B01, Trade, 86352.615, 132, S23, B01, 1
B01, Trade, 86365.808, 129, B01, S06, 1
B01, Trade, 86382.173, 126, B01, S17, 1
B01, Trade, 86386.750, 134, B01, S23, 1
B02, 100
B02, Trade, 85029.692, 131, B02, S20, 1
B02, Trade, 85034.942, 131, P00, B02, 1
B02, Trade, 85053.365, 130, S03, B02, 1
B02, Trade, 85057.173, 131, B02, S07, 1
B02, Trade, 85072.673, 130, B02, S22, 1
B02, Trade, 85086.500, 133, B02, S22, 1
B02, Trade, 85086.846, 135, S07, B02, 1
B02, Trade, 85103.942, 138, B02, S23, 1
B02, Trade, 85123.654, 131, S22, B02, 1
B02, Trade, 85135.115, 135, S03, B02, 1
B02, Trade, 85143.538, 129, P00, B02, 1
B02, Trade, 85153.788, 128, B02, S08, 1
B02, Trade, 85173.096, 128, B02, S08, 1
B02, Trade, 85184.192, 133, B02, S21, 1
B02, Trade, 85201.288, 129, B02, S01, 1
B02, Trade, 85228.885, 132, S02, B02, 1
B02, Trade, 85238.827, 130, B02, S22, 1
B02, Trade, 85257.019, 133, S10, B02, 1
B02, Trade, 85268.019, 132, B02, S06, 1
B02, Trade, 85289.462, 132, S24, B02, 1
B02, Trade, 85304.942, 128, B02, S11, 1
B02, Trade, 85313.365, 130, B02, S10, 1
B02, Trade, 85319.731, 129, S05, B02, 1
B02, Trade, 85331.865, 133, B02, S13, 1
B02, Trade, 85342.173, 133, S05, B02, 1
B02, Trade, 85346.942, 128, S10, B02, 1
B02, Trade, 85357.173, 126, B02, S15, 1
B02, Trade, 85373.462, 130, S09, B02, 1
B02, Trade, 85381.788, 128, B02, S07, 1
B02, Trade, 85396.865, 139, B02, S04, 1
B02, Trade, 85403.058, 141, S22, B02, 1
B02, Trade, 85416.577, 125, B02, S18, 1
B02, Trade, 85426.423, 130, S00, B02, 1
B02, Trade, 85440.269, 136, S05, B02, 1
B02, Trade, 85468.654, 134, S17, B02, 1
B02, Trade, 85477.288, 125, S16, B02, 1
B02, Trade, 85489.731, 124, B02, S23, 1
B02, Trade, 85513.154, 120, B02, S15, 1
B02, Trade, 85525.385, 123, B02, S07, 1
B02, Trade, 85528.135, 123, S19, B02, 1
B02, Trade, 85543.846, 132, B02, S11, 1
B02, Trade, 85553.596, 129, B02, S08, 1
B02, Trade, 85568.519, 123, B02, S10, 1
B02, Trade, 85585.750, 125, S04, B02, 1
B02, Trade, 85594.365, 130, P00, B02, 1
B02, Trade, 85624.212, 121, B02, S00, 1
B02, Trade, 85632.654, 133, P00, B02, 1
B02, Trade, 85642.000, 131, S09, B02, 1
B02, Trade, 85655.673, 131, S07, B02, 1
B02, Trade, 85678.404, 128, B02, S09, 1
B02, Trade, 85690.731, 133, S24, B02, 1
B02, Trade, 85704.808, 123, B02, S23, 1
B02, Trade, 85718.250, 127, B02, S22, 1
B02, Trade, 85729.981, 138, S05, B02, 1
B02, Trade, 85750.058, 134, S21, B02, 1
B02, Trade, 85762.308, 128, B02, S09, 1
B02, Trade, 85773.769, 137, S20, B02, 1
B02, Trade, 85793.712, 121, B02, S06, 1
B02, Trade, 85799.827, 117, B02, S21, 1
B02, Trade, 85817.154, 128, S19, B02, 1
B02, Trade, 85830.385, 132, B02, S13, 1
