B00, 100
B00, Trade, 85135.750, 121, B00, S02, 1
B00, Trade, 85151.615, 126, B00, S02, 1
B00, Trade, 85158.942, 128, S04, B00, 1
B00, Trade, 85166.192, 130, B00, S05, 1
B00, Trade, 85187.635, 125, S18, B00, 1
B00, Trade, 85199.269, 135, B00, S08, 1
B00, Trade, 85205.692, 132, B00, S01, 1
B00, Trade, 85228.635, 131, B00, S05, 1
B00, Trade, 85240.673, 128, S20, B00, 1
B00, Trade, 85246.962, 132, S23, B00, 1
B00, Trade, 85256.788, 134, S18, B00, 1
B00, Trade, 85268.231, 134, B00, S05, 1
B00, Trade, 85276.942, 138, B00, S12, 1
B00, Trade, 85286.365, 129, S10, B00, 1
B00, Trade, 85297.692, 127, S17, B00, 1
B00, Trade, 85311.115, 123, B00, S23, 1
B00, Trade, 85322.846, 131, B00, S18, 1
B00, Trade, 85337.308, 131, B00, S19, 1
B00, Trade, 85357.308, 130, B00, S02, 1
B00, Trade, 85368.615, 131, B00, S12, 1
B00, Trade, 85380.096, 122, B00, S12, 1
B00, Trade, 85391.115, 131, B00, S06, 1
B00, Trade, 85405.154, 120, B00, S24, 1
B00, Trade, 85432.827, 129, B00, S22, 1
B00, Trade, 85440.615, 127, B00, S17, 1
B00, Trade, 85448.173, 128, B00, S11, 1
B00, Trade, 85454.423, 126, B00, S20, 1
B00, Trade, 85473.538, 124, B00, S22, 1
B00, Trade, 85481.212, 122, B00, S05, 1
B00, Trade, 85490.846, 129, B00, S18, 1
B00, Trade, 85500.500, 135, B00, S24, 1
B00, Trade, 85510.692, 123, B00, S00, 1
B00, Trade, 85524.058, 126, B00, S05, 1
B00, Trade, 85532.673, 130, B00, S02, 1
B00, Trade, 85538.904, 138, S24, B00, 1
B00, Trade, 85547.731, 129, B00, S01, 1
B00, Trade, 85556.596, 126, B00, S24, 1
B00, Trade, 85575.288, 128, B00, S09, 1
B00, Trade, 85605.865, 124, B00, S12, 1
B00, Trade, 85618.731, 127, B00, S02, 1
B00, Trade, 85639.442, 130, B00, S10, 1
B00, Trade, 85650.577, 129, B00, S11, 1
B00, Trade, 85677.577, 126, S10, B00, 1
B00, Trade, 85690.788, 129, B00, S23, 1
B00, Trade, 85700.635, 124, B00, S18, 1
B00, Trade, 85707.481, 124, B00, S22, 1
B00, Trade, 85721.788, 129, B00, S08, 1
B00, Trade, 85730.346, 136, B00, S21, 1
B00, Trade, 85736.769, 131, B00, S07, 1
B00, Trade, 85752.192, 128, B00, S22, 1
B00, Trade, 85760.635, 126, B00, S03, 1
B00, Trade, 85776.635, 125, B00, S01, 1
B00, Trade, 85778.250, 128, B00, S02, 1
B00, Trade, 85790.538, 127, B00, S06, 1
B00, Trade, 85803.846, 132, B00, S17, 1
B00, Trade, 85809.000, 129, B00, S01, 1
B00, Trade, 85822.635, 131, B00, S03, 1
B00, Trade, 85832.288, 128, S01, B00, 1
B00, Trade, 85844.308, 133, B00, P00, 1
B00, Trade, 85876.865, 131, B00, S24, 1
B00, Trade, 85888.365, 128, S17, B00, 1
B00, Trade, 85907.788, 126, B00, S06, 1
B00, Trade, 85926.808, 125, B00, S23, 1
B00, Trade, 85949.231, 132, B00, S04, 1
B00, Trade, 85965.365, 126, B00, S24, 1
B00, Trade, 85973.731, 130, B00, S03, 1
B00, Trade, 85982.077, 133, B00, S11, 1
B00, Trade, 86007.019, 126, S09, B00, 1
B00, Trade, 86017.981, 126, S21, B00, 1
B00, Trade, 86037.923, 125, B00, S12, 1
B00, Trade, 86044.192, 124, B00, S20, 1
B00, Trade, 86057.481, 132, B00, S15, 1
B00, Trade, 86071.712, 123, B00, S11, 1
B00, Trade, 86076.519, 131, B00, S10, 1
B00, Trade, 86094.500, 131, B00, S08, 1
B00, Trade, 86104.942, 128, B00, S12, 1
B00, Trade, 86108.962, 131, B00, S13, 1
B00, Trade, 86120.212, 136, B00, S06, 1
B00, Trade, 86125.692, 126, B00, S05, 1
B00, Trade, 86141.481, 133, B00, S11, 1
B00, Trade, 86155.385, 129, S16, B00, 1
B00, Trade, 86157.712, 127, S12, B00, 1
B00, Trade, 86164.385, 135, B00, S08, 1
B00, Trade, 86183.077, 128, B00, S22, 1
B00, Trade, 86184.808, 128, B00, S06, 1
B00, Trade, 86198.404, 125, S17, B00, 1
B00, Trade, 86205.385, 129, S19, B00, 1
B00, Trade, 86224.750, 129, B00, S04, 1
B00, Trade, 86225.423, 131, B00, S08, 1
