B00, 100
B00, Trade, 85030.077, 108, S07, B00, 1
B00, Trade, 85033.788, 114, S00, B00, 1
B00, Trade, 85055.250, 108, B00, S23, 1
B00, Trade, 85058.231, 109, S01, B00, 1
B00, Trade, 85078.000, 112, S23, B00, 1
B00, Trade, 85088.942, 102, B00, S13, 1
B00, Trade, 85142.808, 114, P01, B00, 1
B00, Trade, 85159.615, 107, S03, B00, 1
B00, Trade, 85165.731, 108, B00, S10, 1
B00, Trade, 85174.212, 105, S09, B00, 1
B00, Trade, 85190.865, 110, S21, B00, 1
B00, Trade, 85204.154, 107, S07, B00, 1
B00, Trade, 85214.904, 110, B00, S01, 1
B00, Trade, 85230.442, 104, B00, S07, 1
B00, Trade, 85236.308, 102, B00, S18, 1
B00, Trade, 85245.942, 111, S15, B00, 1
B00, Trade, 85267.269, 105, B00, S08, 1
B00, Trade, 85270.346, 112, S14, B00, 1
B00, Trade, 85286.596, 103, S03, B00, 1
B00, Trade, 85305.423, 105, B00, S18, 1
B00, Trade, 85311.808, 110, S20, B00, 1
B00, Trade, 85319.923, 102, B00, S14, 1
B00, Trade, 85341.635, 104, B00, S20, 1
B00, Trade, 85349.712, 101, B00, S15, 1
B00, Trade, 85358.192, 108, S14, B00, 1
B00, Trade, 85378.846, 107, B00, S21, 1
B00, Trade, 85393.731, 107, B00, S18, 1
B00, Trade, 85409.462, 110, S12, B00, 1
B00, Trade, 85431.500, 108, S04, B00, 1
B00, Trade, 85455.346, 107, S15, B00, 1
B00, Trade, 85471.904, 102, B00, S07, 1
B00, Trade, 85487.365, 117, S01, B00, 1
B00, Trade, 85502.385, 102, B00, S09, 1
B00, Trade, 85520.692, 111, P01, B00, 1
B00, Trade, 85531.173, 104, B00, S06, 1
B00, Trade, 85537.038, 109, S16, B00, 1
B00, Trade, 85560.481, 114, B00, S09, 1
B00, Trade, 85569.058, 109, B00, S20, 1
B00, Trade, 85581.769, 108, S11, B00, 1
B00, Trade, 85595.692, 105, S23, B00, 1
B00, Trade, 85605.019, 106, B00, S14, 1
B00, Trade, 85618.500, 114, S16, B00, 1
B00, Trade, 85635.692, 110, S16, B00, 1
B00, Trade, 85652.423, 104, B00, S19, 1
B00, Trade, 85658.673, 110, B00, S18, 1
B00, Trade, 85668.615, 105, S00, B00, 1
B00, Trade, 85681.077, 100, B00, S06, 1
B00, Trade, 85693.365, 106, B00, S06, 1
B00, Trade, 85706.500, 109, B00, S08, 1
B00, Trade, 85721.712, 107, S17, B00, 1
B00, Trade, 85732.808, 108, S15, B00, 1
B00, Trade, 85741.519, 104, B00, S11, 1
B00, Trade, 85750.404, 112, B00, S16, 1
B00, Trade, 85763.250, 108, S07, B00, 1
B00, Trade, 85793.250, 104, P01, B00, 1
B00, Trade, 85800.404, 107, B00, S11, 1
B00, Trade, 85814.115, 102, B00, S06, 1
B00, Trade, 85829.981, 99, P01, B00, 1
B00, Trade, 85842.077, 100, B00, S12, 1
B00, Trade, 85844.365, 105, S07, B00, 1
B00, Trade, 85859.212, 99, B00, S17, 1
B00, Trade, 85883.096, 101, S02, B00, 1
B00, Trade, 85894.135, 95, B00, S17, 1
B00, Trade, 85897.827, 101, S02, B00, 1
B00, Trade, 85909.077, 106, S18, B00, 1
B00, Trade, 85920.923, 101, B00, S16, 1
B00, Trade, 85937.846, 99, B00, S22, 1
B00, Trade, 85951.481, 103, S08, B00, 1
B00, Trade, 85954.788, 102, B00, S09, 1
B00, Trade, 85973.212, 103, S22, B00, 1
B00, Trade, 85983.788, 97, B00, S23, 1
B00, Trade, 85992.577, 103, B00, S08, 1
B00, Trade, 86014.981, 96, B00, S08, 1
B00, Trade, 86015.808, 100, S06, B00, 1
B00, Trade, 86034.846, 100, S02, B00, 1
B00, Trade, 86050.731, 102, S16, B00, 1
B00, Trade, 86058.250, 101, B00, S11, 1
B00, Trade, 86078.712, 106, P01, B00, 1
B00, Trade, 86088.596, 99, B00, S03, 1
B00, Trade, 86101.404, 101, S08, B00, 1
B00, Trade, 86113.558, 103, B00, S02, 1
B00, Trade, 86126.385, 104, S08, B00, 1
B00, Trade, 86143.231, 99, B00, S09, 1
B00, Trade, 86159.769, 98, P01, B00, 1
B00, Trade, 86182.269, 100, P01, B00, 1
B00, Trade, 86185.654, 99, S19, B00, 1
B00, Trade, 86206.750, 97, B00, S05, 1
B00, Trade, 86213.173, 100, S11, B00, 1
B00, Trade, 86226.173, 102, B00, S18, 1
B00, Trade, 86247.308, 91, B00, S14, 1
B00, Trade, 86254.346, 89, B00, S17, 1
B00, Trade, 86264.442, 100, B00, S21, 1
B00, Trade, 86274.885, 100, B00, S13, 1
B00, Trade, 86293.981, 98, S11, B00, 1
B00, Trade, 86308.442, 101, S15, B00, 1
B00, Trade, 86333.538, 100, S00, B00, 1
B00, Trade, 86343.577, 99, B00, S21, 1
B00, Trade, 86348.192, 100, B00, S14, 1
B00, Trade, 86364.635, 92, B00, S04, 1
B00, Trade, 86390.500, 105, S01, B00, 1
B01, 100
B01, Trade, 85114.308, 109, B01, S03, 1
B01, Trade, 85123.000, 106, S16, B01, 1
B01, Trade, 85137.577, 106, S00, B01, 1
B01, Trade, 85144.019, 111, S06, B01, 1
B01, Trade, 85156.096, 107, S19, B01, 1
B01, Trade, 85165.288, 111, P01, B01, 1
B01, Trade, 85176.269, 105, S17, B01, 1
B01, Trade, 85191.788, 114, S16, B01, 1
B01, Trade, 85202.962, 105, S00, B01, 1
B01, Trade, 85216.250, 104, B01, S17, 1
B01, Trade, 85221.846, 108, S08, B01, 1
B01, Trade, 85240.269, 113, S05, B01, 1
B01, Trade, 85252.865, 107, P01, B01, 1
B01, Trade, 85264.846, 109, S07, B01, 1
B01, Trade, 85287.269, 105, S02, B01, 1
B01, Trade, 85300.173, 106, S13, B01, 1
B01, Trade, 85309.942, 105, S00, B01, 1
B01, Trade, 85322.942, 111, S02, B01, 1
B01, Trade, 85337.481, 107, P01, B01, 1
B01, Trade, 85347.635, 108, S02, B01, 1
B01, Trade, 85378.635, 109, S17, B01, 1
B01, Trade, 85388.846, 105, B01, S13, 1
B01, Trade, 85422.000, 103, B01, S20, 1
B01, Trade, 85431.846, 113, S14, B01, 1
B01, Trade, 85440.885, 102, S11, B01, 1
B01, Trade, 85444.827, 109, S04, B01, 1
B01, Trade, 85456.981, 109, S21, B01, 1
B01, Trade, 85472.846, 106, P01, B01, 1
B01, Trade, 85501.250, 105, S03, B01, 1
B01, Trade, 85511.692, 105, S01, B01, 1
B01, Trade, 85519.423, 110, B01, S06, 1
B01, Trade, 85545.135, 112, B01, S18, 1
B01, Trade, 85555.365, 107, S23, B01, 1
B01, Trade, 85570.519, 109, S11, B01, 1
B01, Trade, 85582.077, 109, P01, B01, 1
B01, Trade, 85582.712, 107, S16, B01, 1
B01, Trade, 85594.365, 105, S12, B01, 1
B01, Trade, 85623.038, 110, S00, B01, 1
