B00, 100
B00, Trade, 85140.096, 100, S05, B00, 1
B00, Trade, 85153.615, 109, B00, S15, 1
B00, Trade, 85169.673, 107, S11, B00, 1
B00, Trade, 85185.096, 112, S21, B00, 1
B00, Trade, 85208.635, 104, B00, S10, 1
B00, Trade, 85211.038, 108, B00, S07, 1
B00, Trade, 85232.865, 106, S12, B00, 1
B00, Trade, 85251.058, 113, B00, S07, 1
B00, Trade, 85261.269, 107, B00, S01, 1
B00, Trade, 85266.442, 109, S06, B00, 1
B00, Trade, 85282.385, 107, B00, S03, 1
B00, Trade, 85298.173, 106, B00, S03, 1
B00, Trade, 85300.615, 106, S06, B00, 1
B00, Trade, 85310.308, 102, B00, S07, 1
B00, Trade, 85320.519, 106, B00, S08, 1
B00, Trade, 85328.654, 111, P00, B00, 1
B00, Trade, 85345.808, 105, B00, S16, 1
B00, Trade, 85355.481, 103, B00, S02, 1
B00, Trade, 85360.442, 107, S11, B00, 1
B00, Trade, 85374.135, 103, B00, S01, 1
B00, Trade, 85380.962, 111, B00, S14, 1
B00, Trade, 85387.327, 99, B00, S23, 1
B00, Trade, 85395.673, 110, S11, B00, 1
B00, Trade, 85415.173, 101, B00, S23, 1
B00, Trade, 85431.692, 105, B00, S03, 1
B00, Trade, 85442.519, 109, S19, B00, 1
B00, Trade, 85446.038, 107, B00, S22, 1
B00, Trade, 85474.962, 106, B00, S16, 1
B00, Trade, 85481.462, 93, S24, B00, 1
B00, Trade, 85493.327, 109, S22, B00, 1
B00, Trade, 85505.558, 107, B00, S01, 1
B00, Trade, 85521.462, 115, B00, S13, 1
B00, Trade, 85528.962, 101, B00, S24, 1
B00, Trade, 85547.327, 105, B00, S21, 1
B00, Trade, 85550.788, 113, S18, B00, 1
B00, Trade, 85561.327, 108, B00, S19, 1
B00, Trade, 85569.288, 108, B00, S20, 1
B00, Trade, 85580.769, 103, B00, S16, 1
B00, Trade, 85596.808, 103, S17, B00, 1
B00, Trade, 85613.135, 108, S12, B00, 1
B00, Trade, 85624.346, 122, S18, B00, 1
B00, Trade, 85647.981, 109, S20, B00, 1
B00, Trade, 85668.596, 104, B00, S03, 1
B00, Trade, 85676.423, 106, B00, S16, 1
B00, Trade, 85681.038, 111, S17, B00, 1
B00, Trade, 85695.135, 92, B00, S17, 1
B00, Trade, 85702.692, 113, S01, B00, 1
B00, Trade, 85706.019, 113, S01, B00, 1
B00, Trade, 85721.846, 107, B00, S01, 1
