B00, 100
B00, Trade, 85302.750, 114, S15, B00, 1
B00, Trade, 85314.673, 110, S12, B00, 1
B00, Trade, 85327.481, 111, S01, B00, 1
B00, Trade, 85341.885, 112, S12, B00, 1
B00, Trade, 85353.212, 109, S23, B00, 1
B00, Trade, 85363.308, 104, S12, B00, 1
B00, Trade, 85377.577, 104, S10, B00, 1
B00, Trade, 85393.442, 105, S09, B00, 1
B00, Trade, 85398.365, 114, S08, B00, 1
B00, Trade, 85407.038, 110, S14, B00, 1
B00, Trade, 85414.192, 111, S08, B00, 1
B00, Trade, 85427.385, 107, S19, B00, 1
B00, Trade, 85440.731, 101, S08, B00, 1
B00, Trade, 85443.365, 100, B00, S24, 1
B00, Trade, 85458.942, 100, S19, B00, 1
B00, Trade, 85485.442, 106, B00, S11, 1
B00, Trade, 85491.269, 109, S18, B00, 1
B00, Trade, 85501.962, 111, S18, B00, 1
B00, Trade, 85508.442, 110, B00, S03, 1
B00, Trade, 85512.712, 113, B00, S04, 1
B00, Trade, 85531.135, 102, S15, B00, 1
B00, Trade, 85550.192, 106, P00, B00, 1
B00, Trade, 85562.250, 108, S18, B00, 1
B00, Trade, 85567.019, 110, S18, B00, 1
B00, Trade, 85590.404, 112, S23, B00, 1
B00, Trade, 85601.962, 115, S02, B00, 1
B00, Trade, 85612.981, 109, B00, S06, 1
B00, Trade, 85616.288, 111, S15, B00, 1
B00, Trade, 85630.885, 111, S02, B00, 1
B00, Trade, 85636.404, 114, S05, B00, 1
B00, Trade, 85647.731, 112, B00, S18, 1
B00, Trade, 85655.077, 109, P00, B00, 1
B00, Trade, 85666.327, 109, S09, B00, 1
B00, Trade, 85682.962, 110, S02, B00, 1
B00, Trade, 85686.442, 112, S16, B00, 1
B00, Trade, 85696.904, 107, B00, S07, 1
B00, Trade, 85707.654, 110, S19, B00, 1
B00, Trade, 85721.385, 108, S02, B00, 1
B00, Trade, 85726.077, 109, S23, B00, 1
B00, Trade, 85750.135, 112, S02, B00, 1
B00, Trade, 85757.077, 109, S00, B00, 1
B00, Trade, 85765.769, 101, B00, S12, 1
B00, Trade, 85783.385, 108, S08, B00, 1
B00, Trade, 85787.192, 111, B00, S19, 1
B00, Trade, 85803.000, 107, B00, S20, 1
B00, Trade, 85807.635, 106, B00, S06, 1
B00, Trade, 85822.058, 98, S18, B00, 1
B00, Trade, 85829.500, 101, S17, B00, 1
B00, Trade, 85843.192, 97, P00, B00, 1
B00, Trade, 85852.558, 111, S07, B00, 1
B00, Trade, 85860.808, 101, S20, B00, 1
B00, Trade, 85876.596, 95, B00, S10, 1
B00, Trade, 85878.308, 102, S24, B00, 1
B00, Trade, 85886.577, 98, P00, B00, 1
B00, Trade, 85893.558, 102, S02, B00, 1
B00, Trade, 85923.846, 96, B00, S17, 1
B00, Trade, 85943.865, 98, B00, S07, 1
B00, Trade, 85946.827, 105, P00, B00, 1
B00, Trade, 85962.904, 101, S11, B00, 1
B00, Trade, 85971.673, 105, S14, B00, 1
B00, Trade, 85977.577, 109, S18, B00, 1
B00, Trade, 85989.846, 106, S00, B00, 1
B00, Trade, 86003.904, 99, S23, B00, 1
B00, Trade, 86014.481, 102, B00, S06, 1
B00, Trade, 86027.115, 98, S19, B00, 1
B00, Trade, 86035.115, 101, P00, B00, 1
B00, Trade, 86043.500, 98, S24, B00, 1
B00, Trade, 86061.500, 99, S24, B00, 1
B00, Trade, 86069.981, 104, B00, S15, 1
B00, Trade, 86078.385, 110, S02, B00, 1
B00, Trade, 86085.923, 95, S17, B00, 1
B00, Trade, 86094.654, 100, S00, B00, 1
B00, Trade, 86118.212, 93, B00, S11, 1
B00, Trade, 86122.827, 98, B00, S12, 1
B00, Trade, 86131.923, 101, S14, B00, 1
B00, Trade, 86144.538, 99, B00, S16, 1
B00, Trade, 86150.981, 105, S07, B00, 1
B00, Trade, 86162.231, 94, B00, S10, 1
B00, Trade, 86168.788, 101, S19, B00, 1
B00, Trade, 86174.731, 99, S09, B00, 1
B00, Trade, 86193.500, 93, B00, S11, 1
B00, Trade, 86207.385, 107, P00, B00, 1
B00, Trade, 86210.577, 105, S21, B00, 1
B00, Trade, 86214.885, 95, S05, B00, 1
B00, Trade, 86250.327, 98, B00, S24, 1
B00, Trade, 86253.615, 104, S18, B00, 1
B00, Trade, 86257.096, 103, S14, B00, 1
B00, Trade, 86268.923, 103, B00, S00, 1
B00, Trade, 86279.654, 100, S05, B00, 1
B00, Trade, 86291.442, 100, S15, B00, 1
B00, Trade, 86307.404, 103, S07, B00, 1
B00, Trade, 86328.673, 97, B00, S03, 1
B00, Trade, 86334.769, 101, S12, B00, 1
B00, Trade, 86338.865, 109, S08, B00, 1
B00, Trade, 86352.058, 98, S16, B00, 1
B00, Trade, 86359.019, 100, S10, B00, 1
B00, Trade, 86369.115, 103, P00, B00, 1
B00, Trade, 86378.462, 103, P00, B00, 1
