B00, 100
B00, Trade, 85220.846, 128, B00, S18, 1
B00, Trade, 85229.212, 128, B00, S11, 1
B00, Trade, 85234.019, 126, B00, S17, 1
B00, Trade, 85247.212, 124, B00, S00, 1
B00, Trade, 85261.904, 127, B00, S20, 1
B00, Trade, 85270.577, 123, B00, S15, 1
B00, Trade, 85275.673, 125, B00, S15, 1
B00, Trade, 85287.712, 135, B00, S03, 1
B00, Trade, 85300.519, 128, B00, S14, 1
B00, Trade, 85304.904, 132, B00, S07, 1
B00, Trade, 85319.731, 126, B00, S06, 1
B00, Trade, 85324.154, 125, B00, S01, 1
B00, Trade, 85341.635, 125, B00, S21, 1
B00, Trade, 85353.673, 131, B00, S22, 1
B00, Trade, 85357.385, 130, B00, S05, 1
B00, Trade, 85379.596, 133, S23, B00, 1
B00, Trade, 85395.731, 125, B00, S18, 1
B00, Trade, 85411.250, 138, B00, S12, 1
B00, Trade, 85419.769, 132, B00, S17, 1
B00, Trade, 85427.615, 127, B00, S00, 1
B00, Trade, 85453.385, 130, B00, S06, 1
B00, Trade, 85461.654, 129, B00, S04, 1
B00, Trade, 85467.673, 130, B00, S21, 1
B00, Trade, 85477.596, 128, B00, S24, 1
B00, Trade, 85492.904, 127, B00, S13, 1
B00, Trade, 85499.192, 126, B00, S23, 1
B00, Trade, 85517.404, 130, B00, S15, 1
B00, Trade, 85530.635, 131, B00, S19, 1
B00, Trade, 85538.365, 130, B00, S21, 1
B00, Trade, 85548.385, 133, B00, S06, 1
B00, Trade, 85562.712, 122, B00, S11, 1
B00, Trade, 85586.962, 135, B00, S09, 1
B00, Trade, 85588.750, 123, B00, S03, 1
B00, Trade, 85594.942, 129, B00, S18, 1
B00, Trade, 85612.846, 133, B00, S06, 1
B00, Trade, 85614.596, 133, B00, S23, 1
B00, Trade, 85631.538, 126, B00, S12, 1
B00, Trade, 85642.269, 134, B00, S09, 1
B00, Trade, 85657.308, 132, B00, S09, 1
B00, Trade, 85678.904, 130, B00, S11, 1
B00, Trade, 85688.269, 130, B00, S21, 1
B00, Trade, 85713.654, 135, S07, B00, 1
B00, Trade, 85718.288, 136, S07, B00, 1
B00, Trade, 85727.596, 132, B00, S17, 1
B00, Trade, 85743.077, 133, B00, S19, 1
B00, Trade, 85761.404, 134, B00, S15, 1
B00, Trade, 85774.923, 130, S21, B00, 1
B00, Trade, 85787.904, 131, S12, B00, 1
B00, Trade, 85800.096, 134, S08, B00, 1
B00, Trade, 85807.308, 128, S02, B00, 1
B00, Trade, 85816.577, 131, B00, S10, 1
B00, Trade, 85823.827, 127, B00, S01, 1
B00, Trade, 85837.327, 120, B00, S21, 1
B00, Trade, 85858.596, 128, B00, S19, 1
B00, Trade, 85869.635, 117, S02, B00, 1
B00, Trade, 85875.135, 129, S07, B00, 1
B00, Trade, 85898.577, 133, B00, S01, 1
B00, Trade, 85916.654, 132, B00, S05, 1
B00, Trade, 85931.827, 126, B00, S04, 1
B00, Trade, 85946.442, 133, B00, S17, 1
B00, Trade, 85958.365, 132, B00, S17, 1
B00, Trade, 85968.385, 124, B00, P00, 1
B00, Trade, 85980.077, 128, B00, S12, 1
B00, Trade, 85992.865, 128, B00, S24, 1
B00, Trade, 86000.692, 128, B00, S16, 1
B00, Trade, 86009.308, 124, B00, S18, 1
