B00, 100
B00, Trade, 84941.962, 103, B00, S20, 1
B00, Trade, 84956.577, 111, B00, S06, 1
B00, Trade, 84960.750, 108, B00, S20, 1
B00, Trade, 84970.731, 115, S06, B00, 1
B00, Trade, 84986.096, 123, S23, B00, 1
B00, Trade, 85005.385, 108, B00, S20, 1
B00, Trade, 85014.173, 102, B00, S21, 1
B00, Trade, 85026.481, 107, S15, B00, 1
B00, Trade, 85033.385, 109, S07, B00, 1
B00, Trade, 85055.058, 106, S13, B00, 1
B00, Trade, 85067.769, 106, S17, B00, 1
B00, Trade, 85082.481, 104, B00, S02, 1
B00, Trade, 85095.962, 108, B00, S13, 1
B00, Trade, 85134.038, 99, B00, S18, 1
B00, Trade, 85140.135, 112, S04, B00, 1
B00, Trade, 85149.019, 111, B00, S17, 1
B00, Trade, 85160.731, 106, B00, S20, 1
B00, Trade, 85168.654, 108, P01, B00, 1
B00, Trade, 85194.769, 99, B00, S01, 1
B00, Trade, 85196.462, 104, S08, B00, 1
B00, Trade, 85208.846, 109, B00, S18, 1
B00, Trade, 85225.981, 101, P01, B00, 1
B00, Trade, 85248.827, 101, B00, S07, 1
B00, Trade, 85258.865, 102, B00, S15, 1
B00, Trade, 85261.404, 106, S18, B00, 1
B00, Trade, 85268.923, 103, B00, S18, 1
B00, Trade, 85281.423, 103, S10, B00, 1
B00, Trade, 85297.865, 111, S09, B00, 1
B00, Trade, 85312.154, 108, B00, S10, 1
B00, Trade, 85325.942, 106, B00, S00, 1
B00, Trade, 85342.462, 107, B00, S13, 1
B00, Trade, 85353.365, 108, S17, B00, 1
B00, Trade, 85363.712, 100, B00, S08, 1
B00, Trade, 85367.154, 108, S03, B00, 1
B00, Trade, 85379.615, 106, S07, B00, 1
B00, Trade, 85385.635, 106, B00, S04, 1
B00, Trade, 85408.904, 104, S24, B00, 1
B00, Trade, 85427.615, 110, B00, S03, 1
B00, Trade, 85445.404, 109, S02, B00, 1
B00, Trade, 85475.423, 108, S24, B00, 1
B00, Trade, 85498.942, 100, B00, S06, 1
B00, Trade, 85522.462, 108, S17, B00, 1
B00, Trade, 85530.808, 107, S24, B00, 1
B00, Trade, 85538.115, 108, B00, S16, 1
B00, Trade, 85561.615, 103, B00, S07, 1
B00, Trade, 85582.865, 113, S09, B00, 1
B00, Trade, 85609.750, 108, B00, S06, 1
B00, Trade, 85615.173, 105, B00, S24, 1
B00, Trade, 85620.365, 117, S14, B00, 1
B00, Trade, 85630.865, 112, B00, S05, 1
