B00, 100
B00, Trade, 85001.846, 108, S08, B00, 1
B00, Trade, 85022.327, 116, S11, B00, 1
B00, Trade, 85054.654, 115, S10, B00, 1
B00, Trade, 85061.385, 107, S03, B00, 1
B00, Trade, 85083.981, 105, B00, S18, 1
B00, Trade, 85090.769, 111, S01, B00, 1
B00, Trade, 85108.192, 102, B00, S13, 1
B00, Trade, 85122.577, 102, S19, B00, 1
B00, Trade, 85151.827, 106, S22, B00, 1
B00, Trade, 85161.231, 107, B00, S11, 1
B00, Trade, 85183.115, 102, S00, B00, 1
B00, Trade, 85196.731, 108, B00, S06, 1
B00, Trade, 85198.827, 105, B00, S12, 1
B00, Trade, 85209.942, 112, S09, B00, 1
B00, Trade, 85224.288, 107, B00, S09, 1
B00, Trade, 85238.154, 108, B00, S13, 1
B00, Trade, 85249.596, 106, S11, B00, 1
B00, Trade, 85254.923, 108, B00, S09, 1
B00, Trade, 85272.904, 108, S14, B00, 1
B00, Trade, 85285.885, 108, B00, S23, 1
B00, Trade, 85302.192, 109, B00, S22, 1
B00, Trade, 85307.519, 105, S16, B00, 1
B00, Trade, 85326.346, 102, B00, S23, 1
B00, Trade, 85344.058, 105, B00, S04, 1
B00, Trade, 85350.788, 109, S17, B00, 1
B00, Trade, 85364.346, 112, S18, B00, 1
B00, Trade, 85379.827, 106, S05, B00, 1
B00, Trade, 85387.558, 107, S14, B00, 1
B00, Trade, 85406.135, 106, S07, B00, 1
B00, Trade, 85417.481, 107, S10, B00, 1
B00, Trade, 85430.654, 110, B00, S18, 1
B00, Trade, 85447.038, 105, S22, B00, 1
B00, Trade, 85461.385, 105, B00, S16, 1
B00, Trade, 85473.500, 107, B00, S19, 1
B00, Trade, 85477.769, 103, B00, S17, 1
B00, Trade, 85490.173, 111, B00, S12, 1
B00, Trade, 85497.615, 109, B00, S18, 1
B00, Trade, 85513.769, 101, B00, S08, 1
B00, Trade, 85529.327, 109, S20, B00, 1
B00, Trade, 85538.654, 106, S23, B00, 1
B00, Trade, 85549.115, 107, S18, B00, 1
B00, Trade, 85571.019, 111, S10, B00, 1
B00, Trade, 85584.212, 107, S10, B00, 1
B00, Trade, 85588.269, 115, S22, B00, 1
B00, Trade, 85594.788, 110, B00, S24, 1
B00, Trade, 85609.385, 105, S07, B00, 1
B00, Trade, 85620.058, 105, B00, S07, 1
B00, Trade, 85648.962, 105, S18, B00, 1
B00, Trade, 85655.038, 110, S17, B00, 1
B00, Trade, 85685.481, 104, B00, S05, 1
B00, Trade, 85704.962, 105, B00, S05, 1
B00, Trade, 85710.692, 104, S20, B00, 1
B00, Trade, 85716.442, 110, B00, S10, 1
