B00, 100
B00, Trade, 84890.981, 116, S10, B00, 1
B00, Trade, 84897.462, 110, B00, S01, 1
B00, Trade, 84929.750, 96, B00, S13, 1
B00, Trade, 84937.712, 95, S15, B00, 1
B00, Trade, 84951.308, 98, B00, S02, 1
B00, Trade, 84960.135, 109, S06, B00, 1
B00, Trade, 84973.404, 102, S23, B00, 1
B00, Trade, 84988.827, 95, B00, S17, 1
B00, Trade, 84999.712, 95, B00, S15, 1
B00, Trade, 85016.788, 103, S22, B00, 1
B00, Trade, 85030.712, 100, B00, S21, 1
B00, Trade, 85046.462, 97, B00, S10, 1
B00, Trade, 85051.827, 102, S21, B00, 1
B00, Trade, 85056.962, 98, B00, S06, 1
B00, Trade, 85076.038, 98, S22, B00, 1
B00, Trade, 85095.635, 98, S05, B00, 1
B00, Trade, 85111.769, 101, B00, S15, 1
B00, Trade, 85115.635, 100, P00, B00, 1
B00, Trade, 85142.865, 100, B00, S19, 1
B00, Trade, 85150.635, 101, S09, B00, 1
B00, Trade, 85187.538, 103, S18, B00, 1
B00, Trade, 85204.327, 105, S06, B00, 1
B00, Trade, 85224.308, 113, S06, B00, 1
B00, Trade, 85242.865, 106, B00, S00, 1
B00, Trade, 85245.481, 105, S19, B00, 1
B00, Trade, 85270.788, 95, B00, S04, 1
B00, Trade, 85275.846, 106, S12, B00, 1
B00, Trade, 85291.481, 109, S21, B00, 1
B00, Trade, 85316.558, 107, S09, B00, 1
B00, Trade, 85338.942, 101, S02, B00, 1
B00, Trade, 85354.135, 102, B00, S05, 1
B00, Trade, 85371.462, 109, S01, B00, 1
B00, Trade, 85391.288, 102, B00, S24, 1
B00, Trade, 85394.615, 108, S08, B00, 1
B00, Trade, 85413.308, 107, B00, S15, 1
B00, Trade, 85427.865, 110, S12, B00, 1
B00, Trade, 85443.404, 100, S21, B00, 1
B00, Trade, 85453.731, 108, S03, B00, 1
B00, Trade, 85470.808, 108, S23, B00, 1
B00, Trade, 85490.404, 107, S07, B00, 1
B00, Trade, 85498.231, 110, B00, S05, 1
B00, Trade, 85517.519, 113, S23, B00, 1
B00, Trade, 85535.096, 107, S20, B00, 1
B00, Trade, 85549.865, 102, B00, S18, 1
B00, Trade, 85559.308, 106, S09, B00, 1
B00, Trade, 85567.115, 118, S13, B00, 1
B00, Trade, 85587.712, 106, B00, S24, 1
B00, Trade, 85598.481, 107, B00, S08, 1
B00, Trade, 85599.731, 113, S07, B00, 1
B00, Trade, 85605.923, 108, B00, S07, 1
B00, Trade, 85632.365, 102, B00, S04, 1
B00, Trade, 85635.135, 103, S05, B00, 1
B00, Trade, 85656.269, 104, B00, S07, 1
B00, Trade, 85659.962, 113, S24, B00, 1
B00, Trade, 85683.769, 109, B00, S03, 1
B00, Trade, 85691.404, 102, B00, S05, 1
B00, Trade, 85722.635, 108, S14, B00, 1
B00, Trade, 85735.135, 109, B00, S19, 1
B00, Trade, 85752.731, 110, B00, S12, 1
B00, Trade, 85779.404, 105, S08, B00, 1
B00, Trade, 85797.154, 111, B00, S13, 1
