B00, 100
B00, Trade, 84934.288, 161, S16, B00, 1
B00, Trade, 84947.231, 153, S03, B00, 1
B00, Trade, 84958.788, 150, B00, S24, 1
B00, Trade, 84976.731, 156, S01, B00, 1
B00, Trade, 84990.673, 154, B00, S06, 1
B00, Trade, 85005.577, 158, P00, B00, 1
B00, Trade, 85022.288, 152, B00, S03, 1
B00, Trade, 85025.000, 162, S19, B00, 1
B00, Trade, 85051.808, 152, B00, S13, 1
B00, Trade, 85057.635, 161, S08, B00, 1
B00, Trade, 85069.192, 150, S06, B00, 1
B00, Trade, 85080.115, 154, B00, S02, 1
B00, Trade, 85095.731, 157, S19, B00, 1
B00, Trade, 85103.981, 157, S24, B00, 1
B00, Trade, 85117.019, 160, S12, B00, 1
B00, Trade, 85134.538, 156, B00, S11, 1
B00, Trade, 85137.865, 159, S23, B00, 1
B00, Trade, 85152.327, 157, B00, S08, 1
B00, Trade, 85159.038, 160, B00, S03, 1
B00, Trade, 85181.308, 155, P00, B00, 1
B00, Trade, 85191.731, 160, B00, S16, 1
B00, Trade, 85205.385, 157, S24, B00, 1
B00, Trade, 85224.462, 150, B00, S24, 1
B00, Trade, 85232.288, 150, B00, S10, 1
B00, Trade, 85240.923, 158, S11, B00, 1
B00, Trade, 85245.788, 157, S09, B00, 1
B00, Trade, 85270.423, 152, S22, B00, 1
B00, Trade, 85284.000, 163, B00, S00, 1
B00, Trade, 85302.000, 154, B00, S24, 1
B00, Trade, 85310.019, 150, S00, B00, 1
B00, Trade, 85329.423, 154, S19, B00, 1
B00, Trade, 85343.423, 163, S06, B00, 1
B00, Trade, 85355.154, 153, S01, B00, 1
B00, Trade, 85374.962, 151, B00, S16, 1
B00, Trade, 85387.885, 158, B00, S14, 1
B00, Trade, 85391.019, 153, S10, B00, 1
B00, Trade, 85405.923, 154, B00, S06, 1
B00, Trade, 85426.231, 156, B00, S24, 1
B00, Trade, 85449.423, 164, S02, B00, 1
B00, Trade, 85477.558, 152, B00, S15, 1
B00, Trade, 85478.962, 158, S11, B00, 1
B00, Trade, 85491.904, 154, B00, S19, 1
B00, Trade, 85504.846, 153, S19, B00, 1
B00, Trade, 85525.327, 150, S09, B00, 1
B00, Trade, 85554.577, 154, S01, B00, 1
B00, Trade, 85569.827, 155, S07, B00, 1
B00, Trade, 85588.942, 154, B00, S04, 1
B00, Trade, 85601.615, 150, B00, S08, 1
B00, Trade, 85603.365, 152, P00, B00, 1
B00, Trade, 85631.846, 152, B00, S04, 1
B00, Trade, 85644.250, 162, B00, S10, 1
B00, Trade, 85664.019, 156, B00, S07, 1
B00, Trade, 85689.096, 162, S09, B00, 1
B00, Trade, 85718.038, 153, B00, S07, 1
B00, Trade, 85728.038, 152, B00, S15, 1
B00, Trade, 85745.654, 147, S07, B00, 1
B00, Trade, 85754.096, 146, B00, S11, 1
B00, Trade, 85760.808, 155, B00, S09, 1
B00, Trade, 85766.654, 150, S02, B00, 1
B00, Trade, 85791.788, 151, B00, S15, 1
B00, Trade, 85807.135, 156, S12, B00, 1
B00, Trade, 85827.885, 157, B00, S05, 1
B00, Trade, 85842.327, 151, B00, S23, 1
B00, Trade, 85851.788, 158, S11, B00, 1
B00, Trade, 85862.231, 154, B00, S02, 1
B00, Trade, 85874.885, 161, S01, B00, 1
B00, Trade, 85890.654, 153, B00, S24, 1
B00, Trade, 85913.519, 156, B00, S12, 1
B00, Trade, 85921.308, 154, P00, B00, 1
B00, Trade, 85930.827, 154, B00, S01, 1
B00, Trade, 85943.885, 156, B00, S06, 1
B00, Trade, 85952.769, 157, S10, B00, 1
B00, Trade, 85970.346, 152, B00, S04, 1
B00, Trade, 85975.115, 154, S19, B00, 1
B00, Trade, 85987.558, 150, B00, S18, 1
B00, Trade, 86025.019, 152, S19, B00, 1
B00, Trade, 86040.000, 150, B00, S22, 1
B00, Trade, 86043.615, 160, S04, B00, 1
B00, Trade, 86055.712, 154, B00, S04, 1
B00, Trade, 86082.731, 151, S09, B00, 1
B00, Trade, 86100.058, 157, B00, S14, 1
B00, Trade, 86105.385, 156, B00, S20, 1
B00, Trade, 86112.500, 160, S19, B00, 1
B00, Trade, 86125.308, 151, P00, B00, 1
B00, Trade, 86169.538, 151, S03, B00, 1
B00, Trade, 86176.654, 151, B00, S12, 1
B00, Trade, 86187.385, 151, S21, B00, 1
B00, Trade, 86208.250, 152, B00, S03, 1
B00, Trade, 86215.365, 153, B00, S08, 1
B00, Trade, 86221.904, 152, S20, B00, 1
B00, Trade, 86232.827, 151, B00, S12, 1
B00, Trade, 86240.346, 156, B00, S16, 1
B00, Trade, 86277.500, 155, B00, S13, 1
B00, Trade, 86301.750, 152, P00, B00, 1
B00, Trade, 86321.827, 150, S03, B00, 1
B00, Trade, 86338.788, 159, B00, S16, 1
B00, Trade, 86347.769, 155, S22, B00, 1
B00, Trade, 86368.327, 154, B00, S15, 1
B00, Trade, 86380.885, 155, S00, B00, 1
B00, Trade, 86393.327, 154, B00, S05, 1
B01, 100
B01, Trade, 85001.769, 156, B01, S03, 1
B01, Trade, 85012.327, 155, B01, S12, 1
B01, Trade, 85024.481, 160, S04, B01, 1
B01, Trade, 85046.885, 163, S04, B01, 1
B01, Trade, 85051.577, 157, P00, B01, 1
B01, Trade, 85080.135, 153, B01, S11, 1
B01, Trade, 85094.654, 154, S12, B01, 1
B01, Trade, 85132.231, 157, B01, S15, 1
B01, Trade, 85140.538, 155, B01, S00, 1
B01, Trade, 85154.808, 156, B01, S13, 1
B01, Trade, 85168.173, 151, B01, S16, 1
B01, Trade, 85176.058, 150, P00, B01, 1
B01, Trade, 85192.731, 150, B01, S06, 1
B01, Trade, 85201.365, 158, S05, B01, 1
B01, Trade, 85213.577, 157, S12, B01, 1
B01, Trade, 85226.788, 155, B01, S05, 1
B01, Trade, 85241.981, 157, B01, S20, 1
B01, Trade, 85248.365, 157, B01, S05, 1
B01, Trade, 85274.038, 153, S01, B01, 1
B01, Trade, 85299.269, 155, S10, B01, 1
B01, Trade, 85308.769, 155, B01, S17, 1
B01, Trade, 85325.288, 158, B01, S12, 1
B01, Trade, 85342.577, 159, B01, S20, 1
B01, Trade, 85352.288, 159, B01, S05, 1
B01, Trade, 85368.481, 157, B01, S04, 1
B01, Trade, 85380.231, 156, B01, S12, 1
B01, Trade, 85388.942, 157, B01, S02, 1
B01, Trade, 85394.615, 156, P00, B01, 1
B01, Trade, 85424.577, 157, B01, S12, 1
B01, Trade, 85433.385, 156, P00, B01, 1
B01, Trade, 85444.154, 159, S05, B01, 1
B01, Trade, 85462.096, 148, B01, S15, 1
B01, Trade, 85472.154, 155, B01, S15, 1
B01, Trade, 85475.635, 157, B01, S00, 1
B01, Trade, 85486.750, 160, S08, B01, 1
B01, Trade, 85493.019, 148, B01, S16, 1
B01, Trade, 85508.596, 156, S11, B01, 1
B01, Trade, 85520.481, 152, B01, S21, 1
B01, Trade, 85533.231, 152, S04, B01, 1
B01, Trade, 85553.365, 158, S09, B01, 1
B01, Trade, 85555.596, 155, S00, B01, 1
B01, Trade, 85564.462, 150, B01, S10, 1
B01, Trade, 85581.538, 147, B01, S02, 1
B01, Trade, 85596.327, 153, B01, S16, 1
