B00, 100
B00, Trade, 85190.519, 99, S03, B00, 1
B00, Trade, 85193.462, 103, S13, B00, 1
B00, Trade, 85202.327, 103, B00, S12, 1
B00, Trade, 85221.115, 101, S04, B00, 1
B00, Trade, 85227.192, 111, S15, B00, 1
B00, Trade, 85240.308, 107, B00, S22, 1
B00, Trade, 85250.423, 104, S18, B00, 1
B00, Trade, 85259.596, 110, S23, B00, 1
B00, Trade, 85264.712, 108, S24, B00, 1
B00, Trade, 85275.519, 107, S24, B00, 1
B00, Trade, 85297.135, 107, S05, B00, 1
B00, Trade, 85306.462, 105, S00, B00, 1
B00, Trade, 85320.692, 109, S05, B00, 1
B00, Trade, 85331.154, 109, S23, B00, 1
B00, Trade, 85341.019, 109, S04, B00, 1
B00, Trade, 85350.481, 104, P01, B00, 1
B00, Trade, 85359.346, 109, S03, B00, 1
B00, Trade, 85368.212, 106, B00, S05, 1
B00, Trade, 85374.885, 106, S17, B00, 1
B00, Trade, 85393.269, 109, B00, S11, 1
B00, Trade, 85417.038, 108, B00, S09, 1
B00, Trade, 85426.731, 105, S04, B00, 1
B00, Trade, 85440.404, 121, S19, B00, 1
B00, Trade, 85452.308, 113, S13, B00, 1
B00, Trade, 85467.981, 104, S14, B00, 1
B00, Trade, 85487.885, 106, S23, B00, 1
B00, Trade, 85499.173, 109, S04, B00, 1
B00, Trade, 85521.346, 114, S03, B00, 1
B00, Trade, 85529.423, 110, S16, B00, 1
B00, Trade, 85551.135, 110, S01, B00, 1
B00, Trade, 85555.673, 110, S04, B00, 1
B00, Trade, 85574.558, 110, P01, B00, 1
B00, Trade, 85580.462, 115, B00, S24, 1
B00, Trade, 85591.577, 108, S16, B00, 1
B00, Trade, 85601.346, 110, P01, B00, 1
B00, Trade, 85621.750, 106, S05, B00, 1
B00, Trade, 85626.808, 111, S16, B00, 1
B00, Trade, 85637.365, 106, B00, S12, 1
B00, Trade, 85651.808, 107, S01, B00, 1
B00, Trade, 85653.904, 109, S00, B00, 1
B00, Trade, 85670.288, 106, B00, S16, 1
B00, Trade, 85683.635, 109, S19, B00, 1
B00, Trade, 85709.827, 116, S01, B00, 1
B00, Trade, 85722.077, 111, S11, B00, 1
B00, Trade, 85722.750, 111, S13, B00, 1
B00, Trade, 85741.154, 110, S07, B00, 1
B00, Trade, 85753.577, 114, S15, B00, 1
B00, Trade, 85763.385, 108, S14, B00, 1
B00, Trade, 85776.904, 106, B00, S16, 1
B00, Trade, 85782.885, 107, S00, B00, 1
B00, Trade, 85786.500, 109, P01, B00, 1
B00, Trade, 85797.962, 109, S13, B00, 1
B00, Trade, 85809.865, 113, S01, B00, 1
B00, Trade, 85821.269, 106, S03, B00, 1
B00, Trade, 85830.692, 113, S02, B00, 1
B00, Trade, 85836.462, 109, S03, B00, 1
B00, Trade, 85847.212, 104, S24, B00, 1
B00, Trade, 85862.635, 114, S11, B00, 1
B00, Trade, 85869.885, 113, S10, B00, 1
B00, Trade, 85889.096, 115, S01, B00, 1
B00, Trade, 85895.192, 110, S21, B00, 1
B00, Trade, 85907.865, 106, S17, B00, 1
B00, Trade, 85926.885, 111, S09, B00, 1
B00, Trade, 85932.577, 112, S04, B00, 1
B00, Trade, 85952.904, 109, S23, B00, 1
B00, Trade, 85959.346, 111, S24, B00, 1
B00, Trade, 85968.154, 107, S00, B00, 1
B00, Trade, 85979.019, 108, S16, B00, 1
B00, Trade, 85985.288, 106, S08, B00, 1
B00, Trade, 85999.942, 110, S18, B00, 1
B00, Trade, 86005.019, 109, S21, B00, 1
B00, Trade, 86027.212, 102, B00, S06, 1
B00, Trade, 86031.923, 106, S08, B00, 1
B00, Trade, 86040.692, 112, S18, B00, 1
B00, Trade, 86055.577, 105, B00, S18, 1
B00, Trade, 86062.096, 108, P01, B00, 1
B00, Trade, 86076.577, 110, S14, B00, 1
B00, Trade, 86102.481, 106, S10, B00, 1
B00, Trade, 86116.596, 121, S04, B00, 1
B00, Trade, 86127.154, 115, S03, B00, 1
B00, Trade, 86141.096, 107, B00, S16, 1
B00, Trade, 86150.788, 115, S01, B00, 1
B00, Trade, 86177.769, 114, S19, B00, 1
B00, Trade, 86187.154, 105, S11, B00, 1
B00, Trade, 86213.212, 109, B00, S07, 1
B00, Trade, 86215.308, 112, S00, B00, 1
B00, Trade, 86234.731, 113, B00, S03, 1
B00, Trade, 86241.327, 113, S05, B00, 1
B00, Trade, 86251.135, 107, S23, B00, 1
B00, Trade, 86255.692, 113, S24, B00, 1
B00, Trade, 86291.250, 116, P01, B00, 1
B00, Trade, 86296.038, 108, S14, B00, 1
B00, Trade, 86316.788, 111, S05, B00, 1
B00, Trade, 86333.596, 109, S19, B00, 1
B00, Trade, 86338.288, 114, S13, B00, 1
B00, Trade, 86344.442, 109, S01, B00, 1
B00, Trade, 86362.923, 111, B00, S03, 1
B00, Trade, 86373.962, 113, B00, S07, 1
B00, Trade, 86380.558, 108, P01, B00, 1
B00, Trade, 86384.212, 116, S17, B00, 1
B01, 100
B01, Trade, 85098.769, 93, B01, S22, 1
B01, Trade, 85111.308, 102, S04, B01, 1
B01, Trade, 85117.038, 102, P01, B01, 1
B01, Trade, 85131.192, 97, B01, S05, 1
B01, Trade, 85135.635, 98, P01, B01, 1
B01, Trade, 85154.269, 100, B01, S16, 1
