B00, 100
B00, Trade, 83715.673, 170, S16, B00, 1
B00, Trade, 83768.808, 167, S20, B00, 1
B00, Trade, 83800.462, 163, S17, B00, 1
B00, Trade, 83817.269, 166, S12, B00, 1
B00, Trade, 83856.058, 167, S04, B00, 1
B00, Trade, 83872.981, 168, S07, B00, 1
B00, Trade, 83886.808, 164, S12, B00, 1
B00, Trade, 83923.038, 165, P01, B00, 1
B00, Trade, 83954.577, 164, S20, B00, 1
B00, Trade, 83980.442, 165, S11, B00, 1
B00, Trade, 84001.231, 165, P01, B00, 1
B00, Trade, 84025.904, 163, S03, B00, 1
B00, Trade, 84067.404, 161, B00, S22, 1
B00, Trade, 84083.423, 173, S22, B00, 1
B00, Trade, 84114.038, 162, S12, B00, 1
B00, Trade, 84135.731, 166, S12, B00, 1
B00, Trade, 84153.404, 163, S19, B00, 1
B00, Trade, 84169.346, 175, S22, B00, 1
B00, Trade, 84186.154, 169, S15, B00, 1
B00, Trade, 84207.712, 163, S12, B00, 1
B00, Trade, 84239.981, 171, S01, B00, 1
B00, Trade, 84245.308, 171, B00, S07, 1
B00, Trade, 84255.481, 163, S09, B00, 1
B00, Trade, 84294.865, 162, B00, S03, 1
B00, Trade, 84299.404, 164, S15, B00, 1
B00, Trade, 84300.481, 166, S20, B00, 1
B00, Trade, 84336.538, 165, S22, B00, 1
B00, Trade, 84347.365, 160, B00, S13, 1
B00, Trade, 84361.788, 165, S08, B00, 1
B00, Trade, 84370.846, 166, S23, B00, 1
B00, Trade, 84376.115, 171, S12, B00, 1
B00, Trade, 84407.673, 168, S17, B00, 1
B00, Trade, 84436.962, 167, S16, B00, 1
B00, Trade, 84448.750, 165, S06, B00, 1
B00, Trade, 84546.827, 164, P01, B00, 1
B00, Trade, 84564.135, 167, S06, B00, 1
B00, Trade, 84618.654, 167, B00, S08, 1
B00, Trade, 84637.769, 171, S15, B00, 1
B00, Trade, 84665.788, 164, S17, B00, 1
B00, Trade, 84686.058, 168, S03, B00, 1
B00, Trade, 84701.231, 173, B00, S02, 1
B00, Trade, 84751.692, 169, S04, B00, 1
B00, Trade, 84758.385, 163, P01, B00, 1
B00, Trade, 84773.308, 163, S12, B00, 1
B00, Trade, 84801.404, 166, S15, B00, 1
B00, Trade, 84826.154, 162, S12, B00, 1
B00, Trade, 84877.904, 164, B00, S08, 1
B00, Trade, 84916.885, 168, S03, B00, 1
B00, Trade, 84935.385, 170, S09, B00, 1
B00, Trade, 84941.442, 168, S01, B00, 1
B00, Trade, 84953.981, 169, S08, B00, 1
B00, Trade, 84985.385, 162, S22, B00, 1
B00, Trade, 85009.538, 172, S05, B00, 1
B00, Trade, 85023.135, 169, S12, B00, 1
B00, Trade, 85056.712, 158, S13, B00, 1
B00, Trade, 85074.115, 171, B00, S14, 1
B00, Trade, 85115.904, 162, B00, S16, 1
B00, Trade, 85177.308, 160, S15, B00, 1
B00, Trade, 85210.346, 167, S15, B00, 1
B00, Trade, 85219.538, 167, S21, B00, 1
B00, Trade, 85241.904, 168, S04, B00, 1
B00, Trade, 85249.577, 165, S14, B00, 1
B00, Trade, 85267.635, 168, S21, B00, 1
B00, Trade, 85300.769, 164, S06, B00, 1
B00, Trade, 85339.173, 172, S14, B00, 1
B00, Trade, 85356.327, 171, S07, B00, 1
B00, Trade, 85380.962, 172, S14, B00, 1
B00, Trade, 85415.827, 172, S20, B00, 1
B00, Trade, 85433.250, 169, S19, B00, 1
B00, Trade, 85454.596, 167, S09, B00, 1
B00, Trade, 85461.750, 164, S14, B00, 1
B00, Trade, 85487.269, 163, B00, S19, 1
B00, Trade, 85517.173, 166, B00, S07, 1
B00, Trade, 85538.654, 170, S17, B00, 1
B00, Trade, 85554.192, 171, S21, B00, 1
B00, Trade, 85594.577, 170, S17, B00, 1
B00, Trade, 85610.500, 169, B00, S23, 1
B00, Trade, 85659.846, 175, S17, B00, 1
B00, Trade, 85694.712, 167, B00, S16, 1
B00, Trade, 85700.288, 170, S07, B00, 1
B00, Trade, 85740.058, 171, S05, B00, 1
B00, Trade, 85786.385, 169, B00, S01, 1
B00, Trade, 85814.808, 165, B00, S05, 1
B00, Trade, 85836.288, 172, S14, B00, 1
B00, Trade, 85855.654, 171, B00, S02, 1
B00, Trade, 85922.327, 170, B00, S10, 1
B00, Trade, 85929.923, 170, S14, B00, 1
B00, Trade, 85935.596, 168, S15, B00, 1
B00, Trade, 85970.019, 167, S16, B00, 1
B00, Trade, 85990.808, 173, S03, B00, 1
B00, Trade, 86028.731, 175, S06, B00, 1
B00, Trade, 86039.288, 174, S20, B00, 1
B00, Trade, 86052.192, 175, S17, B00, 1
B00, Trade, 86085.827, 171, B00, S23, 1
B00, Trade, 86146.712, 175, S16, B00, 1
B00, Trade, 86185.500, 170, S04, B00, 1
B00, Trade, 86214.423, 173, S03, B00, 1
B00, Trade, 86280.904, 172, S14, B00, 1
B00, Trade, 86294.615, 169, B00, S15, 1
B00, Trade, 86314.385, 171, S14, B00, 1
B01, 100
B01, Trade, 85152.462, 165, B01, S04, 1
B01, Trade, 85167.731, 172, S19, B01, 1
B01, Trade, 85179.577, 162, B01, S01, 1
B01, Trade, 85194.500, 168, S23, B01, 1
B01, Trade, 85197.635, 167, S12, B01, 1
B01, Trade, 85208.808, 164, B01, S01, 1
B01, Trade, 85228.750, 168, B01, S20, 1
B01, Trade, 85236.615, 171, S12, B01, 1
B01, Trade, 85255.904, 168, B01, S10, 1
B01, Trade, 85259.769, 177, S17, B01, 1
B01, Trade, 85263.769, 173, B01, S16, 1
B01, Trade, 85280.481, 168, B01, S09, 1
B01, Trade, 85285.327, 167, S03, B01, 1
B01, Trade, 85297.519, 164, S17, B01, 1
B01, Trade, 85318.288, 168, B01, S05, 1
B01, Trade, 85333.135, 165, S02, B01, 1
B01, Trade, 85335.827, 177, S04, B01, 1
B01, Trade, 85358.231, 170, S14, B01, 1
B01, Trade, 85368.212, 169, S02, B01, 1
B01, Trade, 85378.096, 166, B01, S07, 1
B01, Trade, 85388.596, 167, S14, B01, 1
B01, Trade, 85408.865, 161, B01, S11, 1
B01, Trade, 85429.712, 169, P01, B01, 1
B01, Trade, 85438.077, 157, S10, B01, 1
B01, Trade, 85450.481, 159, B01, S04, 1
B01, Trade, 85461.115, 168, S22, B01, 1
B01, Trade, 85473.808, 169, B01, S23, 1
B01, Trade, 85482.712, 162, B01, S01, 1
B01, Trade, 85491.096, 170, S09, B01, 1
B01, Trade, 85502.308, 168, B01, S12, 1
B01, Trade, 85511.365, 165, B01, S05, 1
B01, Trade, 85523.788, 164, B01, S10, 1
B01, Trade, 85529.462, 167, B01, S22, 1
B01, Trade, 85541.712, 163, B01, S14, 1
B01, Trade, 85550.788, 165, B01, S19, 1
B01, Trade, 85569.019, 165, B01, S02, 1
B01, Trade, 85584.673, 169, S12, B01, 1
B01, Trade, 85589.981, 166, B01, S05, 1
B01, Trade, 85615.808, 166, B01, S23, 1
B01, Trade, 85632.538, 170, B01, S05, 1
B01, Trade, 85633.788, 168, P01, B01, 1
B01, Trade, 85650.135, 167, S03, B01, 1
B01, Trade, 85663.096, 166, B01, S08, 1
B01, Trade, 85664.923, 175, B01, S19, 1
B01, Trade, 85685.577, 159, B01, S19, 1
B01, Trade, 85695.577, 164, B01, S00, 1
B01, Trade, 85696.942, 169, S11, B01, 1
B01, Trade, 85715.769, 160, B01, S21, 1
B01, Trade, 85722.481, 170, S24, B01, 1
B01, Trade, 85740.000, 169, B01, S10, 1
B01, Trade, 85748.173, 163, B01, S20, 1
B01, Trade, 85749.135, 171, P01, B01, 1
B01, Trade, 85762.308, 173, S12, B01, 1
B01, Trade, 85768.865, 170, S14, B01, 1
B01, Trade, 85788.596, 168, B01, S10, 1
B01, Trade, 85796.788, 174, S14, B01, 1
B01, Trade, 85810.154, 174, S14, B01, 1
B01, Trade, 85817.462, 172, S07, B01, 1
B01, Trade, 85832.442, 167, B01, S09, 1
B01, Trade, 85841.558, 169, S09, B01, 1
B01, Trade, 85852.942, 165, S20, B01, 1
B01, Trade, 85864.885, 173, S09, B01, 1
B01, Trade, 85882.962, 166, B01, S22, 1
B01, Trade, 85896.827, 167, B01, S01, 1
B01, Trade, 85897.558, 172, S00, B01, 1
B01, Trade, 85927.462, 172, S19, B01, 1
B01, Trade, 85958.846, 164, B01, S22, 1
B01, Trade, 85960.000, 168, S02, B01, 1
B01, Trade, 85967.923, 168, S24, B01, 1
B01, Trade, 85980.269, 165, B01, S21, 1
B01, Trade, 86012.385, 163, B01, S04, 1
B01, Trade, 86023.808, 170, B01, S07, 1
B01, Trade, 86032.519, 168, S00, B01, 1
B01, Trade, 86042.885, 176, S09, B01, 1
B01, Trade, 86058.115, 165, B01, S07, 1
B01, Trade, 86071.462, 171, S14, B01, 1
B01, Trade, 86080.615, 168, B01, S11, 1
B01, Trade, 86090.269, 178, S12, B01, 1
B01, Trade, 86097.000, 166, B01, S06, 1
B01, Trade, 86117.481, 172, S16, B01, 1
B01, Trade, 86135.404, 172, B01, S02, 1
B01, Trade, 86149.865, 172, S07, B01, 1
B01, Trade, 86155.769, 163, S02, B01, 1
B01, Trade, 86182.519, 163, B01, S16, 1
B01, Trade, 86188.885, 176, S14, B01, 1
B01, Trade, 86213.538, 174, S07, B01, 1
B01, Trade, 86226.769, 169, B01, S19, 1
B01, Trade, 86227.942, 172, S12, B01, 1
B01, Trade, 86243.635, 163, B01, S05, 1
B01, Trade, 86251.885, 162, B01, S01, 1
B01, Trade, 86279.692, 173, S15, B01, 1
B01, Trade, 86298.404, 170, P01, B01, 1
B01, Trade, 86318.981, 168, B01, S19, 1
B01, Trade, 86322.846, 168, B01, S01, 1
B01, Trade, 86328.442, 166, S04, B01, 1
B01, Trade, 86342.519, 171, S06, B01, 1
B01, Trade, 86355.654, 167, B01, S04, 1
B01, Trade, 86380.558, 174, S08, B01, 1
B01, Trade, 86389.615, 169, S01, B01, 1
B01, Trade, 86399.135, 171, S13, B01, 1
B02, 100
B02, Trade, 85256.212, 165, B02, S01, 1
B02, Trade, 85281.635, 169, B02, S04, 1
B02, Trade, 85287.442, 164, B02, S02, 1
B02, Trade, 85301.538, 159, B02, S21, 1
B02, Trade, 85303.962, 160, B02, S10, 1
B02, Trade, 85316.154, 168, B02, S24, 1
B02, Trade, 85332.135, 165, B02, S07, 1
B02, Trade, 85339.865, 168, B02, S01, 1
B02, Trade, 85349.442, 169, B02, S21, 1
B02, Trade, 85355.827, 168, B02, S21, 1
B02, Trade, 85382.462, 169, B02, S06, 1
B02, Trade, 85387.885, 165, B02, S23, 1
B02, Trade, 85399.385, 163, B02, S02, 1
B02, Trade, 85406.942, 162, B02, S08, 1
B02, Trade, 85418.750, 178, S22, B02, 1
B02, Trade, 85423.808, 172, S12, B02, 1
B02, Trade, 85443.154, 168, S14, B02, 1
B02, Trade, 85448.462, 162, P01, B02, 1
B02, Trade, 85463.538, 162, B02, S10, 1
B02, Trade, 85472.019, 170, B02, S18, 1
B02, Trade, 85497.942, 172, S12, B02, 1
B02, Trade, 85511.000, 166, S15, B02, 1
B02, Trade, 85521.635, 165, B02, S13, 1
B02, Trade, 85531.865, 168, B02, S11, 1
B02, Trade, 85541.635, 163, B02, S19, 1
B02, Trade, 85552.385, 166, S20, B02, 1
B02, Trade, 85564.154, 166, B02, S21, 1
B02, Trade, 85566.288, 166, B02, S06, 1
B02, Trade, 85582.269, 164, B02, S19, 1
B02, Trade, 85585.058, 169, B02, S00, 1
B02, Trade, 85599.000, 168, B02, S09, 1
B02, Trade, 85611.404, 168, B02, S05, 1
B02, Trade, 85622.923, 172, B02, S07, 1
B02, Trade, 85626.500, 173, S09, B02, 1
B02, Trade, 85647.538, 169, B02, S01, 1
B02, Trade, 85657.115, 167, B02, S10, 1
B02, Trade, 85668.365, 163, B02, S22, 1
B02, Trade, 85683.327, 162, B02, S04, 1
B02, Trade, 85692.788, 168, S00, B02, 1
B02, Trade, 85696.192, 166, B02, S23, 1
B02, Trade, 85713.442, 161, B02, S16, 1
B02, Trade, 85716.923, 163, B02, S05, 1
B02, Trade, 85732.135, 162, B02, S20, 1
B02, Trade, 85736.885, 166, B02, S08, 1
B02, Trade, 85749.788, 163, B02, S00, 1
B02, Trade, 85767.673, 160, B02, S12, 1
B02, Trade, 85776.365, 169, B02, S01, 1
B02, Trade, 85797.577, 169, B02, S10, 1
B02, Trade, 85810.769, 171, B02, S05, 1
B02, Trade, 85817.558, 172, S18, B02, 1
B02, Trade, 85826.962, 168, S15, B02, 1
B02, Trade, 85841.135, 168, B02, S23, 1
B02, Trade, 85860.731, 164, B02, S21, 1
B02, Trade, 85863.712, 172, S22, B02, 1
