B00, 100
B00, Trade, 85045.904, 158, S06, B00, 1
B00, Trade, 85057.173, 155, B00, S01, 1
B00, Trade, 85062.865, 154, B00, S14, 1
B00, Trade, 85084.269, 160, B00, S16, 1
B00, Trade, 85097.635, 159, S05, B00, 1
B00, Trade, 85103.808, 153, S13, B00, 1
B00, Trade, 85118.231, 158, S19, B00, 1
B00, Trade, 85134.615, 163, S00, B00, 1
B00, Trade, 85141.981, 157, P01, B00, 1
B00, Trade, 85164.115, 156, B00, S22, 1
B00, Trade, 85181.308, 161, S13, B00, 1
B00, Trade, 85193.904, 155, B00, S12, 1
B00, Trade, 85206.865, 149, B00, S05, 1
B00, Trade, 85210.000, 158, S02, B00, 1
B00, Trade, 85220.942, 155, S14, B00, 1
B00, Trade, 85237.538, 158, S24, B00, 1
B00, Trade, 85248.231, 153, B00, S24, 1
B00, Trade, 85254.500, 148, B00, S22, 1
B00, Trade, 85264.654, 160, S05, B00, 1
B00, Trade, 85302.635, 151, S09, B00, 1
B00, Trade, 85318.481, 151, B00, S15, 1
B00, Trade, 85334.096, 159, S14, B00, 1
B00, Trade, 85347.019, 161, B00, S19, 1
B00, Trade, 85358.077, 155, B00, S18, 1
B00, Trade, 85369.000, 164, S03, B00, 1
B00, Trade, 85377.346, 156, B00, S07, 1
B00, Trade, 85388.904, 159, S23, B00, 1
B00, Trade, 85395.615, 162, S21, B00, 1
B00, Trade, 85415.308, 159, S05, B00, 1
B00, Trade, 85431.692, 158, S14, B00, 1
B00, Trade, 85462.635, 156, S17, B00, 1
B00, Trade, 85472.962, 154, B00, S16, 1
B00, Trade, 85479.288, 149, B00, S02, 1
B00, Trade, 85488.846, 150, P01, B00, 1
B00, Trade, 85496.173, 156, B00, S22, 1
B00, Trade, 85512.808, 155, S24, B00, 1
B00, Trade, 85539.135, 164, S15, B00, 1
B00, Trade, 85551.923, 156, B00, S15, 1
B00, Trade, 85566.731, 149, B00, S16, 1
B00, Trade, 85573.058, 154, B00, S15, 1
B00, Trade, 85574.558, 154, S00, B00, 1
B00, Trade, 85589.481, 154, B00, S22, 1
B00, Trade, 85602.115, 151, B00, S11, 1
B00, Trade, 85607.885, 148, B00, S20, 1
B00, Trade, 85621.250, 156, S12, B00, 1
B00, Trade, 85635.135, 155, B00, S02, 1
B00, Trade, 85636.385, 154, S03, B00, 1
B00, Trade, 85647.019, 157, B00, S16, 1
B00, Trade, 85660.827, 152, S14, B00, 1
B00, Trade, 85670.154, 157, B00, S22, 1
B00, Trade, 85678.962, 155, B00, S04, 1
B00, Trade, 85697.481, 156, S13, B00, 1
B00, Trade, 85733.442, 157, P01, B00, 1
B00, Trade, 85738.212, 157, B00, S07, 1
B00, Trade, 85748.731, 154, B00, S05, 1
B00, Trade, 85761.231, 162, S12, B00, 1
B00, Trade, 85771.538, 151, B00, S03, 1
B00, Trade, 85784.231, 157, B00, S12, 1
B00, Trade, 85789.135, 151, B00, S02, 1
B00, Trade, 85794.654, 154, B00, S22, 1
B00, Trade, 85807.712, 159, B00, S20, 1
B00, Trade, 85833.712, 149, B00, S11, 1
B00, Trade, 85843.596, 152, S05, B00, 1
B00, Trade, 85848.000, 153, S23, B00, 1
B00, Trade, 85855.192, 153, S13, B00, 1
B00, Trade, 85879.115, 147, B00, S16, 1
B00, Trade, 85897.404, 158, S21, B00, 1
B00, Trade, 85918.115, 152, B00, S05, 1
B00, Trade, 85920.942, 158, S21, B00, 1
B00, Trade, 85937.173, 159, S00, B00, 1
B00, Trade, 85967.654, 158, S21, B00, 1
B00, Trade, 85977.500, 154, S14, B00, 1
B00, Trade, 85988.212, 151, B00, S11, 1
B00, Trade, 86008.885, 163, S10, B00, 1
B00, Trade, 86042.019, 156, S22, B00, 1
B00, Trade, 86056.154, 153, B00, S03, 1
B00, Trade, 86066.288, 154, B00, S12, 1
B00, Trade, 86074.923, 155, S10, B00, 1
B00, Trade, 86093.442, 149, S24, B00, 1
B00, Trade, 86113.923, 159, S15, B00, 1
B00, Trade, 86142.654, 160, B00, S19, 1
B00, Trade, 86149.154, 154, B00, S10, 1
B00, Trade, 86172.154, 153, B00, S00, 1
B00, Trade, 86176.615, 162, B00, S15, 1
B00, Trade, 86176.923, 167, B00, S01, 1
B00, Trade, 86194.846, 152, B00, S15, 1
B00, Trade, 86224.808, 161, S17, B00, 1
B00, Trade, 86249.135, 152, B00, S00, 1
B00, Trade, 86256.077, 155, S03, B00, 1
B00, Trade, 86275.596, 157, B00, S01, 1
B00, Trade, 86280.788, 152, B00, S10, 1
B00, Trade, 86293.115, 157, B00, S02, 1
B00, Trade, 86309.538, 147, B00, S02, 1
B00, Trade, 86312.635, 153, B00, S12, 1
B00, Trade, 86315.481, 158, S17, B00, 1
B00, Trade, 86339.327, 150, B00, S02, 1
B00, Trade, 86354.404, 153, S03, B00, 1
B00, Trade, 86376.019, 150, B00, S16, 1
B00, Trade, 86384.981, 152, B00, S18, 1
B00, Trade, 86390.635, 157, B00, S00, 1
B01, 100
B01, Trade, 85174.615, 162, S09, B01, 1
