B00, 100
B00, Trade, 85025.904, 168, S23, B00, 1
B00, Trade, 85050.192, 163, B00, S17, 1
B00, Trade, 85051.962, 164, S18, B00, 1
B00, Trade, 85062.192, 161, B00, S07, 1
B00, Trade, 85067.962, 163, B00, S19, 1
B00, Trade, 85077.327, 167, B00, S10, 1
B00, Trade, 85093.769, 171, S07, B00, 1
B00, Trade, 85118.192, 160, B00, S17, 1
B00, Trade, 85124.096, 163, B00, S17, 1
B00, Trade, 85130.250, 160, B00, S24, 1
B00, Trade, 85138.519, 190, B00, S00, 1
B00, Trade, 85157.096, 164, S13, B00, 1
B00, Trade, 85184.885, 167, S02, B00, 1
B00, Trade, 85208.635, 170, S11, B00, 1
B00, Trade, 85218.981, 176, S13, B00, 1
B00, Trade, 85229.654, 170, S17, B00, 1
B00, Trade, 85258.327, 169, S03, B00, 1
B00, Trade, 85280.519, 172, S16, B00, 1
B00, Trade, 85287.577, 162, S18, B00, 1
B00, Trade, 85304.462, 169, B00, S04, 1
B00, Trade, 85325.385, 168, S08, B00, 1
B00, Trade, 85354.654, 172, S03, B00, 1
B00, Trade, 85371.423, 165, B00, S19, 1
B00, Trade, 85379.519, 178, S07, B00, 1
B00, Trade, 85392.885, 163, B00, S17, 1
B00, Trade, 85400.981, 165, S00, B00, 1
B00, Trade, 85428.173, 164, B00, S11, 1
B00, Trade, 85441.519, 165, S11, B00, 1
B00, Trade, 85462.115, 165, B00, S23, 1
B00, Trade, 85464.846, 163, S09, B00, 1
B00, Trade, 85484.038, 169, B00, S10, 1
B00, Trade, 85493.827, 171, S16, B00, 1
B00, Trade, 85512.808, 170, S06, B00, 1
B00, Trade, 85559.981, 165, B00, S13, 1
B00, Trade, 85570.000, 171, S01, B00, 1
B00, Trade, 85583.750, 162, B00, S06, 1
B00, Trade, 85590.423, 161, B00, S05, 1
B00, Trade, 85599.385, 175, S00, B00, 1
B00, Trade, 85624.250, 161, B00, S07, 1
B00, Trade, 85630.423, 174, S10, B00, 1
B00, Trade, 85646.865, 163, B00, S20, 1
