B00, 100
B00, Trade, 83473.173, 160, S05, B00, 1
B00, Trade, 83511.673, 156, S00, B00, 1
B00, Trade, 83525.635, 162, P00, B00, 1
B00, Trade, 83547.769, 157, S00, B00, 1
B00, Trade, 83636.231, 161, S16, B00, 1
B00, Trade, 83648.769, 160, S04, B00, 1
B00, Trade, 83659.769, 165, S09, B00, 1
B00, Trade, 83676.846, 157, S02, B00, 1
B00, Trade, 83742.288, 160, S22, B00, 1
B00, Trade, 83885.096, 154, B00, S09, 1
B00, Trade, 83885.654, 159, S22, B00, 1
B00, Trade, 83910.962, 159, P00, B00, 1
B00, Trade, 83923.481, 159, S12, B00, 1
B00, Trade, 84006.538, 158, S09, B00, 1
B00, Trade, 84052.615, 163, S08, B00, 1
B00, Trade, 84076.096, 162, S22, B00, 1
B00, Trade, 84087.346, 158, S13, B00, 1
B00, Trade, 84109.327, 156, S02, B00, 1
B00, Trade, 84129.404, 159, B00, S21, 1
B00, Trade, 84143.462, 157, B00, S18, 1
B00, Trade, 84168.865, 159, S09, B00, 1
B00, Trade, 84170.750, 160, S23, B00, 1
B00, Trade, 84221.212, 156, S24, B00, 1
B00, Trade, 84238.019, 155, S22, B00, 1
B00, Trade, 84279.519, 160, S18, B00, 1
B00, Trade, 84282.385, 160, P00, B00, 1
B00, Trade, 84299.038, 160, B00, S14, 1
B00, Trade, 84331.250, 160, S08, B00, 1
B00, Trade, 84331.885, 158, B00, S19, 1
B00, Trade, 84348.769, 153, S14, B00, 1
B00, Trade, 84355.288, 156, S18, B00, 1
B00, Trade, 84364.115, 163, S09, B00, 1
B00, Trade, 84394.500, 158, S03, B00, 1
B00, Trade, 84518.962, 158, S00, B00, 1
B00, Trade, 84534.038, 163, S06, B00, 1
B00, Trade, 84546.308, 160, S13, B00, 1
B00, Trade, 84561.558, 155, S06, B00, 1
B00, Trade, 84627.519, 154, S17, B00, 1
B00, Trade, 84638.365, 158, B00, S14, 1
B00, Trade, 84653.788, 154, S06, B00, 1
B00, Trade, 84703.788, 161, S22, B00, 1
B00, Trade, 84782.538, 152, B00, S23, 1
B00, Trade, 84799.808, 154, S10, B00, 1
B00, Trade, 84827.731, 150, B00, S22, 1
B00, Trade, 84870.288, 155, S02, B00, 1
B00, Trade, 84910.558, 159, S22, B00, 1
B00, Trade, 84938.731, 151, S12, B00, 1
B00, Trade, 84962.288, 153, B00, S22, 1
B00, Trade, 84973.654, 157, S00, B00, 1
B00, Trade, 84999.788, 161, S17, B00, 1
B00, Trade, 85056.423, 153, S04, B00, 1
B00, Trade, 85070.173, 155, B00, S19, 1
B00, Trade, 85086.404, 162, S13, B00, 1
B00, Trade, 85101.808, 158, S10, B00, 1
B00, Trade, 85137.538, 159, S22, B00, 1
B00, Trade, 85155.231, 156, S08, B00, 1
B00, Trade, 85166.077, 156, S18, B00, 1
B00, Trade, 85179.846, 155, S22, B00, 1
B00, Trade, 85211.442, 160, S22, B00, 1
B00, Trade, 85244.500, 154, S10, B00, 1
B00, Trade, 85285.538, 157, S02, B00, 1
B00, Trade, 85324.577, 160, S10, B00, 1
B00, Trade, 85348.635, 158, S18, B00, 1
B00, Trade, 85383.692, 161, S15, B00, 1
B00, Trade, 85392.269, 157, S07, B00, 1
B00, Trade, 85440.173, 152, B00, S17, 1
B00, Trade, 85495.577, 152, B00, S05, 1
B00, Trade, 85508.731, 160, S02, B00, 1
B00, Trade, 85516.712, 160, B00, S16, 1
B00, Trade, 85547.596, 159, S13, B00, 1
B00, Trade, 85588.692, 158, S22, B00, 1
B00, Trade, 85613.577, 151, S08, B00, 1
B00, Trade, 85623.173, 155, S00, B00, 1
B00, Trade, 85640.058, 159, S08, B00, 1
B00, Trade, 85685.231, 162, B00, S03, 1
B00, Trade, 85698.462, 156, S23, B00, 1
B00, Trade, 85743.596, 154, S22, B00, 1
B00, Trade, 85784.096, 156, S22, B00, 1
B00, Trade, 85790.692, 152, S01, B00, 1
B00, Trade, 85799.077, 154, S22, B00, 1
B00, Trade, 85827.019, 150, S17, B00, 1
B00, Trade, 85850.231, 160, S18, B00, 1
B00, Trade, 85853.096, 158, S03, B00, 1
B00, Trade, 85880.288, 157, S17, B00, 1
B00, Trade, 85897.019, 161, S12, B00, 1
B00, Trade, 85910.115, 143, S12, B00, 1
B00, Trade, 85934.635, 154, P00, B00, 1
B00, Trade, 85970.596, 157, S00, B00, 1
B00, Trade, 86029.077, 157, B00, S15, 1
B00, Trade, 86098.077, 158, B00, S12, 1
B00, Trade, 86126.115, 151, P00, B00, 1
B00, Trade, 86155.942, 160, S17, B00, 1
B00, Trade, 86191.981, 150, S07, B00, 1
B00, Trade, 86211.750, 159, S23, B00, 1
B00, Trade, 86234.981, 155, S17, B00, 1
B00, Trade, 86254.615, 152, S07, B00, 1
B00, Trade, 86272.481, 164, S23, B00, 1
B00, Trade, 86330.462, 154, S03, B00, 1
B00, Trade, 86333.231, 156, S09, B00, 1
B00, Trade, 86389.731, 152, S03, B00, 1
B01, 100
B01, Trade, 85248.077, 164, S18, B01, 1
B01, Trade, 85261.769, 153, B01, S06, 1
B01, Trade, 85268.923, 158, S05, B01, 1
