Date,Close,Volume
2025-03-11T00:00:00.000Z,"78,814.80","345,067,520.00"
2025-03-11T00:05:00.000Z,"79,143.61",0
2025-03-11T00:10:00.000Z,"78,703.91","418,742,272.00"
2025-03-11T00:15:00.000Z,"78,341.52",0
2025-03-11T00:20:00.000Z,"77,836.76","45,801,472.00"
2025-03-11T00:25:00.000Z,"77,729.98","635,572,224.00"
2025-03-11T00:30:00.000Z,"77,032.31",0
2025-03-11T00:35:00.000Z,"76,901.40","681,689,088.00"
2025-03-11T00:40:00.000Z,"77,029.55",0
2025-03-11T00:45:00.000Z,"77,112.68","633,806,848.00"
2025-03-11T00:50:00.000Z,"76,934.79","932,261,888.00"
2025-03-11T00:55:00.000Z,"77,467.64",0
2025-03-11T01:00:00.000Z,"77,178.65","732,393,472.00"
2025-03-11T01:05:00.000Z,"77,122.41","1,128,841,216.00"
2025-03-11T01:10:00.000Z,"77,357.89",0
2025-03-11T01:15:00.000Z,"77,360.87","497,135,616.00"
2025-03-11T01:20:00.000Z,"77,377.66",0
2025-03-11T01:25:00.000Z,"77,549.44","552,689,664.00"
2025-03-11T01:30:00.000Z,"78,141.55","547,840,000.00"
2025-03-11T01:35:00.000Z,"78,457.70",0
2025-03-11T01:40:00.000Z,"78,684.80","290,156,544.00"
2025-03-11T01:45:00.000Z,"78,557.18","366,923,776.00"
2025-03-11T01:50:00.000Z,"78,918.16","20,660,224.00"
2025-03-11T01:55:00.000Z,"78,985.45","361,938,944.00"
2025-03-11T02:00:00.000Z,"79,131.20",0
2025-03-11T02:05:00.000Z,"79,429.86",0
2025-03-11T02:10:00.000Z,"79,358.23","1,038,909,440.00"
2025-03-11T02:15:00.000Z,"79,235.80",0
2025-03-11T02:20:00.000Z,"79,434.23","482,168,832.00"
2025-03-11T02:25:00.000Z,"79,332.40","444,043,264.00"
2025-03-11T02:30:00.000Z,"79,154.01",0
2025-03-11T02:35:00.000Z,"79,201.07",0
2025-03-11T02:40:00.000Z,"79,129.32","348,635,136.00"
2025-03-11T02:45:00.000Z,"79,097.22","522,194,944.00"
2025-03-11T02:50:00.000Z,"79,328.43",0
2025-03-11T02:55:00.000Z,"79,343.05",0
2025-03-11T03:00:00.000Z,"79,439.13",0
2025-03-11T03:05:00.000Z,"79,310.41","1,326,280,704.00"
2025-03-11T03:10:00.000Z,"79,708.52",0
2025-03-11T03:15:00.000Z,"79,483.89","648,536,064.00"
2025-03-11T03:20:00.000Z,"79,426.19","62,599,168.00"
2025-03-11T03:25:00.000Z,"79,393.62",0
2025-03-11T03:30:00.000Z,"79,457.09","834,666,496.00"
2025-03-11T03:35:00.000Z,"79,604.14",0
2025-03-11T03:40:00.000Z,"79,627.45","714,432,512.00"
2025-03-11T03:45:00.000Z,"79,622.21",0
2025-03-11T03:50:00.000Z,"79,655.20","243,818,496.00"
2025-03-11T03:55:00.000Z,"79,451.77",0
2025-03-11T04:00:00.000Z,"79,605.48",0
2025-03-11T04:05:00.000Z,"79,804.55",0
2025-03-11T04:10:00.000Z,"79,791.94","928,886,784.00"
