B00, 100
B00, Trade, 85199.654, 132, S24, B00, 1
B00, Trade, 85208.231, 128, B00, S04, 1
B00, Trade, 85213.000, 126, S02, B00, 1
B00, Trade, 85232.250, 132, S17, B00, 1
B00, Trade, 85245.635, 132, P01, B00, 1
B00, Trade, 85255.365, 134, S13, B00, 1
B00, Trade, 85267.423, 129, S01, B00, 1
B00, Trade, 85277.385, 130, S13, B00, 1
B00, Trade, 85301.558, 131, S04, B00, 1
B00, Trade, 85305.731, 133, S15, B00, 1
B00, Trade, 85322.115, 134, S21, B00, 1
B00, Trade, 85328.577, 140, S04, B00, 1
B00, Trade, 85342.885, 131, S21, B00, 1
B00, Trade, 85347.250, 134, S22, B00, 1
B00, Trade, 85369.212, 126, S18, B00, 1
B00, Trade, 85381.923, 125, S09, B00, 1
B00, Trade, 85383.673, 131, S04, B00, 1
B00, Trade, 85398.731, 131, S06, B00, 1
B00, Trade, 85414.865, 127, S09, B00, 1
B00, Trade, 85431.154, 129, B00, S08, 1
B00, Trade, 85440.635, 131, S06, B00, 1
B00, Trade, 85449.577, 137, S03, B00, 1
B00, Trade, 85466.115, 127, B00, S15, 1
B00, Trade, 85479.038, 132, S02, B00, 1
B00, Trade, 85489.365, 128, B00, S17, 1
B00, Trade, 85497.788, 127, S01, B00, 1
B00, Trade, 85509.712, 125, S14, B00, 1
B00, Trade, 85516.250, 132, S06, B00, 1
B00, Trade, 85528.885, 130, S22, B00, 1
B00, Trade, 85538.750, 123, B00, S17, 1
B00, Trade, 85558.000, 133, S00, B00, 1
B00, Trade, 85566.250, 136, S04, B00, 1
B00, Trade, 85576.808, 128, S18, B00, 1
B00, Trade, 85595.192, 131, S06, B00, 1
B00, Trade, 85607.077, 137, S05, B00, 1
B00, Trade, 85622.000, 129, S21, B00, 1
B00, Trade, 85625.212, 133, S12, B00, 1
B00, Trade, 85648.769, 133, P01, B00, 1
B00, Trade, 85663.385, 123, B00, S12, 1
B00, Trade, 85681.462, 131, S20, B00, 1
B00, Trade, 85686.385, 130, B00, S00, 1
B00, Trade, 85702.635, 127, S04, B00, 1
B00, Trade, 85705.481, 133, S06, B00, 1
B00, Trade, 85725.212, 129, S15, B00, 1
B00, Trade, 85742.731, 124, S01, B00, 1
B00, Trade, 85758.385, 133, S06, B00, 1
B00, Trade, 85768.269, 130, S24, B00, 1
B00, Trade, 85777.635, 131, S09, B00, 1
B00, Trade, 85790.423, 138, S02, B00, 1
B00, Trade, 85805.365, 136, S09, B00, 1
B00, Trade, 85819.000, 139, S19, B00, 1
B00, Trade, 85827.481, 132, S03, B00, 1
B00, Trade, 85835.135, 130, S06, B00, 1
B00, Trade, 85844.962, 131, P01, B00, 1
B00, Trade, 85855.404, 130, P01, B00, 1
B00, Trade, 85867.519, 128, S00, B00, 1
B00, Trade, 85876.365, 128, S03, B00, 1
B00, Trade, 85890.231, 144, B00, S09, 1
B00, Trade, 85896.865, 138, S02, B00, 1
B00, Trade, 85914.385, 124, B00, S05, 1
B00, Trade, 85919.654, 132, S24, B00, 1
B00, Trade, 85932.000, 127, B00, S12, 1
B00, Trade, 85946.692, 129, B00, S15, 1
B00, Trade, 85958.596, 121, B00, S17, 1
B00, Trade, 85966.481, 132, S06, B00, 1
B00, Trade, 85987.019, 128, S06, B00, 1
B00, Trade, 86006.404, 127, B00, S23, 1
B00, Trade, 86023.308, 130, S06, B00, 1
B00, Trade, 86028.827, 132, S02, B00, 1
B00, Trade, 86042.538, 128, S06, B00, 1
B00, Trade, 86044.327, 127, S00, B00, 1
B00, Trade, 86061.346, 122, S14, B00, 1
B00, Trade, 86066.962, 133, S23, B00, 1
B00, Trade, 86076.827, 132, S20, B00, 1
B00, Trade, 86085.596, 128, S12, B00, 1
B00, Trade, 86110.346, 126, B00, S07, 1
B00, Trade, 86127.192, 134, S14, B00, 1
B00, Trade, 86135.904, 131, S21, B00, 1
B00, Trade, 86153.231, 126, B00, S10, 1
B00, Trade, 86160.538, 131, S11, B00, 1
B00, Trade, 86172.154, 130, S20, B00, 1
B00, Trade, 86182.404, 138, S15, B00, 1
B00, Trade, 86185.827, 134, S19, B00, 1
B00, Trade, 86203.788, 132, S03, B00, 1
B00, Trade, 86206.827, 138, S06, B00, 1
B00, Trade, 86222.846, 130, S19, B00, 1
B00, Trade, 86241.077, 131, S22, B00, 1
B00, Trade, 86247.750, 130, S01, B00, 1
B00, Trade, 86257.558, 129, B00, S03, 1
B00, Trade, 86272.692, 129, S18, B00, 1
B00, Trade, 86290.750, 130, S19, B00, 1
B00, Trade, 86304.942, 127, S07, B00, 1
B00, Trade, 86316.096, 133, B00, S00, 1
B00, Trade, 86330.327, 132, S06, B00, 1
B00, Trade, 86347.846, 130, S09, B00, 1
B00, Trade, 86360.308, 134, S11, B00, 1
B00, Trade, 86365.231, 135, S21, B00, 1
B00, Trade, 86383.865, 125, B00, S02, 1
B00, Trade, 86389.558, 134, S01, B00, 1
