B00, 100
B00, Trade, 85052.769, 105, S06, B00, 1
B00, Trade, 85064.154, 111, S10, B00, 1
B00, Trade, 85083.346, 106, B00, S10, 1
B00, Trade, 85090.385, 111, S06, B00, 1
B00, Trade, 85097.250, 104, B00, S05, 1
B00, Trade, 85112.212, 114, S10, B00, 1
B00, Trade, 85121.481, 109, S14, B00, 1
B00, Trade, 85138.731, 105, B00, S09, 1
B00, Trade, 85146.385, 109, B00, S24, 1
B00, Trade, 85162.423, 104, B00, S20, 1
B00, Trade, 85179.308, 110, B00, S02, 1
B00, Trade, 85203.327, 101, B00, S15, 1
B00, Trade, 85221.654, 107, S11, B00, 1
B00, Trade, 85231.846, 104, B00, S01, 1
B00, Trade, 85244.615, 102, B00, S21, 1
B00, Trade, 85262.827, 106, B00, S01, 1
B00, Trade, 85266.885, 104, B00, S16, 1
B00, Trade, 85282.462, 94, B00, S04, 1
B00, Trade, 85301.846, 103, S21, B00, 1
B00, Trade, 85317.904, 105, S15, B00, 1
B00, Trade, 85339.038, 112, S24, B00, 1
B00, Trade, 85351.462, 99, B00, S20, 1
B00, Trade, 85353.538, 103, P00, B00, 1
B00, Trade, 85378.423, 106, B00, S05, 1
B00, Trade, 85378.942, 108, S18, B00, 1
B00, Trade, 85400.769, 105, B00, S02, 1
B00, Trade, 85403.077, 107, S13, B00, 1
B00, Trade, 85424.846, 103, P00, B00, 1
B00, Trade, 85443.173, 105, S03, B00, 1
B00, Trade, 85462.654, 102, S00, B00, 1
B00, Trade, 85476.327, 99, B00, S19, 1
B00, Trade, 85496.212, 107, B00, S02, 1
B00, Trade, 85508.365, 101, B00, S22, 1
B00, Trade, 85544.442, 107, S09, B00, 1
B00, Trade, 85553.385, 103, B00, S01, 1
B00, Trade, 85556.212, 111, S06, B00, 1
B00, Trade, 85572.115, 104, B00, S24, 1
B00, Trade, 85585.173, 123, S06, B00, 1
B00, Trade, 85600.192, 97, B00, S02, 1
B00, Trade, 85606.731, 105, S11, B00, 1
B00, Trade, 85621.500, 107, S19, B00, 1
B00, Trade, 85632.712, 97, B00, S23, 1
B00, Trade, 85642.865, 104, P00, B00, 1
B00, Trade, 85667.462, 110, S09, B00, 1
B00, Trade, 85684.365, 109, S03, B00, 1
B00, Trade, 85697.904, 103, B00, S18, 1
B00, Trade, 85703.462, 100, B00, S06, 1
B00, Trade, 85722.481, 99, S06, B00, 1
B00, Trade, 85751.519, 101, S05, B00, 1
B00, Trade, 85775.212, 107, S03, B00, 1
B00, Trade, 85790.250, 93, B00, S06, 1
B00, Trade, 85804.442, 105, S22, B00, 1
B00, Trade, 85825.096, 97, B00, S06, 1
B00, Trade, 85832.135, 109, S11, B00, 1
B00, Trade, 85847.923, 107, B00, S12, 1
B00, Trade, 85858.231, 96, B00, S19, 1
B00, Trade, 85868.231, 112, S03, B00, 1
B00, Trade, 85883.962, 111, S04, B00, 1
B00, Trade, 85886.404, 104, S17, B00, 1
B00, Trade, 85901.577, 107, B00, S17, 1
B00, Trade, 85915.096, 109, B00, S04, 1
B00, Trade, 85935.538, 99, B00, S17, 1
B00, Trade, 85944.019, 112, S09, B00, 1
