B00, 100
B00, Trade, 84157.788, 114, S20, B00, 1
B00, Trade, 84172.808, 117, S21, B00, 1
B00, Trade, 84190.058, 114, S13, B00, 1
B00, Trade, 84221.288, 114, P01, B00, 1
B00, Trade, 84233.096, 113, S24, B00, 1
B00, Trade, 84270.385, 110, S08, B00, 1
B00, Trade, 84282.288, 116, S19, B00, 1
B00, Trade, 84291.423, 120, S12, B00, 1
B00, Trade, 84299.769, 113, S06, B00, 1
B00, Trade, 84325.712, 106, B00, S02, 1
B00, Trade, 84358.981, 111, B00, S08, 1
B00, Trade, 84371.404, 106, B00, S09, 1
B00, Trade, 84390.538, 109, S16, B00, 1
B00, Trade, 84427.750, 104, S05, B00, 1
B00, Trade, 84444.404, 108, S19, B00, 1
B00, Trade, 84478.385, 107, B00, S24, 1
B00, Trade, 84492.288, 106, S09, B00, 1
B00, Trade, 84510.250, 111, P01, B00, 1
B00, Trade, 84542.481, 112, S12, B00, 1
B00, Trade, 84565.769, 104, S20, B00, 1
B00, Trade, 84567.596, 105, S13, B00, 1
B00, Trade, 84590.885, 114, B00, S18, 1
B00, Trade, 84630.750, 110, B00, S10, 1
B00, Trade, 84634.058, 111, S21, B00, 1
B00, Trade, 84689.308, 116, B00, S00, 1
B00, Trade, 84698.000, 107, B00, S10, 1
B00, Trade, 84710.115, 114, S21, B00, 1
B00, Trade, 84728.596, 108, S16, B00, 1
B00, Trade, 84757.942, 106, B00, S18, 1
B00, Trade, 84774.519, 107, B00, S07, 1
B00, Trade, 84792.000, 111, S11, B00, 1
B00, Trade, 84810.712, 106, B00, S00, 1
B00, Trade, 84840.462, 115, S01, B00, 1
B00, Trade, 84872.462, 115, S24, B00, 1
B00, Trade, 84890.712, 104, S05, B00, 1
B00, Trade, 84950.942, 107, S21, B00, 1
B00, Trade, 84975.538, 115, S00, B00, 1
B00, Trade, 85002.154, 108, S01, B00, 1
B00, Trade, 85031.885, 110, B00, S14, 1
B00, Trade, 85055.865, 114, S18, B00, 1
B00, Trade, 85071.596, 108, S24, B00, 1
B00, Trade, 85074.635, 111, P01, B00, 1
B00, Trade, 85087.673, 111, S17, B00, 1
B00, Trade, 85101.654, 106, S06, B00, 1
B00, Trade, 85135.558, 107, S16, B00, 1
B00, Trade, 85164.942, 106, B00, S20, 1
B00, Trade, 85177.212, 102, S03, B00, 1
B00, Trade, 85180.288, 104, S01, B00, 1
B00, Trade, 85212.942, 109, S17, B00, 1
B00, Trade, 85230.750, 110, S14, B00, 1
B00, Trade, 85274.538, 107, B00, S11, 1
B00, Trade, 85279.327, 112, B00, S09, 1
B00, Trade, 85300.327, 104, S12, B00, 1
B00, Trade, 85344.692, 97, B00, S21, 1
B00, Trade, 85359.269, 110, S24, B00, 1
B00, Trade, 85373.962, 111, S07, B00, 1
B00, Trade, 85389.712, 111, S24, B00, 1
B00, Trade, 85398.981, 104, B00, S11, 1
B00, Trade, 85440.500, 109, S15, B00, 1
B00, Trade, 85464.500, 105, P01, B00, 1
B00, Trade, 85492.942, 108, S12, B00, 1
B00, Trade, 85511.481, 108, S09, B00, 1
B00, Trade, 85548.000, 115, S06, B00, 1
B00, Trade, 85556.385, 111, S06, B00, 1
B00, Trade, 85583.038, 109, S18, B00, 1
B00, Trade, 85591.673, 108, S03, B00, 1
B00, Trade, 85607.673, 109, S05, B00, 1
B00, Trade, 85653.404, 113, B00, S18, 1
B00, Trade, 85661.327, 107, S01, B00, 1
B00, Trade, 85708.692, 108, S12, B00, 1
B00, Trade, 85716.750, 112, S12, B00, 1
B00, Trade, 85794.000, 110, S24, B00, 1
B00, Trade, 85798.962, 105, S00, B00, 1
B00, Trade, 85847.077, 95, B00, S06, 1
B00, Trade, 85860.365, 104, P01, B00, 1
B00, Trade, 85868.154, 98, S09, B00, 1
B00, Trade, 85897.981, 101, S11, B00, 1
B00, Trade, 85901.731, 102, S17, B00, 1
B00, Trade, 85921.731, 107, S08, B00, 1
B00, Trade, 85925.462, 107, S19, B00, 1
B00, Trade, 85949.038, 102, B00, S21, 1
B00, Trade, 85955.865, 105, S12, B00, 1
B00, Trade, 85979.231, 104, S17, B00, 1
B00, Trade, 86007.135, 105, S15, B00, 1
B00, Trade, 86030.962, 102, S21, B00, 1
B00, Trade, 86087.365, 101, S09, B00, 1
B00, Trade, 86101.000, 96, B00, S11, 1
B00, Trade, 86135.962, 103, S08, B00, 1
B00, Trade, 86141.019, 103, P01, B00, 1
B00, Trade, 86167.731, 96, P01, B00, 1
B00, Trade, 86251.365, 96, B00, S07, 1
B00, Trade, 86254.808, 103, P01, B00, 1
B00, Trade, 86272.019, 99, S04, B00, 1
B00, Trade, 86281.673, 95, S15, B00, 1
B00, Trade, 86314.288, 98, S17, B00, 1
B00, Trade, 86329.019, 102, S09, B00, 1
B00, Trade, 86346.692, 100, B00, S14, 1
B00, Trade, 86372.538, 105, S17, B00, 1
B00, Trade, 86375.096, 105, S04, B00, 1
B00, Trade, 86385.538, 100, S00, B00, 1
B01, 100
B01, Trade, 84960.558, 100, S06, B01, 1
B01, Trade, 84971.288, 106, S03, B01, 1
B01, Trade, 84984.635, 107, B01, S19, 1
B01, Trade, 85011.385, 104, B01, S08, 1
B01, Trade, 85019.558, 112, S01, B01, 1
B01, Trade, 85031.462, 110, B01, S01, 1
B01, Trade, 85047.038, 104, B01, P01, 1
B01, Trade, 85050.173, 104, B01, S14, 1
B01, Trade, 85066.365, 112, S11, B01, 1
B01, Trade, 85101.269, 104, B01, S02, 1
B01, Trade, 85109.212, 105, S18, B01, 1
B01, Trade, 85120.481, 108, B01, S01, 1
B01, Trade, 85136.462, 101, B01, S20, 1
B01, Trade, 85140.231, 105, B01, S22, 1
B01, Trade, 85148.173, 105, B01, S12, 1
B01, Trade, 85162.654, 103, B01, S03, 1
B01, Trade, 85173.423, 110, B01, S16, 1
B01, Trade, 85188.096, 115, S08, B01, 1
B01, Trade, 85208.038, 104, B01, S13, 1
B01, Trade, 85230.385, 104, B01, S03, 1
B01, Trade, 85249.365, 110, S05, B01, 1
B01, Trade, 85261.712, 108, S05, B01, 1
B01, Trade, 85277.750, 106, B01, S13, 1
B01, Trade, 85286.808, 115, S15, B01, 1
B01, Trade, 85305.308, 101, B01, S03, 1
B01, Trade, 85319.115, 108, B01, S18, 1
B01, Trade, 85320.712, 109, B01, S06, 1
B01, Trade, 85329.904, 102, B01, S10, 1
B01, Trade, 85342.769, 104, B01, S12, 1
B01, Trade, 85351.096, 106, S05, B01, 1
B01, Trade, 85366.923, 103, B01, S03, 1
B01, Trade, 85382.404, 114, B01, S04, 1
B01, Trade, 85402.404, 106, S17, B01, 1
B01, Trade, 85406.154, 108, S05, B01, 1
B01, Trade, 85438.827, 111, S17, B01, 1
B01, Trade, 85460.981, 104, S17, B01, 1
B01, Trade, 85467.308, 108, B01, S01, 1
B01, Trade, 85489.827, 108, S09, B01, 1
B01, Trade, 85505.942, 111, S16, B01, 1
B01, Trade, 85525.808, 107, B01, S08, 1
B01, Trade, 85526.212, 108, S12, B01, 1
B01, Trade, 85543.038, 104, B01, S09, 1
B01, Trade, 85546.635, 114, S24, B01, 1
B01, Trade, 85572.827, 105, B01, S10, 1
B01, Trade, 85579.385, 111, S14, B01, 1
B01, Trade, 85599.327, 110, B01, S16, 1
B01, Trade, 85619.827, 102, B01, S20, 1
B01, Trade, 85622.885, 105, S02, B01, 1
B01, Trade, 85642.096, 102, B01, S21, 1
B01, Trade, 85646.538, 103, P01, B01, 1
B01, Trade, 85658.365, 103, B01, S15, 1
B01, Trade, 85672.481, 104, S04, B01, 1
B01, Trade, 85676.288, 109, S07, B01, 1
B01, Trade, 85695.615, 107, B01, S15, 1
B01, Trade, 85722.846, 112, S14, B01, 1
B01, Trade, 85757.327, 107, S21, B01, 1
B01, Trade, 85777.308, 98, B01, S15, 1
B01, Trade, 85777.981, 105, S01, B01, 1
B01, Trade, 85788.615, 112, B01, S24, 1
B01, Trade, 85807.442, 97, B01, S13, 1
B01, Trade, 85814.808, 99, S01, B01, 1
B01, Trade, 85823.308, 98, B01, S00, 1
B01, Trade, 85836.654, 97, S05, B01, 1
B01, Trade, 85854.558, 98, S14, B01, 1
B01, Trade, 85884.308, 105, S11, B01, 1
B01, Trade, 85902.442, 100, B01, S09, 1
B01, Trade, 85909.538, 99, B01, S03, 1
B01, Trade, 85917.788, 94, B01, S00, 1
B01, Trade, 85929.385, 108, S06, B01, 1
B01, Trade, 85951.000, 98, B01, S13, 1
B01, Trade, 85963.192, 108, S00, B01, 1
B01, Trade, 85977.173, 105, S16, B01, 1
B01, Trade, 85987.481, 105, S24, B01, 1
B01, Trade, 86002.692, 102, B01, S03, 1
B01, Trade, 86014.885, 101, S11, B01, 1
B01, Trade, 86023.269, 103, S14, B01, 1
B01, Trade, 86045.654, 98, B01, S00, 1
B01, Trade, 86051.577, 102, B01, S15, 1
B01, Trade, 86062.519, 103, B01, S23, 1
B01, Trade, 86077.769, 103, S03, B01, 1
B01, Trade, 86101.654, 99, P01, B01, 1
B01, Trade, 86110.327, 101, B01, S00, 1
B01, Trade, 86120.846, 92, B01, S04, 1
B01, Trade, 86150.538, 104, S19, B01, 1
B01, Trade, 86169.731, 103, S09, B01, 1
B01, Trade, 86184.615, 94, B01, S04, 1
B01, Trade, 86197.096, 98, S17, B01, 1
B01, Trade, 86216.308, 103, S01, B01, 1
B01, Trade, 86230.154, 105, S05, B01, 1
B01, Trade, 86246.462, 102, B01, S23, 1
B01, Trade, 86256.019, 102, S09, B01, 1
B01, Trade, 86272.519, 99, B01, S08, 1
B01, Trade, 86300.385, 98, S06, B01, 1
B01, Trade, 86324.192, 100, B01, S01, 1
B01, Trade, 86332.538, 100, S19, B01, 1
B01, Trade, 86348.904, 102, P01, B01, 1
B01, Trade, 86368.000, 94, B01, S16, 1
B01, Trade, 86371.923, 103, S15, B01, 1
B01, Trade, 86385.923, 108, S19, B01, 1
B01, Trade, 86397.500, 96, S05, B01, 1
B02, 100
B02, Trade, 84992.942, 107, B02, S20, 1
B02, Trade, 85006.654, 110, S21, B02, 1
B02, Trade, 85029.885, 114, B02, S06, 1
B02, Trade, 85038.846, 103, B02, S13, 1
B02, Trade, 85045.712, 107, S12, B02, 1
B02, Trade, 85061.096, 111, B02, S06, 1
B02, Trade, 85067.308, 104, B02, S09, 1
B02, Trade, 85076.365, 110, S07, B02, 1
B02, Trade, 85083.731, 107, S12, B02, 1
B02, Trade, 85099.731, 104, B02, S01, 1
B02, Trade, 85123.865, 99, S02, B02, 1
B02, Trade, 85134.212, 101, B02, S17, 1
B02, Trade, 85147.923, 99, B02, S02, 1
B02, Trade, 85151.731, 105, S05, B02, 1
B02, Trade, 85171.942, 112, S24, B02, 1
B02, Trade, 85177.288, 104, S11, B02, 1
B02, Trade, 85194.442, 110, B02, S05, 1
B02, Trade, 85198.942, 106, B02, S15, 1
B02, Trade, 85215.077, 105, B02, S18, 1
B02, Trade, 85228.769, 109, S03, B02, 1
B02, Trade, 85272.077, 110, S17, B02, 1
B02, Trade, 85283.327, 113, B02, P01, 1
B02, Trade, 85298.846, 109, S24, B02, 1
B02, Trade, 85318.288, 108, B02, S04, 1
B02, Trade, 85322.635, 109, S07, B02, 1
B02, Trade, 85341.365, 107, B02, S06, 1
B02, Trade, 85358.385, 106, B02, S20, 1
B02, Trade, 85364.000, 108, B02, S14, 1
B02, Trade, 85372.577, 104, B02, S09, 1
B02, Trade, 85379.346, 114, S05, B02, 1
B02, Trade, 85383.731, 112, B02, S07, 1
B02, Trade, 85399.654, 102, B02, S14, 1
B02, Trade, 85412.865, 109, B02, S05, 1
B02, Trade, 85422.404, 108, B02, S00, 1
B02, Trade, 85434.712, 108, S01, B02, 1
B02, Trade, 85448.769, 109, S08, B02, 1
B02, Trade, 85465.173, 103, S13, B02, 1
B02, Trade, 85492.250, 104, B02, S07, 1
B02, Trade, 85496.192, 116, S03, B02, 1
B02, Trade, 85518.327, 107, B02, S19, 1
B02, Trade, 85521.212, 105, B02, S07, 1
B02, Trade, 85535.673, 106, B02, S17, 1
B02, Trade, 85538.500, 106, S15, B02, 1
B02, Trade, 85552.923, 110, B02, S02, 1
B02, Trade, 85561.731, 113, B02, S13, 1
B02, Trade, 85565.885, 110, B02, S21, 1
B02, Trade, 85573.115, 111, S11, B02, 1
B02, Trade, 85596.942, 115, B02, S09, 1
B02, Trade, 85609.077, 110, S11, B02, 1
B02, Trade, 85625.173, 101, B02, S21, 1
B02, Trade, 85641.731, 103, B02, S09, 1
B02, Trade, 85648.173, 104, S24, B02, 1
B02, Trade, 85663.481, 114, S18, B02, 1
B02, Trade, 85667.885, 104, B02, S07, 1
B02, Trade, 85683.712, 111, S10, B02, 1
B02, Trade, 85700.808, 107, B02, S08, 1
B02, Trade, 85722.673, 111, S20, B02, 1
B02, Trade, 85751.962, 108, P01, B02, 1
B02, Trade, 85759.038, 106, S17, B02, 1
B02, Trade, 85774.788, 109, S22, B02, 1
B02, Trade, 85785.865, 113, S16, B02, 1
B02, Trade, 85792.865, 111, S15, B02, 1
B02, Trade, 85821.673, 100, B02, S01, 1
B02, Trade, 85833.231, 102, S24, B02, 1
B02, Trade, 85860.654, 102, B02, S04, 1
B02, Trade, 85913.000, 99, S09, B02, 1
B02, Trade, 85955.904, 106, S13, B02, 1
B02, Trade, 85963.750, 108, S02, B02, 1
B02, Trade, 85990.481, 98, B02, S18, 1
B02, Trade, 85996.231, 109, S16, B02, 1
B02, Trade, 86013.827, 100, B02, S12, 1
B02, Trade, 86023.038, 96, B02, S19, 1
B02, Trade, 86027.212, 102, P01, B02, 1
B02, Trade, 86040.038, 101, B02, S21, 1
B02, Trade, 86045.885, 100, S24, B02, 1
B02, Trade, 86062.846, 102, B02, S04, 1
B02, Trade, 86073.308, 97, B02, S19, 1
B02, Trade, 86081.077, 106, S16, B02, 1
B02, Trade, 86092.288, 103, B02, S04, 1
B02, Trade, 86105.558, 109, B02, S02, 1
B02, Trade, 86112.865, 93, B02, S12, 1
B02, Trade, 86127.827, 102, S12, B02, 1
B02, Trade, 86137.865, 103, S04, B02, 1
B02, Trade, 86145.750, 101, B02, S00, 1
B02, Trade, 86165.635, 92, B02, S23, 1
B02, Trade, 86185.192, 95, S01, B02, 1
B02, Trade, 86214.923, 94, B02, S21, 1
B02, Trade, 86232.365, 104, S19, B02, 1
B02, Trade, 86251.808, 96, B02, S00, 1
B02, Trade, 86277.673, 99, S12, B02, 1
B02, Trade, 86289.173, 108, B02, S14, 1
B02, Trade, 86305.038, 108, S06, B02, 1
B02, Trade, 86335.442, 100, S14, B02, 1
B02, Trade, 86342.212, 96, S07, B02, 1
B02, Trade, 86357.769, 98, B02, S13, 1
B02, Trade, 86361.192, 99, S24, B02, 1
B02, Trade, 86375.346, 95, B02, S03, 1
B02, Trade, 86383.769, 103, P01, B02, 1
B02, Trade, 86386.308, 98, B02, S03, 1
B02, Trade, 86399.788, 94, B02, S02, 1
B03, 100
B03, Trade, 84967.423, 106, B03, S07, 1
B03, Trade, 84983.192, 99, B03, S21, 1
B03, Trade, 84989.808, 110, S05, B03, 1
B03, Trade, 85004.404, 107, S16, B03, 1
B03, Trade, 85020.308, 111, B03, S02, 1
B03, Trade, 85026.596, 115, B03, S17, 1
B03, Trade, 85040.365, 105, S04, B03, 1
B03, Trade, 85055.365, 111, S17, B03, 1
B03, Trade, 85083.827, 108, S15, B03, 1
B03, Trade, 85099.981, 103, B03, S20, 1
B03, Trade, 85123.173, 105, S18, B03, 1
B03, Trade, 85145.038, 104, B03, S21, 1
B03, Trade, 85150.981, 104, S03, B03, 1
B03, Trade, 85159.654, 106, S07, B03, 1
B03, Trade, 85192.135, 114, S11, B03, 1
B03, Trade, 85221.346, 113, S19, B03, 1
B03, Trade, 85243.385, 104, B03, S18, 1
B03, Trade, 85257.788, 115, B03, S19, 1
B03, Trade, 85265.904, 108, S20, B03, 1
B03, Trade, 85298.115, 102, S01, B03, 1
B03, Trade, 85318.038, 112, B03, S21, 1
B03, Trade, 85330.288, 101, B03, S11, 1
B03, Trade, 85338.442, 107, B03, S18, 1
B03, Trade, 85348.385, 109, S20, B03, 1
B03, Trade, 85360.442, 108, B03, S00, 1
B03, Trade, 85371.635, 105, B03, S16, 1
B03, Trade, 85377.788, 110, B03, S11, 1
B03, Trade, 85398.019, 103, B03, S15, 1
B03, Trade, 85407.750, 104, B03, S21, 1
B03, Trade, 85411.846, 112, S04, B03, 1
B03, Trade, 85420.654, 113, S19, B03, 1
B03, Trade, 85437.212, 103, B03, S18, 1
B03, Trade, 85445.096, 105, B03, S04, 1
B03, Trade, 85460.904, 102, B03, S02, 1
B03, Trade, 85471.712, 111, S13, B03, 1
B03, Trade, 85476.500, 112, S05, B03, 1
B03, Trade, 85491.385, 105, B03, S02, 1
B03, Trade, 85501.423, 103, B03, S03, 1
B03, Trade, 85520.519, 108, S12, B03, 1
B03, Trade, 85523.327, 114, P01, B03, 1
B03, Trade, 85544.115, 103, B03, S13, 1
B03, Trade, 85553.154, 113, P01, B03, 1
B03, Trade, 85571.827, 108, B03, S02, 1
B03, Trade, 85584.038, 107, B03, S14, 1
B03, Trade, 85587.981, 107, P01, B03, 1
B03, Trade, 85613.692, 104, B03, S00, 1
B03, Trade, 85621.346, 104, B03, S19, 1
B03, Trade, 85623.519, 103, S09, B03, 1
B03, Trade, 85637.538, 109, B03, S02, 1
B03, Trade, 85649.462, 97, B03, S20, 1
B03, Trade, 85661.192, 103, B03, S19, 1
B03, Trade, 85683.327, 110, P01, B03, 1
B03, Trade, 85694.827, 107, S08, B03, 1
B03, Trade, 85720.442, 112, S07, B03, 1
B03, Trade, 85732.058, 109, B03, S13, 1
B03, Trade, 85742.173, 99, S24, B03, 1
B03, Trade, 85758.519, 103, B03, S01, 1
B03, Trade, 85761.769, 106, S12, B03, 1
B03, Trade, 85795.519, 107, B03, S04, 1
B03, Trade, 85800.365, 115, S15, B03, 1
B03, Trade, 85820.615, 103, S19, B03, 1
B03, Trade, 85838.308, 95, S12, B03, 1
B03, Trade, 85843.692, 97, S04, B03, 1
B03, Trade, 85857.692, 96, B03, S20, 1
B03, Trade, 85873.731, 97, S01, B03, 1
B03, Trade, 85878.981, 97, B03, S19, 1
B03, Trade, 85887.654, 106, S24, B03, 1
B03, Trade, 85907.231, 100, S15, B03, 1
B03, Trade, 85947.577, 103, S11, B03, 1
B03, Trade, 85957.365, 103, S18, B03, 1
B03, Trade, 85979.404, 103, S15, B03, 1
B03, Trade, 85988.558, 106, S17, B03, 1
B03, Trade, 86014.942, 99, B03, S06, 1
B03, Trade, 86015.538, 104, P01, B03, 1
B03, Trade, 86045.942, 101, S04, B03, 1
B03, Trade, 86056.212, 103, S20, B03, 1
B03, Trade, 86081.365, 101, B03, S10, 1
B03, Trade, 86083.269, 105, B03, S06, 1
B03, Trade, 86092.173, 108, S24, B03, 1
B03, Trade, 86111.288, 96, B03, S17, 1
B03, Trade, 86118.192, 92, B03, S18, 1
B03, Trade, 86121.712, 94, S17, B03, 1
B03, Trade, 86133.827, 103, S16, B03, 1
B03, Trade, 86176.423, 105, S06, B03, 1
B03, Trade, 86190.231, 99, S08, B03, 1
B03, Trade, 86207.577, 94, B03, S11, 1
B03, Trade, 86215.385, 103, S05, B03, 1
B03, Trade, 86243.596, 103, B03, S02, 1
B03, Trade, 86250.654, 97, B03, S06, 1
B03, Trade, 86263.404, 97, S11, B03, 1
B03, Trade, 86270.654, 96, B03, S20, 1
B03, Trade, 86283.058, 95, B03, S00, 1
B03, Trade, 86292.596, 104, B03, S18, 1
B03, Trade, 86297.942, 98, B03, S03, 1
B03, Trade, 86313.942, 96, S02, B03, 1
B03, Trade, 86330.981, 99, B03, S02, 1
B03, Trade, 86334.423, 99, B03, S20, 1
B03, Trade, 86353.135, 102, B03, S07, 1
B03, Trade, 86380.635, 103, S18, B03, 1
B03, Trade, 86387.865, 100, B03, S19, 1
B04, 100
B04, Trade, 85200.038, 108, P01, B04, 1
B04, Trade, 85209.577, 106, S10, B04, 1
B04, Trade, 85215.423, 108, S15, B04, 1
B04, Trade, 85230.250, 105, B04, S10, 1
