B00, 100
B00, Trade, 84049.750, 135, S03, B00, 1
B00, Trade, 84072.712, 132, S14, B00, 1
B00, Trade, 84090.346, 135, P00, B00, 1
B00, Trade, 84108.635, 139, S04, B00, 1
B00, Trade, 84129.808, 138, S02, B00, 1
B00, Trade, 84142.173, 139, P00, B00, 1
B00, Trade, 84170.077, 137, S07, B00, 1
B00, Trade, 84189.135, 136, S08, B00, 1
B00, Trade, 84203.404, 136, S23, B00, 1
B00, Trade, 84219.808, 128, P00, B00, 1
B00, Trade, 84241.269, 134, S03, B00, 1
B00, Trade, 84260.423, 134, P00, B00, 1
B00, Trade, 84321.673, 134, S14, B00, 1
B00, Trade, 84339.750, 134, B00, S04, 1
B00, Trade, 84407.846, 129, S18, B00, 1
B00, Trade, 84429.558, 137, S14, B00, 1
B00, Trade, 84432.577, 136, S01, B00, 1
B00, Trade, 84462.000, 123, B00, S22, 1
B00, Trade, 84464.058, 136, S10, B00, 1
B00, Trade, 84487.981, 132, S18, B00, 1
B00, Trade, 84516.385, 135, S07, B00, 1
B00, Trade, 84542.673, 134, S02, B00, 1
B00, Trade, 84551.308, 133, S17, B00, 1
B00, Trade, 84564.558, 134, S15, B00, 1
B00, Trade, 84605.769, 133, B00, S09, 1
B00, Trade, 84620.058, 130, S21, B00, 1
B00, Trade, 84652.769, 134, P00, B00, 1
B00, Trade, 84675.481, 134, S10, B00, 1
B00, Trade, 84676.962, 132, B00, S19, 1
B00, Trade, 84690.019, 122, P00, B00, 1
B00, Trade, 84698.019, 128, S03, B00, 1
B00, Trade, 84768.538, 130, P00, B00, 1
B00, Trade, 84799.538, 124, B00, S07, 1
B00, Trade, 84806.019, 125, B00, S10, 1
B00, Trade, 84828.462, 131, P00, B00, 1
B00, Trade, 84875.942, 135, S17, B00, 1
B00, Trade, 84899.269, 130, S15, B00, 1
B00, Trade, 84941.096, 129, S15, B00, 1
B00, Trade, 84956.404, 132, S18, B00, 1
B00, Trade, 84972.769, 127, B00, S02, 1
B00, Trade, 85024.808, 131, B00, S23, 1
B00, Trade, 85045.692, 131, S13, B00, 1
B00, Trade, 85065.538, 129, B00, S10, 1
B00, Trade, 85092.212, 125, S01, B00, 1
B00, Trade, 85107.788, 129, S18, B00, 1
B00, Trade, 85156.231, 129, S20, B00, 1
B00, Trade, 85176.385, 126, S13, B00, 1
B00, Trade, 85186.308, 129, S20, B00, 1
B00, Trade, 85271.135, 130, B00, S13, 1
B00, Trade, 85325.519, 133, B00, S14, 1
B00, Trade, 85330.135, 133, S13, B00, 1
B00, Trade, 85349.673, 125, S01, B00, 1
B00, Trade, 85383.538, 125, S18, B00, 1
B00, Trade, 85396.712, 129, S03, B00, 1
B00, Trade, 85412.596, 128, S11, B00, 1
B00, Trade, 85414.135, 134, P00, B00, 1
B00, Trade, 85449.865, 139, B00, S12, 1
B00, Trade, 85486.577, 126, S18, B00, 1
B00, Trade, 85503.385, 128, B00, S16, 1
B00, Trade, 85515.712, 131, S20, B00, 1
B00, Trade, 85524.827, 129, S20, B00, 1
B00, Trade, 85549.596, 136, S17, B00, 1
B00, Trade, 85568.865, 135, S18, B00, 1
B00, Trade, 85596.500, 132, S20, B00, 1
B00, Trade, 85667.462, 128, S16, B00, 1
B00, Trade, 85687.615, 135, S20, B00, 1
B00, Trade, 85706.750, 128, S13, B00, 1
B00, Trade, 85730.135, 128, S08, B00, 1
B00, Trade, 85738.135, 135, S24, B00, 1
B00, Trade, 85749.942, 126, S07, B00, 1
B00, Trade, 85769.673, 120, P00, B00, 1
B00, Trade, 85792.942, 126, P00, B00, 1
B00, Trade, 85796.981, 130, S21, B00, 1
B00, Trade, 85817.442, 127, S08, B00, 1
B00, Trade, 85825.750, 127, S15, B00, 1
B00, Trade, 85859.712, 124, S02, B00, 1
B00, Trade, 85872.385, 128, S15, B00, 1
B00, Trade, 85875.154, 124, S18, B00, 1
B00, Trade, 85926.808, 127, B00, S12, 1
B00, Trade, 85946.404, 131, S15, B00, 1
B00, Trade, 85959.750, 135, S08, B00, 1
B00, Trade, 85969.788, 130, S07, B00, 1
B00, Trade, 85981.596, 133, S05, B00, 1
B00, Trade, 85998.865, 128, P00, B00, 1
B00, Trade, 86007.673, 133, S07, B00, 1
B00, Trade, 86035.192, 134, S11, B00, 1
B00, Trade, 86059.788, 128, S00, B00, 1
B00, Trade, 86077.192, 138, P00, B00, 1
B00, Trade, 86097.635, 133, S01, B00, 1
B00, Trade, 86143.846, 127, S03, B00, 1
B00, Trade, 86197.423, 128, B00, S09, 1
B00, Trade, 86231.885, 129, S11, B00, 1
B00, Trade, 86244.846, 128, S20, B00, 1
B00, Trade, 86265.212, 126, S13, B00, 1
B00, Trade, 86286.846, 127, S10, B00, 1
B00, Trade, 86295.231, 133, P00, B00, 1
B00, Trade, 86322.000, 134, S13, B00, 1
B00, Trade, 86334.577, 129, S21, B00, 1
B00, Trade, 86353.308, 129, B00, S22, 1
B00, Trade, 86394.962, 134, S03, B00, 1
B01, 100
B01, Trade, 85040.962, 132, S07, B01, 1
B01, Trade, 85053.462, 131, S06, B01, 1
B01, Trade, 85061.385, 121, B01, S14, 1
B01, Trade, 85063.885, 130, S08, B01, 1
B01, Trade, 85074.077, 126, B01, S00, 1
B01, Trade, 85084.192, 133, B01, S09, 1
B01, Trade, 85109.288, 128, S21, B01, 1
B01, Trade, 85120.846, 128, S18, B01, 1
B01, Trade, 85131.654, 127, B01, S07, 1
B01, Trade, 85135.308, 131, S10, B01, 1
B01, Trade, 85154.058, 128, B01, S16, 1
B01, Trade, 85159.404, 130, S13, B01, 1
B01, Trade, 85187.481, 129, S11, B01, 1
B01, Trade, 85216.231, 126, S20, B01, 1
B01, Trade, 85257.385, 133, S20, B01, 1
B01, Trade, 85268.692, 131, S00, B01, 1
B01, Trade, 85278.096, 133, B01, S04, 1
B01, Trade, 85289.788, 132, B01, S16, 1
B01, Trade, 85298.250, 136, S20, B01, 1
B01, Trade, 85313.750, 129, B01, S11, 1
B01, Trade, 85322.423, 132, B01, S15, 1
B01, Trade, 85323.692, 137, S13, B01, 1
B01, Trade, 85340.500, 124, B01, S19, 1
B01, Trade, 85350.308, 121, B01, S12, 1
B01, Trade, 85360.192, 137, S13, B01, 1
B01, Trade, 85375.885, 132, B01, S13, 1
B01, Trade, 85391.192, 126, S23, B01, 1
B01, Trade, 85409.808, 120, B01, S02, 1
B01, Trade, 85413.038, 129, S07, B01, 1
