B00, 100
B00, Trade, 85171.731, 126, S00, B00, 1
B00, Trade, 85191.654, 125, B00, S21, 1
B00, Trade, 85197.231, 125, B00, S01, 1
B00, Trade, 85216.692, 124, S10, B00, 1
B00, Trade, 85237.462, 132, B00, S10, 1
B00, Trade, 85248.885, 126, B00, S08, 1
B00, Trade, 85274.250, 129, S00, B00, 1
B00, Trade, 85290.000, 130, B00, S22, 1
B00, Trade, 85300.788, 124, S13, B00, 1
B00, Trade, 85306.865, 122, B00, S12, 1
B00, Trade, 85317.846, 131, B00, S16, 1
B00, Trade, 85323.750, 132, B00, S09, 1
B00, Trade, 85335.077, 134, B00, S16, 1
B00, Trade, 85351.769, 125, B00, S04, 1
B00, Trade, 85354.692, 129, B00, S23, 1
B00, Trade, 85370.712, 127, S11, B00, 1
B00, Trade, 85387.962, 122, B00, S23, 1
B00, Trade, 85410.423, 127, B00, S22, 1
B00, Trade, 85411.692, 128, S24, B00, 1
B00, Trade, 85416.250, 127, B00, S15, 1
B00, Trade, 85427.250, 126, B00, S07, 1
B00, Trade, 85442.096, 123, B00, S01, 1
B00, Trade, 85462.269, 130, S06, B00, 1
B00, Trade, 85466.462, 128, B00, S13, 1
B00, Trade, 85495.500, 127, B00, S02, 1
B00, Trade, 85497.904, 129, B00, S07, 1
B00, Trade, 85515.904, 131, B00, S14, 1
B00, Trade, 85539.038, 129, B00, S21, 1
B00, Trade, 85562.385, 128, S18, B00, 1
B00, Trade, 85568.846, 128, B00, S19, 1
B00, Trade, 85579.135, 125, B00, S17, 1
B00, Trade, 85591.077, 130, S09, B00, 1
B00, Trade, 85604.308, 131, S14, B00, 1
B00, Trade, 85611.942, 132, B00, S07, 1
B00, Trade, 85633.808, 130, B00, S07, 1
B00, Trade, 85640.615, 133, B00, S07, 1
B00, Trade, 85646.846, 131, S16, B00, 1
B00, Trade, 85657.923, 131, S00, B00, 1
B00, Trade, 85664.750, 133, S21, B00, 1
B00, Trade, 85680.365, 135, B00, S02, 1
B00, Trade, 85692.923, 126, B00, S20, 1
B00, Trade, 85703.788, 133, S18, B00, 1
B00, Trade, 85711.442, 131, S07, B00, 1
B00, Trade, 85721.731, 129, B00, S06, 1
B00, Trade, 85723.250, 130, B00, S01, 1
B00, Trade, 85738.923, 135, B00, S03, 1
B00, Trade, 85748.615, 134, B00, S21, 1
B00, Trade, 85755.769, 128, B00, S06, 1
B00, Trade, 85770.538, 132, B00, S17, 1
B00, Trade, 85781.231, 127, B00, S08, 1
B00, Trade, 85812.827, 129, B00, S11, 1
B00, Trade, 85815.673, 125, B00, S17, 1
B00, Trade, 85832.558, 128, B00, S16, 1
B00, Trade, 85837.288, 128, B00, S08, 1
B00, Trade, 85853.115, 132, S22, B00, 1
B00, Trade, 85864.154, 129, B00, S11, 1
B00, Trade, 85866.154, 129, B00, S02, 1
B00, Trade, 85874.500, 126, B00, S04, 1
B00, Trade, 85898.769, 127, B00, S22, 1
B00, Trade, 85909.865, 135, B00, S01, 1
B00, Trade, 85923.346, 128, B00, S23, 1
B00, Trade, 85945.981, 125, B00, S20, 1
B00, Trade, 85955.231, 130, B00, S11, 1
B00, Trade, 85958.788, 128, B00, S06, 1
B00, Trade, 85967.385, 122, B00, S21, 1
B00, Trade, 85975.500, 125, B00, S19, 1
B00, Trade, 85990.788, 126, B00, S21, 1
B00, Trade, 86010.154, 131, B00, S23, 1
B00, Trade, 86019.558, 126, B00, S05, 1
B00, Trade, 86024.635, 126, S03, B00, 1
B00, Trade, 86046.077, 135, S24, B00, 1
B00, Trade, 86062.115, 119, B00, S09, 1
B00, Trade, 86076.635, 134, S11, B00, 1
B00, Trade, 86079.327, 130, B00, S16, 1
B00, Trade, 86084.769, 126, B00, S18, 1
B00, Trade, 86100.404, 124, B00, S01, 1
B00, Trade, 86108.712, 135, B00, S18, 1
B00, Trade, 86124.654, 130, B00, S12, 1
B00, Trade, 86129.385, 131, B00, S06, 1
B00, Trade, 86134.769, 136, B00, S09, 1
B00, Trade, 86146.481, 129, B00, S21, 1
B00, Trade, 86173.308, 125, B00, S02, 1
B00, Trade, 86186.269, 122, B00, S24, 1
B00, Trade, 86199.462, 124, B00, S24, 1
B00, Trade, 86214.923, 124, B00, S02, 1
B00, Trade, 86233.385, 134, P00, B00, 1
B00, Trade, 86238.154, 129, S00, B00, 1
B00, Trade, 86246.538, 132, B00, S12, 1
B00, Trade, 86254.000, 130, B00, S07, 1
B00, Trade, 86269.981, 128, B00, S14, 1
B00, Trade, 86278.462, 124, B00, S04, 1
B00, Trade, 86294.519, 133, B00, S06, 1
B00, Trade, 86308.212, 127, B00, S02, 1
B00, Trade, 86336.327, 121, B00, S19, 1
B00, Trade, 86347.750, 133, B00, S00, 1
B00, Trade, 86355.615, 135, B00, S02, 1
B00, Trade, 86369.769, 131, B00, S24, 1
B00, Trade, 86384.538, 130, B00, S09, 1
B00, Trade, 86392.923, 135, B00, S01, 1
B00, Trade, 86398.712, 135, B00, S24, 1
B01, 100
B01, Trade, 85002.346, 132, S00, B01, 1
B01, Trade, 85029.808, 131, S03, B01, 1
B01, Trade, 85047.519, 127, S19, B01, 1
B01, Trade, 85055.231, 132, B01, S07, 1
B01, Trade, 85071.423, 127, B01, S24, 1
B01, Trade, 85083.077, 129, S18, B01, 1
B01, Trade, 85100.692, 132, S09, B01, 1
B01, Trade, 85102.096, 130, P00, B01, 1
B01, Trade, 85132.558, 131, B01, S14, 1
B01, Trade, 85139.288, 124, S06, B01, 1
B01, Trade, 85176.000, 127, P00, B01, 1
B01, Trade, 85200.981, 127, B01, S05, 1
B01, Trade, 85208.500, 129, S14, B01, 1
B01, Trade, 85219.115, 125, P00, B01, 1
B01, Trade, 85231.269, 133, S08, B01, 1
B01, Trade, 85241.750, 126, B01, S12, 1
B01, Trade, 85251.712, 125, B01, S14, 1
B01, Trade, 85255.808, 123, B01, S04, 1
B01, Trade, 85269.442, 129, B01, S07, 1
B01, Trade, 85293.385, 129, B01, S02, 1
B01, Trade, 85305.019, 121, B01, S10, 1
B01, Trade, 85320.308, 135, P00, B01, 1
B01, Trade, 85325.385, 131, B01, S19, 1
B01, Trade, 85337.077, 138, S19, B01, 1
B01, Trade, 85348.808, 131, B01, S12, 1
B01, Trade, 85356.385, 131, S19, B01, 1
B01, Trade, 85375.077, 132, B01, S14, 1
B01, Trade, 85385.096, 136, B01, S22, 1
B01, Trade, 85394.231, 135, S06, B01, 1
B01, Trade, 85414.423, 124, B01, S07, 1
B01, Trade, 85419.769, 132, P00, B01, 1
B01, Trade, 85424.750, 131, S11, B01, 1
B01, Trade, 85439.596, 132, B01, S04, 1
B01, Trade, 85460.058, 129, B01, S22, 1
B01, Trade, 85475.365, 121, B01, S22, 1
B01, Trade, 85476.192, 129, S08, B01, 1
B01, Trade, 85489.077, 127, B01, S07, 1
B01, Trade, 85506.154, 137, S08, B01, 1
B01, Trade, 85516.481, 130, B01, S00, 1
B01, Trade, 85537.962, 129, B01, S20, 1
B01, Trade, 85544.327, 131, B01, S17, 1
B01, Trade, 85552.096, 128, S15, B01, 1
B01, Trade, 85565.481, 129, S18, B01, 1
B01, Trade, 85576.442, 130, B01, S22, 1
B01, Trade, 85599.269, 128, S24, B01, 1
