B00, 100
B00, Trade, 84908.654, 110, S01, B00, 1
B00, Trade, 84942.019, 116, S16, B00, 1
B00, Trade, 84964.846, 107, S20, B00, 1
B00, Trade, 84980.846, 111, S11, B00, 1
B00, Trade, 84982.019, 112, S19, B00, 1
B00, Trade, 84997.481, 106, B00, S23, 1
B00, Trade, 85014.212, 107, B00, S23, 1
B00, Trade, 85019.596, 112, S10, B00, 1
B00, Trade, 85043.058, 110, S11, B00, 1
B00, Trade, 85046.981, 106, B00, S21, 1
B00, Trade, 85063.577, 105, P00, B00, 1
B00, Trade, 85079.654, 105, B00, S09, 1
B00, Trade, 85094.865, 102, B00, S20, 1
B00, Trade, 85099.673, 113, S09, B00, 1
B00, Trade, 85114.673, 106, B00, S21, 1
B00, Trade, 85121.308, 103, B00, S05, 1
B00, Trade, 85126.231, 106, S18, B00, 1
B00, Trade, 85133.288, 108, S06, B00, 1
B00, Trade, 85144.692, 96, B00, S19, 1
B00, Trade, 85153.673, 107, S18, B00, 1
B00, Trade, 85164.885, 107, S21, B00, 1
B00, Trade, 85174.000, 109, S19, B00, 1
B00, Trade, 85189.635, 105, B00, S03, 1
B00, Trade, 85205.731, 105, B00, S12, 1
B00, Trade, 85211.135, 103, B00, S22, 1
B00, Trade, 85214.923, 101, B00, S04, 1
B00, Trade, 85228.192, 105, S09, B00, 1
B00, Trade, 85233.308, 104, B00, S21, 1
B00, Trade, 85248.385, 108, B00, S07, 1
B00, Trade, 85260.231, 104, S01, B00, 1
B00, Trade, 85281.788, 108, S16, B00, 1
B00, Trade, 85296.404, 106, B00, S08, 1
B00, Trade, 85298.885, 101, S14, B00, 1
B00, Trade, 85319.500, 108, S20, B00, 1
B00, Trade, 85340.500, 101, B00, S21, 1
B00, Trade, 85350.731, 108, S15, B00, 1
B00, Trade, 85364.538, 104, S08, B00, 1
B00, Trade, 85382.058, 108, S15, B00, 1
B00, Trade, 85397.673, 98, B00, S15, 1
B00, Trade, 85414.192, 104, B00, S14, 1
B00, Trade, 85442.904, 101, B00, S20, 1
B00, Trade, 85445.173, 104, S13, B00, 1
B00, Trade, 85464.019, 102, B00, S06, 1
B00, Trade, 85482.327, 102, B00, S15, 1
B00, Trade, 85487.327, 106, S08, B00, 1
B00, Trade, 85498.827, 108, B00, S14, 1
B00, Trade, 85506.750, 104, B00, S17, 1
B00, Trade, 85536.000, 102, B00, S13, 1
B00, Trade, 85543.808, 107, S16, B00, 1
B00, Trade, 85567.731, 101, B00, S24, 1
B00, Trade, 85583.404, 105, S14, B00, 1
B00, Trade, 85593.942, 100, S15, B00, 1
B00, Trade, 85615.308, 100, B00, S07, 1
B00, Trade, 85622.942, 98, B00, S22, 1
B00, Trade, 85636.808, 106, B00, S05, 1
B00, Trade, 85656.115, 102, S03, B00, 1
B00, Trade, 85673.192, 95, B00, S14, 1
B00, Trade, 85682.077, 112, S01, B00, 1
B00, Trade, 85690.769, 102, S24, B00, 1
B00, Trade, 85730.865, 103, S18, B00, 1
B00, Trade, 85751.538, 109, P00, B00, 1
B00, Trade, 85766.058, 102, B00, S04, 1
B00, Trade, 85766.942, 103, S14, B00, 1
B00, Trade, 85789.673, 111, S19, B00, 1
B00, Trade, 85807.423, 101, B00, S05, 1
B00, Trade, 85824.500, 108, S18, B00, 1
B00, Trade, 85846.615, 99, B00, S24, 1
B00, Trade, 85847.692, 106, P00, B00, 1
B00, Trade, 85867.769, 97, B00, S10, 1
B00, Trade, 85873.019, 113, S13, B00, 1
B00, Trade, 85888.615, 106, S19, B00, 1
B00, Trade, 85896.365, 107, B00, S23, 1
B00, Trade, 85910.808, 102, B00, S19, 1
B00, Trade, 85920.077, 107, S13, B00, 1
B00, Trade, 85937.712, 113, P00, B00, 1
B00, Trade, 85957.981, 108, P00, B00, 1
B00, Trade, 85977.154, 108, P00, B00, 1
B00, Trade, 86037.558, 110, S21, B00, 1
B00, Trade, 86055.500, 109, S13, B00, 1
B00, Trade, 86073.096, 103, B00, S24, 1
B00, Trade, 86088.192, 101, P00, B00, 1
B00, Trade, 86105.000, 110, S19, B00, 1
B00, Trade, 86125.404, 105, B00, S08, 1
B00, Trade, 86145.135, 104, S22, B00, 1
B00, Trade, 86152.404, 102, B00, S00, 1
B00, Trade, 86172.077, 107, B00, S01, 1
B00, Trade, 86183.808, 107, S03, B00, 1
B00, Trade, 86206.846, 103, B00, S06, 1
B00, Trade, 86228.038, 104, B00, S05, 1
B00, Trade, 86250.365, 98, B00, S22, 1
B00, Trade, 86251.885, 106, S06, B00, 1
B00, Trade, 86254.712, 108, S03, B00, 1
B00, Trade, 86279.423, 109, B00, S00, 1
B00, Trade, 86300.077, 108, P00, B00, 1
B00, Trade, 86310.442, 108, B00, S15, 1
B00, Trade, 86330.769, 106, S17, B00, 1
B00, Trade, 86348.442, 106, S01, B00, 1
B00, Trade, 86363.115, 103, B00, S11, 1
B00, Trade, 86369.365, 124, S03, B00, 1
B00, Trade, 86389.615, 97, S06, B00, 1
B01, 100
B01, Trade, 84898.923, 109, S09, B01, 1
B01, Trade, 84927.865, 106, S01, B01, 1
B01, Trade, 84934.769, 104, S05, B01, 1
B01, Trade, 84941.596, 112, S20, B01, 1
B01, Trade, 84963.712, 105, S09, B01, 1
B01, Trade, 84987.654, 101, B01, S19, 1
B01, Trade, 84990.750, 112, S07, B01, 1
B01, Trade, 85017.442, 104, B01, S00, 1
B01, Trade, 85022.712, 103, B01, S04, 1
B01, Trade, 85036.654, 105, B01, S15, 1
B01, Trade, 85052.808, 107, S09, B01, 1
B01, Trade, 85068.654, 107, B01, S15, 1
B01, Trade, 85071.904, 110, S00, B01, 1
B01, Trade, 85095.942, 106, B01, S04, 1
B01, Trade, 85110.885, 106, S07, B01, 1
B01, Trade, 85142.365, 110, S06, B01, 1
B01, Trade, 85145.308, 96, B01, S22, 1
B01, Trade, 85154.135, 107, S09, B01, 1
B01, Trade, 85173.788, 106, S06, B01, 1
B01, Trade, 85193.885, 104, S03, B01, 1
B01, Trade, 85210.019, 105, B01, S04, 1
B01, Trade, 85217.404, 103, S06, B01, 1
B01, Trade, 85232.558, 106, S20, B01, 1
B01, Trade, 85260.019, 103, S15, B01, 1
B01, Trade, 85264.462, 99, B01, S12, 1
B01, Trade, 85283.596, 105, S17, B01, 1
B01, Trade, 85310.846, 110, S23, B01, 1
B01, Trade, 85315.673, 104, B01, S05, 1
B01, Trade, 85324.385, 108, P00, B01, 1
B01, Trade, 85342.615, 99, B01, S07, 1
B01, Trade, 85368.365, 104, S19, B01, 1
B01, Trade, 85385.212, 106, B01, S09, 1
B01, Trade, 85397.288, 99, B01, S16, 1
B01, Trade, 85397.481, 101, S10, B01, 1
B01, Trade, 85414.673, 100, B01, S19, 1
B01, Trade, 85425.173, 108, S16, B01, 1
B01, Trade, 85439.115, 105, B01, S22, 1
B01, Trade, 85450.269, 106, S01, B01, 1
