B00, 100
B00, Trade, 85128.058, 129, S07, B00, 1
B00, Trade, 85133.923, 131, S05, B00, 1
B00, Trade, 85161.308, 126, S11, B00, 1
B00, Trade, 85161.731, 128, S14, B00, 1
B00, Trade, 85182.712, 135, S02, B00, 1
B00, Trade, 85191.750, 127, B00, S10, 1
B00, Trade, 85195.250, 124, S12, B00, 1
B00, Trade, 85205.673, 123, B00, S14, 1
B00, Trade, 85215.827, 131, P00, B00, 1
B00, Trade, 85225.750, 136, S06, B00, 1
B00, Trade, 85236.346, 130, P00, B00, 1
B00, Trade, 85259.135, 135, B00, S06, 1
B00, Trade, 85279.923, 130, S16, B00, 1
B00, Trade, 85293.404, 127, B00, S00, 1
B00, Trade, 85298.135, 137, S23, B00, 1
B00, Trade, 85321.115, 132, S06, B00, 1
B00, Trade, 85330.288, 131, B00, S11, 1
B00, Trade, 85334.385, 131, S16, B00, 1
B00, Trade, 85349.673, 133, S19, B00, 1
B00, Trade, 85363.885, 126, B00, S19, 1
B00, Trade, 85365.885, 125, B00, S22, 1
B00, Trade, 85390.596, 130, S12, B00, 1
B00, Trade, 85401.731, 134, B00, S12, 1
B00, Trade, 85411.000, 129, P00, B00, 1
B00, Trade, 85414.846, 129, S12, B00, 1
B00, Trade, 85425.673, 139, S07, B00, 1
B00, Trade, 85435.865, 132, B00, S23, 1
B00, Trade, 85447.692, 135, S00, B00, 1
B00, Trade, 85476.442, 130, P00, B00, 1
B00, Trade, 85485.231, 131, B00, S02, 1
B00, Trade, 85497.385, 128, B00, S09, 1
B00, Trade, 85510.904, 135, S06, B00, 1
B00, Trade, 85514.019, 137, S08, B00, 1
B00, Trade, 85532.308, 133, S13, B00, 1
B00, Trade, 85533.788, 128, S01, B00, 1
B00, Trade, 85555.846, 124, B00, S18, 1
B00, Trade, 85558.519, 126, S06, B00, 1
B00, Trade, 85567.981, 132, S21, B00, 1
B00, Trade, 85572.769, 131, P00, B00, 1
B00, Trade, 85587.500, 129, S24, B00, 1
B00, Trade, 85600.808, 128, S11, B00, 1
B00, Trade, 85626.077, 131, P00, B00, 1
B00, Trade, 85648.019, 128, S20, B00, 1
B00, Trade, 85659.808, 124, P00, B00, 1
B00, Trade, 85666.692, 137, S17, B00, 1
B00, Trade, 85680.808, 132, S00, B00, 1
B00, Trade, 85691.577, 128, B00, S16, 1
B00, Trade, 85713.769, 124, B00, S12, 1
B00, Trade, 85726.904, 129, S13, B00, 1
B00, Trade, 85736.269, 141, S08, B00, 1
B00, Trade, 85754.077, 130, S05, B00, 1
B00, Trade, 85765.096, 132, S03, B00, 1
B00, Trade, 85776.673, 131, B00, P01, 1
B00, Trade, 85807.231, 131, B00, S18, 1
B00, Trade, 85810.096, 132, S06, B00, 1
B00, Trade, 85815.365, 133, S06, B00, 1
B00, Trade, 85833.327, 136, S04, B00, 1
B00, Trade, 85846.635, 133, S08, B00, 1
B00, Trade, 85858.423, 134, S05, B00, 1
B00, Trade, 85866.577, 134, S16, B00, 1
B00, Trade, 85875.481, 128, B00, S16, 1
B00, Trade, 85900.423, 125, B00, S05, 1
