B00, 100
B00, Trade, 85179.577, 153, B00, S03, 1
B00, Trade, 85187.904, 153, B00, S24, 1
B00, Trade, 85195.250, 157, B00, S16, 1
B00, Trade, 85213.231, 154, B00, S05, 1
B00, Trade, 85231.904, 156, B00, S17, 1
B00, Trade, 85251.308, 151, B00, S02, 1
B00, Trade, 85259.115, 151, B00, S11, 1
B00, Trade, 85275.346, 153, B00, S01, 1
B00, Trade, 85277.673, 154, B00, S03, 1
B00, Trade, 85282.808, 154, B00, S04, 1
B00, Trade, 85302.019, 154, B00, S01, 1
B00, Trade, 85307.846, 149, B00, S24, 1
B00, Trade, 85315.019, 155, P01, B00, 1
B00, Trade, 85330.173, 155, B00, S21, 1
B00, Trade, 85336.962, 159, B00, S10, 1
B00, Trade, 85363.250, 154, B00, S00, 1
B00, Trade, 85370.288, 157, S10, B00, 1
B00, Trade, 85379.558, 155, B00, S01, 1
B00, Trade, 85387.577, 161, B00, S00, 1
B00, Trade, 85397.365, 155, S19, B00, 1
B00, Trade, 85403.788, 153, S11, B00, 1
B00, Trade, 85417.692, 153, B00, S08, 1
B00, Trade, 85428.308, 152, B00, S07, 1
B00, Trade, 85442.750, 152, S11, B00, 1
B00, Trade, 85451.250, 154, B00, S14, 1
B00, Trade, 85458.250, 158, S13, B00, 1
B00, Trade, 85471.942, 155, B00, S24, 1
B00, Trade, 85477.288, 147, B00, S02, 1
B00, Trade, 85492.538, 153, B00, S18, 1
B00, Trade, 85509.596, 156, S12, B00, 1
B00, Trade, 85520.327, 153, S20, B00, 1
B00, Trade, 85526.269, 154, S13, B00, 1
B00, Trade, 85540.096, 155, S14, B00, 1
B00, Trade, 85565.962, 155, B00, S14, 1
B00, Trade, 85572.154, 152, S22, B00, 1
B00, Trade, 85589.077, 152, B00, S16, 1
B00, Trade, 85597.327, 156, B00, S04, 1
B00, Trade, 85610.308, 155, B00, S09, 1
B00, Trade, 85626.788, 165, S18, B00, 1
B00, Trade, 85631.942, 160, B00, S00, 1
B00, Trade, 85651.904, 156, B00, S21, 1
B00, Trade, 85673.212, 152, B00, S19, 1
B00, Trade, 85679.615, 156, B00, S06, 1
B00, Trade, 85698.981, 148, B00, S08, 1
B00, Trade, 85706.904, 152, S04, B00, 1
B00, Trade, 85724.250, 153, B00, S00, 1
B00, Trade, 85732.077, 156, B00, S08, 1
B00, Trade, 85738.077, 158, S22, B00, 1
B00, Trade, 85755.654, 149, B00, S21, 1
B00, Trade, 85772.385, 157, B00, S03, 1
B00, Trade, 85781.558, 154, S13, B00, 1
B00, Trade, 85798.615, 150, B00, S00, 1
B00, Trade, 85800.019, 149, B00, S08, 1
B00, Trade, 85812.308, 155, S04, B00, 1
B00, Trade, 85825.904, 156, S14, B00, 1
B00, Trade, 85830.904, 153, S22, B00, 1
B00, Trade, 85859.250, 160, S14, B00, 1
B00, Trade, 85866.442, 156, B00, S09, 1
B00, Trade, 85889.904, 154, P01, B00, 1
B00, Trade, 85912.346, 157, S02, B00, 1
B00, Trade, 85928.500, 149, B00, S07, 1
B00, Trade, 85931.538, 152, B00, S01, 1
B00, Trade, 85948.096, 158, B00, S00, 1
B00, Trade, 85966.365, 159, B00, S24, 1
B00, Trade, 85971.712, 161, S19, B00, 1
B00, Trade, 85989.731, 158, B00, S22, 1
B00, Trade, 86016.250, 157, S12, B00, 1
B00, Trade, 86029.923, 153, B00, S16, 1
B00, Trade, 86039.962, 158, B00, S18, 1
B00, Trade, 86051.327, 160, B00, S02, 1
B00, Trade, 86063.865, 150, B00, S15, 1
B00, Trade, 86066.692, 151, B00, S02, 1
B00, Trade, 86085.365, 151, S20, B00, 1
B00, Trade, 86089.942, 152, S22, B00, 1
B00, Trade, 86098.038, 151, B00, S23, 1
B00, Trade, 86108.231, 149, B00, S21, 1
B00, Trade, 86115.981, 149, B00, S24, 1
B00, Trade, 86130.231, 159, B00, S18, 1
B00, Trade, 86146.538, 152, S22, B00, 1
B00, Trade, 86158.000, 156, B00, S19, 1
B00, Trade, 86168.865, 148, B00, S04, 1
B00, Trade, 86176.865, 154, B00, S14, 1
B00, Trade, 86189.712, 153, B00, S16, 1
B00, Trade, 86201.712, 151, B00, S10, 1
B00, Trade, 86213.019, 148, P01, B00, 1
B00, Trade, 86220.500, 154, S01, B00, 1
B00, Trade, 86228.923, 157, B00, S03, 1
B00, Trade, 86242.904, 155, S22, B00, 1
B00, Trade, 86252.250, 153, B00, S00, 1
B00, Trade, 86262.365, 155, S08, B00, 1
B00, Trade, 86275.404, 150, B00, S03, 1
