B00, 100
B00, Trade, 85210.769, 168, S01, B00, 1
B00, Trade, 85220.365, 168, S15, B00, 1
B00, Trade, 85222.846, 168, S14, B00, 1
B00, Trade, 85243.538, 162, B00, S19, 1
B00, Trade, 85256.250, 167, B00, S05, 1
B00, Trade, 85263.077, 165, B00, S04, 1
B00, Trade, 85273.077, 165, B00, S02, 1
B00, Trade, 85274.596, 163, B00, S10, 1
B00, Trade, 85291.731, 162, B00, S04, 1
B00, Trade, 85302.788, 166, B00, S01, 1
B00, Trade, 85320.365, 165, B00, S22, 1
B00, Trade, 85325.038, 165, S21, B00, 1
B00, Trade, 85338.346, 159, B00, S23, 1
B00, Trade, 85343.692, 159, B00, S07, 1
B00, Trade, 85361.538, 164, B00, S03, 1
B00, Trade, 85365.135, 164, B00, S05, 1
B00, Trade, 85373.423, 165, B00, S13, 1
B00, Trade, 85403.942, 162, B00, S08, 1
B00, Trade, 85411.769, 168, B00, S07, 1
B00, Trade, 85414.923, 172, B00, S21, 1
B00, Trade, 85460.442, 165, B00, S09, 1
B00, Trade, 85466.058, 168, B00, S12, 1
B00, Trade, 85483.808, 161, B00, S11, 1
B00, Trade, 85489.212, 161, S08, B00, 1
B00, Trade, 85501.423, 163, B00, S01, 1
B00, Trade, 85512.404, 168, S16, B00, 1
B00, Trade, 85521.115, 165, B00, S16, 1
B00, Trade, 85543.231, 169, B00, S02, 1
B00, Trade, 85548.962, 167, B00, S06, 1
B00, Trade, 85561.923, 168, B00, S16, 1
B00, Trade, 85567.115, 169, S19, B00, 1
B00, Trade, 85576.750, 166, S10, B00, 1
B00, Trade, 85583.000, 171, B00, S03, 1
B00, Trade, 85598.077, 162, B00, S13, 1
B00, Trade, 85613.154, 162, B00, S09, 1
B00, Trade, 85616.577, 171, B00, S18, 1
B00, Trade, 85627.192, 172, S10, B00, 1
B00, Trade, 85637.481, 172, B00, S18, 1
B00, Trade, 85658.654, 176, S14, B00, 1
B00, Trade, 85663.346, 174, S07, B00, 1
B00, Trade, 85678.077, 166, B00, S21, 1
B00, Trade, 85689.750, 162, B00, S14, 1
B00, Trade, 85708.058, 160, B00, S12, 1
B00, Trade, 85712.212, 167, B00, S24, 1
B00, Trade, 85717.981, 179, S11, B00, 1
