B00, 100
B00, Trade, 85154.692, 153, B00, S20, 1
B00, Trade, 85179.327, 153, S17, B00, 1
B00, Trade, 85190.404, 159, B00, S15, 1
B00, Trade, 85199.269, 162, B00, S14, 1
B00, Trade, 85206.327, 150, B00, S11, 1
B00, Trade, 85222.000, 155, B00, S20, 1
B00, Trade, 85228.769, 157, B00, S15, 1
B00, Trade, 85239.019, 157, S24, B00, 1
B00, Trade, 85245.269, 158, S19, B00, 1
B00, Trade, 85253.096, 155, B00, S17, 1
B00, Trade, 85268.750, 152, B00, S18, 1
B00, Trade, 85274.212, 158, B00, S14, 1
B00, Trade, 85290.269, 154, S10, B00, 1
B00, Trade, 85296.788, 151, B00, S00, 1
B00, Trade, 85306.962, 159, B00, S03, 1
B00, Trade, 85322.442, 159, P01, B00, 1
B00, Trade, 85331.923, 153, B00, S02, 1
B00, Trade, 85333.577, 155, B00, S20, 1
B00, Trade, 85352.077, 148, B00, S18, 1
B00, Trade, 85357.019, 157, B00, S21, 1
B00, Trade, 85369.288, 157, B00, S07, 1
B00, Trade, 85381.019, 149, B00, S02, 1
B00, Trade, 85391.288, 154, B00, S11, 1
B00, Trade, 85403.846, 158, B00, S05, 1
B00, Trade, 85413.462, 163, S13, B00, 1
B00, Trade, 85423.154, 156, P01, B00, 1
B00, Trade, 85456.173, 155, S10, B00, 1
B00, Trade, 85464.154, 160, S24, B00, 1
B00, Trade, 85483.538, 151, B00, S02, 1
B00, Trade, 85497.327, 155, S05, B00, 1
B00, Trade, 85504.500, 156, B00, S17, 1
B00, Trade, 85527.192, 161, B00, S05, 1
B00, Trade, 85540.769, 158, B00, S03, 1
B00, Trade, 85560.308, 159, B00, P01, 1
B00, Trade, 85571.981, 155, B00, S19, 1
B00, Trade, 85576.962, 152, B00, S02, 1
B00, Trade, 85592.769, 151, B00, S00, 1
B00, Trade, 85600.769, 150, B00, S01, 1
B00, Trade, 85605.538, 149, B00, S02, 1
B00, Trade, 85626.423, 153, B00, S09, 1
B00, Trade, 85645.731, 159, S11, B00, 1
B00, Trade, 85662.442, 146, B00, S11, 1
B00, Trade, 85670.923, 150, B00, S17, 1
