B00, 100
B00, Trade, 84915.865, 168, S13, B00, 1
B00, Trade, 84940.038, 161, B00, S12, 1
B00, Trade, 84948.731, 162, S24, B00, 1
B00, Trade, 84963.327, 162, B00, S21, 1
B00, Trade, 84971.423, 172, S12, B00, 1
B00, Trade, 84995.019, 163, S04, B00, 1
B00, Trade, 85002.519, 163, S16, B00, 1
B00, Trade, 85038.654, 167, B00, S01, 1
B00, Trade, 85060.731, 164, B00, S01, 1
B00, Trade, 85064.827, 161, S08, B00, 1
B00, Trade, 85079.558, 164, B00, S17, 1
B00, Trade, 85082.192, 168, S08, B00, 1
B00, Trade, 85104.808, 164, B00, S22, 1
B00, Trade, 85105.942, 170, S08, B00, 1
B00, Trade, 85125.596, 164, B00, S14, 1
B00, Trade, 85125.865, 168, S03, B00, 1
B00, Trade, 85138.885, 162, B00, S00, 1
B00, Trade, 85161.269, 163, S15, B00, 1
B00, Trade, 85174.923, 171, S15, B00, 1
B00, Trade, 85187.827, 167, S09, B00, 1
B00, Trade, 85208.692, 168, S15, B00, 1
B00, Trade, 85229.692, 165, S13, B00, 1
B00, Trade, 85250.731, 167, S13, B00, 1
B00, Trade, 85262.481, 165, B00, S19, 1
B00, Trade, 85269.519, 171, B00, S15, 1
B00, Trade, 85280.250, 160, S06, B00, 1
B00, Trade, 85296.038, 168, S00, B00, 1
B00, Trade, 85322.558, 167, S20, B00, 1
B00, Trade, 85338.038, 164, B00, S10, 1
B00, Trade, 85343.365, 166, S22, B00, 1
B00, Trade, 85347.365, 166, B00, S09, 1
B00, Trade, 85357.615, 162, B00, S07, 1
B00, Trade, 85381.442, 163, B00, S22, 1
B00, Trade, 85393.269, 166, S00, B00, 1
B00, Trade, 85417.519, 164, S12, B00, 1
B00, Trade, 85434.481, 167, S01, B00, 1
B00, Trade, 85455.750, 161, B00, S12, 1
B00, Trade, 85471.942, 163, P01, B00, 1
B00, Trade, 85485.904, 169, S02, B00, 1
B00, Trade, 85508.808, 163, B00, S09, 1
B00, Trade, 85522.808, 164, S19, B00, 1
B00, Trade, 85548.673, 168, S16, B00, 1
B00, Trade, 85571.596, 176, S22, B00, 1
B00, Trade, 85576.327, 172, B00, S13, 1
B00, Trade, 85605.058, 171, S19, B00, 1
B00, Trade, 85615.308, 168, S02, B00, 1
B00, Trade, 85627.154, 169, B00, S11, 1
