B00, 100
B00, Trade, 85214.212, 167, S10, B00, 1
B00, Trade, 85231.154, 167, S07, B00, 1
B00, Trade, 85238.654, 168, S02, B00, 1
B00, Trade, 85259.442, 164, B00, S24, 1
B00, Trade, 85270.673, 165, B00, S11, 1
B00, Trade, 85283.404, 169, B00, S00, 1
B00, Trade, 85298.096, 161, S18, B00, 1
B00, Trade, 85304.308, 169, S02, B00, 1
B00, Trade, 85314.250, 163, B00, S21, 1
B00, Trade, 85334.731, 171, S21, B00, 1
B00, Trade, 85349.692, 166, S15, B00, 1
B00, Trade, 85358.519, 169, S19, B00, 1
B00, Trade, 85369.635, 170, S04, B00, 1
B00, Trade, 85382.788, 167, S09, B00, 1
B00, Trade, 85385.096, 172, S04, B00, 1
B00, Trade, 85398.923, 169, S02, B00, 1
B00, Trade, 85407.500, 165, S05, B00, 1
B00, Trade, 85417.231, 170, S11, B00, 1
B00, Trade, 85431.635, 171, B00, S17, 1
B00, Trade, 85434.154, 173, S06, B00, 1
B00, Trade, 85450.019, 167, S13, B00, 1
B00, Trade, 85453.827, 167, S18, B00, 1
B00, Trade, 85474.192, 161, B00, S04, 1
B00, Trade, 85477.846, 167, S10, B00, 1
B00, Trade, 85487.250, 169, S22, B00, 1
B00, Trade, 85495.462, 170, B00, S24, 1
B00, Trade, 85509.481, 171, S05, B00, 1
B00, Trade, 85517.519, 163, S07, B00, 1
B00, Trade, 85538.442, 173, S19, B00, 1
B00, Trade, 85545.635, 172, S24, B00, 1
B00, Trade, 85555.077, 173, S07, B00, 1
B00, Trade, 85566.750, 166, S11, B00, 1
B00, Trade, 85580.904, 165, S18, B00, 1
B00, Trade, 85590.654, 171, B00, S03, 1
B00, Trade, 85599.385, 163, S22, B00, 1
B00, Trade, 85619.385, 167, S11, B00, 1
B00, Trade, 85634.269, 171, S24, B00, 1
B00, Trade, 85646.365, 171, S04, B00, 1
B00, Trade, 85663.346, 169, B00, S03, 1
B00, Trade, 85672.115, 167, S15, B00, 1
B00, Trade, 85701.192, 174, S18, B00, 1
B00, Trade, 85716.846, 164, B00, S21, 1
B00, Trade, 85720.135, 167, P00, B00, 1
B00, Trade, 85735.058, 171, B00, S02, 1
B00, Trade, 85749.192, 170, S05, B00, 1
B00, Trade, 85759.000, 164, B00, S10, 1
B00, Trade, 85771.673, 170, S23, B00, 1
B00, Trade, 85784.019, 174, S12, B00, 1
B00, Trade, 85796.462, 167, S12, B00, 1
B00, Trade, 85801.269, 171, S18, B00, 1
B00, Trade, 85812.346, 172, S17, B00, 1
B00, Trade, 85827.962, 171, S23, B00, 1
B00, Trade, 85843.423, 170, P00, B00, 1
B00, Trade, 85850.981, 170, S13, B00, 1
B00, Trade, 85860.673, 169, S00, B00, 1
B00, Trade, 85870.538, 172, P00, B00, 1
B00, Trade, 85876.154, 172, S12, B00, 1
B00, Trade, 85885.000, 170, S23, B00, 1
B00, Trade, 85898.442, 179, S00, B00, 1
B00, Trade, 85906.077, 169, S09, B00, 1
B00, Trade, 85937.269, 163, B00, S23, 1
B00, Trade, 85945.058, 170, B00, S09, 1
B00, Trade, 85950.865, 171, S08, B00, 1
B00, Trade, 85976.231, 161, B00, S11, 1
B00, Trade, 85982.923, 165, B00, S04, 1
B00, Trade, 85985.346, 169, S00, B00, 1
B00, Trade, 86000.808, 171, S24, B00, 1
B00, Trade, 86009.154, 169, S12, B00, 1
B00, Trade, 86017.962, 171, S05, B00, 1
B00, Trade, 86025.731, 172, S15, B00, 1
B00, Trade, 86038.077, 166, S15, B00, 1
B00, Trade, 86063.404, 170, B00, S21, 1
B00, Trade, 86068.385, 167, S12, B00, 1
B00, Trade, 86083.904, 164, P01, B00, 1
B00, Trade, 86104.750, 166, B00, S23, 1
B00, Trade, 86108.731, 171, S09, B00, 1
B00, Trade, 86121.077, 171, B00, S09, 1
B00, Trade, 86129.904, 173, S13, B00, 1
B00, Trade, 86136.750, 169, S12, B00, 1
B00, Trade, 86157.654, 168, B00, S00, 1
B00, Trade, 86179.365, 165, B00, S00, 1
B00, Trade, 86187.135, 171, S16, B00, 1
B00, Trade, 86199.519, 171, S09, B00, 1
B00, Trade, 86207.673, 166, S15, B00, 1
B00, Trade, 86228.173, 176, S13, B00, 1
B00, Trade, 86245.327, 170, S24, B00, 1
B00, Trade, 86259.788, 159, B00, S00, 1
B00, Trade, 86264.212, 170, S18, B00, 1
B00, Trade, 86273.942, 169, S00, B00, 1
B00, Trade, 86290.327, 171, S09, B00, 1
B00, Trade, 86300.442, 165, P00, B00, 1
B00, Trade, 86313.577, 164, S19, B00, 1
