B00, 100
B00, Trade, 85258.250, 101, B00, S21, 1
B00, Trade, 85270.250, 100, B00, S21, 1
B00, Trade, 85278.635, 107, B00, S07, 1
B00, Trade, 85286.327, 105, B00, S23, 1
B00, Trade, 85299.269, 107, B00, S16, 1
B00, Trade, 85307.500, 111, S02, B00, 1
B00, Trade, 85318.404, 98, B00, S16, 1
B00, Trade, 85323.577, 102, B00, S12, 1
B00, Trade, 85343.115, 113, B00, S04, 1
B00, Trade, 85358.538, 109, B00, S18, 1
B00, Trade, 85368.192, 112, B00, S13, 1
B00, Trade, 85382.000, 106, B00, S05, 1
B00, Trade, 85387.865, 107, B00, S09, 1
B00, Trade, 85400.962, 104, B00, S09, 1
B00, Trade, 85402.904, 104, S11, B00, 1
B00, Trade, 85424.288, 107, B00, S12, 1
B00, Trade, 85425.096, 109, B00, P01, 1
B00, Trade, 85435.250, 110, B00, S10, 1
B00, Trade, 85450.442, 104, B00, S23, 1
B00, Trade, 85459.135, 112, B00, S20, 1
B00, Trade, 85462.654, 104, S09, B00, 1
B00, Trade, 85492.115, 109, B00, S07, 1
B00, Trade, 85502.173, 103, S14, B00, 1
B00, Trade, 85515.596, 107, B00, S07, 1
B00, Trade, 85541.212, 105, B00, S22, 1
B00, Trade, 85549.115, 114, B00, S20, 1
B00, Trade, 85566.135, 102, B00, S13, 1
B00, Trade, 85574.442, 112, S05, B00, 1
B00, Trade, 85577.212, 113, B00, S01, 1
B00, Trade, 85601.538, 107, B00, S23, 1
B00, Trade, 85618.635, 112, B00, S02, 1
B00, Trade, 85633.115, 104, B00, S09, 1
B00, Trade, 85639.327, 109, B00, S08, 1
B00, Trade, 85645.462, 107, B00, S17, 1
B00, Trade, 85661.173, 108, B00, S06, 1
B00, Trade, 85671.173, 110, S15, B00, 1
B00, Trade, 85678.827, 104, B00, S09, 1
B00, Trade, 85692.404, 106, P01, B00, 1
B00, Trade, 85709.212, 107, B00, S10, 1
B00, Trade, 85712.154, 104, B00, S20, 1
B00, Trade, 85729.058, 105, B00, S22, 1
B00, Trade, 85737.827, 103, B00, S23, 1
B00, Trade, 85766.365, 109, S02, B00, 1
B00, Trade, 85773.519, 104, B00, S05, 1
B00, Trade, 85799.769, 111, S01, B00, 1
B00, Trade, 85804.808, 102, B00, S05, 1
B00, Trade, 85818.038, 102, B00, S16, 1
B00, Trade, 85833.538, 107, B00, S09, 1
B00, Trade, 85839.212, 103, S05, B00, 1
B00, Trade, 85848.269, 105, B00, S01, 1
B00, Trade, 85861.038, 112, B00, S23, 1
B00, Trade, 85867.404, 113, B00, S24, 1
B00, Trade, 85874.519, 112, S02, B00, 1
B00, Trade, 85886.269, 111, S04, B00, 1
B00, Trade, 85899.327, 108, S24, B00, 1
B00, Trade, 85918.462, 111, B00, S10, 1
B00, Trade, 85927.308, 108, B00, S24, 1
B00, Trade, 85948.865, 106, B00, S21, 1
B00, Trade, 85953.846, 107, B00, P01, 1
B00, Trade, 85963.096, 103, B00, S05, 1
B00, Trade, 85973.154, 110, S02, B00, 1
B00, Trade, 85986.269, 112, S07, B00, 1
B00, Trade, 86003.462, 106, B00, S24, 1
B00, Trade, 86022.788, 107, B00, S15, 1
B00, Trade, 86031.750, 111, B00, S18, 1
B00, Trade, 86046.154, 108, S15, B00, 1
B00, Trade, 86057.558, 103, B00, S10, 1
B00, Trade, 86068.385, 105, B00, S05, 1
B00, Trade, 86081.231, 109, B00, S20, 1
B00, Trade, 86095.212, 110, B00, S01, 1
B00, Trade, 86103.192, 105, B00, S20, 1
B00, Trade, 86112.404, 110, B00, S01, 1
B00, Trade, 86118.808, 117, S17, B00, 1
B00, Trade, 86137.769, 105, B00, S19, 1
B00, Trade, 86139.538, 102, B00, S23, 1
B00, Trade, 86146.923, 116, S24, B00, 1
B00, Trade, 86159.096, 112, B00, S10, 1
B00, Trade, 86173.423, 104, B00, S07, 1
B00, Trade, 86182.327, 106, B00, S01, 1
B00, Trade, 86192.673, 108, B00, S07, 1
B00, Trade, 86208.212, 112, B00, S23, 1
B00, Trade, 86213.481, 110, B00, S01, 1
B00, Trade, 86219.288, 114, S13, B00, 1
B00, Trade, 86232.538, 111, B00, S20, 1
B00, Trade, 86235.115, 108, B00, S08, 1
B00, Trade, 86256.442, 113, S14, B00, 1
B00, Trade, 86263.404, 112, S06, B00, 1
B00, Trade, 86269.923, 108, B00, S17, 1
B00, Trade, 86275.038, 108, B00, S01, 1
B00, Trade, 86291.462, 109, S03, B00, 1
B00, Trade, 86296.577, 107, S22, B00, 1
B00, Trade, 86317.673, 104, B00, S19, 1
B00, Trade, 86324.231, 107, B00, S04, 1
