B00, 100
B00, Trade, 85125.731, 98, S08, B00, 1
B00, Trade, 85141.288, 99, B00, S03, 1
B00, Trade, 85153.615, 81, B00, S22, 1
B00, Trade, 85165.192, 100, P00, B00, 1
B00, Trade, 85189.827, 101, P00, B00, 1
B00, Trade, 85198.212, 98, B00, S14, 1
B00, Trade, 85208.308, 108, S00, B00, 1
B00, Trade, 85223.173, 106, B00, S04, 1
B00, Trade, 85237.827, 100, B00, S17, 1
B00, Trade, 85241.500, 107, P00, B00, 1
B00, Trade, 85252.808, 107, S06, B00, 1
B00, Trade, 85268.481, 113, S13, B00, 1
B00, Trade, 85279.096, 108, B00, S08, 1
B00, Trade, 85290.942, 105, B00, S18, 1
B00, Trade, 85313.769, 104, S23, B00, 1
B00, Trade, 85332.827, 101, B00, S00, 1
B00, Trade, 85338.404, 97, B00, S07, 1
B00, Trade, 85349.000, 109, S17, B00, 1
B00, Trade, 85367.827, 109, S21, B00, 1
B00, Trade, 85383.346, 102, B00, S12, 1
B00, Trade, 85389.077, 110, S16, B00, 1
B00, Trade, 85406.558, 109, B00, S15, 1
B00, Trade, 85423.558, 108, B00, S08, 1
B00, Trade, 85434.519, 107, B00, S12, 1
B00, Trade, 85455.942, 102, B00, S07, 1
B00, Trade, 85461.327, 105, B00, S19, 1
B00, Trade, 85472.115, 108, S15, B00, 1
B00, Trade, 85483.385, 105, B00, S21, 1
B00, Trade, 85487.115, 101, B00, S03, 1
B00, Trade, 85503.250, 104, S13, B00, 1
B00, Trade, 85513.962, 104, S20, B00, 1
B00, Trade, 85536.885, 103, B00, S04, 1
B00, Trade, 85545.596, 117, S16, B00, 1
B00, Trade, 85561.673, 108, B00, S14, 1
B00, Trade, 85580.038, 110, B00, S04, 1
B00, Trade, 85582.731, 110, B00, S16, 1
B00, Trade, 85595.288, 110, P00, B00, 1
B00, Trade, 85609.154, 105, B00, S16, 1
B00, Trade, 85620.173, 112, B00, S02, 1
B00, Trade, 85631.731, 105, B00, S08, 1
B00, Trade, 85643.923, 103, B00, S07, 1
B00, Trade, 85652.250, 111, S03, B00, 1
B00, Trade, 85657.154, 115, P00, B00, 1
B00, Trade, 85674.269, 104, B00, S04, 1
B00, Trade, 85699.058, 123, B00, S24, 1
B00, Trade, 85719.865, 110, S23, B00, 1
B00, Trade, 85730.442, 108, B00, S17, 1
B00, Trade, 85734.212, 114, S23, B00, 1
B00, Trade, 85752.923, 108, B00, S13, 1
B00, Trade, 85766.000, 111, B00, S16, 1
B00, Trade, 85774.596, 109, B00, S01, 1
B00, Trade, 85782.827, 109, S06, B00, 1
B00, Trade, 85804.000, 112, B00, S12, 1
B00, Trade, 85812.962, 108, B00, S08, 1
B00, Trade, 85822.538, 103, S00, B00, 1
B00, Trade, 85823.635, 109, S21, B00, 1
B00, Trade, 85840.365, 110, B00, S12, 1
B00, Trade, 85849.750, 103, B00, S11, 1
B00, Trade, 85873.654, 111, S15, B00, 1
B00, Trade, 85895.288, 118, S15, B00, 1
B00, Trade, 85914.596, 108, B00, S05, 1
B00, Trade, 85919.962, 103, B00, S16, 1
B00, Trade, 85938.865, 109, S15, B00, 1
B00, Trade, 85947.269, 103, B00, S03, 1
B00, Trade, 85957.904, 114, S09, B00, 1
B00, Trade, 85978.212, 100, B00, S21, 1
B00, Trade, 85979.788, 106, S13, B00, 1
B00, Trade, 85994.308, 113, S15, B00, 1
B00, Trade, 86028.692, 110, S03, B00, 1
B00, Trade, 86048.327, 105, B00, S18, 1
B00, Trade, 86053.577, 110, S16, B00, 1
B00, Trade, 86063.577, 104, B00, S05, 1
B00, Trade, 86072.269, 103, B00, S19, 1
B00, Trade, 86083.654, 109, S22, B00, 1
B00, Trade, 86089.577, 108, B00, S00, 1
B00, Trade, 86094.846, 109, S09, B00, 1
B00, Trade, 86134.115, 110, S15, B00, 1
B00, Trade, 86143.077, 111, S22, B00, 1
B00, Trade, 86153.577, 103, B00, S11, 1
B00, Trade, 86163.558, 111, B00, S00, 1
B00, Trade, 86176.135, 107, B00, S22, 1
B00, Trade, 86178.673, 110, B00, S00, 1
B00, Trade, 86187.808, 110, S20, B00, 1
B00, Trade, 86199.769, 109, B00, S07, 1
B00, Trade, 86207.231, 110, B00, S02, 1
B00, Trade, 86218.058, 109, B00, S08, 1
B00, Trade, 86238.038, 115, S17, B00, 1
B00, Trade, 86261.923, 111, B00, S12, 1
B00, Trade, 86266.250, 115, S13, B00, 1
B00, Trade, 86284.173, 110, B00, S06, 1
B00, Trade, 86296.231, 102, B00, S13, 1
B00, Trade, 86309.308, 111, B00, S05, 1
B00, Trade, 86312.654, 112, P00, B00, 1
B00, Trade, 86323.231, 108, B00, S03, 1
B00, Trade, 86332.923, 108, B00, S00, 1
B00, Trade, 86346.096, 106, B00, S22, 1
B00, Trade, 86351.885, 105, B00, S19, 1
B00, Trade, 86375.115, 109, B00, S04, 1
B00, Trade, 86376.596, 113, S22, B00, 1
B00, Trade, 86390.808, 108, B00, S11, 1
B01, 100
B01, Trade, 85185.385, 98, B01, S17, 1
B01, Trade, 85188.538, 101, S16, B01, 1
B01, Trade, 85204.654, 103, S23, B01, 1
B01, Trade, 85217.481, 106, S17, B01, 1
B01, Trade, 85225.654, 103, S10, B01, 1
B01, Trade, 85242.885, 109, S03, B01, 1
B01, Trade, 85259.250, 112, B01, S06, 1
B01, Trade, 85265.423, 108, S17, B01, 1
B01, Trade, 85282.596, 110, B01, S20, 1
B01, Trade, 85283.077, 111, S06, B01, 1
B01, Trade, 85306.346, 109, S13, B01, 1
B01, Trade, 85314.519, 105, S09, B01, 1
B01, Trade, 85331.538, 106, S21, B01, 1
B01, Trade, 85337.308, 106, P00, B01, 1
B01, Trade, 85345.250, 112, S15, B01, 1
B01, Trade, 85360.673, 104, S06, B01, 1
B01, Trade, 85369.904, 107, P00, B01, 1
B01, Trade, 85379.865, 102, S20, B01, 1
B01, Trade, 85387.673, 106, B01, S05, 1
B01, Trade, 85393.673, 106, S21, B01, 1
B01, Trade, 85434.904, 115, S15, B01, 1
B01, Trade, 85449.942, 104, B01, S18, 1
B01, Trade, 85473.827, 108, S21, B01, 1
B01, Trade, 85486.173, 102, B01, S24, 1
B01, Trade, 85494.923, 100, B01, S21, 1
B01, Trade, 85505.750, 105, B01, S00, 1
B01, Trade, 85516.750, 110, S13, B01, 1
B01, Trade, 85532.308, 104, S05, B01, 1
B01, Trade, 85537.615, 106, S18, B01, 1
B01, Trade, 85544.962, 116, S24, B01, 1
B01, Trade, 85558.212, 105, S19, B01, 1
B01, Trade, 85572.077, 113, S12, B01, 1
B01, Trade, 85573.096, 114, S16, B01, 1
B01, Trade, 85591.019, 109, S15, B01, 1
