B00, 100
B00, Trade, 85264.615, 154, B00, S24, 1
B00, Trade, 85283.635, 157, B00, S21, 1
B00, Trade, 85285.923, 158, B00, S00, 1
B00, Trade, 85306.173, 154, B00, S14, 1
B00, Trade, 85310.904, 157, S05, B00, 1
B00, Trade, 85322.212, 155, P00, B00, 1
B00, Trade, 85333.346, 158, S23, B00, 1
B00, Trade, 85362.250, 155, B00, S04, 1
B00, Trade, 85368.904, 157, B00, S09, 1
B00, Trade, 85393.596, 154, B00, S16, 1
B00, Trade, 85399.346, 154, B00, S22, 1
B00, Trade, 85410.250, 155, B00, S08, 1
B00, Trade, 85419.981, 155, B00, S09, 1
B00, Trade, 85429.308, 151, S02, B00, 1
B00, Trade, 85433.808, 149, B00, S19, 1
B00, Trade, 85443.250, 151, B00, S14, 1
B00, Trade, 85456.596, 161, B00, S05, 1
B00, Trade, 85473.519, 153, S07, B00, 1
B00, Trade, 85493.577, 157, B00, S16, 1
B00, Trade, 85512.865, 154, B00, S08, 1
B00, Trade, 85517.558, 147, B00, S08, 1
B00, Trade, 85543.231, 152, B00, S17, 1
B00, Trade, 85544.731, 150, B00, S13, 1
B00, Trade, 85559.750, 155, S08, B00, 1
B00, Trade, 85572.558, 155, B00, S19, 1
B00, Trade, 85578.038, 153, B00, S07, 1
B00, Trade, 85592.019, 158, S17, B00, 1
B00, Trade, 85596.596, 155, S15, B00, 1
B00, Trade, 85614.038, 152, B00, S01, 1
B00, Trade, 85621.385, 150, B00, S06, 1
B00, Trade, 85636.096, 152, B00, S04, 1
B00, Trade, 85641.423, 157, B00, S14, 1
B00, Trade, 85653.942, 154, B00, S07, 1
B00, Trade, 85659.212, 157, S15, B00, 1
B00, Trade, 85669.981, 155, B00, S16, 1
B00, Trade, 85684.692, 159, S14, B00, 1
B00, Trade, 85687.750, 154, B00, S00, 1
B00, Trade, 85704.462, 152, B00, S03, 1
B00, Trade, 85711.558, 156, B00, S21, 1
B00, Trade, 85718.385, 146, B00, S06, 1
B00, Trade, 85728.865, 152, B00, S15, 1
B00, Trade, 85738.596, 153, B00, S14, 1
B00, Trade, 85747.308, 154, B00, S10, 1
B00, Trade, 85757.769, 158, B00, S15, 1
B00, Trade, 85778.231, 152, B00, S11, 1
B00, Trade, 85785.385, 159, B00, S13, 1
B00, Trade, 85788.904, 161, S23, B00, 1
B00, Trade, 85800.327, 157, B00, S08, 1
B00, Trade, 85807.500, 149, B00, S17, 1
B00, Trade, 85820.135, 152, S02, B00, 1
B00, Trade, 85824.115, 152, S21, B00, 1
B00, Trade, 85833.481, 148, B00, S07, 1
B00, Trade, 85855.865, 156, S18, B00, 1
B00, Trade, 85871.462, 160, S12, B00, 1
B00, Trade, 85879.346, 151, B00, S22, 1
B00, Trade, 85888.154, 158, B00, S04, 1
B00, Trade, 85897.288, 154, S11, B00, 1
B00, Trade, 85914.058, 153, B00, S10, 1
B00, Trade, 85924.212, 160, S02, B00, 1
B00, Trade, 85929.885, 151, S11, B00, 1
B00, Trade, 85936.904, 148, B00, S16, 1
B00, Trade, 85954.865, 155, B00, S16, 1
B00, Trade, 85971.904, 150, B00, S19, 1
B00, Trade, 85980.462, 153, S02, B00, 1
B00, Trade, 85994.538, 152, S21, B00, 1
B00, Trade, 85996.577, 149, B00, S22, 1
B00, Trade, 86011.827, 155, S23, B00, 1
B00, Trade, 86022.346, 154, B00, S11, 1
B00, Trade, 86031.288, 151, B00, S17, 1
B00, Trade, 86038.615, 155, B00, S21, 1
B00, Trade, 86049.712, 152, B00, S21, 1
B00, Trade, 86069.962, 149, B00, S19, 1
B00, Trade, 86075.288, 147, B00, S09, 1
B00, Trade, 86087.519, 150, S22, B00, 1
B00, Trade, 86106.481, 147, B00, S21, 1
B00, Trade, 86117.981, 149, B00, S17, 1
B00, Trade, 86131.981, 154, B00, S23, 1
B00, Trade, 86138.865, 162, B00, S05, 1
B00, Trade, 86156.442, 150, B00, S05, 1
B00, Trade, 86170.577, 154, B00, S07, 1
B00, Trade, 86184.654, 160, B00, S04, 1
B00, Trade, 86199.365, 150, B00, S05, 1
B00, Trade, 86205.154, 149, B00, S17, 1
B00, Trade, 86209.077, 149, B00, S11, 1
B00, Trade, 86223.327, 153, B00, S04, 1
B00, Trade, 86228.212, 151, B00, S19, 1
B00, Trade, 86235.635, 153, B00, S07, 1
B00, Trade, 86253.462, 156, B00, S19, 1
B00, Trade, 86274.038, 149, S18, B00, 1
B00, Trade, 86279.981, 149, B00, S07, 1
B00, Trade, 86292.135, 150, B00, S08, 1
B00, Trade, 86296.000, 153, S07, B00, 1
B00, Trade, 86306.827, 152, B00, S11, 1
B00, Trade, 86321.135, 153, B00, S12, 1
B00, Trade, 86324.712, 159, B00, S15, 1
B00, Trade, 86340.692, 155, S01, B00, 1
B00, Trade, 86348.173, 153, B00, S08, 1
B00, Trade, 86373.346, 158, B00, S13, 1
B00, Trade, 86381.077, 152, S15, B00, 1
B00, Trade, 86393.846, 152, B00, S08, 1
B01, 100
B01, Trade, 84996.250, 160, S21, B01, 1
B01, Trade, 85006.673, 155, B01, S01, 1
B01, Trade, 85028.038, 153, B01, S23, 1
B01, Trade, 85037.808, 157, S12, B01, 1
B01, Trade, 85047.288, 161, S03, B01, 1
B01, Trade, 85084.885, 159, S23, B01, 1
B01, Trade, 85099.615, 153, B01, S08, 1
B01, Trade, 85111.000, 151, B01, S09, 1
B01, Trade, 85119.808, 164, S12, B01, 1
B01, Trade, 85125.808, 151, B01, S24, 1
B01, Trade, 85131.615, 154, S01, B01, 1
B01, Trade, 85150.615, 153, S24, B01, 1
B01, Trade, 85176.423, 164, S08, B01, 1
B01, Trade, 85189.712, 152, S08, B01, 1
B01, Trade, 85203.808, 150, B01, S24, 1
B01, Trade, 85211.250, 157, B01, S21, 1
B01, Trade, 85216.404, 160, S11, B01, 1
B01, Trade, 85222.596, 154, B01, S04, 1
B01, Trade, 85235.981, 164, S02, B01, 1
B01, Trade, 85249.885, 156, B01, S17, 1
B01, Trade, 85259.038, 154, S02, B01, 1
B01, Trade, 85272.019, 159, B01, S04, 1
B01, Trade, 85298.423, 158, S21, B01, 1
B01, Trade, 85317.692, 155, S12, B01, 1
B01, Trade, 85334.519, 156, B01, S22, 1
B01, Trade, 85339.923, 156, B01, S06, 1
B01, Trade, 85358.846, 157, B01, S13, 1
B01, Trade, 85383.635, 157, S24, B01, 1
B01, Trade, 85394.731, 155, S21, B01, 1
B01, Trade, 85430.750, 147, B01, S09, 1
B01, Trade, 85448.500, 150, B01, S11, 1
B01, Trade, 85453.596, 161, S15, B01, 1
B01, Trade, 85458.827, 157, S18, B01, 1
B01, Trade, 85474.712, 158, S06, B01, 1
B01, Trade, 85492.865, 156, B01, S03, 1
B01, Trade, 85496.519, 161, S04, B01, 1
B01, Trade, 85510.885, 153, B01, S19, 1
B01, Trade, 85521.962, 146, B01, S18, 1
B01, Trade, 85535.250, 152, S03, B01, 1
B01, Trade, 85564.577, 157, S04, B01, 1
B01, Trade, 85578.000, 153, B01, S16, 1
B01, Trade, 85590.558, 155, B01, S16, 1
B01, Trade, 85598.038, 154, S12, B01, 1
B01, Trade, 85613.423, 153, B01, S16, 1
B01, Trade, 85623.923, 158, S01, B01, 1
B01, Trade, 85650.019, 174, B01, S20, 1
B01, Trade, 85670.423, 153, B01, S00, 1
B01, Trade, 85678.615, 157, P00, B01, 1
B01, Trade, 85697.865, 150, B01, S06, 1
B01, Trade, 85699.558, 152, S15, B01, 1
B01, Trade, 85713.365, 153, B01, S03, 1
B01, Trade, 85728.154, 151, B01, S01, 1
B01, Trade, 85738.981, 157, S01, B01, 1
B01, Trade, 85745.250, 158, S14, B01, 1
B01, Trade, 85763.250, 158, P00, B01, 1
B01, Trade, 85776.923, 156, S01, B01, 1
B01, Trade, 85781.865, 159, S17, B01, 1
B01, Trade, 85802.327, 155, B01, S13, 1
B01, Trade, 85822.038, 155, S21, B01, 1
B01, Trade, 85835.769, 147, B01, S00, 1
B01, Trade, 85858.654, 151, B01, S24, 1
B01, Trade, 85874.250, 161, S02, B01, 1
B01, Trade, 85884.154, 154, B01, S03, 1
B01, Trade, 85896.538, 153, B01, S18, 1
B01, Trade, 85921.231, 159, P00, B01, 1
B01, Trade, 85928.577, 151, S22, B01, 1
B01, Trade, 85948.808, 150, S04, B01, 1
B01, Trade, 85969.192, 148, B01, S09, 1
B01, Trade, 85984.904, 148, B01, S11, 1
B01, Trade, 85991.404, 154, S18, B01, 1
B01, Trade, 85997.481, 151, S13, B01, 1
B01, Trade, 86015.231, 151, B01, S06, 1
B01, Trade, 86025.615, 151, B01, S19, 1
B01, Trade, 86034.019, 158, S06, B01, 1
B01, Trade, 86061.250, 155, B01, S14, 1
B01, Trade, 86078.596, 153, B01, S05, 1
B01, Trade, 86081.404, 156, B01, S15, 1
B01, Trade, 86093.788, 154, S24, B01, 1
B01, Trade, 86105.538, 147, B01, S06, 1
B01, Trade, 86115.250, 151, S14, B01, 1
B01, Trade, 86128.269, 156, S17, B01, 1
B01, Trade, 86153.558, 152, B01, S14, 1
B01, Trade, 86163.288, 149, B01, S06, 1
B01, Trade, 86171.250, 161, S13, B01, 1
B01, Trade, 86193.423, 156, S05, B01, 1
B01, Trade, 86201.692, 156, S15, B01, 1
B01, Trade, 86216.596, 157, B01, S23, 1
B01, Trade, 86229.019, 155, S23, B01, 1
B01, Trade, 86250.096, 154, B01, P01, 1
B01, Trade, 86268.038, 158, B01, S08, 1
B01, Trade, 86286.846, 150, S04, B01, 1
B01, Trade, 86303.904, 149, B01, S13, 1
B01, Trade, 86316.731, 147, B01, S13, 1
B01, Trade, 86329.346, 158, B01, S18, 1
B01, Trade, 86337.615, 153, S07, B01, 1
B01, Trade, 86361.077, 151, B01, S16, 1
B01, Trade, 86363.692, 157, S23, B01, 1
B01, Trade, 86372.808, 161, S18, B01, 1
B01, Trade, 86386.058, 153, B01, S10, 1
B01, Trade, 86392.058, 156, S13, B01, 1
B02, 100
B02, Trade, 85195.788, 162, S15, B02, 1
B02, Trade, 85207.865, 155, S00, B02, 1
B02, Trade, 85214.731, 158, B02, S16, 1
B02, Trade, 85230.250, 154, P00, B02, 1
B02, Trade, 85240.442, 157, B02, S04, 1
B02, Trade, 85249.231, 159, S12, B02, 1
B02, Trade, 85264.404, 156, S01, B02, 1
B02, Trade, 85274.788, 164, S03, B02, 1
B02, Trade, 85294.019, 159, B02, S17, 1
B02, Trade, 85298.192, 158, P00, B02, 1
B02, Trade, 85310.154, 157, S03, B02, 1
B02, Trade, 85330.000, 158, S13, B02, 1
B02, Trade, 85341.058, 161, S00, B02, 1
B02, Trade, 85354.827, 152, B02, S08, 1
B02, Trade, 85361.865, 157, B02, S14, 1
B02, Trade, 85364.442, 160, S11, B02, 1
B02, Trade, 85373.096, 152, B02, S19, 1
B02, Trade, 85388.712, 156, S02, B02, 1
B02, Trade, 85394.212, 155, S01, B02, 1
B02, Trade, 85414.346, 164, S19, B02, 1
B02, Trade, 85430.615, 147, B02, S22, 1
B02, Trade, 85434.923, 154, S12, B02, 1
B02, Trade, 85449.154, 160, S18, B02, 1
B02, Trade, 85454.135, 161, S05, B02, 1
B02, Trade, 85465.096, 158, P00, B02, 1
B02, Trade, 85478.250, 158, S13, B02, 1
B02, Trade, 85499.077, 173, B02, S24, 1
B02, Trade, 85514.673, 154, S12, B02, 1
B02, Trade, 85530.538, 157, S06, B02, 1
B02, Trade, 85533.019, 159, B02, S22, 1
B02, Trade, 85544.404, 153, P00, B02, 1
B02, Trade, 85555.135, 155, P00, B02, 1
B02, Trade, 85580.519, 153, S15, B02, 1
B02, Trade, 85592.731, 156, B02, S23, 1
B02, Trade, 85598.558, 155, S17, B02, 1
B02, Trade, 85612.481, 155, S23, B02, 1
B02, Trade, 85626.115, 158, S18, B02, 1
B02, Trade, 85636.308, 154, S12, B02, 1
B02, Trade, 85662.115, 153, B02, S05, 1
B02, Trade, 85664.269, 154, S22, B02, 1
B02, Trade, 85682.000, 156, S02, B02, 1
B02, Trade, 85695.731, 158, S23, B02, 1
B02, Trade, 85705.962, 152, B02, S19, 1
B02, Trade, 85716.865, 158, S02, B02, 1
B02, Trade, 85752.404, 155, S15, B02, 1
B02, Trade, 85764.654, 155, B02, S14, 1
B02, Trade, 85771.462, 156, S01, B02, 1
B02, Trade, 85777.192, 157, S23, B02, 1
B02, Trade, 85784.500, 159, P00, B02, 1
B02, Trade, 85803.308, 160, S24, B02, 1
B02, Trade, 85813.192, 152, S00, B02, 1
B02, Trade, 85820.904, 153, S05, B02, 1
B02, Trade, 85836.385, 151, S15, B02, 1
B02, Trade, 85846.981, 155, B02, S14, 1
B02, Trade, 85862.673, 158, S15, B02, 1
B02, Trade, 85867.212, 156, S05, B02, 1
B02, Trade, 85884.712, 162, S01, B02, 1
B02, Trade, 85899.846, 153, P00, B02, 1
B02, Trade, 85903.462, 152, S13, B02, 1
B02, Trade, 85921.077, 157, S01, B02, 1
B02, Trade, 85924.596, 161, S13, B02, 1
B02, Trade, 85936.365, 154, S09, B02, 1
B02, Trade, 85951.038, 152, B02, S03, 1
B02, Trade, 85959.731, 151, S19, B02, 1
B02, Trade, 85983.635, 151, S04, B02, 1
B02, Trade, 86005.154, 157, S01, B02, 1
B02, Trade, 86008.865, 152, S01, B02, 1
B02, Trade, 86028.077, 156, S03, B02, 1
B02, Trade, 86035.981, 158, S15, B02, 1
B02, Trade, 86065.365, 158, S09, B02, 1
B02, Trade, 86077.365, 160, S12, B02, 1
