B00, 100
B00, Trade, 85186.615, 167, B00, S24, 1
B00, Trade, 85199.327, 164, S09, B00, 1
B00, Trade, 85215.288, 172, B00, S05, 1
B00, Trade, 85233.808, 168, B00, S11, 1
B00, Trade, 85258.981, 169, B00, S15, 1
B00, Trade, 85264.981, 172, S02, B00, 1
B00, Trade, 85283.212, 167, B00, S14, 1
B00, Trade, 85287.615, 162, B00, S05, 1
B00, Trade, 85295.231, 162, B00, S04, 1
B00, Trade, 85307.904, 170, S16, B00, 1
B00, Trade, 85323.635, 161, B00, S24, 1
B00, Trade, 85333.346, 169, B00, S15, 1
B00, Trade, 85343.654, 168, P01, B00, 1
B00, Trade, 85360.404, 168, B00, S14, 1
B00, Trade, 85369.077, 169, S17, B00, 1
B00, Trade, 85386.058, 170, B00, S21, 1
B00, Trade, 85403.250, 167, B00, S04, 1
B00, Trade, 85414.654, 171, B00, S19, 1
B00, Trade, 85432.865, 168, B00, S03, 1
B00, Trade, 85448.231, 159, B00, S01, 1
B00, Trade, 85463.769, 169, B00, S05, 1
B00, Trade, 85470.538, 171, B00, S04, 1
B00, Trade, 85481.500, 167, B00, S17, 1
B00, Trade, 85492.654, 167, B00, S03, 1
B00, Trade, 85502.038, 170, B00, S23, 1
B00, Trade, 85508.731, 162, P01, B00, 1
B00, Trade, 85525.019, 161, B00, S21, 1
B00, Trade, 85530.269, 165, B00, S17, 1
B00, Trade, 85540.673, 168, S10, B00, 1
B00, Trade, 85545.038, 167, B00, S11, 1
B00, Trade, 85553.962, 166, B00, S14, 1
B00, Trade, 85568.635, 167, B00, S03, 1
B00, Trade, 85579.308, 166, B00, S22, 1
B00, Trade, 85593.346, 170, B00, S02, 1
B00, Trade, 85624.404, 166, B00, S07, 1
B00, Trade, 85626.846, 168, B00, S16, 1
B00, Trade, 85656.577, 170, B00, S11, 1
B00, Trade, 85659.846, 171, B00, S23, 1
B00, Trade, 85663.865, 169, B00, S11, 1
B00, Trade, 85682.385, 166, B00, S17, 1
B00, Trade, 85692.212, 172, B00, S05, 1
B00, Trade, 85699.500, 169, B00, S05, 1
B00, Trade, 85712.731, 166, B00, S13, 1
B00, Trade, 85725.154, 171, B00, S20, 1
B00, Trade, 85733.519, 167, B00, S00, 1
B00, Trade, 85736.462, 164, B00, S14, 1
B00, Trade, 85752.538, 167, B00, S01, 1
B00, Trade, 85755.577, 173, B00, S21, 1
B00, Trade, 85771.500, 167, B00, S07, 1
B00, Trade, 85782.558, 171, S13, B00, 1
B00, Trade, 85787.904, 171, S15, B00, 1
B00, Trade, 85801.538, 173, B00, S10, 1
B00, Trade, 85812.942, 164, B00, S13, 1
B00, Trade, 85818.635, 168, B00, S05, 1
B00, Trade, 85835.154, 166, B00, S01, 1
B00, Trade, 85844.712, 165, B00, S05, 1
B00, Trade, 85853.923, 172, S09, B00, 1
B00, Trade, 85861.192, 171, B00, S24, 1
B00, Trade, 85866.308, 165, B00, S23, 1
B00, Trade, 85878.865, 174, B00, S13, 1
B00, Trade, 85891.442, 166, B00, S18, 1
B00, Trade, 85904.635, 169, B00, S12, 1
B00, Trade, 85923.846, 169, S00, B00, 1
B00, Trade, 85935.635, 172, B00, S23, 1
B00, Trade, 85940.942, 171, B00, S20, 1
B00, Trade, 85945.346, 169, B00, S15, 1
B00, Trade, 85956.654, 173, B00, S10, 1
B00, Trade, 85967.558, 169, B00, S09, 1
B00, Trade, 85985.308, 169, B00, S05, 1
B00, Trade, 86001.788, 167, B00, S11, 1
B00, Trade, 86004.981, 164, B00, S14, 1
B00, Trade, 86026.712, 166, B00, S10, 1
B00, Trade, 86038.519, 163, B00, S20, 1
B00, Trade, 86060.981, 167, B00, S18, 1
B00, Trade, 86086.577, 169, S24, B00, 1
B00, Trade, 86104.981, 172, B00, S20, 1
B00, Trade, 86113.038, 169, B00, S02, 1
B00, Trade, 86118.538, 168, B00, S04, 1
B00, Trade, 86129.077, 166, B00, S06, 1
B00, Trade, 86138.096, 163, B00, S17, 1
B00, Trade, 86148.096, 166, B00, S19, 1
B00, Trade, 86182.077, 169, B00, S07, 1
B00, Trade, 86196.154, 165, B00, S07, 1
B00, Trade, 86204.058, 173, B00, S04, 1
B00, Trade, 86206.327, 174, B00, S00, 1
B00, Trade, 86231.481, 174, S16, B00, 1
B00, Trade, 86239.135, 172, B00, S03, 1
B00, Trade, 86256.808, 166, B00, S01, 1
B00, Trade, 86272.481, 165, B00, S11, 1
B00, Trade, 86284.500, 169, B00, S12, 1
B00, Trade, 86285.231, 167, S00, B00, 1
B00, Trade, 86300.654, 169, S07, B00, 1
B00, Trade, 86316.750, 162, B00, S05, 1
B00, Trade, 86324.615, 167, B00, S04, 1
B00, Trade, 86331.788, 166, B00, S19, 1
B00, Trade, 86358.788, 169, B00, S11, 1
B00, Trade, 86369.442, 168, B00, S08, 1
B00, Trade, 86379.673, 166, B00, S16, 1
B00, Trade, 86393.019, 165, B00, S01, 1
B00, Trade, 86398.538, 164, B00, S14, 1
B01, 100
B01, Trade, 85245.481, 169, S10, B01, 1
B01, Trade, 85262.442, 174, S04, B01, 1
B01, Trade, 85281.788, 167, B01, S05, 1
B01, Trade, 85291.635, 163, S20, B01, 1
B01, Trade, 85298.346, 165, B01, S16, 1
B01, Trade, 85305.500, 169, S19, B01, 1
B01, Trade, 85312.558, 170, S03, B01, 1
B01, Trade, 85323.192, 170, S03, B01, 1
B01, Trade, 85339.962, 165, B01, S23, 1
B01, Trade, 85352.250, 168, S05, B01, 1
B01, Trade, 85375.808, 170, S00, B01, 1
B01, Trade, 85404.385, 169, S05, B01, 1
B01, Trade, 85421.250, 164, S08, B01, 1
B01, Trade, 85429.654, 170, S03, B01, 1
B01, Trade, 85433.538, 169, B01, S12, 1
B01, Trade, 85454.288, 166, S13, B01, 1
B01, Trade, 85461.327, 175, S17, B01, 1
B01, Trade, 85473.808, 172, S24, B01, 1
B01, Trade, 85488.442, 167, B01, S14, 1
B01, Trade, 85501.269, 173, S12, B01, 1
B01, Trade, 85507.808, 168, S09, B01, 1
B01, Trade, 85522.231, 164, S15, B01, 1
B01, Trade, 85531.904, 168, S12, B01, 1
B01, Trade, 85540.481, 168, P01, B01, 1
B01, Trade, 85544.077, 170, B01, S02, 1
B01, Trade, 85562.981, 172, S08, B01, 1
B01, Trade, 85573.519, 171, S09, B01, 1
B01, Trade, 85581.346, 170, S02, B01, 1
B01, Trade, 85587.154, 172, S01, B01, 1
B01, Trade, 85603.962, 172, B01, S14, 1
B01, Trade, 85612.212, 175, S23, B01, 1
B01, Trade, 85619.712, 168, B01, S02, 1
B01, Trade, 85626.038, 169, S21, B01, 1
B01, Trade, 85638.923, 171, S13, B01, 1
B01, Trade, 85656.269, 176, S21, B01, 1
B01, Trade, 85667.635, 177, S15, B01, 1
B01, Trade, 85673.346, 174, S02, B01, 1
B01, Trade, 85691.404, 174, S21, B01, 1
B01, Trade, 85704.231, 168, B01, S21, 1
B01, Trade, 85728.615, 170, S15, B01, 1
B01, Trade, 85738.269, 171, S18, B01, 1
B01, Trade, 85749.096, 166, B01, S19, 1
B01, Trade, 85760.481, 170, S08, B01, 1
B01, Trade, 85764.038, 171, B01, S11, 1
B01, Trade, 85777.923, 170, S02, B01, 1
B01, Trade, 85789.038, 165, B01, S19, 1
B01, Trade, 85796.038, 172, S24, B01, 1
B01, Trade, 85807.673, 169, S16, B01, 1
B01, Trade, 85819.308, 169, S12, B01, 1
B01, Trade, 85833.596, 170, S12, B01, 1
B01, Trade, 85839.654, 168, S13, B01, 1
B01, Trade, 85846.154, 171, S16, B01, 1
B01, Trade, 85864.288, 169, B01, S05, 1
B01, Trade, 85887.481, 169, B01, S16, 1
B01, Trade, 85898.673, 172, S15, B01, 1
B01, Trade, 85913.577, 169, B01, S04, 1
B01, Trade, 85939.635, 166, B01, S21, 1
B01, Trade, 85953.750, 172, P01, B01, 1
B01, Trade, 85959.423, 174, S20, B01, 1
B01, Trade, 85966.038, 171, S04, B01, 1
B01, Trade, 85977.769, 172, S15, B01, 1
B01, Trade, 85992.231, 169, S00, B01, 1
B01, Trade, 86002.212, 172, S24, B01, 1
B01, Trade, 86011.692, 175, B01, S19, 1
B01, Trade, 86031.308, 173, S20, B01, 1
B01, Trade, 86038.577, 162, B01, S24, 1
B01, Trade, 86046.000, 172, S04, B01, 1
B01, Trade, 86055.712, 172, S19, B01, 1
B01, Trade, 86076.500, 167, B01, S01, 1
B01, Trade, 86079.212, 166, S00, B01, 1
B01, Trade, 86089.731, 169, S02, B01, 1
