B00, 100
B00, Trade, 84984.462, 157, S04, B00, 1
B00, Trade, 84991.288, 152, S14, B00, 1
B00, Trade, 85012.423, 164, P01, B00, 1
B00, Trade, 85032.558, 157, B00, S24, 1
B00, Trade, 85044.769, 156, S12, B00, 1
B00, Trade, 85068.923, 163, S16, B00, 1
B00, Trade, 85084.058, 158, S22, B00, 1
B00, Trade, 85099.904, 154, B00, S18, 1
B00, Trade, 85109.769, 159, P01, B00, 1
B00, Trade, 85120.577, 149, B00, S16, 1
B00, Trade, 85134.462, 157, S15, B00, 1
B00, Trade, 85154.673, 158, S14, B00, 1
B00, Trade, 85180.250, 159, S09, B00, 1
B00, Trade, 85202.019, 158, B00, S12, 1
B00, Trade, 85207.577, 159, S09, B00, 1
B00, Trade, 85217.135, 156, S18, B00, 1
B00, Trade, 85240.654, 163, S06, B00, 1
B00, Trade, 85245.731, 155, S06, B00, 1
B00, Trade, 85265.519, 160, P01, B00, 1
B00, Trade, 85275.692, 150, S14, B00, 1
B00, Trade, 85291.673, 150, B00, S10, 1
B00, Trade, 85301.519, 151, B00, S18, 1
B00, Trade, 85304.846, 159, B00, S12, 1
B00, Trade, 85324.173, 151, B00, S07, 1
B00, Trade, 85329.769, 153, S15, B00, 1
B00, Trade, 85356.750, 153, B00, S17, 1
B00, Trade, 85367.942, 152, B00, S18, 1
B00, Trade, 85372.692, 155, B00, S20, 1
B00, Trade, 85382.673, 161, S24, B00, 1
B00, Trade, 85403.115, 157, B00, S11, 1
B00, Trade, 85419.115, 152, B00, S18, 1
B00, Trade, 85432.385, 152, B00, S09, 1
B00, Trade, 85461.635, 154, B00, S03, 1
B00, Trade, 85468.788, 151, S23, B00, 1
B00, Trade, 85496.865, 159, S01, B00, 1
B00, Trade, 85505.885, 147, B00, S16, 1
B00, Trade, 85527.615, 160, S16, B00, 1
B00, Trade, 85538.058, 164, S00, B00, 1
B00, Trade, 85558.077, 147, B00, S08, 1
B00, Trade, 85563.558, 157, B00, S03, 1
B00, Trade, 85566.692, 159, S02, B00, 1
B00, Trade, 85583.385, 148, B00, S09, 1
B00, Trade, 85610.231, 150, B00, S03, 1
B00, Trade, 85618.558, 159, P01, B00, 1
B00, Trade, 85632.385, 151, B00, S00, 1
B00, Trade, 85647.231, 161, S03, B00, 1
B00, Trade, 85661.365, 159, S02, B00, 1
B00, Trade, 85674.635, 158, S03, B00, 1
B00, Trade, 85703.500, 152, B00, S21, 1
B00, Trade, 85712.269, 152, S24, B00, 1
B00, Trade, 85724.231, 159, P01, B00, 1
B00, Trade, 85751.808, 151, B00, S21, 1
B00, Trade, 85753.769, 154, B00, S13, 1
B00, Trade, 85760.577, 150, S17, B00, 1
B00, Trade, 85763.904, 160, B00, S15, 1
B00, Trade, 85782.981, 153, B00, S23, 1
B00, Trade, 85803.808, 153, B00, S08, 1
B00, Trade, 85812.481, 157, S15, B00, 1
B00, Trade, 85822.962, 149, B00, S14, 1
