B00, 100
B00, Trade, 85074.192, 95, B00, S07, 1
B00, Trade, 85096.192, 105, S04, B00, 1
B00, Trade, 85106.692, 102, B00, S01, 1
B00, Trade, 85116.192, 104, B00, S17, 1
B00, Trade, 85124.865, 103, S22, B00, 1
B00, Trade, 85144.788, 95, B00, S18, 1
B00, Trade, 85146.385, 98, S09, B00, 1
B00, Trade, 85165.462, 97, B00, S14, 1
B00, Trade, 85174.135, 105, S00, B00, 1
B00, Trade, 85194.173, 98, B00, S13, 1
B00, Trade, 85199.096, 102, S00, B00, 1
B00, Trade, 85211.692, 106, B00, S11, 1
B00, Trade, 85221.981, 106, S02, B00, 1
B00, Trade, 85226.500, 107, B00, S06, 1
B00, Trade, 85240.673, 112, S20, B00, 1
B00, Trade, 85262.462, 103, B00, S03, 1
B00, Trade, 85263.500, 104, S18, B00, 1
B00, Trade, 85279.519, 103, B00, S24, 1
B00, Trade, 85291.692, 105, B00, S07, 1
B00, Trade, 85300.000, 101, B00, S06, 1
B00, Trade, 85309.308, 106, S01, B00, 1
B00, Trade, 85313.269, 110, S15, B00, 1
B00, Trade, 85334.327, 115, S02, B00, 1
B00, Trade, 85354.404, 104, B00, S24, 1
B00, Trade, 85355.365, 108, S02, B00, 1
B00, Trade, 85369.962, 102, B00, S03, 1
B00, Trade, 85384.442, 107, B00, S10, 1
B00, Trade, 85391.962, 108, B00, S19, 1
B00, Trade, 85400.519, 111, S10, B00, 1
B00, Trade, 85412.019, 109, B00, S08, 1
B00, Trade, 85422.481, 100, B00, S24, 1
B00, Trade, 85435.904, 103, B00, S10, 1
B00, Trade, 85453.019, 102, B00, S07, 1
B00, Trade, 85460.519, 106, S20, B00, 1
B00, Trade, 85481.327, 107, B00, S04, 1
B00, Trade, 85491.654, 106, B00, S04, 1
B00, Trade, 85503.000, 104, B00, S06, 1
B00, Trade, 85510.788, 112, S21, B00, 1
B00, Trade, 85522.058, 109, B00, S19, 1
B00, Trade, 85524.269, 113, S05, B00, 1
B00, Trade, 85538.615, 115, S20, B00, 1
B00, Trade, 85564.577, 105, S07, B00, 1
B00, Trade, 85586.269, 108, B00, S19, 1
B00, Trade, 85593.327, 109, S00, B00, 1
B00, Trade, 85597.192, 107, B00, S07, 1
