Date,Close,Volume
2025-02-25T00:00:00.000Z,"91,871.63","491,585,536.00"
2025-02-25T00:05:00.000Z,"91,397.29","426,475,520.00"
2025-02-25T00:10:00.000Z,"91,209.52",0
2025-02-25T00:15:00.000Z,"91,586.68","1,198,211,072.00"
2025-02-25T00:20:00.000Z,"91,969.63","271,249,408.00"
2025-02-25T00:25:00.000Z,"91,717.82","918,110,208.00"
2025-02-25T00:30:00.000Z,"91,428.30",0
2025-02-25T00:35:00.000Z,"91,676.38","173,215,744.00"
2025-02-25T00:40:00.000Z,"91,619.43","56,877,056.00"
2025-02-25T00:45:00.000Z,"91,857.58","549,613,568.00"
2025-02-25T00:50:00.000Z,"91,949.16","761,884,672.00"
2025-02-25T00:55:00.000Z,"91,813.98",0
2025-02-25T01:00:00.000Z,"91,777.48","634,826,752.00"
2025-02-25T01:05:00.000Z,"91,476.88","254,865,408.00"
2025-02-25T01:10:00.000Z,"91,608.78",0
2025-02-25T01:15:00.000Z,"91,798.05","48,271,360.00"
2025-02-25T01:20:00.000Z,"91,851.03","501,739,520.00"
2025-02-25T01:25:00.000Z,"91,779.46","122,322,944.00"
2025-02-25T01:30:00.000Z,"92,032.56","743,874,560.00"
2025-02-25T01:35:00.000Z,"92,221.78",0
2025-02-25T01:40:00.000Z,"92,260.44","706,232,320.00"
2025-02-25T01:45:00.000Z,"92,136.71","168,308,736.00"
2025-02-25T01:50:00.000Z,"91,797.47",0
2025-02-25T01:55:00.000Z,"91,970.92","350,408,704.00"
2025-02-25T02:00:00.000Z,"92,253.33",0
2025-02-25T02:05:00.000Z,"92,098.54","1,347,538,944.00"
2025-02-25T02:10:00.000Z,"91,786.55","267,259,904.00"
2025-02-25T02:15:00.000Z,"91,740.32","142,884,864.00"
2025-02-25T02:20:00.000Z,"91,765.42","68,911,104.00"
2025-02-25T02:25:00.000Z,"92,038.84",0
2025-02-25T02:30:00.000Z,"92,087.13",0
2025-02-25T02:35:00.000Z,"92,163.25","475,729,920.00"
2025-02-25T02:40:00.000Z,"92,261.19","1,026,285,568.00"
2025-02-25T02:45:00.000Z,"92,449.88",0
2025-02-25T02:50:00.000Z,"92,458.04","490,123,264.00"
2025-02-25T02:55:00.000Z,"92,326.17",0
2025-02-25T03:00:00.000Z,"92,470.63","652,894,208.00"
2025-02-25T03:05:00.000Z,"92,256.57",0
2025-02-25T03:10:00.000Z,"92,201.30","280,473,600.00"
2025-02-25T03:15:00.000Z,"92,111.45","16,494,592.00"
2025-02-25T03:20:00.000Z,"92,023.80","8,040,448.00"
2025-02-25T03:25:00.000Z,"92,119.69","682,078,208.00"
2025-02-25T03:30:00.000Z,"92,168.33","26,263,552.00"
2025-02-25T03:35:00.000Z,"92,149.46",0
2025-02-25T03:40:00.000Z,"92,287.81",0
2025-02-25T03:45:00.000Z,"92,399.45","460,107,776.00"
2025-02-25T03:50:00.000Z,"92,339.59",0
2025-02-25T03:55:00.000Z,"92,197.30","335,441,920.00"
2025-02-25T04:00:00.000Z,"91,984.05",0
2025-02-25T04:05:00.000Z,"91,987.13","231,735,296.00"
2025-02-25T04:10:00.000Z,"91,940.60","15,978,496.00"
2025-02-25T04:15:00.000Z,"92,270.41",0
2025-02-25T04:20:00.000Z,"92,269.42","230,064,128.00"
2025-02-25T04:25:00.000Z,"92,280.49",0
2025-02-25T04:30:00.000Z,"91,931.50",0
2025-02-25T04:35:00.000Z,"91,937.13","79,708,160.00"
2025-02-25T04:40:00.000Z,"92,082.31","528,994,304.00"
2025-02-25T04:45:00.000Z,"91,907.81",0
2025-02-25T04:50:00.000Z,"92,036.31",0
2025-02-25T04:55:00.000Z,"91,987.85",0
2025-02-25T05:00:00.000Z,"91,813.25","682,127,360.00"
2025-02-25T05:05:00.000Z,"91,968.45",0
2025-02-25T05:10:00.000Z,"91,913.89","281,886,720.00"
2025-02-25T05:15:00.000Z,"92,037.52","74,641,408.00"
2025-02-25T05:20:00.000Z,"92,024.10","81,158,144.00"
2025-02-25T05:25:00.000Z,"91,874.84",0
2025-02-25T05:30:00.000Z,"91,976.19",0
2025-02-25T05:35:00.000Z,"91,981.63",0
2025-02-25T05:40:00.000Z,"91,865.37","12,144,640.00"
2025-02-25T05:45:00.000Z,"91,944.56","78,860,288.00"
2025-02-25T05:50:00.000Z,"91,908.05","1,042,563,072.00"
2025-02-25T05:55:00.000Z,"92,003.67","35,774,464.00"
2025-02-25T06:00:00.000Z,"91,958.16",0
2025-02-25T06:05:00.000Z,"91,804.52",0
2025-02-25T06:10:00.000Z,"91,765.13","472,858,624.00"
2025-02-25T06:15:00.000Z,"91,675.68",0
2025-02-25T06:20:00.000Z,"91,632.90","169,017,344.00"
2025-02-25T06:25:00.000Z,"91,569.03","196,825,088.00"
2025-02-25T06:30:00.000Z,"91,498.20","199,577,600.00"
2025-02-25T06:35:00.000Z,"91,458.64","679,878,656.00"
2025-02-25T06:40:00.000Z,"91,610.71","271,175,680.00"
2025-02-25T06:45:00.000Z,"91,589.50","168,853,504.00"
2025-02-25T06:50:00.000Z,"91,312.64",0
2025-02-25T06:55:00.000Z,"91,227.82",0
2025-02-25T07:00:00.000Z,"91,319.76","1,756,815,360.00"
2025-02-25T07:05:00.000Z,"91,236.24","300,597,248.00"
2025-02-25T07:10:00.000Z,"90,520.82",0
2025-02-25T07:15:00.000Z,"90,539.16","968,634,368.00"
2025-02-25T07:20:00.000Z,"90,196.27","407,318,528.00"
2025-02-25T07:25:00.000Z,"89,508.92","942,022,656.00"
2025-02-25T07:30:00.000Z,"89,236.48",0
2025-02-25T07:35:00.000Z,"88,832.15","2,583,392,256.00"
2025-02-25T07:40:00.000Z,"88,715.05","498,728,960.00"
2025-02-25T07:45:00.000Z,"89,319.13","2,567,426,048.00"
2025-02-25T07:50:00.000Z,"89,497.66",0
2025-02-25T07:55:00.000Z,"89,398.48","92,450,816.00"
2025-02-25T08:00:00.000Z,"89,656.44","1,980,203,008.00"
2025-02-25T08:05:00.000Z,"89,811.98","77,361,152.00"
2025-02-25T08:10:00.000Z,"89,778.60","680,038,400.00"
2025-02-25T08:15:00.000Z,"89,730.85","617,144,320.00"
2025-02-25T08:20:00.000Z,"89,713.24","164,462,592.00"
2025-02-25T08:25:00.000Z,"89,663.72","616,275,968.00"
2025-02-25T08:30:00.000Z,"89,883.88","312,143,872.00"
2025-02-25T08:35:00.000Z,"89,884.23",0
2025-02-25T08:40:00.000Z,"89,633.82","640,700,416.00"
2025-02-25T08:45:00.000Z,"89,628.84",0
2025-02-25T08:50:00.000Z,"89,514.28",0
2025-02-25T08:55:00.000Z,"89,376.82","30,482,432.00"
2025-02-25T09:00:00.000Z,"89,502.42","533,274,624.00"
2025-02-25T09:05:00.000Z,"89,430.89","1,175,248,896.00"
2025-02-25T09:10:00.000Z,"89,381.97","136,060,928.00"
2025-02-25T09:15:00.000Z,"89,212.64",0
2025-02-25T09:20:00.000Z,"88,943.01","413,392,896.00"
2025-02-25T09:25:00.000Z,"88,865.09","102,588,416.00"
2025-02-25T09:30:00.000Z,"88,804.05","801,234,944.00"
2025-02-25T09:35:00.000Z,"88,907.79","53,501,952.00"
2025-02-25T09:40:00.000Z,"88,937.49","246,382,592.00"
2025-02-25T09:45:00.000Z,"88,749.95",0
2025-02-25T09:50:00.000Z,"88,595.78","1,073,266,688.00"
2025-02-25T09:55:00.000Z,"88,284.18",0
2025-02-25T10:00:00.000Z,"88,623.55","1,643,384,832.00"
2025-02-25T10:05:00.000Z,"88,508.33","190,095,360.00"
2025-02-25T10:10:00.000Z,"87,960.90","621,899,776.00"
2025-02-25T10:15:00.000Z,"87,922.85",0
2025-02-25T10:20:00.000Z,"87,285.35","1,137,102,848.00"
2025-02-25T10:25:00.000Z,"87,470.19","852,459,520.00"
2025-02-25T10:30:00.000Z,"88,245.06","1,043,644,416.00"
2025-02-25T10:35:00.000Z,"88,145.76","419,790,848.00"
2025-02-25T10:40:00.000Z,"87,946.51","25,837,568.00"
2025-02-25T10:45:00.000Z,"88,005.46","561,954,816.00"
2025-02-25T10:50:00.000Z,"87,984.23","640,663,552.00"
2025-02-25T10:55:00.000Z,"88,192.28",0
2025-02-25T11:00:00.000Z,"87,922.30","342,786,048.00"
2025-02-25T11:05:00.000Z,"87,952.92",0
2025-02-25T11:10:00.000Z,"88,282.13",0
2025-02-25T11:15:00.000Z,"87,951.52","1,856,806,912.00"
2025-02-25T11:20:00.000Z,"87,889.77","788,226,048.00"
2025-02-25T11:25:00.000Z,"87,720.23","659,939,328.00"
2025-02-25T11:30:00.000Z,"87,825.48",0
2025-02-25T11:35:00.000Z,"88,314.80",0
2025-02-25T11:40:00.000Z,"88,796.20","187,170,816.00"
