B00, 100
B00, Trade, 84947.558, 167, B00, S01, 1
B00, Trade, 84959.442, 165, S22, B00, 1
B00, Trade, 84980.250, 174, S15, B00, 1
B00, Trade, 84995.558, 169, B00, S08, 1
B00, Trade, 85000.731, 173, B00, S03, 1
B00, Trade, 85011.654, 164, B00, S14, 1
B00, Trade, 85024.288, 173, B00, S04, 1
B00, Trade, 85030.692, 168, B00, S23, 1
B00, Trade, 85043.000, 168, S09, B00, 1
B00, Trade, 85069.904, 166, S00, B00, 1
B00, Trade, 85083.904, 162, B00, S11, 1
B00, Trade, 85087.192, 164, S05, B00, 1
B00, Trade, 85113.654, 168, S19, B00, 1
B00, Trade, 85134.423, 168, S12, B00, 1
B00, Trade, 85151.404, 167, B00, S22, 1
B00, Trade, 85170.212, 169, B00, S08, 1
B00, Trade, 85171.635, 169, S15, B00, 1
B00, Trade, 85192.731, 165, P00, B00, 1
B00, Trade, 85209.885, 165, B00, S16, 1
B00, Trade, 85212.712, 168, B00, S09, 1
B00, Trade, 85271.385, 167, B00, S14, 1
B00, Trade, 85281.385, 169, S06, B00, 1
B00, Trade, 85291.077, 169, B00, S13, 1
B00, Trade, 85299.942, 168, B00, S13, 1
B00, Trade, 85309.865, 165, B00, S06, 1
B00, Trade, 85345.173, 156, B00, S23, 1
B00, Trade, 85348.692, 165, S22, B00, 1
B00, Trade, 85354.308, 168, P00, B00, 1
B00, Trade, 85367.962, 160, B00, S14, 1
B00, Trade, 85383.731, 169, B00, S01, 1
B00, Trade, 85398.981, 161, S10, B00, 1
B00, Trade, 85431.462, 165, S21, B00, 1
B00, Trade, 85456.365, 166, B00, S06, 1
B00, Trade, 85466.250, 170, S10, B00, 1
B00, Trade, 85492.885, 167, S10, B00, 1
B00, Trade, 85504.288, 163, B00, S04, 1
B00, Trade, 85508.231, 162, S18, B00, 1
B00, Trade, 85534.481, 164, B00, S13, 1
B00, Trade, 85541.231, 160, S03, B00, 1
B00, Trade, 85549.885, 167, S18, B00, 1
B00, Trade, 85557.346, 164, B00, S01, 1
B00, Trade, 85571.096, 164, B00, S04, 1
B00, Trade, 85581.635, 164, S02, B00, 1
B00, Trade, 85599.327, 164, B00, S07, 1
B00, Trade, 85609.423, 167, S08, B00, 1
B00, Trade, 85618.865, 154, B00, S19, 1
B00, Trade, 85626.769, 163, S18, B00, 1
B00, Trade, 85660.750, 165, P00, B00, 1
B00, Trade, 85668.058, 168, B00, S00, 1
B00, Trade, 85681.769, 164, B00, S14, 1
B00, Trade, 85693.346, 165, S07, B00, 1
B00, Trade, 85717.731, 168, S22, B00, 1
B00, Trade, 85734.269, 161, B00, S02, 1
B00, Trade, 85742.577, 160, B00, S12, 1
B00, Trade, 85755.288, 170, S09, B00, 1
B00, Trade, 85770.192, 170, B00, S07, 1
B00, Trade, 85793.077, 172, S18, B00, 1
B00, Trade, 85794.250, 172, S07, B00, 1
B00, Trade, 85819.250, 170, S08, B00, 1
B00, Trade, 85831.615, 170, B00, S21, 1
B00, Trade, 85851.231, 167, P00, B00, 1
B00, Trade, 85867.500, 164, B00, S13, 1
B00, Trade, 85869.096, 165, B00, S03, 1
B00, Trade, 85885.846, 173, S23, B00, 1
B00, Trade, 85899.769, 167, S18, B00, 1
B00, Trade, 85917.423, 163, S22, B00, 1
B00, Trade, 85934.673, 161, B00, S01, 1
B00, Trade, 85938.096, 162, B00, S11, 1
B00, Trade, 85961.596, 170, S18, B00, 1
B00, Trade, 85972.942, 176, B00, S01, 1
B00, Trade, 85984.462, 168, B00, S05, 1
B00, Trade, 85988.577, 163, B00, S08, 1
B00, Trade, 86013.135, 168, S22, B00, 1
B00, Trade, 86033.942, 164, B00, S21, 1
B00, Trade, 86037.654, 164, S22, B00, 1
B00, Trade, 86064.673, 169, S16, B00, 1
B00, Trade, 86087.096, 157, B00, S20, 1
B00, Trade, 86102.135, 165, B00, S03, 1
B00, Trade, 86110.788, 163, S06, B00, 1
B00, Trade, 86121.077, 163, S06, B00, 1
B00, Trade, 86133.635, 167, S09, B00, 1
B00, Trade, 86141.250, 164, B00, S21, 1
B00, Trade, 86152.673, 165, B00, S17, 1
B00, Trade, 86173.981, 170, S06, B00, 1
B00, Trade, 86190.673, 166, B00, S20, 1
B00, Trade, 86203.596, 161, B00, S20, 1
B00, Trade, 86215.712, 166, S03, B00, 1
B00, Trade, 86232.250, 159, B00, S14, 1
B00, Trade, 86239.712, 161, B00, S22, 1
B00, Trade, 86251.827, 166, B00, S06, 1
B00, Trade, 86282.231, 165, B00, S16, 1
B00, Trade, 86290.615, 170, S06, B00, 1
B00, Trade, 86297.731, 174, S08, B00, 1
B00, Trade, 86311.442, 163, B00, S09, 1
B00, Trade, 86317.885, 164, S03, B00, 1
B00, Trade, 86335.077, 173, S06, B00, 1
B00, Trade, 86354.500, 171, S19, B00, 1
B00, Trade, 86381.404, 167, B00, S12, 1
B00, Trade, 86388.712, 169, S05, B00, 1
B00, Trade, 86396.731, 172, S23, B00, 1
B01, 100
B01, Trade, 85207.673, 166, B01, S03, 1
B01, Trade, 85214.365, 161, B01, S02, 1
B01, Trade, 85225.615, 164, S01, B01, 1
B01, Trade, 85251.000, 168, B01, S08, 1
B01, Trade, 85259.904, 171, S07, B01, 1
B01, Trade, 85275.865, 168, P00, B01, 1
B01, Trade, 85277.231, 168, B01, S11, 1
B01, Trade, 85291.654, 165, B01, S08, 1
B01, Trade, 85299.154, 166, B01, S01, 1
B01, Trade, 85307.462, 167, S22, B01, 1
B01, Trade, 85321.692, 163, B01, S05, 1
B01, Trade, 85325.635, 165, B01, S22, 1
B01, Trade, 85335.942, 158, B01, S00, 1
B01, Trade, 85342.404, 164, B01, S10, 1
B01, Trade, 85355.154, 167, B01, S01, 1
B01, Trade, 85375.231, 168, B01, S05, 1
B01, Trade, 85385.788, 168, S15, B01, 1
B01, Trade, 85401.692, 167, B01, S14, 1
B01, Trade, 85408.404, 164, S18, B01, 1
B01, Trade, 85429.519, 166, P00, B01, 1
B01, Trade, 85452.865, 169, B01, S20, 1
B01, Trade, 85465.481, 168, S21, B01, 1
B01, Trade, 85474.481, 170, S22, B01, 1
B01, Trade, 85482.308, 173, B01, S16, 1
B01, Trade, 85491.154, 166, B01, S21, 1
B01, Trade, 85501.500, 170, S23, B01, 1
B01, Trade, 85510.212, 164, S22, B01, 1
B01, Trade, 85520.327, 170, B01, S00, 1
B01, Trade, 85528.500, 165, B01, S14, 1
B01, Trade, 85552.596, 163, B01, S14, 1
B01, Trade, 85572.135, 162, B01, S01, 1
B01, Trade, 85578.096, 163, B01, S05, 1
B01, Trade, 85587.308, 168, B01, S01, 1
B01, Trade, 85602.635, 166, B01, S14, 1
B01, Trade, 85615.615, 157, B01, S00, 1
B01, Trade, 85633.827, 162, S15, B01, 1
B01, Trade, 85640.692, 164, S09, B01, 1
B01, Trade, 85657.077, 163, B01, S21, 1
B01, Trade, 85680.058, 164, B01, S00, 1
B01, Trade, 85685.615, 165, B01, S01, 1
B01, Trade, 85695.769, 162, B01, S06, 1
B01, Trade, 85712.558, 162, B01, S03, 1
B01, Trade, 85721.769, 161, B01, S08, 1
B01, Trade, 85726.596, 164, S14, B01, 1
B01, Trade, 85746.846, 165, S03, B01, 1
B01, Trade, 85755.423, 171, S11, B01, 1
B01, Trade, 85775.500, 162, B01, S19, 1
B01, Trade, 85798.692, 163, B01, S16, 1
B01, Trade, 85813.981, 164, S16, B01, 1
B01, Trade, 85817.058, 166, B01, S00, 1
B01, Trade, 85831.692, 170, B01, S07, 1
B01, Trade, 85846.365, 164, B01, S16, 1
B01, Trade, 85858.269, 179, B01, S17, 1
B01, Trade, 85867.019, 167, B01, S20, 1
