B00, 100
B00, Trade, 85249.423, 172, S21, B00, 1
B00, Trade, 85255.327, 168, S18, B00, 1
B00, Trade, 85261.827, 173, S08, B00, 1
B00, Trade, 85298.923, 168, S05, B00, 1
B00, Trade, 85310.885, 165, B00, S03, 1
B00, Trade, 85321.962, 164, S14, B00, 1
B00, Trade, 85328.250, 171, S08, B00, 1
B00, Trade, 85346.288, 167, B00, S20, 1
B00, Trade, 85356.846, 165, S22, B00, 1
B00, Trade, 85369.462, 171, P01, B00, 1
B00, Trade, 85378.577, 164, S20, B00, 1
B00, Trade, 85391.346, 170, S09, B00, 1
B00, Trade, 85395.904, 172, S14, B00, 1
B00, Trade, 85410.154, 170, S16, B00, 1
B00, Trade, 85417.135, 165, S04, B00, 1
B00, Trade, 85431.442, 169, S04, B00, 1
B00, Trade, 85436.500, 171, S22, B00, 1
B00, Trade, 85447.635, 163, S06, B00, 1
B00, Trade, 85460.923, 167, S08, B00, 1
B00, Trade, 85474.077, 168, B00, S07, 1
B00, Trade, 85482.808, 165, S13, B00, 1
B00, Trade, 85494.038, 163, P01, B00, 1
B00, Trade, 85504.846, 166, S04, B00, 1
B00, Trade, 85522.692, 162, S06, B00, 1
B00, Trade, 85542.827, 169, S09, B00, 1
B00, Trade, 85562.096, 162, B00, S00, 1
B00, Trade, 85565.635, 169, S23, B00, 1
B00, Trade, 85578.692, 164, S03, B00, 1
B00, Trade, 85595.673, 173, S09, B00, 1
B00, Trade, 85608.115, 170, S03, B00, 1
B00, Trade, 85613.385, 173, S06, B00, 1
B00, Trade, 85632.942, 161, B00, S09, 1
B00, Trade, 85634.808, 164, S16, B00, 1
B00, Trade, 85648.423, 172, S20, B00, 1
B00, Trade, 85663.115, 163, S12, B00, 1
B00, Trade, 85669.827, 166, S01, B00, 1
B00, Trade, 85680.692, 168, S07, B00, 1
B00, Trade, 85693.827, 161, B00, S23, 1
B00, Trade, 85698.731, 173, S05, B00, 1
B00, Trade, 85703.269, 168, S12, B00, 1
B00, Trade, 85722.462, 167, S22, B00, 1
B00, Trade, 85729.154, 165, S19, B00, 1
B00, Trade, 85738.577, 165, P01, B00, 1
B00, Trade, 85743.904, 169, S12, B00, 1
B00, Trade, 85761.404, 168, S14, B00, 1
B00, Trade, 85768.981, 167, S04, B00, 1
B00, Trade, 85781.788, 167, S23, B00, 1
B00, Trade, 85793.442, 164, S09, B00, 1
B00, Trade, 85816.192, 158, B00, S00, 1
B00, Trade, 85821.577, 162, B00, S20, 1
B00, Trade, 85828.269, 159, B00, S02, 1
