B00, 100
B00, Trade, 84997.096, 173, S17, B00, 1
B00, Trade, 85011.712, 178, B00, S08, 1
B00, Trade, 85029.327, 166, B00, S20, 1
B00, Trade, 85043.096, 171, S17, B00, 1
B00, Trade, 85055.942, 167, S08, B00, 1
B00, Trade, 85076.404, 176, S22, B00, 1
B00, Trade, 85117.346, 168, B00, S09, 1
B00, Trade, 85130.981, 173, B00, S23, 1
B00, Trade, 85133.019, 175, S02, B00, 1
B00, Trade, 85149.769, 175, B00, S04, 1
B00, Trade, 85158.788, 177, B00, S04, 1
B00, Trade, 85176.942, 179, S07, B00, 1
B00, Trade, 85196.808, 169, B00, S17, 1
B00, Trade, 85208.481, 168, B00, S08, 1
B00, Trade, 85209.923, 170, S16, B00, 1
B00, Trade, 85212.231, 170, B00, S13, 1
B00, Trade, 85240.519, 176, S20, B00, 1
B00, Trade, 85256.673, 179, S17, B00, 1
B00, Trade, 85272.231, 162, B00, S01, 1
B00, Trade, 85274.942, 171, B00, S00, 1
B00, Trade, 85300.712, 176, S06, B00, 1
B00, Trade, 85316.808, 171, B00, S18, 1
B00, Trade, 85334.346, 168, B00, S13, 1
B00, Trade, 85352.154, 169, B00, S08, 1
B00, Trade, 85371.212, 168, S18, B00, 1
B00, Trade, 85393.500, 167, B00, S24, 1
B00, Trade, 85402.673, 175, B00, S24, 1
B00, Trade, 85405.692, 175, B00, S16, 1
B00, Trade, 85427.288, 169, S05, B00, 1
B00, Trade, 85448.154, 165, B00, S20, 1
B00, Trade, 85455.827, 173, S12, B00, 1
B00, Trade, 85466.038, 180, S16, B00, 1
B00, Trade, 85491.769, 172, B00, S06, 1
B00, Trade, 85501.500, 176, S17, B00, 1
B00, Trade, 85508.212, 169, B00, S06, 1
B00, Trade, 85526.981, 182, P00, B00, 1
B00, Trade, 85542.865, 176, B00, S24, 1
B00, Trade, 85558.096, 176, B00, S06, 1
B00, Trade, 85565.923, 176, S18, B00, 1
B00, Trade, 85577.846, 170, S17, B00, 1
B00, Trade, 85593.308, 172, S22, B00, 1
B00, Trade, 85604.673, 174, B00, S18, 1
B00, Trade, 85622.904, 174, B00, S12, 1
B00, Trade, 85640.212, 173, S02, B00, 1
B00, Trade, 85662.250, 174, S07, B00, 1
B00, Trade, 85665.846, 176, S05, B00, 1
B00, Trade, 85684.962, 171, B00, S06, 1
B00, Trade, 85690.519, 181, S20, B00, 1
B00, Trade, 85696.865, 175, B00, S06, 1
B00, Trade, 85717.212, 170, B00, S01, 1
B00, Trade, 85741.135, 172, S20, B00, 1
B00, Trade, 85758.962, 175, B00, S17, 1
B00, Trade, 85773.038, 172, B00, S21, 1
B00, Trade, 85774.615, 181, S23, B00, 1
B00, Trade, 85791.750, 174, S14, B00, 1
B00, Trade, 85801.769, 166, B00, S17, 1
B00, Trade, 85808.481, 175, S12, B00, 1
B00, Trade, 85834.615, 173, B00, S22, 1
B00, Trade, 85856.288, 174, S12, B00, 1
B00, Trade, 85859.577, 173, B00, S23, 1
B00, Trade, 85873.962, 172, S23, B00, 1
B00, Trade, 85885.500, 170, B00, S16, 1
B00, Trade, 85893.558, 173, S15, B00, 1
B00, Trade, 85919.942, 176, P00, B00, 1
B00, Trade, 85934.096, 167, B00, S13, 1
B00, Trade, 85935.865, 172, S18, B00, 1
B00, Trade, 85953.558, 169, B00, S05, 1
B00, Trade, 85955.365, 176, S02, B00, 1
B00, Trade, 85970.692, 173, B00, S10, 1
B00, Trade, 85984.981, 181, S07, B00, 1
B00, Trade, 86000.038, 175, B00, S09, 1
B00, Trade, 86016.538, 178, B00, S01, 1
B00, Trade, 86027.808, 172, B00, S08, 1
B00, Trade, 86034.577, 175, S19, B00, 1
B00, Trade, 86054.462, 164, B00, S06, 1
B00, Trade, 86056.577, 173, S20, B00, 1
B00, Trade, 86064.269, 180, S15, B00, 1
B00, Trade, 86078.308, 162, B00, S17, 1
B00, Trade, 86104.615, 169, B00, S04, 1
B00, Trade, 86116.192, 164, B00, S16, 1
B00, Trade, 86117.423, 172, S14, B00, 1
B00, Trade, 86134.038, 170, S02, B00, 1
B00, Trade, 86155.596, 174, B00, S21, 1
B00, Trade, 86162.712, 177, S00, B00, 1
B00, Trade, 86173.385, 174, B00, S09, 1
B00, Trade, 86178.808, 170, B00, S05, 1
B00, Trade, 86187.788, 176, S03, B00, 1
B00, Trade, 86200.462, 170, B00, S20, 1
B00, Trade, 86209.808, 170, S12, B00, 1
B00, Trade, 86216.769, 173, S01, B00, 1
