B00, 100
B00, Trade, 85049.654, 173, S03, B00, 1
B00, Trade, 85067.808, 169, S15, B00, 1
B00, Trade, 85078.865, 173, B00, S05, 1
B00, Trade, 85084.577, 173, S01, B00, 1
B00, Trade, 85095.404, 169, B00, S09, 1
B00, Trade, 85109.250, 169, B00, S23, 1
B00, Trade, 85118.712, 167, B00, S04, 1
B00, Trade, 85128.981, 177, S18, B00, 1
B00, Trade, 85150.827, 161, B00, S16, 1
B00, Trade, 85159.673, 168, S06, B00, 1
B00, Trade, 85175.865, 172, S18, B00, 1
B00, Trade, 85196.808, 176, S08, B00, 1
B00, Trade, 85215.481, 169, B00, S14, 1
B00, Trade, 85228.173, 182, S03, B00, 1
B00, Trade, 85256.365, 178, S01, B00, 1
B00, Trade, 85270.423, 165, B00, S24, 1
B00, Trade, 85273.750, 175, S17, B00, 1
B00, Trade, 85306.654, 172, B00, S24, 1
B00, Trade, 85326.615, 174, S12, B00, 1
B00, Trade, 85345.904, 171, S21, B00, 1
B00, Trade, 85355.615, 172, B00, S19, 1
B00, Trade, 85367.577, 168, S09, B00, 1
B00, Trade, 85391.923, 175, B00, S04, 1
B00, Trade, 85404.981, 168, P01, B00, 1
B00, Trade, 85414.904, 177, S00, B00, 1
B00, Trade, 85433.404, 164, B00, S06, 1
B00, Trade, 85446.019, 172, S16, B00, 1
B00, Trade, 85471.981, 169, S23, B00, 1
B00, Trade, 85473.846, 170, S21, B00, 1
B00, Trade, 85503.154, 172, B00, S17, 1
B00, Trade, 85506.923, 173, B00, S02, 1
B00, Trade, 85530.885, 165, S12, B00, 1
B00, Trade, 85542.654, 167, B00, S09, 1
B00, Trade, 85545.673, 165, S17, B00, 1
B00, Trade, 85563.500, 167, B00, S04, 1
B00, Trade, 85565.596, 170, S23, B00, 1
B00, Trade, 85592.000, 169, B00, S22, 1
B00, Trade, 85602.462, 168, B00, S20, 1
B00, Trade, 85616.750, 172, S15, B00, 1
B00, Trade, 85634.577, 171, B00, S09, 1
B00, Trade, 85654.365, 169, B00, S24, 1
B00, Trade, 85671.038, 172, B00, S13, 1
B00, Trade, 85682.769, 173, S23, B00, 1
B00, Trade, 85692.558, 174, B00, S16, 1
B00, Trade, 85700.981, 169, S12, B00, 1
B00, Trade, 85706.923, 175, S19, B00, 1
B00, Trade, 85727.327, 174, S13, B00, 1
B00, Trade, 85744.115, 167, B00, S19, 1
B00, Trade, 85751.327, 175, S08, B00, 1
B00, Trade, 85762.231, 167, S16, B00, 1
B00, Trade, 85764.500, 170, S13, B00, 1
B00, Trade, 85784.000, 170, B00, S02, 1
B00, Trade, 85788.500, 162, S18, B00, 1
B00, Trade, 85799.731, 170, S18, B00, 1
B00, Trade, 85803.846, 177, S23, B00, 1
B00, Trade, 85829.423, 170, B00, S13, 1
B00, Trade, 85830.481, 171, S00, B00, 1
B00, Trade, 85843.365, 169, B00, S04, 1
B00, Trade, 85849.077, 167, S19, B00, 1
B00, Trade, 85860.558, 166, B00, S07, 1
B00, Trade, 85871.231, 171, B00, S12, 1
B00, Trade, 85886.058, 170, S14, B00, 1
B00, Trade, 85915.250, 176, B00, S00, 1
B00, Trade, 85933.288, 167, B00, S00, 1
B00, Trade, 85934.404, 180, S19, B00, 1
B00, Trade, 85956.615, 170, B00, S24, 1
B00, Trade, 85959.404, 170, B00, S10, 1
B00, Trade, 85967.635, 173, B00, S24, 1
B00, Trade, 85980.904, 177, B00, S22, 1
B00, Trade, 85992.923, 172, B00, S24, 1
B00, Trade, 86018.827, 178, S01, B00, 1
B00, Trade, 86031.558, 172, B00, S17, 1
B00, Trade, 86039.519, 168, B00, S09, 1
B00, Trade, 86055.500, 170, B00, S09, 1
B00, Trade, 86065.135, 174, S02, B00, 1
B00, Trade, 86097.788, 177, P01, B00, 1
B00, Trade, 86112.212, 176, B00, S03, 1
B00, Trade, 86122.538, 172, B00, S04, 1
B00, Trade, 86127.135, 176, S23, B00, 1
B00, Trade, 86137.115, 171, S23, B00, 1
B00, Trade, 86153.096, 170, S12, B00, 1
B00, Trade, 86166.673, 169, B00, S03, 1
B00, Trade, 86181.692, 170, S07, B00, 1
B00, Trade, 86205.385, 173, S01, B00, 1
B00, Trade, 86218.038, 172, S18, B00, 1
B00, Trade, 86231.731, 170, B00, S00, 1
B00, Trade, 86247.231, 170, S01, B00, 1
B00, Trade, 86258.385, 170, S22, B00, 1
B00, Trade, 86266.558, 177, B00, S08, 1
B00, Trade, 86287.173, 172, B00, S05, 1
B00, Trade, 86289.327, 178, S23, B00, 1
B00, Trade, 86306.327, 169, B00, S12, 1
B00, Trade, 86323.865, 174, S17, B00, 1
B00, Trade, 86336.577, 166, B00, S13, 1
B00, Trade, 86338.558, 174, S03, B00, 1
B00, Trade, 86353.865, 167, S19, B00, 1
B00, Trade, 86367.692, 168, B00, S05, 1
B00, Trade, 86381.519, 186, B00, S00, 1
B00, Trade, 86394.327, 165, B00, S21, 1
B00, Trade, 86396.615, 172, S18, B00, 1
B01, 100
B01, Trade, 83681.519, 172, S20, B01, 1
B01, Trade, 83687.308, 175, S14, B01, 1
B01, Trade, 83697.077, 175, S23, B01, 1
B01, Trade, 83708.385, 176, S00, B01, 1
B01, Trade, 83764.769, 185, S17, B01, 1
B01, Trade, 83887.923, 173, S09, B01, 1
B01, Trade, 83906.288, 179, S09, B01, 1
B01, Trade, 83932.923, 167, S11, B01, 1
B01, Trade, 83949.058, 176, S01, B01, 1
B01, Trade, 83957.558, 180, S06, B01, 1
B01, Trade, 83994.962, 175, B01, S18, 1
B01, Trade, 84026.173, 175, S04, B01, 1
B01, Trade, 84047.885, 175, S14, B01, 1
B01, Trade, 84060.904, 170, S03, B01, 1
B01, Trade, 84110.096, 178, S01, B01, 1
B01, Trade, 84125.827, 172, P01, B01, 1
B01, Trade, 84139.096, 176, S18, B01, 1
B01, Trade, 84185.404, 174, S24, B01, 1
B01, Trade, 84191.788, 174, S22, B01, 1
B01, Trade, 84208.404, 173, B01, S10, 1
B01, Trade, 84250.058, 174, S12, B01, 1
B01, Trade, 84267.596, 175, S05, B01, 1
B01, Trade, 84281.288, 177, P01, B01, 1
B01, Trade, 84297.269, 178, S22, B01, 1
B01, Trade, 84326.673, 172, S01, B01, 1
B01, Trade, 84337.308, 178, S12, B01, 1
B01, Trade, 84354.212, 173, S03, B01, 1
B01, Trade, 84357.885, 174, S23, B01, 1
B01, Trade, 84387.846, 163, S12, B01, 1
B01, Trade, 84442.692, 166, S19, B01, 1
B01, Trade, 84452.365, 170, S12, B01, 1
B01, Trade, 84508.019, 171, S01, B01, 1
B01, Trade, 84537.404, 170, P01, B01, 1
B01, Trade, 84550.038, 169, S17, B01, 1
B01, Trade, 84561.231, 168, S00, B01, 1
B01, Trade, 84577.154, 179, S03, B01, 1
B01, Trade, 84584.596, 177, S23, B01, 1
B01, Trade, 84631.942, 166, B01, S00, 1
B01, Trade, 84645.115, 164, S19, B01, 1
B01, Trade, 84659.731, 165, S08, B01, 1
B01, Trade, 84679.346, 166, S05, B01, 1
B01, Trade, 84706.865, 165, S02, B01, 1
B01, Trade, 84747.115, 165, S12, B01, 1
B01, Trade, 84772.288, 168, S23, B01, 1
B01, Trade, 84786.692, 172, B01, S04, 1
B01, Trade, 84851.115, 167, B01, S13, 1
B01, Trade, 84864.423, 169, S24, B01, 1
B01, Trade, 84886.673, 168, S01, B01, 1
B01, Trade, 84896.173, 169, B01, S06, 1
B01, Trade, 84926.942, 176, S01, B01, 1
B01, Trade, 84935.904, 170, S09, B01, 1
B01, Trade, 84964.538, 173, S20, B01, 1
B01, Trade, 84970.788, 172, P01, B01, 1
B01, Trade, 85000.769, 176, S01, B01, 1
B01, Trade, 85043.846, 167, S02, B01, 1
B01, Trade, 85066.038, 168, S05, B01, 1
B01, Trade, 85201.096, 170, S14, B01, 1
B01, Trade, 85214.404, 172, S08, B01, 1
B01, Trade, 85252.346, 174, S14, B01, 1
B01, Trade, 85253.750, 176, S09, B01, 1
B01, Trade, 85304.808, 175, S23, B01, 1
B01, Trade, 85351.385, 173, S20, B01, 1
B01, Trade, 85370.519, 171, S18, B01, 1
B01, Trade, 85387.865, 170, S17, B01, 1
B01, Trade, 85421.731, 171, S21, B01, 1
B01, Trade, 85432.173, 168, S08, B01, 1
B01, Trade, 85451.519, 169, S15, B01, 1
B01, Trade, 85466.904, 172, S10, B01, 1
B01, Trade, 85477.827, 170, P01, B01, 1
B01, Trade, 85499.596, 173, B01, S22, 1
B01, Trade, 85529.846, 168, S16, B01, 1
B01, Trade, 85538.615, 165, S18, B01, 1
B01, Trade, 85559.385, 173, S21, B01, 1
B01, Trade, 85597.000, 160, B01, S24, 1
B01, Trade, 85606.346, 175, S02, B01, 1
B01, Trade, 85634.346, 176, S13, B01, 1
B01, Trade, 85647.250, 168, S14, B01, 1
B01, Trade, 85682.154, 168, B01, S22, 1
B01, Trade, 85694.808, 171, B01, S00, 1
B01, Trade, 85712.308, 180, S01, B01, 1
B01, Trade, 85735.808, 174, S19, B01, 1
B01, Trade, 85767.635, 168, S23, B01, 1
B01, Trade, 85827.962, 175, S07, B01, 1
B01, Trade, 85836.423, 172, S19, B01, 1
B01, Trade, 85888.673, 173, S21, B01, 1
B01, Trade, 85944.923, 169, B01, S03, 1
B01, Trade, 85955.769, 173, B01, S04, 1
B01, Trade, 85967.538, 180, S02, B01, 1
B01, Trade, 85994.846, 177, S03, B01, 1
B01, Trade, 86038.346, 170, B01, S12, 1
B01, Trade, 86056.288, 176, S21, B01, 1
B01, Trade, 86105.462, 169, S22, B01, 1
B01, Trade, 86140.692, 171, B01, S07, 1
B01, Trade, 86200.558, 174, S01, B01, 1
B01, Trade, 86260.212, 175, B01, S24, 1
B01, Trade, 86307.500, 172, S18, B01, 1
B01, Trade, 86332.923, 168, S16, B01, 1
B01, Trade, 86352.096, 162, B01, S20, 1
B01, Trade, 86370.077, 167, S01, B01, 1
B01, Trade, 86388.769, 176, S22, B01, 1
B02, 100
B02, Trade, 85297.904, 170, S13, B02, 1
B02, Trade, 85309.462, 170, B02, S03, 1
B02, Trade, 85325.404, 173, B02, S19, 1
B02, Trade, 85343.827, 169, S07, B02, 1
B02, Trade, 85354.000, 176, S23, B02, 1
B02, Trade, 85371.038, 171, S03, B02, 1
B02, Trade, 85372.519, 170, S19, B02, 1
B02, Trade, 85390.981, 177, S01, B02, 1
B02, Trade, 85400.077, 175, S08, B02, 1
B02, Trade, 85412.981, 172, S13, B02, 1
B02, Trade, 85433.250, 174, S14, B02, 1
B02, Trade, 85435.442, 172, S24, B02, 1
B02, Trade, 85445.154, 172, S07, B02, 1
B02, Trade, 85461.500, 167, S00, B02, 1
B02, Trade, 85473.673, 168, S16, B02, 1
B02, Trade, 85478.846, 173, S17, B02, 1
B02, Trade, 85486.077, 174, S03, B02, 1
B02, Trade, 85501.558, 176, S07, B02, 1
B02, Trade, 85503.000, 181, S06, B02, 1
B02, Trade, 85523.692, 171, S22, B02, 1
B02, Trade, 85536.673, 164, B02, S15, 1
B02, Trade, 85548.346, 168, P01, B02, 1
B02, Trade, 85557.115, 168, S12, B02, 1
B02, Trade, 85568.346, 168, S20, B02, 1
B02, Trade, 85576.500, 179, S14, B02, 1
B02, Trade, 85590.269, 171, S10, B02, 1
B02, Trade, 85597.269, 160, S12, B02, 1
B02, Trade, 85607.212, 172, B02, S18, 1
B02, Trade, 85616.519, 171, S24, B02, 1
B02, Trade, 85632.500, 175, S19, B02, 1
B02, Trade, 85637.000, 164, B02, S11, 1
B02, Trade, 85646.365, 167, S21, B02, 1
B02, Trade, 85664.000, 172, S05, B02, 1
B02, Trade, 85673.712, 173, S01, B02, 1
B02, Trade, 85691.635, 174, B02, S12, 1
B02, Trade, 85699.885, 167, S24, B02, 1
B02, Trade, 85706.173, 173, S03, B02, 1
B02, Trade, 85722.385, 174, B02, S03, 1
B02, Trade, 85743.731, 172, S22, B02, 1
B02, Trade, 85744.442, 168, S07, B02, 1
B02, Trade, 85761.538, 174, S14, B02, 1
B02, Trade, 85773.192, 170, S20, B02, 1
B02, Trade, 85780.404, 171, S08, B02, 1
B02, Trade, 85790.019, 177, S06, B02, 1
B02, Trade, 85805.923, 172, B02, S22, 1
B02, Trade, 85822.442, 165, B02, S07, 1
B02, Trade, 85824.250, 173, S17, B02, 1
B02, Trade, 85836.173, 171, S01, B02, 1
B02, Trade, 85846.250, 167, B02, S15, 1
B02, Trade, 85858.635, 169, S01, B02, 1
B02, Trade, 85877.000, 171, S13, B02, 1
B02, Trade, 85892.346, 171, S09, B02, 1
B02, Trade, 85898.212, 170, S12, B02, 1
B02, Trade, 85911.308, 175, S03, B02, 1
B02, Trade, 85921.615, 171, S01, B02, 1
B02, Trade, 85929.404, 171, S20, B02, 1
B02, Trade, 85933.250, 170, S07, B02, 1
B02, Trade, 85953.135, 170, P01, B02, 1
B02, Trade, 85964.135, 175, S16, B02, 1
B02, Trade, 85972.904, 175, S19, B02, 1
B02, Trade, 85984.154, 172, B02, S01, 1
B02, Trade, 85985.827, 174, P01, B02, 1
B02, Trade, 85994.096, 173, S02, B02, 1
B02, Trade, 86011.558, 171, P01, B02, 1
B02, Trade, 86014.615, 173, S17, B02, 1
B02, Trade, 86024.135, 171, S21, B02, 1
B02, Trade, 86043.423, 177, S17, B02, 1
B02, Trade, 86053.635, 174, S17, B02, 1
B02, Trade, 86063.365, 172, S17, B02, 1
B02, Trade, 86068.058, 174, S22, B02, 1
B02, Trade, 86076.288, 172, S24, B02, 1
B02, Trade, 86086.250, 170, S19, B02, 1
B02, Trade, 86097.577, 176, B02, S06, 1
B02, Trade, 86119.904, 178, S12, B02, 1
B02, Trade, 86124.481, 177, S03, B02, 1
B02, Trade, 86134.635, 170, S08, B02, 1
B02, Trade, 86145.750, 171, P01, B02, 1
B02, Trade, 86157.981, 170, S20, B02, 1
B02, Trade, 86167.423, 170, S11, B02, 1
B02, Trade, 86183.481, 174, S22, B02, 1
B02, Trade, 86190.558, 168, S17, B02, 1
B02, Trade, 86202.385, 174, S19, B02, 1
B02, Trade, 86211.538, 172, B02, S09, 1
B02, Trade, 86223.173, 170, B02, S18, 1
B02, Trade, 86230.192, 171, S23, B02, 1
B02, Trade, 86243.731, 174, S08, B02, 1
B02, Trade, 86244.365, 174, S24, B02, 1
B02, Trade, 86259.212, 172, B02, S16, 1
B02, Trade, 86266.769, 179, S04, B02, 1
B02, Trade, 86276.865, 169, S12, B02, 1
B02, Trade, 86288.673, 176, S01, B02, 1
B02, Trade, 86308.308, 171, S07, B02, 1
B02, Trade, 86321.327, 174, S16, B02, 1
B02, Trade, 86350.865, 162, B02, S18, 1
B02, Trade, 86352.212, 163, S14, B02, 1
B02, Trade, 86359.654, 173, S23, B02, 1
B02, Trade, 86373.596, 168, P01, B02, 1
B02, Trade, 86376.577, 173, S00, B02, 1
B02, Trade, 86393.173, 174, S02, B02, 1
B02, Trade, 86397.173, 172, S02, B02, 1
B03, 100
B03, Trade, 85129.231, 172, B03, S02, 1
B03, Trade, 85133.365, 173, S12, B03, 1
B03, Trade, 85145.865, 173, S03, B03, 1
B03, Trade, 85171.173, 172, S10, B03, 1
B03, Trade, 85186.577, 172, B03, S22, 1
B03, Trade, 85190.558, 172, B03, S04, 1
B03, Trade, 85202.173, 176, S23, B03, 1
B03, Trade, 85217.385, 166, B03, S02, 1
B03, Trade, 85228.519, 181, S24, B03, 1
B03, Trade, 85243.692, 166, B03, S05, 1
B03, Trade, 85249.038, 175, S19, B03, 1
B03, Trade, 85259.231, 175, S20, B03, 1
B03, Trade, 85277.442, 173, B03, S06, 1
B03, Trade, 85296.635, 170, S06, B03, 1
B03, Trade, 85307.019, 172, S19, B03, 1
B03, Trade, 85323.942, 173, B03, S09, 1
B03, Trade, 85328.019, 173, B03, S00, 1
B03, Trade, 85337.981, 170, S22, B03, 1
B03, Trade, 85368.596, 170, S14, B03, 1
B03, Trade, 85387.250, 168, B03, S00, 1
B03, Trade, 85388.346, 180, S22, B03, 1
B03, Trade, 85396.154, 172, B03, S13, 1
B03, Trade, 85411.750, 170, B03, S19, 1
B03, Trade, 85415.692, 176, S23, B03, 1
B03, Trade, 85436.423, 165, S12, B03, 1
B03, Trade, 85457.423, 162, B03, S16, 1
B03, Trade, 85462.404, 168, B03, S21, 1
B03, Trade, 85464.712, 171, S24, B03, 1
B03, Trade, 85474.519, 169, B03, S24, 1
B03, Trade, 85503.500, 166, B03, S16, 1
B03, Trade, 85509.231, 171, S19, B03, 1
B03, Trade, 85531.865, 168, S01, B03, 1
B03, Trade, 85542.481, 168, B03, S14, 1
B03, Trade, 85543.442, 170, B03, S24, 1
B03, Trade, 85557.173, 168, S01, B03, 1
B03, Trade, 85574.885, 167, B03, S09, 1
B03, Trade, 85592.250, 166, B03, S02, 1
B03, Trade, 85605.769, 168, B03, S11, 1
B03, Trade, 85612.115, 171, B03, S22, 1
B03, Trade, 85629.865, 166, B03, S12, 1
B03, Trade, 85631.519, 173, S03, B03, 1
B03, Trade, 85646.212, 167, S12, B03, 1
B03, Trade, 85681.077, 169, S16, B03, 1
B03, Trade, 85700.154, 170, S02, B03, 1
B03, Trade, 85713.154, 172, B03, S21, 1
B03, Trade, 85731.904, 171, S23, B03, 1
B03, Trade, 85743.558, 171, B03, S09, 1
B03, Trade, 85757.788, 174, B03, S06, 1
