B00, 100
B00, Trade, 85248.288, 175, S06, B00, 1
B00, Trade, 85254.788, 169, S02, B00, 1
B00, Trade, 85268.692, 178, S06, B00, 1
B00, Trade, 85276.462, 173, B00, S07, 1
B00, Trade, 85293.058, 169, B00, S16, 1
B00, Trade, 85308.019, 170, S20, B00, 1
B00, Trade, 85316.058, 174, S05, B00, 1
B00, Trade, 85328.635, 171, B00, S01, 1
B00, Trade, 85337.846, 175, S24, B00, 1
B00, Trade, 85346.981, 171, S10, B00, 1
B00, Trade, 85369.635, 169, B00, S05, 1
B00, Trade, 85377.750, 169, S24, B00, 1
B00, Trade, 85393.942, 170, B00, S14, 1
B00, Trade, 85416.192, 174, S03, B00, 1
B00, Trade, 85429.577, 173, S05, B00, 1
B00, Trade, 85435.712, 178, S14, B00, 1
B00, Trade, 85447.462, 172, S11, B00, 1
B00, Trade, 85458.000, 170, S03, B00, 1
B00, Trade, 85463.827, 179, B00, S11, 1
B00, Trade, 85485.750, 171, B00, S08, 1
B00, Trade, 85495.827, 168, P00, B00, 1
B00, Trade, 85512.019, 171, S18, B00, 1
B00, Trade, 85514.077, 171, S17, B00, 1
B00, Trade, 85524.173, 169, S07, B00, 1
B00, Trade, 85543.231, 195, B00, S16, 1
B00, Trade, 85548.000, 176, S24, B00, 1
B00, Trade, 85559.404, 174, S14, B00, 1
B00, Trade, 85576.442, 170, B00, S01, 1
B00, Trade, 85580.615, 172, S20, B00, 1
B00, Trade, 85591.365, 173, S05, B00, 1
B00, Trade, 85598.154, 168, S12, B00, 1
B00, Trade, 85616.346, 176, S07, B00, 1
B00, Trade, 85626.577, 164, S18, B00, 1
B00, Trade, 85651.962, 166, B00, S00, 1
B00, Trade, 85652.423, 169, P00, B00, 1
B00, Trade, 85669.462, 176, S13, B00, 1
B00, Trade, 85677.923, 166, S13, B00, 1
B00, Trade, 85688.827, 177, S12, B00, 1
B00, Trade, 85701.462, 170, S24, B00, 1
B00, Trade, 85707.385, 191, B00, S03, 1
B00, Trade, 85722.808, 178, S20, B00, 1
B00, Trade, 85725.135, 169, S06, B00, 1
B00, Trade, 85745.154, 171, S12, B00, 1
B00, Trade, 85747.577, 179, S20, B00, 1
B00, Trade, 85753.173, 167, S13, B00, 1
B00, Trade, 85786.500, 169, B00, S02, 1
B00, Trade, 85796.788, 163, B00, S07, 1
B00, Trade, 85800.462, 171, S20, B00, 1
B00, Trade, 85806.346, 170, P00, B00, 1
B00, Trade, 85820.038, 176, S18, B00, 1
B00, Trade, 85831.942, 176, B00, S16, 1
B00, Trade, 85839.635, 175, S11, B00, 1
B00, Trade, 85853.019, 170, S08, B00, 1
B00, Trade, 85853.942, 170, S22, B00, 1
B00, Trade, 85869.596, 175, S03, B00, 1
B00, Trade, 85883.288, 175, S01, B00, 1
B00, Trade, 85893.096, 179, S21, B00, 1
B00, Trade, 85896.115, 175, S00, B00, 1
B00, Trade, 85922.327, 167, B00, S01, 1
B00, Trade, 85930.942, 168, B00, S01, 1
B00, Trade, 85938.231, 170, S13, B00, 1
B00, Trade, 85951.615, 172, B00, S08, 1
B00, Trade, 85953.135, 174, P00, B00, 1
B00, Trade, 85974.692, 172, S16, B00, 1
B00, Trade, 85985.712, 168, S18, B00, 1
B00, Trade, 85996.096, 172, S15, B00, 1
B00, Trade, 86018.135, 176, S18, B00, 1
B00, Trade, 86031.538, 168, B00, S13, 1
B00, Trade, 86042.788, 173, S24, B00, 1
B00, Trade, 86052.038, 173, S10, B00, 1
B00, Trade, 86061.654, 172, P00, B00, 1
B00, Trade, 86069.558, 174, S22, B00, 1
B00, Trade, 86080.481, 170, S03, B00, 1
B00, Trade, 86089.962, 177, S10, B00, 1
B00, Trade, 86098.519, 177, S19, B00, 1
B00, Trade, 86103.385, 176, S03, B00, 1
B00, Trade, 86121.769, 167, S20, B00, 1
B00, Trade, 86133.904, 175, S04, B00, 1
B00, Trade, 86144.173, 175, S18, B00, 1
B00, Trade, 86169.308, 176, B00, S17, 1
B00, Trade, 86179.077, 170, S01, B00, 1
B00, Trade, 86191.519, 174, S02, B00, 1
B00, Trade, 86205.846, 164, B00, S11, 1
B00, Trade, 86212.288, 174, S04, B00, 1
B00, Trade, 86221.423, 172, S22, B00, 1
B00, Trade, 86234.673, 167, S18, B00, 1
B00, Trade, 86238.000, 169, P00, B00, 1
B00, Trade, 86246.846, 171, S04, B00, 1
B00, Trade, 86267.788, 166, B00, S07, 1
B00, Trade, 86268.096, 167, S03, B00, 1
B00, Trade, 86283.942, 180, S08, B00, 1
B00, Trade, 86293.923, 171, S10, B00, 1
B00, Trade, 86314.038, 165, S21, B00, 1
B00, Trade, 86317.096, 170, S15, B00, 1
B00, Trade, 86333.500, 180, S24, B00, 1
B00, Trade, 86339.288, 174, S18, B00, 1
B00, Trade, 86349.327, 174, S18, B00, 1
B00, Trade, 86358.692, 171, S05, B00, 1
B00, Trade, 86373.250, 168, S05, B00, 1
B00, Trade, 86386.423, 175, S11, B00, 1
B01, 100
B01, Trade, 85072.731, 169, S18, B01, 1
B01, Trade, 85079.962, 170, B01, S11, 1
B01, Trade, 85089.423, 171, B01, S08, 1
B01, Trade, 85110.038, 164, B01, S11, 1
B01, Trade, 85140.731, 170, S12, B01, 1
B01, Trade, 85158.500, 167, S03, B01, 1
B01, Trade, 85165.288, 168, B01, S15, 1
B01, Trade, 85177.308, 177, S11, B01, 1
B01, Trade, 85196.250, 168, B01, S16, 1
B01, Trade, 85203.962, 167, S10, B01, 1
B01, Trade, 85213.577, 174, S21, B01, 1
B01, Trade, 85231.038, 174, B01, S04, 1
B01, Trade, 85244.173, 178, S14, B01, 1
B01, Trade, 85267.923, 168, B01, S00, 1
B01, Trade, 85273.519, 180, B01, S09, 1
B01, Trade, 85282.846, 168, B01, S19, 1
B01, Trade, 85286.558, 169, S20, B01, 1
B01, Trade, 85309.500, 168, B01, S02, 1
B01, Trade, 85328.442, 176, S11, B01, 1
B01, Trade, 85333.212, 172, S10, B01, 1
B01, Trade, 85349.346, 169, S09, B01, 1
B01, Trade, 85361.712, 170, B01, S07, 1
B01, Trade, 85379.827, 165, B01, S07, 1
B01, Trade, 85387.615, 173, S18, B01, 1
B01, Trade, 85400.750, 172, B01, S05, 1
B01, Trade, 85407.192, 168, B01, S14, 1
B01, Trade, 85421.712, 175, B01, S19, 1
B01, Trade, 85438.712, 180, S00, B01, 1
B01, Trade, 85451.327, 170, B01, S07, 1
B01, Trade, 85470.577, 172, B01, S15, 1
