B00, 100
B00, Trade, 84804.077, 168, B00, S02, 1
B00, Trade, 84814.212, 173, S04, B00, 1
B00, Trade, 84825.365, 178, S14, B00, 1
B00, Trade, 84838.731, 169, B00, S24, 1
B00, Trade, 84861.538, 170, B00, S11, 1
B00, Trade, 84890.135, 171, P00, B00, 1
B00, Trade, 84896.827, 173, B00, S21, 1
B00, Trade, 84910.865, 169, B00, S21, 1
B00, Trade, 84921.000, 168, S02, B00, 1
B00, Trade, 84931.827, 170, B00, S22, 1
B00, Trade, 84940.288, 165, B00, S11, 1
B00, Trade, 84949.962, 176, B00, S23, 1
B00, Trade, 84973.404, 174, S09, B00, 1
B00, Trade, 85001.769, 182, B00, S16, 1
B00, Trade, 85010.212, 177, S24, B00, 1
B00, Trade, 85028.673, 176, S21, B00, 1
B00, Trade, 85045.885, 176, S15, B00, 1
B00, Trade, 85063.096, 175, B00, S22, 1
B00, Trade, 85086.250, 166, S20, B00, 1
B00, Trade, 85107.615, 171, B00, S12, 1
B00, Trade, 85112.942, 180, S08, B00, 1
B00, Trade, 85123.538, 166, B00, S14, 1
B00, Trade, 85133.365, 174, S13, B00, 1
B00, Trade, 85167.173, 180, S20, B00, 1
B00, Trade, 85201.346, 175, S08, B00, 1
B00, Trade, 85216.981, 169, B00, S00, 1
B00, Trade, 85258.269, 170, B00, S04, 1
B00, Trade, 85260.058, 173, S15, B00, 1
B00, Trade, 85269.558, 177, S09, B00, 1
B00, Trade, 85323.692, 174, B00, S13, 1
B00, Trade, 85328.750, 171, B00, S14, 1
B00, Trade, 85339.327, 179, S01, B00, 1
B00, Trade, 85346.500, 169, S18, B00, 1
B00, Trade, 85363.327, 173, B00, S18, 1
B00, Trade, 85370.673, 167, B00, S07, 1
B00, Trade, 85379.481, 173, S10, B00, 1
B00, Trade, 85396.269, 175, S13, B00, 1
B00, Trade, 85411.788, 173, B00, S10, 1
B00, Trade, 85434.981, 173, S24, B00, 1
B00, Trade, 85451.731, 165, B00, P01, 1
B00, Trade, 85459.308, 172, B00, S02, 1
B00, Trade, 85479.385, 167, B00, S10, 1
B00, Trade, 85494.712, 173, S00, B00, 1
B00, Trade, 85516.462, 175, B00, S12, 1
B00, Trade, 85522.865, 181, B00, S13, 1
B00, Trade, 85530.712, 176, B00, S10, 1
B00, Trade, 85558.096, 172, P00, B00, 1
B00, Trade, 85594.981, 174, S01, B00, 1
B00, Trade, 85609.346, 178, P00, B00, 1
B00, Trade, 85623.135, 174, B00, S10, 1
B00, Trade, 85633.788, 174, B00, S13, 1
B00, Trade, 85677.712, 172, B00, S09, 1
B00, Trade, 85682.846, 178, S02, B00, 1
B00, Trade, 85692.500, 177, B00, S08, 1
B00, Trade, 85698.596, 174, B00, S12, 1
B00, Trade, 85710.058, 177, B00, S07, 1
B00, Trade, 85725.442, 170, B00, S11, 1
B00, Trade, 85729.500, 178, S05, B00, 1
B00, Trade, 85740.904, 172, B00, S16, 1
B00, Trade, 85748.558, 168, B00, S10, 1
B00, Trade, 85768.192, 178, S20, B00, 1
B00, Trade, 85785.173, 171, B00, S06, 1
B00, Trade, 85788.192, 174, S02, B00, 1
B00, Trade, 85816.038, 167, B00, S22, 1
B00, Trade, 85841.346, 184, S07, B00, 1
B00, Trade, 85858.712, 171, S05, B00, 1
B00, Trade, 85890.481, 177, S21, B00, 1
B00, Trade, 85909.115, 170, S09, B00, 1
B00, Trade, 85929.058, 167, S21, B00, 1
B00, Trade, 85946.308, 172, B00, S12, 1
B00, Trade, 85947.519, 174, S22, B00, 1
B00, Trade, 85963.904, 172, S00, B00, 1
B00, Trade, 85981.038, 171, S16, B00, 1
B00, Trade, 85988.462, 177, S15, B00, 1
B00, Trade, 86001.212, 169, B00, S09, 1
B00, Trade, 86004.077, 172, S19, B00, 1
B00, Trade, 86031.500, 171, B00, S12, 1
B00, Trade, 86041.962, 169, B00, S12, 1
B00, Trade, 86059.654, 167, S02, B00, 1
B00, Trade, 86080.654, 172, B00, S02, 1
B00, Trade, 86104.538, 167, B00, S02, 1
B00, Trade, 86107.327, 168, S10, B00, 1
B00, Trade, 86122.385, 167, B00, S22, 1
B00, Trade, 86133.692, 172, B00, S05, 1
B00, Trade, 86138.808, 171, S04, B00, 1
B00, Trade, 86157.654, 170, B00, S08, 1
B00, Trade, 86171.692, 174, B00, S05, 1
B00, Trade, 86177.558, 169, B00, S08, 1
B00, Trade, 86230.769, 172, S09, B00, 1
B00, Trade, 86238.192, 178, B00, S03, 1
B00, Trade, 86264.808, 176, S12, B00, 1
B00, Trade, 86294.096, 177, S22, B00, 1
B00, Trade, 86315.173, 166, B00, S14, 1
B00, Trade, 86317.404, 170, P00, B00, 1
B00, Trade, 86332.481, 174, S21, B00, 1
B00, Trade, 86347.019, 169, B00, S24, 1
B00, Trade, 86359.904, 172, B00, S14, 1
B00, Trade, 86367.404, 175, P00, B00, 1
B00, Trade, 86382.750, 162, B00, S23, 1
B00, Trade, 86391.596, 178, S05, B00, 1
B01, 100
B01, Trade, 85228.058, 171, S18, B01, 1
B01, Trade, 85244.731, 172, S03, B01, 1
B01, Trade, 85260.365, 176, P00, B01, 1
B01, Trade, 85271.846, 177, P00, B01, 1
B01, Trade, 85277.269, 164, B01, S00, 1
B01, Trade, 85291.923, 168, S11, B01, 1
B01, Trade, 85295.019, 172, S04, B01, 1
B01, Trade, 85309.327, 173, B01, S15, 1
B01, Trade, 85318.423, 175, B01, S16, 1
B01, Trade, 85329.212, 173, S02, B01, 1
B01, Trade, 85340.981, 173, S15, B01, 1
B01, Trade, 85349.750, 177, S20, B01, 1
B01, Trade, 85361.673, 175, S23, B01, 1
B01, Trade, 85366.250, 171, P00, B01, 1
B01, Trade, 85382.558, 176, S03, B01, 1
B01, Trade, 85384.346, 174, S16, B01, 1
B01, Trade, 85396.096, 173, S00, B01, 1
B01, Trade, 85417.404, 177, S04, B01, 1
B01, Trade, 85434.692, 171, S04, B01, 1
B01, Trade, 85448.000, 163, S02, B01, 1
B01, Trade, 85453.577, 165, S23, B01, 1
B01, Trade, 85476.135, 173, S16, B01, 1
B01, Trade, 85496.615, 170, B01, S10, 1
B01, Trade, 85505.981, 172, S16, B01, 1
B01, Trade, 85521.962, 180, P00, B01, 1
B01, Trade, 85537.731, 177, S13, B01, 1
B01, Trade, 85552.731, 170, S02, B01, 1
B01, Trade, 85568.288, 174, S09, B01, 1
B01, Trade, 85583.058, 176, S08, B01, 1
B01, Trade, 85596.558, 172, S06, B01, 1
B01, Trade, 85611.558, 176, S05, B01, 1
B01, Trade, 85612.846, 176, S07, B01, 1
B01, Trade, 85631.365, 175, S24, B01, 1
B01, Trade, 85637.404, 183, P00, B01, 1
B01, Trade, 85648.212, 169, S08, B01, 1
B01, Trade, 85660.442, 169, B01, S05, 1
B01, Trade, 85664.692, 170, S20, B01, 1
B01, Trade, 85672.404, 172, S22, B01, 1
B01, Trade, 85689.692, 179, S05, B01, 1
B01, Trade, 85699.077, 182, S02, B01, 1
B01, Trade, 85712.808, 175, S06, B01, 1
B01, Trade, 85719.769, 180, S01, B01, 1
B01, Trade, 85726.942, 171, P00, B01, 1
B01, Trade, 85743.750, 169, B01, S22, 1
B01, Trade, 85745.615, 183, S03, B01, 1
B01, Trade, 85755.365, 182, S00, B01, 1
B01, Trade, 85792.038, 168, S24, B01, 1
B01, Trade, 85794.769, 168, P00, B01, 1
B01, Trade, 85810.750, 173, S08, B01, 1
B01, Trade, 85821.769, 177, S24, B01, 1
B01, Trade, 85829.115, 173, B01, S14, 1
B01, Trade, 85836.212, 179, B01, S10, 1
B01, Trade, 85848.346, 169, S09, B01, 1
B01, Trade, 85860.288, 171, P00, B01, 1
B01, Trade, 85883.154, 171, S09, B01, 1
B01, Trade, 85887.635, 175, S13, B01, 1
B01, Trade, 85898.654, 177, S23, B01, 1
B01, Trade, 85904.404, 174, S06, B01, 1
B01, Trade, 85921.154, 179, S21, B01, 1
B01, Trade, 85933.269, 168, S09, B01, 1
B01, Trade, 85936.096, 166, S15, B01, 1
B01, Trade, 85946.173, 174, S23, B01, 1
B01, Trade, 85961.173, 177, B01, S15, 1
B01, Trade, 85971.385, 166, B01, S22, 1
B01, Trade, 85980.288, 171, S20, B01, 1
B01, Trade, 85992.442, 179, S24, B01, 1
B01, Trade, 85996.558, 175, P00, B01, 1
B01, Trade, 86010.442, 174, S07, B01, 1
B01, Trade, 86024.346, 177, S04, B01, 1
B01, Trade, 86036.500, 171, S08, B01, 1
B01, Trade, 86049.288, 170, S20, B01, 1
B01, Trade, 86058.308, 172, S07, B01, 1
B01, Trade, 86067.038, 173, S15, B01, 1
B01, Trade, 86075.288, 174, S07, B01, 1
B01, Trade, 86088.250, 172, B01, S14, 1
B01, Trade, 86101.635, 174, S20, B01, 1
B01, Trade, 86123.692, 174, S13, B01, 1
B01, Trade, 86129.000, 174, S05, B01, 1
B01, Trade, 86136.154, 173, S21, B01, 1
B01, Trade, 86149.788, 177, S02, B01, 1
B01, Trade, 86159.404, 173, S18, B01, 1
B01, Trade, 86168.423, 177, S20, B01, 1
