B00, 100
B00, Trade, 85034.423, 172, B00, S03, 1
B00, Trade, 85049.173, 172, S21, B00, 1
B00, Trade, 85063.115, 174, S08, B00, 1
B00, Trade, 85094.442, 168, B00, S15, 1
B00, Trade, 85096.038, 177, S18, B00, 1
B00, Trade, 85101.538, 178, P00, B00, 1
B00, Trade, 85116.077, 179, S21, B00, 1
B00, Trade, 85125.212, 167, B00, S15, 1
B00, Trade, 85144.538, 164, B00, S05, 1
B00, Trade, 85159.385, 171, S22, B00, 1
B00, Trade, 85167.808, 180, B00, S00, 1
B00, Trade, 85180.231, 176, S16, B00, 1
B00, Trade, 85194.019, 169, B00, S15, 1
B00, Trade, 85198.788, 174, B00, S23, 1
B00, Trade, 85212.808, 173, S23, B00, 1
B00, Trade, 85239.981, 170, S12, B00, 1
B00, Trade, 85250.615, 171, B00, S01, 1
B00, Trade, 85265.731, 174, S03, B00, 1
B00, Trade, 85283.654, 172, S02, B00, 1
B00, Trade, 85299.442, 177, B00, S03, 1
B00, Trade, 85316.846, 169, B00, S15, 1
B00, Trade, 85335.308, 163, B00, S24, 1
B00, Trade, 85353.423, 174, S08, B00, 1
B00, Trade, 85379.096, 181, S02, B00, 1
B00, Trade, 85398.808, 173, B00, S11, 1
B00, Trade, 85405.327, 176, S02, B00, 1
B00, Trade, 85437.923, 174, S15, B00, 1
B00, Trade, 85444.231, 174, S22, B00, 1
B00, Trade, 85463.346, 180, S08, B00, 1
B00, Trade, 85482.212, 170, B00, S17, 1
B00, Trade, 85485.231, 171, B00, S11, 1
B00, Trade, 85496.538, 174, B00, S17, 1
B00, Trade, 85523.250, 170, S00, B00, 1
B00, Trade, 85543.192, 172, S09, B00, 1
B00, Trade, 85549.808, 173, B00, S20, 1
B00, Trade, 85557.365, 174, P00, B00, 1
B00, Trade, 85567.385, 178, B00, S16, 1
B00, Trade, 85578.269, 173, B00, S23, 1
B00, Trade, 85585.731, 174, S01, B00, 1
B00, Trade, 85606.231, 176, B00, S06, 1
B00, Trade, 85617.135, 182, S01, B00, 1
B00, Trade, 85634.712, 174, B00, S17, 1
B00, Trade, 85641.019, 170, P00, B00, 1
B00, Trade, 85652.288, 177, B00, S13, 1
B00, Trade, 85670.192, 171, B00, S20, 1
B00, Trade, 85675.615, 179, S00, B00, 1
B00, Trade, 85685.712, 174, B00, S05, 1
B00, Trade, 85702.615, 175, S24, B00, 1
B00, Trade, 85703.308, 175, S08, B00, 1
B00, Trade, 85722.404, 171, B00, S12, 1
B00, Trade, 85738.327, 180, P00, B00, 1
B00, Trade, 85752.173, 174, P00, B00, 1
B00, Trade, 85765.231, 174, S06, B00, 1
B00, Trade, 85770.827, 179, S08, B00, 1
B00, Trade, 85787.981, 172, B00, S04, 1
B00, Trade, 85802.712, 181, S11, B00, 1
B00, Trade, 85809.077, 167, B00, S24, 1
B00, Trade, 85828.442, 167, B00, S11, 1
B00, Trade, 85838.231, 175, S20, B00, 1
B00, Trade, 85849.712, 179, S15, B00, 1
B00, Trade, 85872.942, 178, S16, B00, 1
B00, Trade, 85880.462, 177, S03, B00, 1
B00, Trade, 85891.019, 175, S03, B00, 1
B00, Trade, 85897.615, 169, B00, S04, 1
B00, Trade, 85916.846, 174, S04, B00, 1
B00, Trade, 85925.000, 173, B00, S01, 1
B00, Trade, 85940.096, 171, B00, S04, 1
B00, Trade, 85951.635, 169, B00, S10, 1
B00, Trade, 85962.942, 175, B00, S17, 1
B00, Trade, 85974.558, 176, S24, B00, 1
B00, Trade, 85996.308, 170, B00, S17, 1
