B00, 100
B00, Trade, 85008.327, 168, B00, S21, 1
B00, Trade, 85014.558, 169, S23, B00, 1
B00, Trade, 85029.558, 166, B00, S21, 1
B00, Trade, 85045.212, 166, B00, S11, 1
B00, Trade, 85051.519, 167, S23, B00, 1
B00, Trade, 85070.942, 168, S24, B00, 1
B00, Trade, 85085.115, 162, B00, S11, 1
B00, Trade, 85095.346, 162, S06, B00, 1
B00, Trade, 85099.962, 167, S21, B00, 1
B00, Trade, 85113.404, 161, B00, S19, 1
B00, Trade, 85121.615, 167, S10, B00, 1
B00, Trade, 85132.712, 166, S06, B00, 1
B00, Trade, 85153.000, 164, B00, S12, 1
B00, Trade, 85162.212, 176, S09, B00, 1
B00, Trade, 85163.885, 176, S24, B00, 1
B00, Trade, 85177.019, 160, S18, B00, 1
B00, Trade, 85187.827, 163, S23, B00, 1
B00, Trade, 85202.365, 166, B00, S22, 1
B00, Trade, 85221.519, 167, B00, S11, 1
B00, Trade, 85232.346, 159, B00, S09, 1
B00, Trade, 85240.673, 162, B00, S12, 1
B00, Trade, 85266.096, 173, S18, B00, 1
B00, Trade, 85287.346, 171, S13, B00, 1
B00, Trade, 85304.115, 172, S06, B00, 1
B00, Trade, 85329.096, 162, B00, S22, 1
B00, Trade, 85339.846, 163, S18, B00, 1
B00, Trade, 85356.442, 164, B00, S02, 1
B00, Trade, 85363.846, 169, S09, B00, 1
B00, Trade, 85381.827, 161, B00, S08, 1
B00, Trade, 85388.231, 165, P00, B00, 1
B00, Trade, 85401.904, 167, S14, B00, 1
B00, Trade, 85427.808, 172, S06, B00, 1
B00, Trade, 85433.288, 170, S21, B00, 1
B00, Trade, 85472.115, 167, S06, B00, 1
B00, Trade, 85490.404, 164, B00, S03, 1
B00, Trade, 85491.808, 165, P00, B00, 1
B00, Trade, 85500.096, 165, B00, S14, 1
B00, Trade, 85522.019, 181, S02, B00, 1
B00, Trade, 85541.769, 168, S06, B00, 1
B00, Trade, 85554.673, 168, B00, S11, 1
B00, Trade, 85571.635, 167, S11, B00, 1
B00, Trade, 85583.654, 163, B00, S12, 1
B00, Trade, 85603.481, 176, S24, B00, 1
B00, Trade, 85616.654, 159, B00, S02, 1
B00, Trade, 85635.327, 163, B00, S05, 1
B00, Trade, 85650.712, 171, S19, B00, 1
B00, Trade, 85658.577, 160, S13, B00, 1
B00, Trade, 85678.769, 161, B00, S12, 1
B00, Trade, 85680.673, 164, P00, B00, 1
B00, Trade, 85702.327, 168, S23, B00, 1
B00, Trade, 85712.577, 167, S21, B00, 1
B00, Trade, 85735.519, 164, B00, P00, 1
B00, Trade, 85750.788, 171, S04, B00, 1
B00, Trade, 85765.000, 166, B00, S19, 1
B00, Trade, 85775.096, 171, B00, S01, 1
B00, Trade, 85800.769, 170, P00, B00, 1
B00, Trade, 85817.365, 163, S19, B00, 1
B00, Trade, 85832.865, 158, B00, S19, 1
B00, Trade, 85839.885, 169, S20, B00, 1
B00, Trade, 85859.404, 168, B00, S02, 1
B00, Trade, 85861.808, 171, P00, B00, 1
B00, Trade, 85881.692, 164, P00, B00, 1
B00, Trade, 85889.577, 166, P00, B00, 1
B00, Trade, 85908.500, 170, S19, B00, 1
B00, Trade, 85926.115, 166, S13, B00, 1
B00, Trade, 85942.327, 167, B00, S06, 1
B00, Trade, 85953.904, 166, B00, S07, 1
B00, Trade, 85963.673, 168, B00, S16, 1
B00, Trade, 85973.250, 164, B00, S11, 1
B00, Trade, 85980.058, 168, S06, B00, 1
B00, Trade, 86009.404, 165, B00, S15, 1
B00, Trade, 86027.692, 167, S07, B00, 1
B00, Trade, 86043.788, 162, B00, S03, 1
B00, Trade, 86047.519, 171, S15, B00, 1
B00, Trade, 86071.962, 165, B00, S14, 1
B00, Trade, 86086.346, 167, S16, B00, 1
B00, Trade, 86101.635, 163, B00, S24, 1
B00, Trade, 86107.462, 169, S06, B00, 1
B00, Trade, 86130.058, 158, B00, S11, 1
B00, Trade, 86138.885, 170, S00, B00, 1
B00, Trade, 86167.365, 168, S06, B00, 1
B00, Trade, 86193.327, 167, S10, B00, 1
B00, Trade, 86204.923, 165, B00, S10, 1
B00, Trade, 86214.058, 167, S06, B00, 1
B00, Trade, 86225.558, 163, B00, S22, 1
B00, Trade, 86235.000, 169, S21, B00, 1
B00, Trade, 86241.038, 170, B00, S10, 1
B00, Trade, 86248.058, 163, B00, S18, 1
B00, Trade, 86264.288, 169, B00, S04, 1
B00, Trade, 86273.923, 163, B00, S19, 1
B00, Trade, 86280.712, 168, S17, B00, 1
B00, Trade, 86298.635, 166, B00, S06, 1
B00, Trade, 86301.500, 166, S17, B00, 1
B00, Trade, 86315.096, 169, B00, S03, 1
B00, Trade, 86322.308, 168, B00, S06, 1
B00, Trade, 86335.827, 164, B00, S18, 1
B00, Trade, 86350.596, 165, B00, S15, 1
B00, Trade, 86368.731, 169, S02, B00, 1
B00, Trade, 86384.308, 162, B00, S10, 1
B00, Trade, 86388.481, 160, S08, B00, 1
B01, 100
B01, Trade, 84944.327, 168, S11, B01, 1
B01, Trade, 84962.673, 160, B01, S20, 1
B01, Trade, 84981.192, 173, S17, B01, 1
B01, Trade, 84993.558, 164, B01, S01, 1
B01, Trade, 85001.327, 171, S04, B01, 1
B01, Trade, 85021.519, 168, S18, B01, 1
B01, Trade, 85031.212, 164, S13, B01, 1
B01, Trade, 85043.308, 167, S09, B01, 1
