B00, 100
B00, Trade, 85270.712, 168, B00, S24, 1
B00, Trade, 85280.942, 167, S02, B00, 1
B00, Trade, 85286.615, 169, S08, B00, 1
B00, Trade, 85294.442, 171, S21, B00, 1
B00, Trade, 85311.346, 172, B00, S21, 1
B00, Trade, 85314.115, 171, B00, S05, 1
B00, Trade, 85330.750, 170, B00, S01, 1
B00, Trade, 85335.346, 173, S15, B00, 1
B00, Trade, 85352.442, 166, B00, S23, 1
B00, Trade, 85369.250, 171, B00, S17, 1
B00, Trade, 85385.558, 169, B00, S16, 1
B00, Trade, 85391.827, 177, B00, S05, 1
B00, Trade, 85394.154, 175, B00, S16, 1
B00, Trade, 85411.192, 175, B00, S12, 1
B00, Trade, 85420.269, 168, B00, S13, 1
B00, Trade, 85436.558, 171, B00, S11, 1
B00, Trade, 85455.115, 167, B00, S19, 1
B00, Trade, 85464.731, 172, B00, S11, 1
B00, Trade, 85474.981, 178, S04, B00, 1
B00, Trade, 85494.558, 165, B00, S13, 1
B00, Trade, 85505.000, 169, B00, S16, 1
B00, Trade, 85515.712, 167, B00, S09, 1
B00, Trade, 85532.596, 168, B00, S21, 1
B00, Trade, 85541.365, 171, B00, S08, 1
B00, Trade, 85550.904, 165, B00, S10, 1
B00, Trade, 85559.731, 164, B00, S23, 1
B00, Trade, 85573.442, 171, B00, S20, 1
B00, Trade, 85578.288, 175, B00, S23, 1
B00, Trade, 85593.212, 172, B00, S20, 1
B00, Trade, 85597.115, 163, B00, S19, 1
B00, Trade, 85611.923, 166, B00, S20, 1
B00, Trade, 85622.808, 168, B00, S22, 1
B00, Trade, 85631.538, 170, B00, S24, 1
B00, Trade, 85634.981, 171, B00, S12, 1
B00, Trade, 85651.981, 170, B00, S17, 1
B00, Trade, 85656.808, 168, B00, S13, 1
B00, Trade, 85675.769, 168, B00, S06, 1
B00, Trade, 85680.077, 172, B00, S22, 1
B00, Trade, 85696.058, 167, B00, S15, 1
B00, Trade, 85702.096, 166, B00, S00, 1
B00, Trade, 85704.192, 169, B00, S00, 1
B00, Trade, 85719.365, 163, S02, B00, 1
B00, Trade, 85724.846, 175, S24, B00, 1
B00, Trade, 85743.346, 166, B00, S10, 1
B00, Trade, 85771.154, 168, B00, S01, 1
B00, Trade, 85781.077, 171, B00, S22, 1
B00, Trade, 85786.750, 175, S20, B00, 1
B00, Trade, 85796.558, 170, S15, B00, 1
B00, Trade, 85805.923, 167, B00, S19, 1
B00, Trade, 85825.635, 168, B00, S17, 1
B00, Trade, 85838.942, 164, S08, B00, 1
B00, Trade, 85846.308, 167, S01, B00, 1
B00, Trade, 85862.750, 172, B00, S14, 1
B00, Trade, 85866.462, 173, B00, S04, 1
B00, Trade, 85873.308, 174, S14, B00, 1
