B00, 100
B00, Trade, 85197.077, 168, B00, S18, 1
B00, Trade, 85206.769, 169, S03, B00, 1
B00, Trade, 85218.404, 175, B00, S09, 1
B00, Trade, 85224.962, 174, B00, S05, 1
B00, Trade, 85236.019, 167, B00, S09, 1
B00, Trade, 85245.885, 177, B00, S05, 1
B00, Trade, 85267.462, 170, B00, S18, 1
B00, Trade, 85274.712, 171, B00, S15, 1
B00, Trade, 85283.481, 177, B00, S11, 1
B00, Trade, 85298.942, 171, B00, S10, 1
B00, Trade, 85305.635, 172, B00, S08, 1
B00, Trade, 85313.288, 169, B00, S15, 1
B00, Trade, 85332.750, 171, B00, S02, 1
B00, Trade, 85348.058, 165, B00, S24, 1
B00, Trade, 85373.038, 167, B00, S04, 1
B00, Trade, 85396.212, 169, B00, S04, 1
B00, Trade, 85407.288, 171, B00, S12, 1
B00, Trade, 85417.250, 175, P00, B00, 1
B00, Trade, 85427.596, 167, B00, S05, 1
B00, Trade, 85441.154, 170, B00, S10, 1
B00, Trade, 85457.423, 169, B00, S14, 1
B00, Trade, 85461.981, 171, B00, S21, 1
B00, Trade, 85468.577, 177, B00, S02, 1
B00, Trade, 85482.712, 172, B00, S15, 1
B00, Trade, 85493.500, 164, B00, S24, 1
B00, Trade, 85496.596, 167, B00, S06, 1
B00, Trade, 85507.058, 169, S08, B00, 1
B00, Trade, 85519.962, 167, B00, S17, 1
B00, Trade, 85535.654, 170, B00, S23, 1
B00, Trade, 85541.942, 168, B00, S18, 1
B00, Trade, 85560.635, 168, S16, B00, 1
B00, Trade, 85564.692, 171, S01, B00, 1
B00, Trade, 85575.135, 170, B00, S13, 1
B00, Trade, 85602.865, 174, B00, S11, 1
B00, Trade, 85606.481, 174, B00, S23, 1
B00, Trade, 85616.212, 171, B00, S03, 1
B00, Trade, 85631.308, 175, S10, B00, 1
B00, Trade, 85642.385, 169, B00, S07, 1
B00, Trade, 85656.846, 172, B00, S22, 1
B00, Trade, 85673.942, 166, B00, S20, 1
B00, Trade, 85695.019, 173, S24, B00, 1
B00, Trade, 85716.577, 167, B00, S07, 1
B00, Trade, 85721.827, 167, B00, S11, 1
B00, Trade, 85732.346, 171, S00, B00, 1
B00, Trade, 85741.885, 165, B00, S24, 1
B00, Trade, 85748.808, 162, B00, S05, 1
B00, Trade, 85758.769, 161, S00, B00, 1
B00, Trade, 85775.635, 177, B00, S17, 1
B00, Trade, 85792.385, 172, B00, S15, 1
B00, Trade, 85796.596, 173, B00, S24, 1
B00, Trade, 85819.365, 171, S23, B00, 1
B00, Trade, 85826.558, 168, B00, S18, 1
B00, Trade, 85839.462, 170, B00, S19, 1
B00, Trade, 85857.365, 170, B00, S02, 1
B00, Trade, 85869.423, 173, B00, S02, 1
B00, Trade, 85888.058, 173, B00, S02, 1
B00, Trade, 85902.096, 175, B00, S06, 1
B00, Trade, 85914.077, 171, S16, B00, 1
B00, Trade, 85925.500, 165, B00, S07, 1
B00, Trade, 85930.904, 171, B00, S03, 1
B00, Trade, 85938.308, 175, B00, S17, 1
B00, Trade, 85950.327, 174, B00, S05, 1
B00, Trade, 85958.596, 168, B00, S14, 1
B00, Trade, 85965.385, 166, S24, B00, 1
B00, Trade, 85983.596, 172, S22, B00, 1
B00, Trade, 85990.096, 171, S10, B00, 1
B00, Trade, 86002.808, 169, B00, S08, 1
B00, Trade, 86008.327, 169, B00, S02, 1
B00, Trade, 86016.192, 173, B00, S06, 1
B00, Trade, 86033.288, 166, B00, S21, 1
B00, Trade, 86048.788, 171, B00, S10, 1
B00, Trade, 86068.481, 172, B00, S04, 1
B00, Trade, 86085.385, 166, S10, B00, 1
B00, Trade, 86101.346, 169, S06, B00, 1
B00, Trade, 86110.058, 166, S24, B00, 1
B00, Trade, 86119.942, 170, B00, S12, 1
B00, Trade, 86128.385, 171, B00, S09, 1
B00, Trade, 86136.385, 166, B00, S14, 1
B00, Trade, 86147.115, 168, S08, B00, 1
B00, Trade, 86160.788, 166, B00, S23, 1
B00, Trade, 86168.865, 165, B00, S08, 1
B00, Trade, 86173.885, 172, B00, S07, 1
B00, Trade, 86189.288, 166, B00, S21, 1
B00, Trade, 86198.442, 169, B00, S18, 1
B00, Trade, 86205.654, 171, B00, S13, 1
B00, Trade, 86222.192, 178, B00, S07, 1
B00, Trade, 86240.019, 169, S18, B00, 1
B00, Trade, 86258.750, 170, B00, S05, 1
B00, Trade, 86270.808, 176, S06, B00, 1
B00, Trade, 86280.365, 165, B00, S11, 1
B00, Trade, 86292.000, 172, S03, B00, 1
B00, Trade, 86308.019, 167, B00, S20, 1
B00, Trade, 86316.231, 173, B00, S21, 1
B00, Trade, 86320.250, 176, B00, S08, 1
B00, Trade, 86333.096, 175, B00, S21, 1
B00, Trade, 86339.769, 169, B00, S18, 1
B00, Trade, 86354.788, 168, S03, B00, 1
B00, Trade, 86359.981, 171, S16, B00, 1
B00, Trade, 86376.269, 176, B00, S03, 1
B00, Trade, 86391.731, 170, S10, B00, 1
B01, 100
B01, Trade, 85243.173, 179, S11, B01, 1
B01, Trade, 85260.250, 170, S21, B01, 1
B01, Trade, 85271.596, 172, P00, B01, 1
B01, Trade, 85285.577, 175, B01, S04, 1
B01, Trade, 85293.192, 172, S03, B01, 1
B01, Trade, 85295.173, 173, S22, B01, 1
B01, Trade, 85312.327, 173, S16, B01, 1
B01, Trade, 85313.058, 174, S07, B01, 1
B01, Trade, 85323.942, 170, P00, B01, 1
B01, Trade, 85345.231, 169, B01, S04, 1
B01, Trade, 85354.019, 170, B01, S13, 1
B01, Trade, 85360.692, 172, S22, B01, 1
B01, Trade, 85382.212, 166, S01, B01, 1
B01, Trade, 85382.750, 166, S17, B01, 1
B01, Trade, 85394.558, 176, S10, B01, 1
B01, Trade, 85412.096, 178, S02, B01, 1
B01, Trade, 85425.038, 170, S22, B01, 1
B01, Trade, 85432.750, 174, S23, B01, 1
B01, Trade, 85447.981, 170, P00, B01, 1
B01, Trade, 85457.288, 174, S08, B01, 1
B01, Trade, 85475.577, 173, S18, B01, 1
B01, Trade, 85493.558, 163, B01, S12, 1
B01, Trade, 85505.058, 173, S24, B01, 1
B01, Trade, 85511.923, 167, S07, B01, 1
B01, Trade, 85518.519, 169, S01, B01, 1
B01, Trade, 85532.077, 174, S03, B01, 1
B01, Trade, 85537.788, 169, S21, B01, 1
B01, Trade, 85544.577, 171, S01, B01, 1
B01, Trade, 85580.538, 174, S21, B01, 1
B01, Trade, 85591.904, 174, B01, S17, 1
B01, Trade, 85597.404, 177, S11, B01, 1
B01, Trade, 85611.231, 172, B01, S01, 1
B01, Trade, 85617.712, 168, S10, B01, 1
B01, Trade, 85632.212, 178, S01, B01, 1
B01, Trade, 85641.923, 175, S16, B01, 1
B01, Trade, 85646.923, 173, S22, B01, 1
B01, Trade, 85656.481, 176, S05, B01, 1
B01, Trade, 85671.500, 171, S03, B01, 1
B01, Trade, 85677.000, 169, S08, B01, 1
B01, Trade, 85702.981, 173, B01, S13, 1
B01, Trade, 85709.192, 173, B01, S07, 1
B01, Trade, 85717.846, 164, B01, S09, 1
B01, Trade, 85728.346, 174, P00, B01, 1
B01, Trade, 85735.615, 169, P00, B01, 1
B01, Trade, 85748.731, 180, P00, B01, 1
B01, Trade, 85757.731, 159, P00, B01, 1
B01, Trade, 85771.404, 172, S17, B01, 1
B01, Trade, 85787.846, 164, B01, S09, 1
B01, Trade, 85791.269, 172, B01, S00, 1
B01, Trade, 85803.462, 172, P00, B01, 1
B01, Trade, 85810.019, 169, S17, B01, 1
B01, Trade, 85824.442, 167, B01, S05, 1
B01, Trade, 85826.135, 175, S08, B01, 1
B01, Trade, 85845.981, 169, B01, S11, 1
B01, Trade, 85847.635, 174, S18, B01, 1
B01, Trade, 85861.577, 167, P00, B01, 1
B01, Trade, 85872.615, 170, B01, S00, 1
B01, Trade, 85881.750, 171, S07, B01, 1
B01, Trade, 85892.769, 181, S03, B01, 1
B01, Trade, 85900.173, 174, S07, B01, 1
B01, Trade, 85906.827, 176, S18, B01, 1
B01, Trade, 85932.673, 177, S06, B01, 1
B01, Trade, 85938.712, 174, S24, B01, 1
B01, Trade, 85950.250, 175, S20, B01, 1
B01, Trade, 85958.231, 172, S13, B01, 1
B01, Trade, 85963.365, 166, S01, B01, 1
B01, Trade, 85975.462, 170, B01, S01, 1
B01, Trade, 85987.327, 172, P00, B01, 1
B01, Trade, 85998.212, 172, S16, B01, 1
B01, Trade, 86020.942, 174, S03, B01, 1
B01, Trade, 86026.750, 171, P00, B01, 1
B01, Trade, 86043.212, 174, S20, B01, 1
B01, Trade, 86059.173, 170, S23, B01, 1
B01, Trade, 86073.712, 174, S09, B01, 1
B01, Trade, 86082.615, 169, P00, B01, 1
B01, Trade, 86084.135, 166, S06, B01, 1
B01, Trade, 86096.981, 168, S10, B01, 1
B01, Trade, 86112.904, 167, P00, B01, 1
B01, Trade, 86120.346, 175, S07, B01, 1
B01, Trade, 86129.635, 169, B01, S02, 1
B01, Trade, 86135.904, 167, S03, B01, 1
B01, Trade, 86154.423, 167, B01, S06, 1
B01, Trade, 86162.038, 166, S17, B01, 1
B01, Trade, 86172.808, 172, P00, B01, 1
B01, Trade, 86180.115, 172, S10, B01, 1
B01, Trade, 86193.846, 171, S12, B01, 1
B01, Trade, 86207.288, 174, S24, B01, 1
B01, Trade, 86245.115, 168, S18, B01, 1
B01, Trade, 86274.673, 173, S03, B01, 1
B01, Trade, 86289.923, 169, B01, S18, 1
B01, Trade, 86302.173, 174, S23, B01, 1
B01, Trade, 86305.423, 169, S06, B01, 1
B01, Trade, 86322.500, 176, S24, B01, 1
B01, Trade, 86324.865, 169, S04, B01, 1
B01, Trade, 86336.865, 178, S00, B01, 1
B01, Trade, 86345.808, 176, S07, B01, 1
B01, Trade, 86366.019, 164, B01, S11, 1
B01, Trade, 86373.942, 175, S01, B01, 1
B01, Trade, 86387.596, 167, B01, S21, 1
B01, Trade, 86398.192, 175, S17, B01, 1
B02, 100
B02, Trade, 85047.231, 174, S19, B02, 1
B02, Trade, 85056.827, 166, B02, S15, 1
B02, Trade, 85069.019, 171, S22, B02, 1
B02, Trade, 85083.462, 171, B02, S10, 1
B02, Trade, 85090.250, 169, B02, S20, 1
B02, Trade, 85098.077, 169, B02, S05, 1
B02, Trade, 85113.904, 169, S18, B02, 1
B02, Trade, 85125.577, 165, B02, S05, 1
B02, Trade, 85147.269, 177, S10, B02, 1
B02, Trade, 85153.308, 174, S16, B02, 1
B02, Trade, 85167.308, 167, B02, S09, 1
B02, Trade, 85177.712, 177, S10, B02, 1
B02, Trade, 85197.750, 165, B02, S11, 1
B02, Trade, 85207.558, 171, S12, B02, 1
B02, Trade, 85221.712, 174, B02, S09, 1
B02, Trade, 85237.577, 164, B02, S05, 1
B02, Trade, 85246.365, 179, S03, B02, 1
B02, Trade, 85254.212, 168, B02, S16, 1
B02, Trade, 85272.000, 172, S00, B02, 1
B02, Trade, 85291.731, 171, B02, S12, 1
B02, Trade, 85303.827, 173, S07, B02, 1
B02, Trade, 85318.173, 176, S24, B02, 1
B02, Trade, 85323.173, 170, S21, B02, 1
B02, Trade, 85342.904, 173, S10, B02, 1
B02, Trade, 85374.462, 171, P00, B02, 1
B02, Trade, 85391.173, 170, B02, S07, 1
B02, Trade, 85402.058, 166, B02, S06, 1
B02, Trade, 85406.423, 173, S18, B02, 1
B02, Trade, 85439.404, 170, B02, S05, 1
B02, Trade, 85452.173, 178, S07, B02, 1
B02, Trade, 85466.269, 172, B02, S13, 1
B02, Trade, 85476.808, 172, B02, S10, 1
B02, Trade, 85480.385, 168, S23, B02, 1
B02, Trade, 85491.115, 168, B02, S02, 1
B02, Trade, 85494.115, 171, S18, B02, 1
B02, Trade, 85525.692, 181, S06, B02, 1
B02, Trade, 85535.231, 171, B02, S14, 1
B02, Trade, 85563.365, 167, B02, S09, 1
B02, Trade, 85573.731, 171, S22, B02, 1
B02, Trade, 85574.538, 172, S24, B02, 1
B02, Trade, 85587.231, 173, B02, S21, 1
B02, Trade, 85604.731, 173, B02, S04, 1
B02, Trade, 85627.635, 172, S06, B02, 1
B02, Trade, 85640.135, 171, B02, S23, 1
B02, Trade, 85650.538, 169, S24, B02, 1
B02, Trade, 85665.308, 169, B02, S14, 1
B02, Trade, 85671.250, 166, S20, B02, 1
B02, Trade, 85684.788, 172, B02, S04, 1
B02, Trade, 85695.173, 173, B02, S09, 1
B02, Trade, 85700.712, 176, S07, B02, 1
B02, Trade, 85703.442, 176, S23, B02, 1
B02, Trade, 85748.346, 180, S17, B02, 1
B02, Trade, 85767.288, 164, B02, S21, 1
B02, Trade, 85774.788, 176, S23, B02, 1
B02, Trade, 85783.231, 172, B02, S08, 1
B02, Trade, 85787.654, 167, B02, S04, 1
B02, Trade, 85800.481, 169, S03, B02, 1
B02, Trade, 85823.596, 171, B02, S08, 1
B02, Trade, 85835.827, 173, B02, S05, 1
B02, Trade, 85844.731, 178, B02, S00, 1
B02, Trade, 85860.308, 170, S21, B02, 1
B02, Trade, 85871.385, 170, B02, S14, 1
B02, Trade, 85891.442, 175, S05, B02, 1
B02, Trade, 85914.981, 169, B02, S13, 1
B02, Trade, 85925.385, 167, B02, S00, 1
B02, Trade, 85928.558, 173, S09, B02, 1
B02, Trade, 85945.885, 174, B02, S04, 1
B02, Trade, 85947.788, 175, S10, B02, 1
B02, Trade, 85977.308, 171, S07, B02, 1
B02, Trade, 85993.731, 166, B02, S05, 1
B02, Trade, 86017.269, 178, S04, B02, 1
B02, Trade, 86032.038, 168, B02, S19, 1
B02, Trade, 86052.077, 169, B02, S22, 1
B02, Trade, 86058.308, 173, B02, S09, 1
B02, Trade, 86063.000, 175, S05, B02, 1
B02, Trade, 86075.577, 178, S01, B02, 1
B02, Trade, 86101.865, 167, B02, S20, 1
B02, Trade, 86112.365, 166, B02, S22, 1
B02, Trade, 86126.231, 174, S07, B02, 1
B02, Trade, 86149.769, 165, B02, S07, 1
B02, Trade, 86153.327, 173, S03, B02, 1
B02, Trade, 86169.423, 164, B02, S19, 1
B02, Trade, 86172.192, 172, S16, B02, 1
B02, Trade, 86200.192, 170, S23, B02, 1
B02, Trade, 86208.212, 169, B02, S17, 1
B02, Trade, 86218.788, 175, B02, S00, 1
B02, Trade, 86235.865, 170, B02, S13, 1
B02, Trade, 86242.173, 169, B02, S24, 1
B02, Trade, 86249.077, 169, S16, B02, 1
B02, Trade, 86264.442, 175, B02, S18, 1
B02, Trade, 86274.327, 167, B02, S22, 1
B02, Trade, 86278.231, 168, B02, S06, 1
B02, Trade, 86301.288, 168, B02, S09, 1
B02, Trade, 86309.365, 168, S12, B02, 1
B02, Trade, 86321.923, 175, B02, S13, 1
B02, Trade, 86336.019, 174, B02, S06, 1
B02, Trade, 86345.404, 170, B02, S03, 1
B02, Trade, 86362.000, 173, S10, B02, 1
B02, Trade, 86381.442, 176, B02, S02, 1
B02, Trade, 86387.231, 169, B02, S02, 1
B03, 100
B03, Trade, 85258.673, 167, B03, S14, 1
B03, Trade, 85272.481, 168, B03, S04, 1
B03, Trade, 85280.942, 176, B03, S19, 1
B03, Trade, 85287.538, 175, B03, S06, 1
B03, Trade, 85293.058, 172, S18, B03, 1
B03, Trade, 85309.962, 168, B03, S00, 1
B03, Trade, 85322.192, 168, S01, B03, 1
B03, Trade, 85334.538, 171, B03, S19, 1
B03, Trade, 85341.942, 172, B03, S13, 1
B03, Trade, 85359.692, 167, B03, S21, 1
B03, Trade, 85373.942, 167, B03, S23, 1
B03, Trade, 85385.577, 164, B03, S08, 1
B03, Trade, 85408.788, 171, B03, S04, 1
B03, Trade, 85418.981, 169, B03, S05, 1
B03, Trade, 85436.192, 165, B03, S19, 1
B03, Trade, 85446.885, 165, B03, S17, 1
B03, Trade, 85452.000, 171, B03, S20, 1
B03, Trade, 85461.135, 174, B03, S11, 1
B03, Trade, 85466.231, 173, B03, S15, 1
B03, Trade, 85473.750, 173, B03, S08, 1
B03, Trade, 85497.712, 166, B03, S08, 1
B03, Trade, 85507.769, 170, B03, S04, 1
