B00, 100
B00, Trade, 85276.212, 168, B00, S10, 1
B00, Trade, 85284.058, 168, P00, B00, 1
B00, Trade, 85298.173, 180, S15, B00, 1
B00, Trade, 85303.942, 177, B00, S01, 1
B00, Trade, 85318.769, 175, B00, S10, 1
B00, Trade, 85341.692, 174, B00, S05, 1
B00, Trade, 85347.654, 170, B00, S14, 1
B00, Trade, 85357.173, 163, B00, S15, 1
B00, Trade, 85364.981, 170, B00, S15, 1
B00, Trade, 85380.577, 169, B00, S01, 1
B00, Trade, 85404.000, 163, B00, S03, 1
B00, Trade, 85413.154, 168, B00, S04, 1
B00, Trade, 85422.346, 180, B00, S10, 1
B00, Trade, 85450.077, 164, B00, S15, 1
B00, Trade, 85453.192, 166, B00, S23, 1
B00, Trade, 85459.981, 166, B00, S17, 1
B00, Trade, 85465.365, 172, B00, S11, 1
B00, Trade, 85479.135, 172, B00, S23, 1
B00, Trade, 85498.712, 176, B00, S12, 1
B00, Trade, 85508.346, 165, B00, S22, 1
B00, Trade, 85520.269, 167, B00, S20, 1
B00, Trade, 85527.712, 172, P00, B00, 1
B00, Trade, 85540.769, 169, B00, S21, 1
B00, Trade, 85552.885, 168, S16, B00, 1
B00, Trade, 85559.135, 168, S03, B00, 1
B00, Trade, 85573.481, 174, S23, B00, 1
B00, Trade, 85587.904, 174, B00, S05, 1
B00, Trade, 85604.250, 167, B00, S11, 1
B00, Trade, 85608.827, 169, B00, S18, 1
B00, Trade, 85620.308, 164, B00, S07, 1
B00, Trade, 85632.923, 174, B00, S20, 1
B00, Trade, 85644.404, 169, B00, S14, 1
B00, Trade, 85660.154, 168, B00, S07, 1
B00, Trade, 85668.058, 166, S09, B00, 1
B00, Trade, 85676.442, 173, B00, S17, 1
B00, Trade, 85690.769, 170, P00, B00, 1
B00, Trade, 85693.865, 167, S17, B00, 1
B00, Trade, 85709.692, 168, B00, S17, 1
B00, Trade, 85718.788, 171, S19, B00, 1
B00, Trade, 85735.058, 162, B00, S00, 1
B00, Trade, 85743.519, 170, B00, S22, 1
B00, Trade, 85755.038, 171, B00, S24, 1
B00, Trade, 85768.308, 166, B00, S01, 1
B00, Trade, 85780.808, 169, B00, S13, 1
B00, Trade, 85791.327, 171, B00, S16, 1
B00, Trade, 85796.442, 169, B00, S06, 1
B00, Trade, 85809.750, 176, B00, S03, 1
B00, Trade, 85814.712, 173, B00, S02, 1
B00, Trade, 85833.346, 168, B00, S05, 1
B00, Trade, 85837.019, 167, B00, S22, 1
B00, Trade, 85846.212, 169, B00, S09, 1
B00, Trade, 85865.038, 171, B00, S22, 1
B00, Trade, 85873.346, 173, B00, S17, 1
B00, Trade, 85884.269, 172, S15, B00, 1
B00, Trade, 85891.981, 171, S16, B00, 1
B00, Trade, 85899.885, 173, B00, S06, 1
B00, Trade, 85917.519, 167, S01, B00, 1
B00, Trade, 85931.673, 170, S03, B00, 1
B00, Trade, 85944.654, 166, B00, S07, 1
B00, Trade, 85952.981, 172, S06, B00, 1
B00, Trade, 85955.769, 181, B00, S24, 1
B00, Trade, 85969.942, 171, S24, B00, 1
B00, Trade, 85976.981, 171, B00, S09, 1
B00, Trade, 86005.385, 170, B00, S14, 1
B00, Trade, 86021.731, 170, B00, S21, 1
B00, Trade, 86025.288, 173, B00, S21, 1
B00, Trade, 86032.538, 174, S19, B00, 1
B00, Trade, 86037.519, 168, S09, B00, 1
