B00, 100
B00, Trade, 85236.923, 178, B00, S05, 1
B00, Trade, 85249.712, 182, S04, B00, 1
B00, Trade, 85255.865, 176, S06, B00, 1
B00, Trade, 85278.096, 174, B00, S07, 1
B00, Trade, 85288.885, 174, P00, B00, 1
B00, Trade, 85292.885, 179, S07, B00, 1
B00, Trade, 85305.096, 171, S14, B00, 1
B00, Trade, 85315.327, 174, S20, B00, 1
B00, Trade, 85336.923, 165, B00, S22, 1
B00, Trade, 85338.000, 172, S14, B00, 1
B00, Trade, 85349.519, 171, S12, B00, 1
B00, Trade, 85360.731, 175, S23, B00, 1
B00, Trade, 85364.135, 172, B00, S08, 1
B00, Trade, 85381.712, 167, S20, B00, 1
B00, Trade, 85397.115, 176, B00, S11, 1
B00, Trade, 85404.885, 169, B00, S23, 1
B00, Trade, 85424.673, 166, B00, S17, 1
B00, Trade, 85426.346, 168, S20, B00, 1
B00, Trade, 85434.288, 176, S20, B00, 1
B00, Trade, 85449.846, 176, S15, B00, 1
B00, Trade, 85455.942, 170, S19, B00, 1
B00, Trade, 85468.269, 178, S12, B00, 1
B00, Trade, 85488.808, 178, S02, B00, 1
B00, Trade, 85500.846, 175, S04, B00, 1
B00, Trade, 85504.692, 172, S18, B00, 1
B00, Trade, 85521.962, 175, S23, B00, 1
B00, Trade, 85525.404, 172, S20, B00, 1
B00, Trade, 85539.154, 169, S09, B00, 1
B00, Trade, 85549.654, 170, B00, S00, 1
B00, Trade, 85563.615, 178, S08, B00, 1
B00, Trade, 85578.096, 175, B00, S21, 1
B00, Trade, 85592.269, 166, S20, B00, 1
B00, Trade, 85593.231, 171, S04, B00, 1
B00, Trade, 85610.885, 193, B00, S24, 1
B00, Trade, 85623.000, 176, S18, B00, 1
B00, Trade, 85633.019, 172, S21, B00, 1
B00, Trade, 85643.846, 173, B00, S17, 1
B00, Trade, 85647.115, 176, P00, B00, 1
B00, Trade, 85657.923, 179, S19, B00, 1
B00, Trade, 85668.538, 173, B00, S04, 1
B00, Trade, 85682.942, 180, B00, S13, 1
B00, Trade, 85702.250, 181, S15, B00, 1
B00, Trade, 85711.442, 177, S09, B00, 1
B00, Trade, 85717.385, 168, B00, S06, 1
B00, Trade, 85733.712, 177, S08, B00, 1
B00, Trade, 85743.750, 174, S18, B00, 1
B00, Trade, 85750.962, 170, B00, S00, 1
B00, Trade, 85764.000, 175, S13, B00, 1
B00, Trade, 85782.365, 178, S15, B00, 1
B00, Trade, 85805.096, 171, B00, S00, 1
B00, Trade, 85820.346, 175, S22, B00, 1
B00, Trade, 85824.942, 175, S03, B00, 1
B00, Trade, 85838.385, 180, S17, B00, 1
B00, Trade, 85853.673, 177, S08, B00, 1
B00, Trade, 85862.865, 171, S22, B00, 1
B00, Trade, 85869.308, 176, B00, S24, 1
B00, Trade, 85875.865, 176, S10, B00, 1
B00, Trade, 85889.962, 170, S12, B00, 1
B00, Trade, 85903.808, 172, B00, S24, 1
B00, Trade, 85914.577, 173, S12, B00, 1
B00, Trade, 85931.231, 180, S19, B00, 1
B00, Trade, 85943.538, 164, B00, S15, 1
B00, Trade, 85966.981, 172, S24, B00, 1
B00, Trade, 85975.346, 173, S07, B00, 1
B00, Trade, 85988.154, 166, S06, B00, 1
B00, Trade, 85999.404, 172, S03, B00, 1
B00, Trade, 86010.962, 173, B00, S13, 1
B00, Trade, 86021.769, 171, S13, B00, 1
B00, Trade, 86032.231, 172, B00, S12, 1
B00, Trade, 86035.885, 170, B00, S07, 1
B00, Trade, 86052.404, 170, S00, B00, 1
B00, Trade, 86056.750, 176, S22, B00, 1
B00, Trade, 86072.962, 174, S15, B00, 1
B00, Trade, 86084.481, 174, P00, B00, 1
B00, Trade, 86091.731, 179, S22, B00, 1
B00, Trade, 86102.865, 169, B00, S15, 1
B00, Trade, 86110.115, 173, S08, B00, 1
B00, Trade, 86122.538, 162, S10, B00, 1
B00, Trade, 86127.269, 174, S17, B00, 1
B00, Trade, 86150.096, 172, S18, B00, 1
B00, Trade, 86168.365, 169, B00, S14, 1
B00, Trade, 86181.192, 177, P00, B00, 1
B00, Trade, 86192.692, 169, B00, S01, 1
B00, Trade, 86204.423, 177, S12, B00, 1
B00, Trade, 86219.519, 170, B00, S00, 1
B00, Trade, 86234.096, 171, B00, S07, 1
B00, Trade, 86251.019, 170, B00, S00, 1
B00, Trade, 86264.519, 172, B00, S15, 1
B00, Trade, 86285.923, 171, B00, S20, 1
B00, Trade, 86287.788, 172, S23, B00, 1
B00, Trade, 86305.712, 170, S08, B00, 1
B00, Trade, 86320.346, 168, S20, B00, 1
B00, Trade, 86328.058, 172, B00, S17, 1
B00, Trade, 86345.923, 165, B00, S17, 1
B00, Trade, 86355.654, 171, S21, B00, 1
B00, Trade, 86360.596, 172, S18, B00, 1
B00, Trade, 86373.577, 172, S22, B00, 1
B00, Trade, 86381.846, 169, S08, B00, 1
B00, Trade, 86393.615, 172, S23, B00, 1
B00, Trade, 86395.500, 172, S09, B00, 1
B01, 100
B01, Trade, 85206.442, 173, S14, B01, 1
B01, Trade, 85216.212, 178, S12, B01, 1
B01, Trade, 85224.538, 170, S04, B01, 1
B01, Trade, 85233.654, 174, S12, B01, 1
B01, Trade, 85242.538, 173, S23, B01, 1
B01, Trade, 85257.673, 176, P00, B01, 1
B01, Trade, 85267.827, 173, P00, B01, 1
B01, Trade, 85278.442, 177, S04, B01, 1
B01, Trade, 85288.442, 174, S14, B01, 1
B01, Trade, 85315.462, 177, S23, B01, 1
B01, Trade, 85324.577, 173, S22, B01, 1
B01, Trade, 85341.596, 175, S01, B01, 1
B01, Trade, 85345.308, 172, S23, B01, 1
B01, Trade, 85368.769, 172, B01, S05, 1
B01, Trade, 85372.673, 174, S13, B01, 1
B01, Trade, 85390.692, 184, S24, B01, 1
B01, Trade, 85400.558, 173, S20, B01, 1
B01, Trade, 85405.269, 170, S19, B01, 1
B01, Trade, 85412.808, 174, S17, B01, 1
B01, Trade, 85431.981, 173, S18, B01, 1
B01, Trade, 85435.288, 177, S08, B01, 1
B01, Trade, 85446.308, 177, S06, B01, 1
B01, Trade, 85458.423, 172, S06, B01, 1
B01, Trade, 85464.212, 177, S22, B01, 1
B01, Trade, 85476.750, 194, B01, S14, 1
B01, Trade, 85494.769, 167, B01, S13, 1
B01, Trade, 85496.404, 172, S09, B01, 1
B01, Trade, 85508.154, 175, S19, B01, 1
B01, Trade, 85517.769, 177, S10, B01, 1
B01, Trade, 85530.673, 171, B01, S07, 1
B01, Trade, 85536.327, 170, P00, B01, 1
B01, Trade, 85557.192, 173, S06, B01, 1
B01, Trade, 85563.365, 178, S10, B01, 1
B01, Trade, 85584.635, 171, B01, S07, 1
B01, Trade, 85590.942, 168, B01, S00, 1
B01, Trade, 85603.769, 169, S10, B01, 1
B01, Trade, 85609.173, 175, S17, B01, 1
