B00, 100
B00, Trade, 84972.904, 164, B00, S18, 1
B00, Trade, 84983.904, 162, B00, S23, 1
B00, Trade, 85000.404, 169, S20, B00, 1
B00, Trade, 85012.288, 165, B00, S05, 1
B00, Trade, 85026.173, 168, S06, B00, 1
B00, Trade, 85045.346, 159, B00, S19, 1
B00, Trade, 85052.135, 166, S01, B00, 1
B00, Trade, 85062.673, 166, B00, S03, 1
B00, Trade, 85073.500, 162, B00, S18, 1
B00, Trade, 85086.058, 161, B00, S04, 1
B00, Trade, 85093.250, 169, B00, S13, 1
B00, Trade, 85106.308, 166, S16, B00, 1
B00, Trade, 85131.923, 168, B00, S17, 1
B00, Trade, 85133.769, 169, S01, B00, 1
B00, Trade, 85145.692, 165, B00, S13, 1
B00, Trade, 85160.404, 167, B00, S10, 1
B00, Trade, 85176.692, 166, B00, S06, 1
B00, Trade, 85190.827, 171, S16, B00, 1
B00, Trade, 85196.096, 167, B00, S13, 1
B00, Trade, 85207.096, 171, B00, S20, 1
B00, Trade, 85221.192, 170, S11, B00, 1
B00, Trade, 85239.327, 169, S24, B00, 1
B00, Trade, 85245.385, 170, P00, B00, 1
B00, Trade, 85276.788, 160, B00, S04, 1
B00, Trade, 85277.481, 172, S14, B00, 1
B00, Trade, 85285.885, 167, B00, S04, 1
B00, Trade, 85298.077, 165, B00, S18, 1
B00, Trade, 85304.308, 177, S16, B00, 1
B00, Trade, 85323.404, 165, S19, B00, 1
B00, Trade, 85344.923, 163, B00, S06, 1
B00, Trade, 85367.577, 160, B00, S04, 1
B00, Trade, 85377.712, 161, B00, S21, 1
B00, Trade, 85382.154, 166, S23, B00, 1
B00, Trade, 85398.865, 168, B00, S23, 1
B00, Trade, 85413.577, 162, B00, S15, 1
B00, Trade, 85422.327, 170, S17, B00, 1
B00, Trade, 85437.212, 163, B00, S08, 1
B00, Trade, 85439.712, 170, S14, B00, 1
B00, Trade, 85444.615, 170, S10, B00, 1
B00, Trade, 85464.712, 166, S08, B00, 1
B00, Trade, 85492.231, 167, S20, B00, 1
B00, Trade, 85507.635, 161, B00, S22, 1
B00, Trade, 85517.269, 160, B00, S20, 1
B00, Trade, 85547.423, 160, B00, S06, 1
B00, Trade, 85550.904, 177, S16, B00, 1
B00, Trade, 85570.385, 163, B00, S07, 1
B00, Trade, 85572.942, 170, S02, B00, 1
B00, Trade, 85589.154, 170, S11, B00, 1
B00, Trade, 85617.038, 162, B00, S24, 1
B00, Trade, 85618.404, 170, S01, B00, 1
B00, Trade, 85635.423, 164, B00, S12, 1
B00, Trade, 85643.923, 172, S06, B00, 1
B00, Trade, 85652.769, 158, B00, S10, 1
B00, Trade, 85661.462, 174, S21, B00, 1
B00, Trade, 85681.615, 167, B00, S09, 1
B00, Trade, 85690.981, 167, B00, S03, 1
B00, Trade, 85704.596, 163, S17, B00, 1
B00, Trade, 85718.385, 171, B00, S21, 1
B00, Trade, 85743.673, 160, S02, B00, 1
B00, Trade, 85766.635, 160, B00, S08, 1
B00, Trade, 85769.750, 163, S24, B00, 1
B00, Trade, 85785.942, 162, B00, S14, 1
B00, Trade, 85816.923, 165, P00, B00, 1
B00, Trade, 85834.154, 167, B00, S21, 1
B00, Trade, 85845.962, 164, B00, S18, 1
B00, Trade, 85848.712, 165, P00, B00, 1
B00, Trade, 85862.731, 167, S22, B00, 1
B00, Trade, 85881.462, 170, S21, B00, 1
B00, Trade, 85899.000, 170, P00, B00, 1
B00, Trade, 85908.538, 170, B00, S23, 1
B00, Trade, 85930.481, 165, S03, B00, 1
B00, Trade, 85938.865, 169, S17, B00, 1
B00, Trade, 85963.096, 169, S18, B00, 1
B00, Trade, 85976.096, 161, S00, B00, 1
B00, Trade, 85986.788, 168, B00, S09, 1
B00, Trade, 86008.788, 166, S18, B00, 1
B00, Trade, 86024.308, 170, S12, B00, 1
B00, Trade, 86044.808, 162, B00, S05, 1
B00, Trade, 86073.173, 168, S12, B00, 1
B00, Trade, 86074.904, 169, S17, B00, 1
B00, Trade, 86087.769, 171, S15, B00, 1
B00, Trade, 86104.712, 171, S20, B00, 1
B00, Trade, 86115.673, 163, B00, S23, 1
B00, Trade, 86139.788, 170, S00, B00, 1
B00, Trade, 86157.058, 164, B00, S00, 1
B00, Trade, 86166.577, 167, S08, B00, 1
B00, Trade, 86185.500, 178, B00, S07, 1
B00, Trade, 86208.846, 171, S09, B00, 1
B00, Trade, 86237.135, 164, B00, S23, 1
B00, Trade, 86243.442, 170, S24, B00, 1
B00, Trade, 86258.500, 165, B00, S22, 1
B00, Trade, 86270.519, 165, S16, B00, 1
B00, Trade, 86283.385, 167, B00, S18, 1
B00, Trade, 86296.288, 164, B00, S19, 1
B00, Trade, 86330.654, 172, S08, B00, 1
B00, Trade, 86345.077, 162, S03, B00, 1
B00, Trade, 86364.231, 176, S05, B00, 1
B00, Trade, 86375.173, 162, B00, S01, 1
B00, Trade, 86378.058, 168, P00, B00, 1
B00, Trade, 86395.365, 166, B00, S19, 1
B01, 100
B01, Trade, 85277.269, 171, S01, B01, 1
B01, Trade, 85288.135, 167, B01, S11, 1
B01, Trade, 85296.962, 169, B01, S22, 1
B01, Trade, 85306.808, 172, B01, S01, 1
B01, Trade, 85320.596, 164, S11, B01, 1
B01, Trade, 85329.308, 171, P00, B01, 1
B01, Trade, 85341.654, 167, S01, B01, 1
B01, Trade, 85346.596, 163, B01, S15, 1
B01, Trade, 85355.019, 163, S01, B01, 1
B01, Trade, 85369.731, 165, S19, B01, 1
B01, Trade, 85378.462, 166, S03, B01, 1
B01, Trade, 85390.288, 169, B01, S22, 1
B01, Trade, 85398.923, 173, S02, B01, 1
B01, Trade, 85411.404, 164, B01, S00, 1
B01, Trade, 85421.577, 165, S24, B01, 1
B01, Trade, 85425.654, 169, S02, B01, 1
B01, Trade, 85439.462, 167, S01, B01, 1
B01, Trade, 85443.577, 166, S20, B01, 1
B01, Trade, 85458.942, 171, S00, B01, 1
B01, Trade, 85471.692, 175, S23, B01, 1
B01, Trade, 85477.038, 170, S06, B01, 1
B01, Trade, 85485.865, 168, S17, B01, 1
B01, Trade, 85497.615, 166, S03, B01, 1
B01, Trade, 85510.250, 163, S01, B01, 1
B01, Trade, 85514.308, 169, S01, B01, 1
B01, Trade, 85534.000, 169, S08, B01, 1
B01, Trade, 85549.904, 170, S08, B01, 1
B01, Trade, 85571.500, 168, S03, B01, 1
B01, Trade, 85580.000, 163, B01, S20, 1
B01, Trade, 85594.712, 162, B01, S03, 1
B01, Trade, 85617.385, 156, B01, S00, 1
B01, Trade, 85620.212, 168, S16, B01, 1
B01, Trade, 85625.365, 165, S07, B01, 1
B01, Trade, 85643.000, 172, S10, B01, 1
B01, Trade, 85672.308, 169, S01, B01, 1
B01, Trade, 85675.212, 173, S02, B01, 1
B01, Trade, 85689.962, 171, S17, B01, 1
B01, Trade, 85702.962, 162, S11, B01, 1
B01, Trade, 85722.308, 166, B01, S17, 1
B01, Trade, 85727.558, 165, S22, B01, 1
B01, Trade, 85738.827, 162, S02, B01, 1
B01, Trade, 85748.038, 166, S08, B01, 1
B01, Trade, 85763.154, 164, B01, S13, 1
B01, Trade, 85766.173, 163, B01, S20, 1
B01, Trade, 85782.846, 167, S06, B01, 1
B01, Trade, 85789.019, 174, S18, B01, 1
B01, Trade, 85797.365, 163, S11, B01, 1
B01, Trade, 85808.212, 171, B01, S19, 1
B01, Trade, 85840.904, 169, S08, B01, 1
B01, Trade, 85847.962, 164, S01, B01, 1
B01, Trade, 85873.115, 164, S14, B01, 1
B01, Trade, 85878.885, 174, S02, B01, 1
B01, Trade, 85885.423, 170, P00, B01, 1
B01, Trade, 85904.885, 170, S01, B01, 1
B01, Trade, 85926.558, 163, B01, S19, 1
B01, Trade, 85927.404, 165, S20, B01, 1
B01, Trade, 85934.308, 171, S10, B01, 1
B01, Trade, 85952.019, 166, S01, B01, 1
B01, Trade, 85958.442, 171, S16, B01, 1
B01, Trade, 85972.885, 163, S06, B01, 1
B01, Trade, 85983.154, 170, S11, B01, 1
B01, Trade, 85986.462, 172, S24, B01, 1
B01, Trade, 85996.808, 167, S14, B01, 1
B01, Trade, 86012.635, 168, S06, B01, 1
B01, Trade, 86017.231, 163, B01, S11, 1
B01, Trade, 86029.827, 159, S02, B01, 1
B01, Trade, 86034.346, 160, S07, B01, 1
B01, Trade, 86046.462, 170, S01, B01, 1
B01, Trade, 86054.500, 164, S20, B01, 1
B01, Trade, 86068.385, 166, S16, B01, 1
B01, Trade, 86078.038, 167, S06, B01, 1
B01, Trade, 86092.808, 173, P00, B01, 1
B01, Trade, 86097.577, 171, S19, B01, 1
B01, Trade, 86111.269, 161, B01, S04, 1
B01, Trade, 86123.231, 166, P00, B01, 1
B01, Trade, 86126.692, 167, S11, B01, 1
B01, Trade, 86133.865, 167, S18, B01, 1
B01, Trade, 86154.481, 168, S21, B01, 1
B01, Trade, 86162.962, 161, B01, S09, 1
B01, Trade, 86172.308, 167, S13, B01, 1
B01, Trade, 86178.269, 172, P00, B01, 1
B01, Trade, 86190.231, 168, B01, S07, 1
B01, Trade, 86199.846, 166, S24, B01, 1
B01, Trade, 86207.635, 169, S02, B01, 1
B01, Trade, 86214.596, 168, S18, B01, 1
B01, Trade, 86236.692, 165, B01, S09, 1
B01, Trade, 86237.615, 165, S13, B01, 1
B01, Trade, 86252.346, 167, B01, S08, 1
B01, Trade, 86267.481, 165, S01, B01, 1
B01, Trade, 86277.577, 169, S24, B01, 1
B01, Trade, 86291.712, 165, S00, B01, 1
B01, Trade, 86309.442, 165, B01, S03, 1
B01, Trade, 86311.250, 167, S19, B01, 1
B01, Trade, 86322.462, 163, S01, B01, 1
B01, Trade, 86331.808, 175, S17, B01, 1
B01, Trade, 86349.519, 158, B01, S23, 1
B01, Trade, 86356.673, 172, S02, B01, 1
B01, Trade, 86364.250, 176, P00, B01, 1
B01, Trade, 86384.404, 166, B01, S04, 1
B01, Trade, 86391.615, 169, S01, B01, 1
B02, 100
B02, Trade, 85174.212, 169, B02, S24, 1
B02, Trade, 85177.577, 169, S11, B02, 1
B02, Trade, 85184.788, 166, B02, S14, 1
B02, Trade, 85197.423, 165, B02, S09, 1
B02, Trade, 85205.846, 162, B02, S23, 1
B02, Trade, 85226.692, 168, S22, B02, 1
B02, Trade, 85241.115, 168, B02, S12, 1
B02, Trade, 85256.269, 163, S21, B02, 1
B02, Trade, 85262.577, 164, S11, B02, 1
B02, Trade, 85274.519, 162, B02, S08, 1
B02, Trade, 85280.750, 164, B02, S12, 1
B02, Trade, 85288.750, 168, B02, S13, 1
B02, Trade, 85296.231, 168, B02, S09, 1
B02, Trade, 85311.904, 165, B02, S15, 1
B02, Trade, 85316.192, 165, B02, S04, 1
B02, Trade, 85333.365, 169, S00, B02, 1
B02, Trade, 85362.538, 162, B02, S14, 1
B02, Trade, 85381.077, 163, B02, S24, 1
B02, Trade, 85391.577, 172, S09, B02, 1
B02, Trade, 85398.385, 169, B02, S13, 1
B02, Trade, 85407.135, 162, B02, S21, 1
B02, Trade, 85415.077, 164, B02, S07, 1
B02, Trade, 85428.077, 168, B02, S07, 1
B02, Trade, 85437.692, 163, B02, S05, 1
B02, Trade, 85442.500, 166, B02, S06, 1
B02, Trade, 85461.712, 164, B02, S23, 1
B02, Trade, 85472.173, 165, B02, S00, 1
B02, Trade, 85478.096, 160, B02, S10, 1
B02, Trade, 85511.635, 160, B02, S09, 1
B02, Trade, 85524.192, 169, B02, S13, 1
B02, Trade, 85532.558, 169, S01, B02, 1
B02, Trade, 85540.327, 167, B02, S05, 1
B02, Trade, 85548.173, 161, B02, S09, 1
B02, Trade, 85561.423, 166, B02, S11, 1
B02, Trade, 85577.615, 161, B02, S15, 1
B02, Trade, 85581.577, 166, S19, B02, 1
B02, Trade, 85583.962, 165, S01, B02, 1
B02, Trade, 85607.673, 168, B02, S24, 1
B02, Trade, 85612.904, 165, B02, S13, 1
B02, Trade, 85620.673, 162, B02, S04, 1
B02, Trade, 85622.577, 161, B02, S11, 1
B02, Trade, 85640.635, 168, S14, B02, 1
B02, Trade, 85654.769, 172, B02, S00, 1
B02, Trade, 85667.385, 163, B02, S03, 1
B02, Trade, 85670.865, 165, B02, S04, 1
B02, Trade, 85677.865, 172, S12, B02, 1
B02, Trade, 85690.231, 168, B02, S04, 1
B02, Trade, 85716.096, 172, B02, S23, 1
B02, Trade, 85732.385, 166, S01, B02, 1
B02, Trade, 85746.019, 162, B02, S07, 1
B02, Trade, 85751.288, 169, B02, S16, 1
B02, Trade, 85760.769, 169, B02, S22, 1
B02, Trade, 85766.019, 166, P00, B02, 1
B02, Trade, 85791.365, 168, B02, S17, 1
B02, Trade, 85799.731, 163, P00, B02, 1
B02, Trade, 85810.308, 170, B02, S22, 1
B02, Trade, 85819.154, 164, B02, S19, 1
B02, Trade, 85831.692, 173, B02, S08, 1
B02, Trade, 85853.442, 165, B02, S16, 1
B02, Trade, 85861.212, 160, B02, S04, 1
B02, Trade, 85869.923, 164, B02, S02, 1
B02, Trade, 85879.962, 169, B02, S11, 1
B02, Trade, 85896.558, 169, B02, S05, 1
B02, Trade, 85918.019, 176, S09, B02, 1
B02, Trade, 85941.731, 161, B02, S09, 1
B02, Trade, 85950.962, 163, S24, B02, 1
B02, Trade, 85962.846, 168, B02, S17, 1
B02, Trade, 85975.173, 160, B02, S18, 1
B02, Trade, 85995.250, 165, B02, S07, 1
B02, Trade, 86006.962, 167, S19, B02, 1
