B00, 100
B00, Trade, 84858.385, 168, B00, S02, 1
B00, Trade, 84863.615, 169, P00, B00, 1
B00, Trade, 84893.019, 168, S01, B00, 1
B00, Trade, 84906.981, 168, S19, B00, 1
B00, Trade, 84930.058, 176, S03, B00, 1
B00, Trade, 84944.558, 171, B00, S24, 1
B00, Trade, 84950.596, 179, B00, S15, 1
B00, Trade, 84964.519, 173, P00, B00, 1
B00, Trade, 84982.000, 181, S18, B00, 1
B00, Trade, 85005.519, 167, B00, S15, 1
B00, Trade, 85008.481, 170, S17, B00, 1
B00, Trade, 85013.288, 173, S06, B00, 1
B00, Trade, 85033.962, 178, S22, B00, 1
B00, Trade, 85060.365, 169, B00, S02, 1
B00, Trade, 85063.865, 172, S06, B00, 1
B00, Trade, 85088.500, 170, S11, B00, 1
B00, Trade, 85099.096, 169, B00, S18, 1
B00, Trade, 85103.269, 173, S22, B00, 1
B00, Trade, 85131.750, 168, B00, S24, 1
B00, Trade, 85140.308, 177, S18, B00, 1
B00, Trade, 85146.019, 173, P00, B00, 1
B00, Trade, 85176.808, 165, B00, S15, 1
B00, Trade, 85179.808, 169, S10, B00, 1
B00, Trade, 85199.788, 171, B00, S17, 1
B00, Trade, 85212.558, 166, B00, S24, 1
B00, Trade, 85247.269, 171, B00, S07, 1
B00, Trade, 85253.500, 174, S00, B00, 1
B00, Trade, 85272.519, 170, B00, S18, 1
B00, Trade, 85298.135, 169, S06, B00, 1
B00, Trade, 85308.462, 177, S11, B00, 1
B00, Trade, 85324.808, 167, B00, S05, 1
B00, Trade, 85334.981, 179, S21, B00, 1
B00, Trade, 85357.769, 175, B00, S08, 1
B00, Trade, 85370.154, 171, S16, B00, 1
B00, Trade, 85375.288, 176, S23, B00, 1
B00, Trade, 85414.846, 172, S18, B00, 1
B00, Trade, 85431.788, 173, B00, S04, 1
B00, Trade, 85442.019, 173, B00, S16, 1
B00, Trade, 85457.462, 170, B00, S14, 1
B00, Trade, 85464.615, 167, S23, B00, 1
B00, Trade, 85489.750, 176, S15, B00, 1
B00, Trade, 85502.885, 172, B00, S01, 1
B00, Trade, 85508.596, 176, S24, B00, 1
B00, Trade, 85528.385, 171, S23, B00, 1
B00, Trade, 85536.135, 171, S14, B00, 1
B00, Trade, 85551.596, 168, B00, S11, 1
B00, Trade, 85565.615, 170, B00, S03, 1
B00, Trade, 85570.942, 176, S17, B00, 1
B00, Trade, 85572.654, 177, S06, B00, 1
B00, Trade, 85600.019, 170, S10, B00, 1
B00, Trade, 85620.077, 173, B00, S16, 1
B00, Trade, 85639.692, 164, B00, S02, 1
B00, Trade, 85644.769, 176, S04, B00, 1
B00, Trade, 85661.173, 175, B00, S06, 1
B00, Trade, 85681.288, 168, P00, B00, 1
B00, Trade, 85694.192, 169, B00, S03, 1
B00, Trade, 85704.596, 172, S05, B00, 1
B00, Trade, 85739.615, 173, S08, B00, 1
B00, Trade, 85750.788, 166, B00, S05, 1
B00, Trade, 85768.000, 170, S15, B00, 1
B00, Trade, 85793.250, 166, B00, S18, 1
B00, Trade, 85804.327, 173, S11, B00, 1
B00, Trade, 85814.500, 173, B00, S01, 1
B00, Trade, 85831.000, 168, B00, S12, 1
B00, Trade, 85845.846, 177, S13, B00, 1
B00, Trade, 85869.404, 166, B00, S07, 1
B00, Trade, 85882.654, 172, B00, S15, 1
B00, Trade, 85890.346, 174, S20, B00, 1
B00, Trade, 85903.654, 171, S18, B00, 1
B00, Trade, 85913.019, 173, B00, S24, 1
B00, Trade, 85931.865, 174, S21, B00, 1
B00, Trade, 85986.481, 169, S23, B00, 1
B00, Trade, 86008.808, 169, B00, S07, 1
B00, Trade, 86045.385, 171, S22, B00, 1
B00, Trade, 86071.058, 173, S19, B00, 1
B00, Trade, 86081.538, 176, S04, B00, 1
B00, Trade, 86087.712, 168, B00, S24, 1
B00, Trade, 86111.019, 165, B00, S03, 1
B00, Trade, 86114.250, 168, B00, S24, 1
B00, Trade, 86118.635, 170, S14, B00, 1
B00, Trade, 86139.885, 162, B00, S24, 1
B00, Trade, 86150.173, 168, B00, S09, 1
B00, Trade, 86170.981, 167, S23, B00, 1
B00, Trade, 86199.192, 172, S16, B00, 1
B00, Trade, 86207.115, 165, B00, S13, 1
B00, Trade, 86226.058, 168, B00, S23, 1
B00, Trade, 86238.404, 168, B00, S01, 1
B00, Trade, 86246.500, 175, S03, B00, 1
B00, Trade, 86269.327, 168, B00, S04, 1
B00, Trade, 86271.615, 172, S23, B00, 1
B00, Trade, 86281.038, 170, B00, S20, 1
B00, Trade, 86315.212, 177, P00, B00, 1
B00, Trade, 86323.519, 171, S22, B00, 1
B00, Trade, 86326.615, 177, S17, B00, 1
B00, Trade, 86345.731, 166, B00, S01, 1
B00, Trade, 86350.288, 172, S23, B00, 1
B00, Trade, 86354.462, 172, S10, B00, 1
B00, Trade, 86373.635, 169, B00, S10, 1
B00, Trade, 86383.154, 167, B00, S05, 1
B00, Trade, 86398.058, 170, B00, S01, 1
B01, 100
B01, Trade, 85238.115, 171, B01, S08, 1
B01, Trade, 85243.808, 172, B01, S06, 1
B01, Trade, 85258.692, 173, S22, B01, 1
B01, Trade, 85265.865, 169, B01, S20, 1
B01, Trade, 85277.885, 170, B01, S06, 1
B01, Trade, 85282.923, 172, B01, S11, 1
B01, Trade, 85300.385, 167, B01, S00, 1
B01, Trade, 85309.308, 175, S11, B01, 1
B01, Trade, 85318.269, 165, B01, S24, 1
B01, Trade, 85326.558, 169, B01, S20, 1
B01, Trade, 85335.481, 177, B01, S17, 1
B01, Trade, 85347.058, 172, S10, B01, 1
B01, Trade, 85363.577, 173, B01, S24, 1
B01, Trade, 85385.731, 175, B01, S18, 1
B01, Trade, 85388.654, 177, S17, B01, 1
B01, Trade, 85393.654, 174, B01, S07, 1
B01, Trade, 85404.462, 171, S23, B01, 1
B01, Trade, 85413.615, 172, S05, B01, 1
B01, Trade, 85427.192, 172, S20, B01, 1
B01, Trade, 85439.269, 173, B01, S07, 1
B01, Trade, 85451.731, 169, B01, S05, 1
B01, Trade, 85459.750, 165, B01, S16, 1
B01, Trade, 85473.192, 172, B01, S07, 1
B01, Trade, 85482.308, 170, S04, B01, 1
B01, Trade, 85501.654, 175, B01, S00, 1
B01, Trade, 85520.135, 175, B01, S06, 1
B01, Trade, 85527.519, 170, B01, S09, 1
B01, Trade, 85538.500, 170, B01, S07, 1
B01, Trade, 85557.885, 169, P00, B01, 1
B01, Trade, 85562.904, 170, B01, S15, 1
B01, Trade, 85582.596, 174, B01, S07, 1
B01, Trade, 85588.596, 166, S17, B01, 1
B01, Trade, 85594.385, 171, P00, B01, 1
B01, Trade, 85614.288, 175, B01, S07, 1
B01, Trade, 85621.288, 171, B01, S08, 1
B01, Trade, 85633.212, 169, S19, B01, 1
B01, Trade, 85639.423, 167, S13, B01, 1
B01, Trade, 85665.615, 172, B01, S16, 1
B01, Trade, 85682.635, 168, B01, S07, 1
B01, Trade, 85689.288, 174, B01, S07, 1
B01, Trade, 85703.462, 172, S23, B01, 1
B01, Trade, 85723.250, 166, B01, S03, 1
B01, Trade, 85735.846, 168, B01, S24, 1
B01, Trade, 85748.365, 167, B01, S13, 1
B01, Trade, 85754.154, 165, B01, S23, 1
B01, Trade, 85767.519, 169, S19, B01, 1
B01, Trade, 85780.135, 170, B01, S06, 1
B01, Trade, 85785.865, 170, B01, S10, 1
B01, Trade, 85823.654, 174, B01, S22, 1
B01, Trade, 85828.173, 173, B01, S10, 1
B01, Trade, 85838.923, 174, S11, B01, 1
B01, Trade, 85846.192, 171, B01, S16, 1
B01, Trade, 85872.731, 162, B01, S23, 1
B01, Trade, 85881.135, 173, B01, S08, 1
B01, Trade, 85894.154, 172, B01, S12, 1
B01, Trade, 85902.654, 171, S17, B01, 1
B01, Trade, 85911.308, 171, B01, S20, 1
B01, Trade, 85929.481, 166, B01, S08, 1
B01, Trade, 85934.058, 170, B01, S07, 1
B01, Trade, 85945.096, 169, B01, S01, 1
B01, Trade, 85957.712, 177, B01, S20, 1
B01, Trade, 85965.635, 176, B01, S07, 1
B01, Trade, 85976.577, 172, P00, B01, 1
B01, Trade, 85988.346, 169, S02, B01, 1
B01, Trade, 85996.462, 172, B01, S24, 1
B01, Trade, 86020.019, 169, B01, S21, 1
B01, Trade, 86030.365, 167, B01, S20, 1
B01, Trade, 86036.519, 166, S11, B01, 1
B01, Trade, 86048.327, 168, S05, B01, 1
B01, Trade, 86056.731, 168, S18, B01, 1
B01, Trade, 86066.519, 168, S00, B01, 1
B01, Trade, 86080.827, 174, B01, S18, 1
B01, Trade, 86086.173, 172, B01, S07, 1
B01, Trade, 86100.327, 172, B01, S05, 1
B01, Trade, 86110.731, 167, S11, B01, 1
B01, Trade, 86123.769, 166, B01, S01, 1
B01, Trade, 86129.058, 162, B01, S18, 1
B01, Trade, 86142.865, 163, S11, B01, 1
B01, Trade, 86146.154, 167, B01, S18, 1
B01, Trade, 86162.865, 167, S01, B01, 1
B01, Trade, 86172.173, 170, S02, B01, 1
B01, Trade, 86183.173, 165, B01, S22, 1
B01, Trade, 86188.769, 172, B01, S16, 1
B01, Trade, 86202.885, 164, B01, S22, 1
B01, Trade, 86217.404, 165, B01, S03, 1
B01, Trade, 86230.635, 173, B01, S19, 1
B01, Trade, 86240.000, 171, S15, B01, 1
B01, Trade, 86252.404, 172, S10, B01, 1
B01, Trade, 86259.846, 170, B01, S14, 1
B01, Trade, 86268.038, 171, B01, S05, 1
B01, Trade, 86278.346, 168, B01, S07, 1
B01, Trade, 86296.904, 168, B01, S20, 1
B01, Trade, 86299.404, 168, B01, S08, 1
B01, Trade, 86333.577, 163, B01, S07, 1
B01, Trade, 86342.231, 173, S17, B01, 1
B01, Trade, 86345.288, 167, B01, S03, 1
B01, Trade, 86361.788, 168, B01, S00, 1
B01, Trade, 86366.865, 170, S06, B01, 1
B01, Trade, 86376.096, 167, S00, B01, 1
B01, Trade, 86386.462, 167, B01, S10, 1
B02, 100
B02, Trade, 85024.769, 167, B02, S05, 1
B02, Trade, 85027.308, 170, P00, B02, 1
B02, Trade, 85040.481, 172, B02, S02, 1
B02, Trade, 85048.173, 168, B02, S04, 1
B02, Trade, 85064.077, 174, P00, B02, 1
B02, Trade, 85086.173, 174, S00, B02, 1
B02, Trade, 85112.346, 167, B02, S17, 1
B02, Trade, 85131.692, 169, S10, B02, 1
B02, Trade, 85139.096, 174, S11, B02, 1
B02, Trade, 85154.692, 170, S06, B02, 1
B02, Trade, 85176.500, 169, B02, S24, 1
B02, Trade, 85184.135, 169, B02, S01, 1
B02, Trade, 85189.615, 172, B02, S17, 1
B02, Trade, 85208.923, 171, B02, S03, 1
B02, Trade, 85227.192, 171, B02, S22, 1
B02, Trade, 85233.231, 171, S12, B02, 1
B02, Trade, 85245.654, 172, B02, S04, 1
B02, Trade, 85279.500, 174, P00, B02, 1
B02, Trade, 85287.558, 174, B02, S23, 1
B02, Trade, 85305.519, 172, B02, S14, 1
B02, Trade, 85321.615, 172, S08, B02, 1
B02, Trade, 85332.019, 172, B02, S00, 1
B02, Trade, 85337.346, 177, B02, S19, 1
B02, Trade, 85360.635, 178, B02, S18, 1
B02, Trade, 85370.442, 166, B02, S03, 1
B02, Trade, 85378.519, 172, S01, B02, 1
B02, Trade, 85388.404, 178, S00, B02, 1
B02, Trade, 85409.692, 172, B02, S03, 1
B02, Trade, 85443.115, 171, B02, S24, 1
B02, Trade, 85455.750, 171, B02, S24, 1
B02, Trade, 85458.173, 173, B02, S17, 1
B02, Trade, 85472.923, 175, S24, B02, 1
B02, Trade, 85481.365, 169, B02, S24, 1
B02, Trade, 85492.173, 173, P00, B02, 1
B02, Trade, 85500.635, 171, B02, S20, 1
B02, Trade, 85508.904, 173, S08, B02, 1
B02, Trade, 85522.827, 175, B02, S02, 1
B02, Trade, 85531.904, 169, B02, S21, 1
B02, Trade, 85538.808, 171, S04, B02, 1
B02, Trade, 85558.962, 167, B02, S19, 1
B02, Trade, 85560.885, 171, S22, B02, 1
B02, Trade, 85570.115, 171, B02, S07, 1
B02, Trade, 85579.615, 167, B02, S01, 1
B02, Trade, 85601.923, 172, P00, B02, 1
B02, Trade, 85608.192, 168, B02, S15, 1
B02, Trade, 85620.288, 172, B02, S09, 1
B02, Trade, 85626.135, 168, B02, S24, 1
B02, Trade, 85642.327, 177, P00, B02, 1
B02, Trade, 85653.038, 175, B02, S23, 1
B02, Trade, 85665.404, 173, S01, B02, 1
B02, Trade, 85704.250, 172, S10, B02, 1
B02, Trade, 85730.308, 169, S23, B02, 1
B02, Trade, 85743.077, 171, B02, S16, 1
B02, Trade, 85745.038, 173, B02, S19, 1
B02, Trade, 85771.731, 174, P00, B02, 1
