B00, 100
B00, Trade, 84929.154, 167, B00, S06, 1
B00, Trade, 84930.596, 172, B00, S14, 1
B00, Trade, 84939.154, 174, S13, B00, 1
B00, Trade, 84947.962, 173, B00, S05, 1
B00, Trade, 84958.038, 166, B00, S17, 1
B00, Trade, 84973.462, 170, B00, S07, 1
B00, Trade, 84985.558, 171, P00, B00, 1
B00, Trade, 85004.115, 170, B00, S01, 1
B00, Trade, 85012.942, 180, S19, B00, 1
B00, Trade, 85029.827, 174, B00, S02, 1
B00, Trade, 85042.942, 169, B00, S23, 1
B00, Trade, 85049.615, 172, S22, B00, 1
B00, Trade, 85086.019, 172, S10, B00, 1
B00, Trade, 85106.865, 177, S16, B00, 1
B00, Trade, 85119.654, 164, B00, S02, 1
B00, Trade, 85130.962, 170, B00, S24, 1
B00, Trade, 85145.942, 195, B00, S11, 1
B00, Trade, 85155.096, 167, B00, S16, 1
B00, Trade, 85178.635, 172, S03, B00, 1
B00, Trade, 85200.308, 171, S15, B00, 1
B00, Trade, 85213.885, 168, B00, S06, 1
B00, Trade, 85224.500, 168, S12, B00, 1
B00, Trade, 85251.635, 173, S18, B00, 1
B00, Trade, 85273.173, 168, B00, S14, 1
B00, Trade, 85290.635, 168, B00, S05, 1
B00, Trade, 85313.846, 175, S05, B00, 1
B00, Trade, 85318.077, 167, B00, S13, 1
B00, Trade, 85341.712, 171, S20, B00, 1
B00, Trade, 85353.558, 167, B00, S02, 1
B00, Trade, 85361.519, 174, B00, S24, 1
B00, Trade, 85370.481, 175, P00, B00, 1
B00, Trade, 85392.731, 170, B00, S19, 1
B00, Trade, 85399.885, 176, S24, B00, 1
B00, Trade, 85420.212, 176, S00, B00, 1
B00, Trade, 85438.846, 168, B00, S19, 1
B00, Trade, 85445.212, 173, S11, B00, 1
B00, Trade, 85465.981, 170, B00, S04, 1
B00, Trade, 85473.154, 171, B00, S09, 1
B00, Trade, 85477.750, 168, P00, B00, 1
B00, Trade, 85495.481, 176, S11, B00, 1
B00, Trade, 85508.712, 171, B00, S15, 1
B00, Trade, 85518.846, 178, S21, B00, 1
B00, Trade, 85544.731, 174, S10, B00, 1
B00, Trade, 85552.904, 174, B00, S23, 1
B00, Trade, 85572.692, 176, S24, B00, 1
B00, Trade, 85588.250, 168, B00, S12, 1
B00, Trade, 85603.269, 174, S20, B00, 1
B00, Trade, 85629.077, 176, B00, S02, 1
B00, Trade, 85642.981, 171, B00, S07, 1
B00, Trade, 85659.654, 176, B00, S03, 1
B00, Trade, 85663.615, 176, B00, S09, 1
B00, Trade, 85673.019, 176, S10, B00, 1
B00, Trade, 85683.577, 170, B00, S02, 1
B00, Trade, 85696.615, 173, S10, B00, 1
B00, Trade, 85712.654, 173, B00, S14, 1
B00, Trade, 85743.596, 168, B00, S02, 1
