B00, 100
B00, Trade, 84912.077, 168, B00, S11, 1
B00, Trade, 84918.558, 161, S14, B00, 1
B00, Trade, 84924.404, 169, S00, B00, 1
B00, Trade, 84941.731, 171, B00, S10, 1
B00, Trade, 84965.558, 161, B00, S03, 1
B00, Trade, 84968.192, 167, S24, B00, 1
B00, Trade, 84986.173, 163, B00, S17, 1
B00, Trade, 84998.038, 167, B00, S22, 1
B00, Trade, 85000.154, 167, S17, B00, 1
B00, Trade, 85013.096, 169, S02, B00, 1
B00, Trade, 85029.115, 161, B00, S22, 1
B00, Trade, 85041.923, 162, S20, B00, 1
B00, Trade, 85051.712, 169, P01, B00, 1
B00, Trade, 85080.827, 166, S02, B00, 1
B00, Trade, 85087.250, 171, S05, B00, 1
B00, Trade, 85105.269, 162, B00, S06, 1
B00, Trade, 85112.346, 167, S16, B00, 1
B00, Trade, 85129.231, 161, B00, S08, 1
B00, Trade, 85139.827, 171, S17, B00, 1
B00, Trade, 85153.558, 173, S03, B00, 1
B00, Trade, 85166.519, 170, P01, B00, 1
B00, Trade, 85178.385, 168, B00, S02, 1
B00, Trade, 85211.096, 165, B00, S13, 1
B00, Trade, 85216.827, 163, P01, B00, 1
B00, Trade, 85238.865, 159, B00, S22, 1
B00, Trade, 85239.462, 164, S09, B00, 1
B00, Trade, 85271.442, 167, S16, B00, 1
B00, Trade, 85295.212, 166, S05, B00, 1
B00, Trade, 85301.712, 166, B00, S19, 1
B00, Trade, 85317.308, 168, S11, B00, 1
B00, Trade, 85334.635, 165, S24, B00, 1
B00, Trade, 85352.250, 166, B00, S06, 1
B00, Trade, 85353.577, 168, P01, B00, 1
B00, Trade, 85368.558, 167, B00, S04, 1
B00, Trade, 85383.500, 158, B00, S09, 1
B00, Trade, 85394.404, 171, S20, B00, 1
B00, Trade, 85406.385, 165, S12, B00, 1
B00, Trade, 85419.904, 166, B00, S15, 1
B00, Trade, 85433.596, 165, B00, S03, 1
B00, Trade, 85462.962, 163, S11, B00, 1
B00, Trade, 85476.365, 168, B00, S06, 1
B00, Trade, 85493.923, 163, B00, S23, 1
B00, Trade, 85510.788, 161, B00, S19, 1
B00, Trade, 85512.038, 164, P01, B00, 1
B00, Trade, 85516.077, 169, S09, B00, 1
B00, Trade, 85542.596, 157, B00, S21, 1
B00, Trade, 85551.327, 167, B00, S19, 1
B00, Trade, 85591.212, 169, S23, B00, 1
B00, Trade, 85608.885, 161, B00, S10, 1
B00, Trade, 85612.346, 166, B00, S19, 1
B00, Trade, 85638.173, 170, S13, B00, 1
B00, Trade, 85646.212, 165, B00, S03, 1
B00, Trade, 85676.481, 169, S04, B00, 1
B00, Trade, 85687.288, 163, S13, B00, 1
B00, Trade, 85721.058, 167, S08, B00, 1
B00, Trade, 85732.538, 165, B00, S14, 1
B00, Trade, 85756.846, 166, S02, B00, 1
B00, Trade, 85775.788, 160, B00, S18, 1
B00, Trade, 85788.788, 169, B00, S00, 1
B00, Trade, 85802.538, 166, S15, B00, 1
B00, Trade, 85810.154, 169, S09, B00, 1
B00, Trade, 85830.269, 170, S17, B00, 1
B00, Trade, 85851.385, 164, S09, B00, 1
B00, Trade, 85863.308, 166, B00, S22, 1
B00, Trade, 85875.442, 167, B00, S20, 1
B00, Trade, 85886.231, 172, S14, B00, 1
B00, Trade, 85909.962, 166, S11, B00, 1
B00, Trade, 85924.096, 162, B00, S22, 1
B00, Trade, 85928.250, 170, S15, B00, 1
B00, Trade, 85959.731, 166, B00, S13, 1
B00, Trade, 85965.250, 163, B00, S21, 1
B00, Trade, 85977.038, 170, B00, S22, 1
B00, Trade, 85985.846, 166, B00, S22, 1
B00, Trade, 85994.865, 165, S16, B00, 1
B00, Trade, 86013.615, 161, B00, S14, 1
B00, Trade, 86029.481, 161, B00, S12, 1
B00, Trade, 86031.038, 169, S17, B00, 1
B00, Trade, 86048.923, 171, B00, S05, 1
B00, Trade, 86053.923, 170, S08, B00, 1
B00, Trade, 86086.288, 171, S12, B00, 1
B00, Trade, 86095.962, 171, B00, S10, 1
B00, Trade, 86126.192, 167, B00, S06, 1
B00, Trade, 86149.077, 170, S16, B00, 1
B00, Trade, 86166.038, 162, B00, S02, 1
B00, Trade, 86178.212, 164, B00, S20, 1
B00, Trade, 86185.788, 173, S24, B00, 1
B00, Trade, 86193.923, 168, B00, S15, 1
B00, Trade, 86203.615, 170, P01, B00, 1
B00, Trade, 86232.596, 170, B00, S00, 1
B00, Trade, 86252.462, 167, S17, B00, 1
B00, Trade, 86261.442, 165, S21, B00, 1
B00, Trade, 86266.731, 172, B00, S23, 1
B00, Trade, 86284.308, 167, S03, B00, 1
B00, Trade, 86309.135, 173, B00, S04, 1
B00, Trade, 86315.173, 165, S00, B00, 1
B00, Trade, 86334.788, 166, S00, B00, 1
B00, Trade, 86350.173, 168, B00, S15, 1
B00, Trade, 86371.212, 172, S12, B00, 1
B00, Trade, 86384.346, 165, B00, S00, 1
B00, Trade, 86387.346, 163, B00, S16, 1
B01, 100
B01, Trade, 83648.904, 171, S17, B01, 1
B01, Trade, 83658.962, 170, B01, S04, 1
B01, Trade, 83674.423, 170, S09, B01, 1
B01, Trade, 83769.135, 169, S24, B01, 1
B01, Trade, 83780.058, 167, B01, S20, 1
B01, Trade, 83818.635, 162, S09, B01, 1
B01, Trade, 83844.115, 168, S17, B01, 1
B01, Trade, 83887.115, 168, S18, B01, 1
B01, Trade, 83902.423, 167, B01, S20, 1
B01, Trade, 83940.750, 167, S13, B01, 1
B01, Trade, 84038.904, 162, S02, B01, 1
B01, Trade, 84102.654, 163, B01, S02, 1
B01, Trade, 84117.942, 167, S17, B01, 1
