B00, 100
B00, Trade, 84937.731, 151, B00, S17, 1
B00, Trade, 84939.308, 150, S04, B00, 1
B00, Trade, 84947.846, 155, B00, S15, 1
B00, Trade, 84957.577, 158, S07, B00, 1
B00, Trade, 84974.308, 156, B00, S22, 1
B00, Trade, 85001.058, 156, S01, B00, 1
B00, Trade, 85024.173, 157, B00, S17, 1
B00, Trade, 85038.115, 148, B00, S06, 1
B00, Trade, 85041.038, 156, S08, B00, 1
B00, Trade, 85041.365, 159, S19, B00, 1
B00, Trade, 85053.788, 162, B00, S21, 1
B00, Trade, 85062.712, 160, S06, B00, 1
B00, Trade, 85078.769, 154, B00, S05, 1
B00, Trade, 85092.942, 165, S03, B00, 1
B00, Trade, 85109.750, 153, S08, B00, 1
B00, Trade, 85121.769, 158, B00, S01, 1
B00, Trade, 85127.500, 152, S09, B00, 1
B00, Trade, 85134.212, 155, B00, S19, 1
B00, Trade, 85148.500, 153, B00, S18, 1
B00, Trade, 85166.558, 155, S05, B00, 1
B00, Trade, 85184.923, 155, B00, S19, 1
B00, Trade, 85221.808, 158, S18, B00, 1
B00, Trade, 85225.135, 162, B00, S24, 1
B00, Trade, 85235.596, 156, S18, B00, 1
B00, Trade, 85264.154, 161, S21, B00, 1
B00, Trade, 85274.538, 160, S03, B00, 1
B00, Trade, 85300.923, 158, S04, B00, 1
B00, Trade, 85325.385, 154, S14, B00, 1
B00, Trade, 85343.404, 156, B00, S17, 1
B00, Trade, 85349.442, 157, S18, B00, 1
B00, Trade, 85365.788, 154, B00, S21, 1
B00, Trade, 85369.192, 158, S08, B00, 1
B00, Trade, 85380.269, 161, B00, S15, 1
B00, Trade, 85396.327, 151, B00, S11, 1
B00, Trade, 85419.212, 157, S23, B00, 1
B00, Trade, 85436.788, 157, S05, B00, 1
B00, Trade, 85450.077, 159, S14, B00, 1
B00, Trade, 85474.442, 156, B00, S15, 1
B00, Trade, 85488.846, 159, B00, S09, 1
B00, Trade, 85501.942, 154, S03, B00, 1
B00, Trade, 85504.019, 154, S08, B00, 1
B00, Trade, 85521.885, 151, B00, S15, 1
B00, Trade, 85529.346, 160, S24, B00, 1
B00, Trade, 85542.250, 154, B00, S02, 1
B00, Trade, 85553.846, 156, P00, B00, 1
B00, Trade, 85597.981, 148, B00, S06, 1
B00, Trade, 85600.846, 161, S05, B00, 1
B00, Trade, 85618.327, 153, S06, B00, 1
B00, Trade, 85632.442, 148, B00, S16, 1
B00, Trade, 85643.635, 152, B00, S15, 1
B00, Trade, 85652.327, 157, S18, B00, 1
B00, Trade, 85671.577, 158, S13, B00, 1
B00, Trade, 85686.154, 152, B00, S00, 1
B00, Trade, 85695.865, 154, B00, S05, 1
B00, Trade, 85709.673, 148, S14, B00, 1
B00, Trade, 85724.769, 156, P00, B00, 1
B00, Trade, 85735.750, 155, S04, B00, 1
B00, Trade, 85754.346, 156, S05, B00, 1
B00, Trade, 85771.365, 150, B00, S16, 1
B00, Trade, 85780.038, 153, B00, S09, 1
