Date,Close,Volume
2025-02-28T00:00:00.000Z,"84,724.68","424,652,800.00"
2025-02-28T00:05:00.000Z,"84,669.32","151,875,584.00"
2025-02-28T00:10:00.000Z,"84,482.08",0
2025-02-28T00:15:00.000Z,"84,570.72","836,468,736.00"
2025-02-28T00:20:00.000Z,"84,660.56",0
2025-02-28T00:25:00.000Z,"84,498.55",0
2025-02-28T00:30:00.000Z,"84,464.73",0
2025-02-28T00:35:00.000Z,"84,543.63","2,232,082,432.00"
2025-02-28T00:40:00.000Z,"84,435.73",0
2025-02-28T00:45:00.000Z,"84,235.41",0
2025-02-28T00:50:00.000Z,"84,278.97",0
2025-02-28T00:55:00.000Z,"84,250.69",0
2025-02-28T01:00:00.000Z,"84,280.62","236,597,248.00"
2025-02-28T01:05:00.000Z,"84,162.25",0
2025-02-28T01:10:00.000Z,"84,185.45","872,251,392.00"
2025-02-28T01:15:00.000Z,"84,167.58","437,940,224.00"
2025-02-28T01:20:00.000Z,"83,970.71",0
2025-02-28T01:25:00.000Z,"83,453.05","410,787,840.00"
2025-02-28T01:30:00.000Z,"82,020.52",0
2025-02-28T01:35:00.000Z,"82,357.40","3,439,538,176.00"
2025-02-28T01:40:00.000Z,"82,303.64",0
2025-02-28T01:45:00.000Z,"82,515.16","2,631,725,056.00"
2025-02-28T01:50:00.000Z,"81,909.87",0
2025-02-28T01:55:00.000Z,"82,081.19","657,948,672.00"
2025-02-28T02:00:00.000Z,"82,268.95","1,029,484,544.00"
2025-02-28T02:05:00.000Z,"82,493.20",0
2025-02-28T02:10:00.000Z,"82,200.14",0
2025-02-28T02:15:00.000Z,"81,885.26","2,953,256,960.00"
2025-02-28T02:20:00.000Z,"81,865.13",0
2025-02-28T02:25:00.000Z,"81,943.29","877,584,384.00"
2025-02-28T02:30:00.000Z,"80,338.72",0
2025-02-28T02:35:00.000Z,"80,151.83",0
2025-02-28T02:40:00.000Z,"80,049.38","636,067,840.00"
2025-02-28T02:45:00.000Z,"79,983.30","2,301,739,008.00"
2025-02-28T02:50:00.000Z,"80,103.96","1,418,035,200.00"
2025-02-28T02:55:00.000Z,"80,687.60",0
2025-02-28T03:00:00.000Z,"80,946.98",0
2025-02-28T03:05:00.000Z,"81,353.13","3,127,181,312.00"
2025-02-28T03:10:00.000Z,"81,004.91",0
2025-02-28T03:15:00.000Z,"81,239.98","1,773,895,680.00"
2025-02-28T03:20:00.000Z,"80,938.52",0
2025-02-28T03:25:00.000Z,"81,000.84","222,355,456.00"
2025-02-28T03:30:00.000Z,"80,708.58",0
2025-02-28T03:35:00.000Z,"80,616.02","1,273,454,592.00"
2025-02-28T03:40:00.000Z,"80,900.73",0
2025-02-28T03:45:00.000Z,"80,502.65","2,940,407,808.00"
2025-02-28T03:50:00.000Z,"80,522.26","589,762,560.00"
2025-02-28T03:55:00.000Z,"80,283.32",0
2025-02-28T04:00:00.000Z,"79,833.73","2,197,676,032.00"
2025-02-28T04:05:00.000Z,"80,115.27",0
2025-02-28T04:10:00.000Z,"79,755.07","541,392,896.00"
2025-02-28T04:15:00.000Z,"79,959.57","839,639,040.00"
2025-02-28T04:20:00.000Z,"80,496.10",0
2025-02-28T04:25:00.000Z,"80,227.66",0
2025-02-28T04:30:00.000Z,"79,959.16","559,083,520.00"
2025-02-28T04:35:00.000Z,"79,746.73","2,336,243,712.00"
2025-02-28T04:40:00.000Z,"80,379.70",0
2025-02-28T04:45:00.000Z,"80,501.31","2,283,806,720.00"
2025-02-28T04:50:00.000Z,"80,618.13",0
2025-02-28T04:55:00.000Z,"80,266.17","915,058,688.00"
2025-02-28T05:00:00.000Z,"80,348.06","363,978,752.00"
2025-02-28T05:05:00.000Z,"79,829.81",0
2025-02-28T05:10:00.000Z,"79,874.49","1,612,926,976.00"
2025-02-28T05:15:00.000Z,"79,913.11","814,657,536.00"
2025-02-28T05:20:00.000Z,"80,120.85",0
2025-02-28T05:25:00.000Z,"79,597.14","5,269,008,384.00"
2025-02-28T05:30:00.000Z,"79,563.52",0
2025-02-28T05:35:00.000Z,"79,868.45",0
2025-02-28T05:40:00.000Z,"79,826.07",0
2025-02-28T05:45:00.000Z,"79,572.23","2,790,256,640.00"
2025-02-28T05:50:00.000Z,"79,269.79",0
2025-02-28T05:55:00.000Z,"79,616.38",0
2025-02-28T06:00:00.000Z,"80,177.44","1,653,551,104.00"
2025-02-28T06:05:00.000Z,"79,869.23",0
2025-02-28T06:10:00.000Z,"79,605.75","112,164,864.00"
2025-02-28T06:15:00.000Z,"79,512.71","1,474,736,128.00"
2025-02-28T06:20:00.000Z,"79,312.88",0
2025-02-28T06:25:00.000Z,"79,265.62","996,446,208.00"
2025-02-28T06:30:00.000Z,"79,662.27",0
2025-02-28T06:35:00.000Z,"79,424.12","1,502,593,024.00"
2025-02-28T06:40:00.000Z,"79,323.13","1,149,157,376.00"
2025-02-28T06:45:00.000Z,"79,212.70","492,945,408.00"
2025-02-28T06:50:00.000Z,"79,149.06",0
2025-02-28T06:55:00.000Z,"79,398.23","2,014,281,728.00"
2025-02-28T07:00:00.000Z,"79,748.19",0
