B00, 100
B00, Trade, 85262.788, 109, S20, B00, 1
B00, Trade, 85281.308, 104, S24, B00, 1
B00, Trade, 85290.365, 104, S07, B00, 1
B00, Trade, 85300.442, 110, S06, B00, 1
B00, Trade, 85315.269, 107, B00, S07, 1
B00, Trade, 85332.385, 104, S09, B00, 1
B00, Trade, 85340.615, 104, B00, S16, 1
B00, Trade, 85351.500, 103, B00, S24, 1
B00, Trade, 85361.346, 103, S12, B00, 1
B00, Trade, 85370.596, 101, S11, B00, 1
B00, Trade, 85383.442, 107, S12, B00, 1
B00, Trade, 85389.404, 111, S09, B00, 1
B00, Trade, 85397.096, 109, S22, B00, 1
B00, Trade, 85404.077, 105, P01, B00, 1
B00, Trade, 85416.173, 107, S18, B00, 1
B00, Trade, 85427.423, 110, S12, B00, 1
B00, Trade, 85441.712, 106, B00, S07, 1
B00, Trade, 85449.019, 106, P01, B00, 1
B00, Trade, 85458.115, 106, S14, B00, 1
B00, Trade, 85485.000, 107, S08, B00, 1
B00, Trade, 85492.423, 109, P01, B00, 1
B00, Trade, 85504.558, 107, S24, B00, 1
B00, Trade, 85523.673, 106, B00, S15, 1
B00, Trade, 85527.077, 105, P01, B00, 1
B00, Trade, 85536.442, 118, S17, B00, 1
B00, Trade, 85555.654, 106, B00, S19, 1
B00, Trade, 85557.692, 107, S10, B00, 1
B00, Trade, 85567.692, 110, S12, B00, 1
B00, Trade, 85581.231, 112, S08, B00, 1
B00, Trade, 85589.981, 115, B00, S04, 1
B00, Trade, 85600.885, 108, B00, S04, 1
B00, Trade, 85607.962, 108, S08, B00, 1
B00, Trade, 85617.538, 111, S09, B00, 1
B00, Trade, 85629.885, 110, S03, B00, 1
B00, Trade, 85633.731, 110, S09, B00, 1
B00, Trade, 85650.115, 108, S18, B00, 1
B00, Trade, 85661.173, 103, S08, B00, 1
B00, Trade, 85667.577, 106, B00, S22, 1
B00, Trade, 85676.288, 109, S18, B00, 1
B00, Trade, 85688.462, 108, S13, B00, 1
B00, Trade, 85695.385, 110, S00, B00, 1
B00, Trade, 85710.269, 110, B00, S04, 1
B00, Trade, 85715.135, 107, S18, B00, 1
B00, Trade, 85730.365, 109, S01, B00, 1
B00, Trade, 85736.077, 113, S19, B00, 1
B00, Trade, 85751.904, 106, B00, S03, 1
B00, Trade, 85756.442, 108, S19, B00, 1
B00, Trade, 85772.462, 108, B00, S04, 1
B00, Trade, 85775.500, 112, S09, B00, 1
B00, Trade, 85791.769, 105, P01, B00, 1
B00, Trade, 85800.865, 108, S19, B00, 1
B00, Trade, 85804.769, 110, S09, B00, 1
B00, Trade, 85818.115, 109, S12, B00, 1
B00, Trade, 85832.135, 108, S06, B00, 1
B00, Trade, 85834.769, 110, S10, B00, 1
B00, Trade, 85848.250, 107, S20, B00, 1
B00, Trade, 85853.519, 114, S24, B00, 1
B00, Trade, 85871.538, 109, S18, B00, 1
B00, Trade, 85877.231, 109, S10, B00, 1
B00, Trade, 85890.635, 117, S18, B00, 1
B00, Trade, 85903.404, 116, S00, B00, 1
B00, Trade, 85914.346, 106, B00, S17, 1
B00, Trade, 85915.115, 110, S19, B00, 1
B00, Trade, 85940.462, 101, B00, S07, 1
B00, Trade, 85952.673, 114, S19, B00, 1
B00, Trade, 85961.231, 111, S22, B00, 1
B00, Trade, 85972.231, 110, S19, B00, 1
B00, Trade, 85983.038, 107, S12, B00, 1
B00, Trade, 85985.365, 111, S02, B00, 1
B00, Trade, 85997.308, 105, B00, S17, 1
B00, Trade, 86021.962, 110, S16, B00, 1
B00, Trade, 86050.635, 111, S20, B00, 1
B00, Trade, 86066.442, 116, S20, B00, 1
B00, Trade, 86088.538, 110, S24, B00, 1
B00, Trade, 86100.981, 109, S13, B00, 1
B00, Trade, 86106.346, 112, S12, B00, 1
B00, Trade, 86135.058, 109, S03, B00, 1
B00, Trade, 86158.885, 105, S05, B00, 1
B00, Trade, 86169.731, 106, S18, B00, 1
B00, Trade, 86178.846, 115, S16, B00, 1
B00, Trade, 86188.577, 109, S19, B00, 1
B00, Trade, 86196.038, 110, S08, B00, 1
B00, Trade, 86210.692, 107, B00, S00, 1
B00, Trade, 86231.231, 112, S22, B00, 1
B00, Trade, 86241.481, 110, B00, S08, 1
B00, Trade, 86246.885, 107, B00, S13, 1
B00, Trade, 86261.404, 117, S09, B00, 1
B00, Trade, 86271.288, 123, S19, B00, 1
B00, Trade, 86278.538, 109, S22, B00, 1
B00, Trade, 86288.327, 110, B00, S01, 1
B00, Trade, 86295.077, 108, B00, S03, 1
B00, Trade, 86313.808, 107, B00, S00, 1
B00, Trade, 86318.173, 108, S14, B00, 1
B00, Trade, 86330.885, 111, B00, S04, 1
B00, Trade, 86343.481, 103, B00, S07, 1
B00, Trade, 86351.596, 111, S07, B00, 1
B00, Trade, 86358.692, 112, S11, B00, 1
B00, Trade, 86368.750, 113, S24, B00, 1
B00, Trade, 86380.404, 112, S17, B00, 1
B00, Trade, 86384.615, 110, S00, B00, 1
B01, 100
B01, Trade, 85123.865, 97, B01, S21, 1
B01, Trade, 85138.577, 92, B01, S24, 1
B01, Trade, 85143.827, 94, S17, B01, 1
B01, Trade, 85155.558, 101, B01, S13, 1
B01, Trade, 85176.058, 101, S10, B01, 1
B01, Trade, 85187.673, 103, S18, B01, 1
B01, Trade, 85193.635, 100, S19, B01, 1
B01, Trade, 85214.000, 108, B01, S00, 1
B01, Trade, 85216.558, 107, B01, S12, 1
B01, Trade, 85227.962, 104, B01, S00, 1
B01, Trade, 85238.115, 103, B01, S22, 1
B01, Trade, 85244.692, 108, B01, S20, 1
B01, Trade, 85258.250, 99, B01, S08, 1
B01, Trade, 85272.808, 103, B01, S17, 1
B01, Trade, 85311.654, 103, P01, B01, 1
B01, Trade, 85315.923, 108, S12, B01, 1
B01, Trade, 85333.038, 107, S22, B01, 1
B01, Trade, 85337.558, 100, S20, B01, 1
B01, Trade, 85348.673, 110, S18, B01, 1
B01, Trade, 85360.654, 103, B01, S15, 1
B01, Trade, 85367.212, 100, B01, S13, 1
B01, Trade, 85402.096, 102, B01, S22, 1
B01, Trade, 85405.692, 108, B01, S09, 1
B01, Trade, 85419.788, 104, B01, S24, 1
B01, Trade, 85423.904, 107, B01, S02, 1
B01, Trade, 85439.673, 113, B01, S04, 1
B01, Trade, 85450.192, 105, B01, S10, 1
B01, Trade, 85464.096, 111, B01, S20, 1
B01, Trade, 85474.115, 101, S12, B01, 1
B01, Trade, 85484.346, 106, B01, S19, 1
B01, Trade, 85501.712, 107, B01, S17, 1
B01, Trade, 85505.212, 106, B01, S06, 1
B01, Trade, 85533.077, 108, B01, S13, 1
B01, Trade, 85543.558, 101, S12, B01, 1
B01, Trade, 85553.865, 107, B01, S09, 1
B01, Trade, 85558.212, 106, B01, S15, 1
B01, Trade, 85563.192, 106, B01, S01, 1
B01, Trade, 85574.519, 109, B01, S22, 1
B01, Trade, 85599.385, 101, B01, S03, 1
B01, Trade, 85602.750, 106, B01, S05, 1
B01, Trade, 85614.308, 110, S24, B01, 1
B01, Trade, 85620.385, 109, B01, S17, 1
B01, Trade, 85640.154, 102, B01, S17, 1
B01, Trade, 85652.077, 103, S04, B01, 1
B01, Trade, 85661.500, 101, B01, S24, 1
B01, Trade, 85683.865, 106, B01, S04, 1
B01, Trade, 85703.788, 107, B01, S22, 1
B01, Trade, 85706.308, 110, B01, P00, 1
B01, Trade, 85713.365, 108, B01, S21, 1
B01, Trade, 85741.692, 108, S15, B01, 1
B01, Trade, 85747.365, 107, S02, B01, 1
B01, Trade, 85762.750, 110, B01, S24, 1
B01, Trade, 85784.827, 98, B01, S11, 1
B01, Trade, 85805.788, 108, B01, S00, 1
B01, Trade, 85809.615, 109, S14, B01, 1
B01, Trade, 85819.462, 110, B01, S07, 1
B01, Trade, 85825.038, 104, B01, S01, 1
B01, Trade, 85839.115, 112, B01, S02, 1
B01, Trade, 85854.596, 112, B01, S06, 1
B01, Trade, 85874.923, 103, B01, S16, 1
B01, Trade, 85885.385, 111, S08, B01, 1
B01, Trade, 85890.173, 111, B01, S17, 1
B01, Trade, 85897.058, 104, B01, S07, 1
B01, Trade, 85907.500, 116, S14, B01, 1
B01, Trade, 85913.942, 109, B01, S13, 1
B01, Trade, 85935.615, 107, B01, S22, 1
B01, Trade, 85944.231, 111, B01, S17, 1
B01, Trade, 85953.135, 112, B01, S16, 1
B01, Trade, 85955.654, 110, B01, S07, 1
B01, Trade, 85980.635, 107, B01, S17, 1
B01, Trade, 86010.731, 112, B01, S15, 1
B01, Trade, 86030.250, 105, B01, S06, 1
B01, Trade, 86045.442, 107, S24, B01, 1
B01, Trade, 86062.865, 106, B01, S18, 1
B01, Trade, 86070.269, 103, B01, S13, 1
B01, Trade, 86081.885, 101, S12, B01, 1
B01, Trade, 86094.038, 103, B01, S07, 1
B01, Trade, 86115.596, 108, B01, S23, 1
B01, Trade, 86126.731, 104, B01, S09, 1
B01, Trade, 86133.365, 107, S18, B01, 1
B01, Trade, 86135.442, 107, S12, B01, 1
B01, Trade, 86150.115, 120, S04, B01, 1
B01, Trade, 86158.115, 103, B01, S13, 1
B01, Trade, 86168.923, 104, P01, B01, 1
B01, Trade, 86194.423, 106, B01, S10, 1
B01, Trade, 86207.154, 109, B01, S09, 1
B01, Trade, 86214.673, 109, S03, B01, 1
B01, Trade, 86223.962, 109, B01, S17, 1
B01, Trade, 86236.135, 110, S19, B01, 1
B01, Trade, 86237.462, 112, S14, B01, 1
B01, Trade, 86256.923, 106, B01, S13, 1
B01, Trade, 86266.885, 113, B01, S13, 1
B01, Trade, 86274.750, 106, B01, S03, 1
B01, Trade, 86297.923, 107, S14, B01, 1
B01, Trade, 86307.423, 106, B01, S13, 1
B01, Trade, 86325.885, 115, S18, B01, 1
B01, Trade, 86339.385, 110, S08, B01, 1
B01, Trade, 86358.808, 109, B01, S13, 1
B01, Trade, 86383.231, 106, S05, B01, 1
B01, Trade, 86391.635, 114, B01, S03, 1
B02, 100
B02, Trade, 85210.481, 104, B02, S04, 1
B02, Trade, 85220.942, 107, B02, S24, 1
B02, Trade, 85225.481, 106, B02, S07, 1
B02, Trade, 85236.058, 104, B02, S18, 1
B02, Trade, 85253.654, 108, B02, S19, 1
B02, Trade, 85261.308, 100, S11, B02, 1
B02, Trade, 85270.615, 102, B02, S12, 1
B02, Trade, 85284.327, 107, B02, S17, 1
B02, Trade, 85300.135, 107, B02, S13, 1
B02, Trade, 85311.288, 102, B02, S14, 1
B02, Trade, 85321.731, 106, B02, S16, 1
B02, Trade, 85332.019, 103, B02, S11, 1
B02, Trade, 85340.308, 105, S15, B02, 1
B02, Trade, 85347.173, 110, B02, S06, 1
B02, Trade, 85362.942, 102, B02, S00, 1
B02, Trade, 85371.808, 103, B02, S07, 1
B02, Trade, 85376.596, 104, B02, S00, 1
B02, Trade, 85390.962, 107, B02, S08, 1
B02, Trade, 85396.462, 106, B02, S16, 1
B02, Trade, 85415.558, 105, B02, S19, 1
B02, Trade, 85420.942, 108, B02, S10, 1
B02, Trade, 85430.538, 104, B02, S16, 1
B02, Trade, 85446.173, 102, B02, S17, 1
B02, Trade, 85456.923, 101, B02, S20, 1
B02, Trade, 85464.173, 110, B02, P00, 1
B02, Trade, 85476.385, 102, B02, S03, 1
B02, Trade, 85496.500, 107, B02, S19, 1
B02, Trade, 85503.019, 106, B02, S04, 1
B02, Trade, 85517.192, 101, B02, S05, 1
B02, Trade, 85527.865, 104, B02, S22, 1
B02, Trade, 85537.846, 111, B02, S06, 1
B02, Trade, 85553.135, 108, B02, S23, 1
B02, Trade, 85577.269, 106, B02, S02, 1
B02, Trade, 85584.058, 114, B02, S22, 1
B02, Trade, 85592.885, 103, B02, S07, 1
B02, Trade, 85611.135, 105, B02, S17, 1
B02, Trade, 85627.712, 106, B02, S11, 1
B02, Trade, 85643.404, 102, B02, S20, 1
B02, Trade, 85658.404, 106, P01, B02, 1
B02, Trade, 85671.654, 107, B02, S10, 1
B02, Trade, 85676.788, 109, S04, B02, 1
B02, Trade, 85721.327, 103, B02, S15, 1
B02, Trade, 85722.462, 104, B02, S08, 1
B02, Trade, 85727.808, 107, B02, S02, 1
B02, Trade, 85739.442, 108, S24, B02, 1
B02, Trade, 85760.596, 102, B02, S08, 1
B02, Trade, 85765.173, 110, B02, S14, 1
B02, Trade, 85777.923, 105, B02, S15, 1
B02, Trade, 85784.500, 101, B02, S24, 1
B02, Trade, 85809.077, 109, B02, S16, 1
B02, Trade, 85816.442, 106, B02, S09, 1
B02, Trade, 85832.481, 107, B02, S07, 1
B02, Trade, 85841.212, 109, B02, S14, 1
B02, Trade, 85850.692, 102, B02, S04, 1
