B00, 100
B00, Trade, 85052.635, 168, B00, S04, 1
B00, Trade, 85070.154, 162, B00, S01, 1
B00, Trade, 85077.500, 164, B00, S04, 1
B00, Trade, 85092.096, 167, S00, B00, 1
B00, Trade, 85099.135, 165, B00, S14, 1
B00, Trade, 85109.288, 166, S19, B00, 1
B00, Trade, 85129.923, 163, S15, B00, 1
B00, Trade, 85142.827, 161, B00, S01, 1
B00, Trade, 85146.404, 163, B00, S09, 1
B00, Trade, 85172.365, 167, S12, B00, 1
B00, Trade, 85181.423, 167, B00, S07, 1
B00, Trade, 85188.173, 164, B00, S14, 1
B00, Trade, 85200.212, 169, S19, B00, 1
B00, Trade, 85219.519, 167, S04, B00, 1
B00, Trade, 85229.846, 164, S06, B00, 1
B00, Trade, 85242.692, 170, S02, B00, 1
B00, Trade, 85247.712, 168, S05, B00, 1
B00, Trade, 85266.712, 164, B00, S08, 1
B00, Trade, 85278.058, 168, S06, B00, 1
B00, Trade, 85296.096, 165, B00, S13, 1
B00, Trade, 85301.481, 167, S15, B00, 1
B00, Trade, 85314.923, 168, S03, B00, 1
B00, Trade, 85334.846, 166, B00, S20, 1
B00, Trade, 85339.231, 166, B00, S21, 1
B00, Trade, 85356.346, 169, B00, S16, 1
B00, Trade, 85376.962, 175, S21, B00, 1
B00, Trade, 85396.923, 170, S00, B00, 1
B00, Trade, 85405.673, 167, B00, S14, 1
B00, Trade, 85421.365, 165, B00, S12, 1
B00, Trade, 85429.558, 164, B00, S22, 1
B00, Trade, 85436.500, 170, S02, B00, 1
B00, Trade, 85451.288, 180, B00, S08, 1
B00, Trade, 85467.308, 170, S03, B00, 1
B00, Trade, 85484.904, 161, S15, B00, 1
B00, Trade, 85496.519, 164, B00, S02, 1
B00, Trade, 85503.923, 168, B00, S21, 1
B00, Trade, 85528.365, 162, B00, S11, 1
B00, Trade, 85532.096, 165, S05, B00, 1
B00, Trade, 85542.481, 167, B00, S20, 1
B00, Trade, 85549.500, 173, S23, B00, 1
B00, Trade, 85568.712, 171, S24, B00, 1
B00, Trade, 85574.231, 168, S03, B00, 1
B00, Trade, 85600.385, 169, B00, S11, 1
B00, Trade, 85615.462, 173, S12, B00, 1
B00, Trade, 85639.596, 165, B00, S01, 1
B00, Trade, 85670.519, 166, B00, S24, 1
B00, Trade, 85690.404, 167, S20, B00, 1
B00, Trade, 85700.115, 166, B00, S15, 1
B00, Trade, 85711.865, 165, B00, S02, 1
B00, Trade, 85729.942, 165, B00, S19, 1
B00, Trade, 85737.538, 171, S03, B00, 1
B00, Trade, 85746.481, 167, S19, B00, 1
B00, Trade, 85763.827, 167, B00, S22, 1
B00, Trade, 85773.462, 170, B00, S04, 1
B00, Trade, 85783.808, 171, P01, B00, 1
B00, Trade, 85794.750, 166, B00, S18, 1
B00, Trade, 85800.500, 170, B00, S14, 1
B00, Trade, 85814.500, 166, B00, S07, 1
B00, Trade, 85825.808, 172, S24, B00, 1
B00, Trade, 85838.885, 167, B00, S12, 1
B00, Trade, 85852.846, 169, B00, S12, 1
B00, Trade, 85863.308, 170, B00, S12, 1
B00, Trade, 85876.673, 168, S17, B00, 1
B00, Trade, 85890.635, 164, B00, S05, 1
B00, Trade, 85902.904, 168, S23, B00, 1
B00, Trade, 85906.712, 170, S18, B00, 1
B00, Trade, 85928.635, 165, B00, S21, 1
B00, Trade, 85935.327, 169, S22, B00, 1
B00, Trade, 85953.615, 167, B00, S05, 1
B00, Trade, 85969.173, 166, B00, S02, 1
B00, Trade, 85988.942, 169, B00, S14, 1
B00, Trade, 86003.846, 174, S17, B00, 1
B00, Trade, 86023.212, 169, B00, S23, 1
B00, Trade, 86023.673, 172, S01, B00, 1
B00, Trade, 86042.173, 171, B00, S07, 1
B00, Trade, 86060.173, 175, P01, B00, 1
B00, Trade, 86075.058, 161, B00, S08, 1
B00, Trade, 86106.500, 171, S24, B00, 1
B00, Trade, 86126.615, 167, B00, S07, 1
B00, Trade, 86137.058, 171, B00, S19, 1
B00, Trade, 86149.577, 177, S23, B00, 1
B00, Trade, 86167.962, 163, B00, S01, 1
B00, Trade, 86171.577, 169, S14, B00, 1
B00, Trade, 86182.904, 172, S12, B00, 1
B00, Trade, 86197.769, 173, P01, B00, 1
B00, Trade, 86204.192, 167, S12, B00, 1
B00, Trade, 86219.365, 169, B00, S18, 1
B00, Trade, 86235.519, 169, S08, B00, 1
B00, Trade, 86252.212, 164, B00, S07, 1
B00, Trade, 86269.962, 168, S17, B00, 1
B00, Trade, 86285.519, 169, S01, B00, 1
