B00, 100
B00, Trade, 85005.635, 156, S06, B00, 1
B00, Trade, 85019.712, 157, B00, S05, 1
B00, Trade, 85039.019, 155, S11, B00, 1
B00, Trade, 85043.442, 163, S10, B00, 1
B00, Trade, 85062.000, 157, S03, B00, 1
B00, Trade, 85082.769, 151, B00, S17, 1
B00, Trade, 85103.462, 154, S15, B00, 1
B00, Trade, 85113.615, 152, S05, B00, 1
B00, Trade, 85132.692, 157, B00, S14, 1
B00, Trade, 85145.481, 157, S07, B00, 1
B00, Trade, 85164.288, 161, S22, B00, 1
B00, Trade, 85197.904, 154, B00, S01, 1
B00, Trade, 85210.596, 155, B00, S03, 1
B00, Trade, 85215.154, 154, S07, B00, 1
B00, Trade, 85233.596, 152, B00, S24, 1
B00, Trade, 85243.077, 157, S17, B00, 1
B00, Trade, 85259.712, 158, S01, B00, 1
B00, Trade, 85265.115, 157, B00, S03, 1
B00, Trade, 85294.404, 159, S01, B00, 1
B00, Trade, 85309.442, 153, B00, S23, 1
B00, Trade, 85327.596, 156, S20, B00, 1
B00, Trade, 85338.519, 156, B00, S03, 1
B00, Trade, 85353.365, 152, B00, S03, 1
B00, Trade, 85365.269, 162, S04, B00, 1
B00, Trade, 85400.673, 156, S12, B00, 1
B00, Trade, 85409.635, 155, B00, S09, 1
B00, Trade, 85421.769, 149, S01, B00, 1
B00, Trade, 85425.788, 155, B00, S14, 1
B00, Trade, 85435.538, 154, S15, B00, 1
B00, Trade, 85480.904, 158, S03, B00, 1
B00, Trade, 85491.404, 152, B00, S08, 1
B00, Trade, 85498.308, 158, B00, S09, 1
B00, Trade, 85516.769, 149, B00, S05, 1
B00, Trade, 85526.865, 153, B00, S10, 1
B00, Trade, 85538.885, 155, B00, S09, 1
B00, Trade, 85545.731, 156, S14, B00, 1
B00, Trade, 85558.923, 156, S05, B00, 1
B00, Trade, 85573.500, 154, S02, B00, 1
B00, Trade, 85592.288, 155, S16, B00, 1
B00, Trade, 85608.135, 163, S06, B00, 1
B00, Trade, 85636.904, 151, B00, S18, 1
B00, Trade, 85637.404, 156, S15, B00, 1
B00, Trade, 85659.462, 156, S15, B00, 1
B00, Trade, 85671.423, 150, B00, S00, 1
B00, Trade, 85678.615, 162, B00, S02, 1
B00, Trade, 85687.904, 155, B00, S09, 1
B00, Trade, 85705.827, 157, S16, B00, 1
B00, Trade, 85737.288, 154, B00, S21, 1
B00, Trade, 85742.827, 157, S13, B00, 1
B00, Trade, 85743.750, 156, S15, B00, 1
B00, Trade, 85760.654, 156, B00, S05, 1
B00, Trade, 85770.558, 158, B00, S20, 1
B00, Trade, 85776.808, 155, S00, B00, 1
B00, Trade, 85788.923, 153, B00, S11, 1
B00, Trade, 85801.596, 153, B00, S22, 1
B00, Trade, 85816.712, 159, B00, S16, 1
B00, Trade, 85832.962, 153, B00, S18, 1
B00, Trade, 85843.712, 155, S11, B00, 1
B00, Trade, 85861.731, 149, B00, S10, 1
B00, Trade, 85880.096, 149, S15, B00, 1
B00, Trade, 85905.673, 149, P01, B00, 1
B00, Trade, 85924.000, 154, B00, S17, 1
B00, Trade, 85933.731, 152, B00, S03, 1
B00, Trade, 85951.423, 160, S06, B00, 1
B00, Trade, 85966.000, 155, B00, S11, 1
B00, Trade, 85970.096, 154, B00, S24, 1
B00, Trade, 85981.596, 157, S15, B00, 1
B00, Trade, 85985.346, 152, B00, S01, 1
B00, Trade, 86003.423, 154, B00, S00, 1
B00, Trade, 86011.423, 151, B00, S07, 1
B00, Trade, 86018.904, 157, S02, B00, 1
B00, Trade, 86035.058, 151, B00, S05, 1
B00, Trade, 86041.154, 138, S20, B00, 1
