B00, 100
B00, Trade, 85049.769, 154, S14, B00, 1
B00, Trade, 85060.962, 152, B00, S08, 1
B00, Trade, 85071.019, 155, S13, B00, 1
B00, Trade, 85079.923, 154, B00, S04, 1
B00, Trade, 85091.173, 156, B00, S03, 1
B00, Trade, 85094.981, 160, P01, B00, 1
B00, Trade, 85115.538, 166, S01, B00, 1
B00, Trade, 85128.692, 151, B00, S11, 1
B00, Trade, 85139.692, 157, S04, B00, 1
B00, Trade, 85158.385, 163, S20, B00, 1
B00, Trade, 85164.423, 154, S03, B00, 1
B00, Trade, 85178.712, 153, B00, S21, 1
B00, Trade, 85193.096, 153, B00, S00, 1
B00, Trade, 85206.788, 154, B00, S11, 1
B00, Trade, 85215.462, 158, B00, S03, 1
B00, Trade, 85235.538, 159, B00, S22, 1
B00, Trade, 85272.058, 152, S12, B00, 1
B00, Trade, 85279.885, 149, B00, S22, 1
B00, Trade, 85284.692, 152, S10, B00, 1
B00, Trade, 85293.635, 161, S12, B00, 1
B00, Trade, 85309.538, 159, S13, B00, 1
B00, Trade, 85318.712, 150, B00, S17, 1
B00, Trade, 85324.712, 149, B00, S20, 1
B00, Trade, 85343.481, 156, P01, B00, 1
B00, Trade, 85352.288, 158, B00, S13, 1
B00, Trade, 85364.462, 153, B00, S09, 1
B00, Trade, 85375.923, 149, B00, S17, 1
B00, Trade, 85381.346, 162, S14, B00, 1
B00, Trade, 85393.981, 153, B00, S16, 1
B00, Trade, 85397.885, 152, B00, S02, 1
B00, Trade, 85414.346, 155, B00, S04, 1
B00, Trade, 85428.923, 159, B00, S00, 1
B00, Trade, 85441.846, 156, P01, B00, 1
B00, Trade, 85452.942, 155, S18, B00, 1
B00, Trade, 85486.327, 155, B00, S17, 1
B00, Trade, 85493.865, 160, S10, B00, 1
B00, Trade, 85509.962, 153, S21, B00, 1
B00, Trade, 85519.673, 150, B00, S17, 1
B00, Trade, 85531.673, 157, S09, B00, 1
B00, Trade, 85544.154, 152, S20, B00, 1
B00, Trade, 85565.077, 156, B00, S06, 1
B00, Trade, 85580.096, 153, S18, B00, 1
B00, Trade, 85584.654, 160, S24, B00, 1
B00, Trade, 85604.846, 160, B00, S07, 1
B00, Trade, 85615.519, 153, B00, S21, 1
B00, Trade, 85628.827, 157, S10, B00, 1
B00, Trade, 85648.077, 151, B00, S05, 1
B00, Trade, 85675.596, 152, B00, S00, 1
B00, Trade, 85690.596, 152, S23, B00, 1
B00, Trade, 85711.577, 156, S21, B00, 1
B00, Trade, 85727.173, 166, S13, B00, 1
B00, Trade, 85752.500, 152, B00, S19, 1
B00, Trade, 85757.827, 158, S13, B00, 1
B00, Trade, 85776.192, 159, S18, B00, 1
B00, Trade, 85796.885, 157, B00, S15, 1
B00, Trade, 85801.885, 154, S01, B00, 1
B00, Trade, 85812.923, 149, B00, S19, 1
B00, Trade, 85820.442, 155, S21, B00, 1
B00, Trade, 85831.423, 153, S17, B00, 1
B00, Trade, 85849.769, 162, S09, B00, 1
B00, Trade, 85856.212, 155, B00, S03, 1
B00, Trade, 85870.077, 158, S12, B00, 1
B00, Trade, 85889.712, 158, P01, B00, 1
B00, Trade, 85893.442, 158, S21, B00, 1
B00, Trade, 85917.942, 152, B00, S07, 1
B00, Trade, 85921.962, 158, S17, B00, 1
B00, Trade, 85937.827, 151, S01, B00, 1
B00, Trade, 85938.462, 151, S24, B00, 1
B00, Trade, 85953.462, 155, B00, S00, 1
B00, Trade, 85970.904, 152, B00, S04, 1
B00, Trade, 85977.731, 153, B00, S24, 1
B00, Trade, 85990.154, 156, S09, B00, 1
B00, Trade, 86002.154, 148, B00, S02, 1
B00, Trade, 86009.038, 151, S14, B00, 1
B00, Trade, 86019.596, 157, S01, B00, 1
B00, Trade, 86041.288, 146, B00, S21, 1
B00, Trade, 86042.885, 152, S18, B00, 1
B00, Trade, 86053.865, 157, S09, B00, 1
B00, Trade, 86068.173, 146, B00, S24, 1
B00, Trade, 86091.673, 151, S08, B00, 1
B00, Trade, 86109.981, 151, B00, S20, 1
B00, Trade, 86118.462, 151, B00, S21, 1
B00, Trade, 86129.019, 157, S24, B00, 1
B00, Trade, 86143.808, 153, P01, B00, 1
B00, Trade, 86152.981, 154, B00, S02, 1
B00, Trade, 86170.269, 156, S08, B00, 1
B00, Trade, 86203.962, 156, S13, B00, 1
B00, Trade, 86218.846, 148, B00, S05, 1
B00, Trade, 86234.038, 155, B00, S11, 1
B00, Trade, 86243.288, 155, S22, B00, 1
B00, Trade, 86251.673, 160, B00, S23, 1
B00, Trade, 86263.423, 158, B00, S12, 1
B00, Trade, 86273.212, 152, S24, B00, 1
B00, Trade, 86283.288, 149, B00, S08, 1
B00, Trade, 86307.404, 162, S15, B00, 1
B00, Trade, 86340.327, 152, B00, S08, 1
B00, Trade, 86357.750, 151, S12, B00, 1
B00, Trade, 86366.481, 155, B00, S22, 1
B00, Trade, 86382.577, 153, B00, S00, 1
B00, Trade, 86393.538, 168, B00, S10, 1
B01, 100
B01, Trade, 85237.615, 159, S10, B01, 1
B01, Trade, 85255.077, 165, S13, B01, 1
B01, Trade, 85264.250, 155, S11, B01, 1
B01, Trade, 85280.077, 162, S17, B01, 1
B01, Trade, 85292.135, 157, S03, B01, 1
B01, Trade, 85300.846, 159, S00, B01, 1
B01, Trade, 85319.327, 155, S16, B01, 1
B01, Trade, 85337.904, 159, S02, B01, 1
B01, Trade, 85342.904, 156, S21, B01, 1
B01, Trade, 85353.712, 158, S24, B01, 1
B01, Trade, 85372.385, 166, S24, B01, 1
B01, Trade, 85375.942, 158, S13, B01, 1
B01, Trade, 85383.019, 163, S22, B01, 1
B01, Trade, 85396.327, 154, S10, B01, 1
B01, Trade, 85410.481, 162, S22, B01, 1
B01, Trade, 85440.596, 155, B01, S22, 1
B01, Trade, 85449.231, 152, B01, S11, 1
B01, Trade, 85463.115, 153, S13, B01, 1
B01, Trade, 85468.538, 151, B01, S03, 1
B01, Trade, 85476.981, 160, S07, B01, 1
B01, Trade, 85487.019, 162, S22, B01, 1
B01, Trade, 85493.654, 157, S23, B01, 1
B01, Trade, 85506.712, 151, S12, B01, 1
B01, Trade, 85517.827, 154, P01, B01, 1
B01, Trade, 85532.404, 157, S00, B01, 1
B01, Trade, 85538.692, 149, B01, S04, 1
B01, Trade, 85552.038, 156, S01, B01, 1
B01, Trade, 85558.173, 154, P01, B01, 1
B01, Trade, 85566.615, 154, S01, B01, 1
B01, Trade, 85574.481, 155, S23, B01, 1
B01, Trade, 85591.981, 151, S01, B01, 1
B01, Trade, 85600.135, 162, B01, S13, 1
B01, Trade, 85603.269, 162, P01, B01, 1
B01, Trade, 85621.462, 158, S11, B01, 1
B01, Trade, 85625.346, 157, S21, B01, 1
B01, Trade, 85642.269, 155, B01, S01, 1
B01, Trade, 85647.635, 157, S12, B01, 1
B01, Trade, 85660.019, 151, S04, B01, 1
B01, Trade, 85667.404, 156, S23, B01, 1
B01, Trade, 85674.692, 161, S01, B01, 1
B01, Trade, 85693.308, 153, S01, B01, 1
B01, Trade, 85714.962, 148, B01, S14, 1
B01, Trade, 85719.442, 153, S20, B01, 1
B01, Trade, 85735.404, 149, S16, B01, 1
B01, Trade, 85736.038, 152, S24, B01, 1
B01, Trade, 85759.962, 149, B01, S10, 1
B01, Trade, 85767.500, 161, S03, B01, 1
B01, Trade, 85786.846, 158, B01, S20, 1
B01, Trade, 85795.135, 160, S09, B01, 1
B01, Trade, 85808.827, 153, S07, B01, 1
B01, Trade, 85818.827, 154, S01, B01, 1
B01, Trade, 85833.712, 151, B01, S16, 1
B01, Trade, 85842.731, 157, S13, B01, 1
B01, Trade, 85853.308, 157, S13, B01, 1
B01, Trade, 85871.058, 160, S03, B01, 1
B01, Trade, 85888.577, 149, B01, S05, 1
B01, Trade, 85891.750, 160, S23, B01, 1
B01, Trade, 85897.135, 166, S10, B01, 1
B01, Trade, 85904.077, 158, S02, B01, 1
B01, Trade, 85930.058, 159, P01, B01, 1
B01, Trade, 85955.000, 154, B01, S07, 1
B01, Trade, 85957.673, 151, P01, B01, 1
B01, Trade, 85963.500, 158, S22, B01, 1
B01, Trade, 85973.981, 156, S16, B01, 1
B01, Trade, 85985.654, 159, S08, B01, 1
B01, Trade, 86001.558, 149, S04, B01, 1
B01, Trade, 86004.077, 151, S12, B01, 1
B01, Trade, 86022.750, 150, B01, S11, 1
B01, Trade, 86024.442, 161, S23, B01, 1
B01, Trade, 86043.308, 157, S01, B01, 1
B01, Trade, 86053.462, 157, S03, B01, 1
B01, Trade, 86056.558, 155, S23, B01, 1
B01, Trade, 86073.173, 153, S04, B01, 1
B01, Trade, 86091.423, 155, B01, S07, 1
B01, Trade, 86100.635, 156, S24, B01, 1
B01, Trade, 86110.000, 154, S00, B01, 1
B01, Trade, 86117.365, 156, S23, B01, 1
B01, Trade, 86145.269, 151, B01, S21, 1
B01, Trade, 86155.115, 160, S17, B01, 1
B01, Trade, 86166.096, 152, P01, B01, 1
B01, Trade, 86174.519, 156, B01, S14, 1
B01, Trade, 86190.308, 151, S12, B01, 1
B01, Trade, 86198.923, 157, S23, B01, 1
B01, Trade, 86210.846, 160, B01, S04, 1
B01, Trade, 86215.673, 151, S13, B01, 1
B01, Trade, 86233.654, 157, S09, B01, 1
B01, Trade, 86238.192, 157, S12, B01, 1
B01, Trade, 86250.885, 161, B01, S10, 1
B01, Trade, 86259.288, 163, S00, B01, 1
B01, Trade, 86267.135, 156, S17, B01, 1
B01, Trade, 86275.404, 153, S03, B01, 1
B01, Trade, 86290.058, 156, S11, B01, 1
B01, Trade, 86296.212, 152, P01, B01, 1
B01, Trade, 86311.846, 153, B01, S23, 1
B01, Trade, 86336.596, 153, B01, S14, 1
B01, Trade, 86340.923, 156, S21, B01, 1
B01, Trade, 86355.154, 160, S03, B01, 1
B01, Trade, 86367.865, 156, S09, B01, 1
B01, Trade, 86377.788, 159, S10, B01, 1
B01, Trade, 86387.442, 152, S06, B01, 1
B02, 100
B02, Trade, 85276.096, 150, S23, B02, 1
B02, Trade, 85293.981, 154, B02, S08, 1
