B00, 100
B00, Trade, 85087.231, 163, B00, S17, 1
B00, Trade, 85103.077, 166, S10, B00, 1
B00, Trade, 85107.077, 167, S06, B00, 1
B00, Trade, 85130.212, 170, S12, B00, 1
B00, Trade, 85142.077, 166, B00, S03, 1
B00, Trade, 85151.923, 161, S09, B00, 1
B00, Trade, 85179.885, 165, S02, B00, 1
B00, Trade, 85190.192, 163, B00, S22, 1
B00, Trade, 85202.904, 159, B00, S12, 1
B00, Trade, 85210.462, 168, S19, B00, 1
B00, Trade, 85222.538, 162, B00, S21, 1
B00, Trade, 85230.231, 170, S10, B00, 1
B00, Trade, 85243.788, 166, B00, S01, 1
B00, Trade, 85253.577, 170, S14, B00, 1
B00, Trade, 85266.250, 172, S09, B00, 1
B00, Trade, 85277.404, 163, S15, B00, 1
B00, Trade, 85291.115, 168, B00, S22, 1
B00, Trade, 85321.846, 173, S12, B00, 1
B00, Trade, 85322.942, 173, S01, B00, 1
B00, Trade, 85348.673, 170, B00, S05, 1
B00, Trade, 85359.577, 166, B00, S11, 1
B00, Trade, 85368.231, 168, B00, S15, 1
B00, Trade, 85375.769, 172, P01, B00, 1
B00, Trade, 85382.808, 176, S14, B00, 1
B00, Trade, 85405.962, 162, B00, S23, 1
B00, Trade, 85407.058, 172, S15, B00, 1
B00, Trade, 85423.115, 168, B00, S16, 1
B00, Trade, 85423.769, 173, S18, B00, 1
B00, Trade, 85444.615, 166, B00, S05, 1
B00, Trade, 85445.365, 170, S17, B00, 1
B00, Trade, 85462.942, 168, B00, S03, 1
B00, Trade, 85483.269, 173, S23, B00, 1
B00, Trade, 85499.077, 160, B00, S22, 1
B00, Trade, 85521.654, 176, S16, B00, 1
B00, Trade, 85532.288, 177, S16, B00, 1
B00, Trade, 85533.942, 172, B00, S00, 1
B00, Trade, 85553.635, 167, B00, S19, 1
B00, Trade, 85562.269, 170, S16, B00, 1
B00, Trade, 85568.115, 161, B00, S12, 1
B00, Trade, 85592.096, 175, S16, B00, 1
B00, Trade, 85619.615, 167, S02, B00, 1
B00, Trade, 85637.750, 167, B00, S03, 1
