B00, 100
B00, Trade, 85078.769, 104, B00, S04, 1
B00, Trade, 85094.596, 105, S14, B00, 1
B00, Trade, 85107.712, 95, B00, S01, 1
B00, Trade, 85115.308, 95, S16, B00, 1
B00, Trade, 85136.173, 96, B00, S14, 1
B00, Trade, 85139.673, 108, S06, B00, 1
B00, Trade, 85152.923, 103, S03, B00, 1
B00, Trade, 85179.731, 95, B00, S07, 1
B00, Trade, 85188.827, 98, S11, B00, 1
B00, Trade, 85197.058, 104, P00, B00, 1
B00, Trade, 85212.077, 103, B00, S12, 1
B00, Trade, 85227.596, 99, B00, S12, 1
B00, Trade, 85239.462, 103, B00, S09, 1
B00, Trade, 85242.096, 109, S05, B00, 1
B00, Trade, 85249.519, 108, B00, S05, 1
B00, Trade, 85262.346, 107, S21, B00, 1
B00, Trade, 85295.346, 106, S11, B00, 1
B00, Trade, 85305.577, 111, S02, B00, 1
B00, Trade, 85316.635, 102, B00, S17, 1
B00, Trade, 85338.000, 109, B00, S01, 1
B00, Trade, 85345.385, 106, S12, B00, 1
B00, Trade, 85357.962, 101, S04, B00, 1
B00, Trade, 85372.154, 108, S04, B00, 1
B00, Trade, 85392.904, 114, S18, B00, 1
B00, Trade, 85410.288, 104, B00, S04, 1
B00, Trade, 85417.942, 101, B00, S19, 1
B00, Trade, 85431.135, 107, B00, S13, 1
B00, Trade, 85447.096, 103, B00, S22, 1
B00, Trade, 85453.192, 105, P00, B00, 1
B00, Trade, 85492.269, 105, S23, B00, 1
B00, Trade, 85495.327, 103, B00, S11, 1
B00, Trade, 85505.827, 106, S22, B00, 1
B00, Trade, 85522.865, 112, S08, B00, 1
B00, Trade, 85542.942, 107, B00, S21, 1
B00, Trade, 85550.885, 109, B00, S03, 1
B00, Trade, 85572.692, 108, P00, B00, 1
B00, Trade, 85575.096, 106, B00, S13, 1
B00, Trade, 85587.404, 106, S13, B00, 1
B00, Trade, 85600.692, 106, B00, S02, 1
B00, Trade, 85625.712, 101, B00, S03, 1
B00, Trade, 85632.288, 108, S02, B00, 1
B00, Trade, 85650.923, 105, B00, S19, 1
B00, Trade, 85669.827, 116, S18, B00, 1
B00, Trade, 85686.519, 106, B00, S11, 1
B00, Trade, 85697.808, 110, B00, S01, 1
B00, Trade, 85711.442, 108, S07, B00, 1
B00, Trade, 85725.288, 103, B00, S02, 1
B00, Trade, 85731.596, 107, S00, B00, 1
B00, Trade, 85740.731, 110, B00, S19, 1
B00, Trade, 85747.712, 111, S13, B00, 1
B00, Trade, 85762.269, 105, B00, S24, 1
B00, Trade, 85771.058, 106, B00, S19, 1
B00, Trade, 85777.000, 108, S03, B00, 1
B00, Trade, 85799.596, 112, B00, S06, 1
B00, Trade, 85813.231, 102, B00, S10, 1
B00, Trade, 85830.904, 107, B00, S07, 1
B00, Trade, 85842.712, 111, P00, B00, 1
B00, Trade, 85844.269, 103, S03, B00, 1
B00, Trade, 85860.846, 109, B00, S08, 1
B00, Trade, 85872.096, 105, B00, S24, 1
B00, Trade, 85891.192, 109, B00, S21, 1
B00, Trade, 85901.712, 107, S00, B00, 1
B00, Trade, 85909.904, 111, B00, S20, 1
B00, Trade, 85925.500, 108, B00, S04, 1
B00, Trade, 85938.135, 108, S23, B00, 1
B00, Trade, 85944.827, 109, B00, S20, 1
B00, Trade, 85966.538, 110, B00, S05, 1
B00, Trade, 85977.577, 111, S21, B00, 1
B00, Trade, 85989.538, 107, B00, S21, 1
B00, Trade, 85997.500, 110, B00, S20, 1
B00, Trade, 86010.442, 112, B00, S13, 1
B00, Trade, 86022.192, 102, B00, S05, 1
B00, Trade, 86039.404, 111, P00, B00, 1
B00, Trade, 86054.846, 110, S19, B00, 1
B00, Trade, 86074.846, 109, S09, B00, 1
B00, Trade, 86089.077, 106, S00, B00, 1
B00, Trade, 86101.942, 106, B00, S11, 1
B00, Trade, 86129.481, 113, S10, B00, 1
B00, Trade, 86145.058, 107, S14, B00, 1
B00, Trade, 86163.385, 109, B00, S10, 1
B00, Trade, 86166.712, 110, P00, B00, 1
B00, Trade, 86185.712, 109, S04, B00, 1
B00, Trade, 86196.750, 104, S21, B00, 1
B00, Trade, 86214.288, 103, B00, S12, 1
B00, Trade, 86216.346, 106, S20, B00, 1
B00, Trade, 86228.481, 115, S08, B00, 1
B00, Trade, 86244.462, 112, S00, B00, 1
B00, Trade, 86264.885, 108, B00, S07, 1
B00, Trade, 86273.269, 111, S11, B00, 1
B00, Trade, 86283.096, 112, S18, B00, 1
B00, Trade, 86285.481, 107, B00, S04, 1
B00, Trade, 86297.731, 116, S07, B00, 1
B00, Trade, 86312.596, 103, B00, S06, 1
B00, Trade, 86323.038, 104, P00, B00, 1
B00, Trade, 86337.654, 106, P00, B00, 1
B00, Trade, 86349.519, 112, S03, B00, 1
B00, Trade, 86361.096, 106, B00, S01, 1
B00, Trade, 86368.558, 106, B00, S06, 1
B00, Trade, 86382.096, 106, S18, B00, 1
B00, Trade, 86389.962, 122, S03, B00, 1
B01, 100
B01, Trade, 85072.173, 104, P00, B01, 1
B01, Trade, 85079.212, 104, B01, S06, 1
B01, Trade, 85090.365, 95, S12, B01, 1
B01, Trade, 85100.192, 93, B01, S24, 1
B01, Trade, 85108.288, 95, S21, B01, 1
B01, Trade, 85121.346, 97, B01, S06, 1
B01, Trade, 85125.846, 108, S10, B01, 1
B01, Trade, 85144.019, 104, B01, S06, 1
B01, Trade, 85148.962, 100, B01, S04, 1
B01, Trade, 85160.250, 97, B01, S09, 1
B01, Trade, 85171.250, 96, B01, S19, 1
B01, Trade, 85188.327, 96, B01, S24, 1
B01, Trade, 85189.731, 98, S18, B01, 1
B01, Trade, 85202.981, 102, B01, S13, 1
B01, Trade, 85204.596, 107, B01, S22, 1
B01, Trade, 85217.173, 101, S16, B01, 1
B01, Trade, 85234.692, 107, B01, S06, 1
B01, Trade, 85239.692, 108, S16, B01, 1
B01, Trade, 85254.481, 103, S11, B01, 1
B01, Trade, 85278.538, 107, B01, S09, 1
B01, Trade, 85289.077, 104, B01, S16, 1
B01, Trade, 85304.346, 102, S14, B01, 1
B01, Trade, 85316.981, 104, B01, S19, 1
B01, Trade, 85330.788, 106, B01, S13, 1
B01, Trade, 85347.923, 108, B01, S20, 1
B01, Trade, 85365.135, 105, B01, S06, 1
B01, Trade, 85381.750, 111, S00, B01, 1
B01, Trade, 85385.923, 98, B01, S07, 1
B01, Trade, 85398.577, 106, B01, S01, 1
B01, Trade, 85420.673, 100, B01, S01, 1
B01, Trade, 85432.096, 111, P00, B01, 1
B01, Trade, 85451.519, 97, S07, B01, 1
B01, Trade, 85472.308, 104, S07, B01, 1
B01, Trade, 85475.154, 107, S02, B01, 1
B01, Trade, 85495.712, 102, B01, S19, 1
B01, Trade, 85510.635, 117, P00, B01, 1
B01, Trade, 85528.962, 109, S10, B01, 1
B01, Trade, 85544.212, 105, B01, S19, 1
B01, Trade, 85545.269, 105, B01, S24, 1
B01, Trade, 85558.712, 107, B01, S09, 1
B01, Trade, 85568.981, 109, S23, B01, 1
B01, Trade, 85593.615, 105, S17, B01, 1
B01, Trade, 85602.019, 111, S06, B01, 1
B01, Trade, 85607.500, 107, B01, S22, 1
B01, Trade, 85632.942, 100, B01, S11, 1
B01, Trade, 85640.865, 107, S17, B01, 1
B01, Trade, 85651.673, 107, S10, B01, 1
B01, Trade, 85666.865, 112, S01, B01, 1
B01, Trade, 85677.135, 110, B01, S08, 1
B01, Trade, 85690.250, 111, S05, B01, 1
B01, Trade, 85706.327, 100, B01, S04, 1
B01, Trade, 85713.846, 107, S14, B01, 1
B01, Trade, 85744.154, 105, B01, S21, 1
B01, Trade, 85751.192, 108, S16, B01, 1
B01, Trade, 85753.327, 109, S03, B01, 1
B01, Trade, 85783.885, 114, S05, B01, 1
B01, Trade, 85800.192, 112, B01, S07, 1
B01, Trade, 85812.615, 102, B01, S06, 1
B01, Trade, 85819.212, 106, S21, B01, 1
B01, Trade, 85835.308, 113, S03, B01, 1
B01, Trade, 85859.308, 110, S11, B01, 1
B01, Trade, 85873.096, 107, S08, B01, 1
B01, Trade, 85880.538, 103, B01, S05, 1
B01, Trade, 85895.212, 102, B01, S21, 1
B01, Trade, 85903.635, 111, S20, B01, 1
B01, Trade, 85915.058, 104, B01, S08, 1
B01, Trade, 85918.750, 115, S00, B01, 1
B01, Trade, 85933.019, 108, B01, S07, 1
B01, Trade, 85950.577, 109, S08, B01, 1
B01, Trade, 85965.827, 110, S00, B01, 1
B01, Trade, 85978.654, 106, B01, S04, 1
B01, Trade, 85991.481, 105, B01, S22, 1
B01, Trade, 86002.385, 109, B01, S09, 1
B01, Trade, 86022.500, 101, B01, S17, 1
B01, Trade, 86024.865, 103, P00, B01, 1
B01, Trade, 86043.346, 115, S02, B01, 1
B01, Trade, 86055.750, 112, S16, B01, 1
B01, Trade, 86094.712, 110, B01, S10, 1
B01, Trade, 86096.731, 105, B01, S06, 1
B01, Trade, 86115.750, 107, S05, B01, 1
B01, Trade, 86126.750, 111, S07, B01, 1
B01, Trade, 86144.577, 108, S18, B01, 1
B01, Trade, 86166.904, 107, B01, S19, 1
B01, Trade, 86169.865, 115, B01, S10, 1
B01, Trade, 86180.250, 108, P00, B01, 1
B01, Trade, 86197.365, 101, B01, S15, 1
B01, Trade, 86212.865, 109, S21, B01, 1
B01, Trade, 86227.308, 115, S14, B01, 1
B01, Trade, 86248.942, 110, B01, S06, 1
B01, Trade, 86256.923, 111, B01, S05, 1
B01, Trade, 86275.885, 117, S08, B01, 1
B01, Trade, 86291.558, 113, B01, S24, 1
B01, Trade, 86299.942, 109, S13, B01, 1
B01, Trade, 86317.942, 108, B01, S13, 1
B01, Trade, 86331.019, 112, S16, B01, 1
B01, Trade, 86351.096, 107, B01, S23, 1
B01, Trade, 86360.288, 110, S03, B01, 1
B01, Trade, 86375.577, 106, B01, S11, 1
B01, Trade, 86383.827, 107, S16, B01, 1
B01, Trade, 86397.635, 117, S21, B01, 1
B02, 100
B02, Trade, 85221.615, 101, S07, B02, 1
B02, Trade, 85233.115, 106, B02, S13, 1
B02, Trade, 85248.404, 108, B02, S03, 1
