B00, 100
B00, Trade, 84286.596, 120, S00, B00, 1
B00, Trade, 84323.365, 119, P00, B00, 1
B00, Trade, 84348.442, 119, S22, B00, 1
B00, Trade, 84360.731, 120, B00, S19, 1
B00, Trade, 84399.596, 127, S02, B00, 1
B00, Trade, 84418.135, 128, S05, B00, 1
B00, Trade, 84427.962, 121, S02, B00, 1
B00, Trade, 84440.788, 119, S22, B00, 1
B00, Trade, 84486.712, 119, P00, B00, 1
B00, Trade, 84508.154, 119, S02, B00, 1
B00, Trade, 84519.577, 120, S06, B00, 1
B00, Trade, 84529.173, 119, B00, S09, 1
B00, Trade, 84562.385, 116, B00, S03, 1
B00, Trade, 84600.115, 113, S19, B00, 1
B00, Trade, 84604.865, 112, S00, B00, 1
B00, Trade, 84625.577, 122, S16, B00, 1
B00, Trade, 84642.346, 113, P00, B00, 1
B00, Trade, 84697.346, 117, S20, B00, 1
B00, Trade, 84702.327, 121, S19, B00, 1
B00, Trade, 84713.096, 120, P00, B00, 1
B00, Trade, 84730.962, 119, S07, B00, 1
B00, Trade, 84818.135, 117, S18, B00, 1
B00, Trade, 84840.500, 121, S10, B00, 1
B00, Trade, 84892.654, 119, S00, B00, 1
B00, Trade, 84900.058, 114, S03, B00, 1
B00, Trade, 84927.615, 95, S02, B00, 1
B00, Trade, 84950.000, 99, S18, B00, 1
B00, Trade, 84981.192, 98, S08, B00, 1
B00, Trade, 85001.942, 101, S08, B00, 1
B00, Trade, 85010.135, 98, S10, B00, 1
B00, Trade, 85025.558, 99, P00, B00, 1
B00, Trade, 85052.577, 103, S22, B00, 1
B00, Trade, 85060.058, 103, P00, B00, 1
B00, Trade, 85065.058, 104, S01, B00, 1
B00, Trade, 85106.250, 102, B00, S23, 1
B00, Trade, 85128.038, 97, S10, B00, 1
B00, Trade, 85145.654, 94, B00, S12, 1
B00, Trade, 85155.500, 104, S19, B00, 1
B00, Trade, 85171.212, 97, P00, B00, 1
B00, Trade, 85204.500, 106, S13, B00, 1
B00, Trade, 85225.558, 106, S19, B00, 1
B00, Trade, 85258.269, 105, S24, B00, 1
B00, Trade, 85275.788, 107, B00, S14, 1
B00, Trade, 85325.923, 108, S11, B00, 1
B00, Trade, 85345.327, 101, B00, S15, 1
B00, Trade, 85350.923, 101, B00, S03, 1
B00, Trade, 85374.635, 107, S19, B00, 1
B00, Trade, 85421.577, 107, S19, B00, 1
B00, Trade, 85445.885, 108, S18, B00, 1
B00, Trade, 85456.250, 105, P00, B00, 1
B00, Trade, 85472.308, 106, S13, B00, 1
B00, Trade, 85484.712, 105, S18, B00, 1
B00, Trade, 85504.635, 106, S23, B00, 1
B00, Trade, 85528.981, 103, B00, S00, 1
B00, Trade, 85595.173, 111, B00, S23, 1
B00, Trade, 85607.788, 106, S23, B00, 1
B00, Trade, 85646.808, 108, P00, B00, 1
B00, Trade, 85656.308, 112, S09, B00, 1
B00, Trade, 85669.885, 106, B00, S15, 1
B00, Trade, 85697.269, 110, S08, B00, 1
B00, Trade, 85737.385, 110, B00, S21, 1
B00, Trade, 85745.019, 114, S10, B00, 1
B00, Trade, 85760.712, 107, S13, B00, 1
B00, Trade, 85773.962, 112, S22, B00, 1
B00, Trade, 85783.596, 103, S11, B00, 1
B00, Trade, 85799.423, 107, S18, B00, 1
B00, Trade, 85801.077, 111, S00, B00, 1
B00, Trade, 85812.808, 109, B00, S22, 1
B00, Trade, 85831.519, 112, S10, B00, 1
B00, Trade, 85842.231, 113, S16, B00, 1
B00, Trade, 85853.423, 113, S21, B00, 1
B00, Trade, 85887.558, 112, B00, S21, 1
B00, Trade, 85905.788, 111, S22, B00, 1
B00, Trade, 85925.481, 111, P00, B00, 1
B00, Trade, 85937.154, 109, S19, B00, 1
B00, Trade, 85958.462, 108, B00, S19, 1
B00, Trade, 85977.462, 109, B00, S10, 1
B00, Trade, 85982.885, 110, S13, B00, 1
B00, Trade, 85998.308, 114, S10, B00, 1
B00, Trade, 86009.115, 108, B00, S03, 1
B00, Trade, 86057.058, 106, B00, S10, 1
B00, Trade, 86070.038, 108, S18, B00, 1
B00, Trade, 86086.808, 106, S14, B00, 1
B00, Trade, 86102.327, 108, S00, B00, 1
B00, Trade, 86115.462, 118, P00, B00, 1
B00, Trade, 86133.769, 114, S06, B00, 1
B00, Trade, 86170.615, 121, P00, B00, 1
B00, Trade, 86179.173, 112, S23, B00, 1
B00, Trade, 86197.096, 110, S14, B00, 1
B00, Trade, 86201.846, 117, S10, B00, 1
B00, Trade, 86222.115, 110, S01, B00, 1
B00, Trade, 86233.865, 106, P00, B00, 1
B00, Trade, 86236.981, 110, S11, B00, 1
B00, Trade, 86260.019, 117, S00, B00, 1
B00, Trade, 86271.981, 106, B00, S21, 1
B00, Trade, 86291.173, 111, S06, B00, 1
B00, Trade, 86355.442, 111, B00, S02, 1
B00, Trade, 86367.769, 112, S05, B00, 1
B00, Trade, 86385.231, 105, B00, S21, 1
B00, Trade, 86388.712, 116, S07, B00, 1
B01, 100
B01, Trade, 85056.308, 99, B01, S15, 1
B01, Trade, 85062.269, 102, S16, B01, 1
B01, Trade, 85081.173, 100, B01, S23, 1
B01, Trade, 85092.173, 97, S01, B01, 1
B01, Trade, 85096.077, 96, B01, S15, 1
B01, Trade, 85110.077, 101, B01, S09, 1
B01, Trade, 85122.000, 98, B01, S05, 1
B01, Trade, 85128.096, 98, S03, B01, 1
B01, Trade, 85143.462, 95, B01, S02, 1
B01, Trade, 85148.481, 100, S21, B01, 1
B01, Trade, 85158.942, 98, B01, S22, 1
B01, Trade, 85168.673, 91, B01, S20, 1
B01, Trade, 85175.846, 96, B01, S17, 1
B01, Trade, 85195.923, 99, B01, S07, 1
B01, Trade, 85202.135, 105, S22, B01, 1
B01, Trade, 85225.769, 108, S22, B01, 1
B01, Trade, 85248.942, 111, P00, B01, 1
B01, Trade, 85264.269, 105, B01, S14, 1
B01, Trade, 85280.212, 103, B01, S05, 1
B01, Trade, 85288.269, 105, S13, B01, 1
B01, Trade, 85302.942, 107, S22, B01, 1
B01, Trade, 85305.404, 102, S12, B01, 1
B01, Trade, 85332.712, 102, B01, S20, 1
B01, Trade, 85339.154, 106, P00, B01, 1
B01, Trade, 85348.577, 103, S08, B01, 1
B01, Trade, 85360.000, 111, B01, S16, 1
B01, Trade, 85363.654, 110, S23, B01, 1
B01, Trade, 85408.808, 108, S24, B01, 1
B01, Trade, 85419.885, 106, B01, S09, 1
B01, Trade, 85454.538, 106, S19, B01, 1
B01, Trade, 85470.212, 105, B01, S21, 1
B01, Trade, 85490.769, 110, S24, B01, 1
B01, Trade, 85499.519, 102, B01, S14, 1
B01, Trade, 85509.558, 108, B01, S16, 1
B01, Trade, 85516.115, 115, S10, B01, 1
B01, Trade, 85537.212, 110, B01, S17, 1
B01, Trade, 85542.058, 113, S10, B01, 1
B01, Trade, 85554.885, 106, B01, S21, 1
B01, Trade, 85564.269, 106, P00, B01, 1
B01, Trade, 85577.173, 106, S16, B01, 1
