B00, 100
B00, Trade, 85188.115, 162, B00, S09, 1
B00, Trade, 85198.135, 165, B00, S08, 1
B00, Trade, 85210.096, 165, B00, S06, 1
B00, Trade, 85226.269, 161, B00, S16, 1
B00, Trade, 85236.269, 158, B00, S22, 1
B00, Trade, 85240.212, 162, B00, S21, 1
B00, Trade, 85243.327, 164, B00, S11, 1
B00, Trade, 85258.923, 168, B00, S08, 1
B00, Trade, 85269.462, 161, B00, S15, 1
B00, Trade, 85275.904, 167, S00, B00, 1
B00, Trade, 85297.250, 164, B00, S21, 1
B00, Trade, 85317.058, 170, B00, S23, 1
B00, Trade, 85330.827, 163, B00, S06, 1
B00, Trade, 85337.885, 165, B00, S23, 1
B00, Trade, 85351.865, 167, B00, S23, 1
B00, Trade, 85357.346, 170, S11, B00, 1
B00, Trade, 85363.288, 168, S13, B00, 1
B00, Trade, 85376.462, 163, B00, S20, 1
B00, Trade, 85387.750, 174, B00, S23, 1
B00, Trade, 85404.442, 160, B00, S11, 1
B00, Trade, 85412.788, 167, B00, S03, 1
B00, Trade, 85416.519, 162, B00, S19, 1
B00, Trade, 85425.981, 163, B00, S05, 1
B00, Trade, 85438.635, 165, S12, B00, 1
B00, Trade, 85447.077, 166, B00, S04, 1
B00, Trade, 85462.962, 164, B00, S14, 1
B00, Trade, 85470.212, 172, S14, B00, 1
B00, Trade, 85480.231, 170, B00, S06, 1
B00, Trade, 85491.827, 163, B00, S08, 1
B00, Trade, 85503.769, 169, S17, B00, 1
B00, Trade, 85513.750, 164, B00, S05, 1
B00, Trade, 85518.615, 171, B00, S17, 1
B00, Trade, 85534.558, 167, B00, S05, 1
B00, Trade, 85541.558, 172, B00, S18, 1
B00, Trade, 85558.788, 160, B00, S11, 1
B00, Trade, 85563.500, 162, B00, S21, 1
B00, Trade, 85564.442, 163, B00, S23, 1
B00, Trade, 85576.769, 171, B00, S11, 1
B00, Trade, 85592.404, 165, B00, S14, 1
B00, Trade, 85607.212, 165, S24, B00, 1
B00, Trade, 85621.750, 166, B00, S23, 1
B00, Trade, 85628.000, 171, B00, S16, 1
B00, Trade, 85648.308, 162, B00, S05, 1
B00, Trade, 85652.712, 168, B00, S10, 1
B00, Trade, 85658.038, 174, S03, B00, 1
B00, Trade, 85677.692, 169, S01, B00, 1
B00, Trade, 85687.250, 167, S18, B00, 1
B00, Trade, 85698.192, 167, B00, S22, 1
B00, Trade, 85708.981, 164, B00, S24, 1
B00, Trade, 85721.769, 167, B00, S16, 1
B00, Trade, 85733.558, 172, S23, B00, 1
B00, Trade, 85734.904, 167, B00, S22, 1
B00, Trade, 85746.038, 169, S05, B00, 1
B00, Trade, 85756.096, 164, S19, B00, 1
B00, Trade, 85777.673, 173, P01, B00, 1
B00, Trade, 85791.808, 167, S24, B00, 1
B00, Trade, 85812.019, 168, B00, S22, 1
B00, Trade, 85818.942, 162, B00, S05, 1
B00, Trade, 85837.269, 170, B00, S11, 1
B00, Trade, 85847.192, 167, S00, B00, 1
B00, Trade, 85859.615, 168, B00, S22, 1
B00, Trade, 85880.808, 171, B00, S11, 1
B00, Trade, 85887.500, 164, B00, S14, 1
B00, Trade, 85896.673, 169, S18, B00, 1
B00, Trade, 85922.942, 164, B00, S11, 1
B00, Trade, 85942.173, 165, B00, S22, 1
B00, Trade, 85951.885, 166, B00, S07, 1
B00, Trade, 85969.962, 167, B00, S01, 1
B00, Trade, 85977.577, 175, S07, B00, 1
B00, Trade, 85995.423, 175, B00, S17, 1
B00, Trade, 86015.058, 163, B00, S22, 1
B00, Trade, 86023.981, 168, B00, S22, 1
B00, Trade, 86038.096, 169, B00, S09, 1
B00, Trade, 86057.712, 171, B00, S16, 1
