B00, 100
B00, Trade, 84930.231, 155, B00, S15, 1
B00, Trade, 84940.558, 157, B00, S17, 1
B00, Trade, 84946.942, 165, S03, B00, 1
B00, Trade, 84967.442, 150, B00, S10, 1
B00, Trade, 84981.250, 155, B00, S09, 1
B00, Trade, 84998.904, 154, B00, S21, 1
B00, Trade, 85005.712, 152, B00, S22, 1
B00, Trade, 85014.827, 157, S23, B00, 1
B00, Trade, 85031.615, 163, S02, B00, 1
B00, Trade, 85049.192, 154, B00, S21, 1
B00, Trade, 85051.962, 155, S08, B00, 1
B00, Trade, 85077.635, 151, S20, B00, 1
B00, Trade, 85090.442, 155, B00, S23, 1
B00, Trade, 85098.346, 157, S08, B00, 1
B00, Trade, 85121.173, 160, S06, B00, 1
B00, Trade, 85131.442, 160, B00, S19, 1
B00, Trade, 85136.750, 157, B00, S10, 1
B00, Trade, 85160.096, 158, B00, S16, 1
B00, Trade, 85172.981, 159, P00, B00, 1
B00, Trade, 85184.981, 151, B00, S21, 1
B00, Trade, 85194.115, 165, S08, B00, 1
B00, Trade, 85209.577, 159, S00, B00, 1
B00, Trade, 85215.635, 147, B00, S00, 1
B00, Trade, 85243.135, 154, B00, S16, 1
B00, Trade, 85263.404, 154, B00, S13, 1
B00, Trade, 85278.538, 155, P00, B00, 1
B00, Trade, 85294.865, 152, B00, S07, 1
B00, Trade, 85302.538, 153, S13, B00, 1
B00, Trade, 85323.500, 147, B00, S24, 1
B00, Trade, 85338.596, 158, S18, B00, 1
B00, Trade, 85347.442, 157, S01, B00, 1
B00, Trade, 85364.846, 153, S24, B00, 1
B00, Trade, 85389.231, 154, S03, B00, 1
B00, Trade, 85400.135, 159, S02, B00, 1
B00, Trade, 85411.115, 157, B00, S22, 1
B00, Trade, 85417.750, 156, B00, S15, 1
B00, Trade, 85446.346, 151, B00, S23, 1
B00, Trade, 85450.788, 156, S18, B00, 1
B00, Trade, 85473.250, 152, B00, S23, 1
B00, Trade, 85477.827, 157, S03, B00, 1
B00, Trade, 85492.096, 149, S04, B00, 1
B00, Trade, 85503.231, 152, B00, S17, 1
B00, Trade, 85517.308, 154, B00, S24, 1
B00, Trade, 85533.692, 150, B00, S22, 1
B00, Trade, 85548.712, 153, B00, S21, 1
B00, Trade, 85552.846, 154, S14, B00, 1
B00, Trade, 85572.654, 148, B00, S18, 1
B00, Trade, 85574.654, 157, S04, B00, 1
B00, Trade, 85590.519, 151, B00, S06, 1
B00, Trade, 85606.712, 155, B00, S24, 1
B00, Trade, 85613.923, 162, S05, B00, 1
B00, Trade, 85632.885, 156, B00, S07, 1
B00, Trade, 85641.538, 156, B00, S08, 1
B00, Trade, 85646.096, 152, S24, B00, 1
B00, Trade, 85658.962, 155, S03, B00, 1
B00, Trade, 85675.500, 151, B00, S16, 1
B00, Trade, 85682.308, 154, S11, B00, 1
B00, Trade, 85716.712, 158, P00, B00, 1
B00, Trade, 85732.712, 155, S02, B00, 1
B00, Trade, 85739.808, 156, P00, B00, 1
B00, Trade, 85756.865, 156, S16, B00, 1
B00, Trade, 85766.096, 154, B00, S05, 1
B00, Trade, 85807.846, 157, S06, B00, 1
B00, Trade, 85817.115, 156, S12, B00, 1
B00, Trade, 85851.577, 158, S06, B00, 1
B00, Trade, 85861.962, 144, S23, B00, 1
B00, Trade, 85881.885, 149, B00, S17, 1
B00, Trade, 85883.173, 155, S24, B00, 1
B00, Trade, 85896.635, 157, S03, B00, 1
